"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	420	"AWI"	420	12907	13685	13312	0	0	0	0	0.366300366300366	0	0.732600732600733	0	4.57875457875458	0	0	0	0	0	26.5567765567766	0.183150183150183	0	0	0	0	0	0	2.01465201465201	0	0	0	64.2857142857143	0	0	0	0	0	0	0	0	1.28205128205128	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	425	"AWI"	425	13270	13772	13510	0	0	0	0	0	0	1.06007067137809	0	7.06713780918728	0	0	0	0	0	44.5229681978799	0	0	0	0	0	0	0	6.36042402826855	0	0	0	39.5759717314488	0	0	0	0	0	0	0	0	1.41342756183746	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	426	"AWI"	426	13320	13805	13550	0	0	0	0	0.27027027027027	0	0	0	4.05405405405405	0	0	0.27027027027027	0.27027027027027	0	69.4594594594595	0	0	0	0	0	0	0	2.97297297297297	0	0	0	20.2702702702703	0	0	0	0	0	0	0.27027027027027	0	1.62162162162162	0	0.540540540540541	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	430	"AWI"	430	13449	14022	13709	0	0	0	0	0	0	1.05263157894737	1.05263157894737	4.21052631578947	0	0	0	0	0	73.4210526315789	0	0	0	0	0	0	0	9.21052631578947	0	0	0	10.2631578947368	0	0	0	0	0	0	0	0	0.789473684210526	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	435	"AWI"	435	13735	14265	13978	0	0	0	0	0.286532951289398	0	2.00573065902579	0	4.58452722063037	0	0	0	0	0	69.6275071633238	1.43266475644699	0	0	0	0	0	0	14.8997134670487	0	0	0	3.43839541547278	0	0	0	0	0	0	0	0	3.72492836676218	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	439	"AWI"	439	13846	14632	14177	0	0	0	0	0.608519269776876	0	1.41987829614604	0.405679513184584	9.73630831643002	0	0	0.405679513184584	0	0	62.474645030426	0.811359026369168	0	0	0	0	0	0	18.2555780933063	0	0	0	1.01419878296146	0	0	0	0	0	0.405679513184584	1.01419878296146	0.202839756592292	3.04259634888438	0	0.202839756592292	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	440	"AWI"	440	13869	14728	14229	0	0	0	0	0.720720720720721	0	2.52252252252252	0.540540540540541	7.92792792792793	0	0	0	0	0	63.963963963964	0.900900900900901	0	0	0	0	0	0	18.9189189189189	0	0	0	1.08108108108108	0	0	0	0	0	1.26126126126126	0.18018018018018	0	1.44144144144144	0	0.540540540540541	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	441	"AWI"	441	13927	14746	14268	0	0	0	0	0	0	0.277777777777778	0.555555555555556	7.22222222222222	0	0	0	0	0	62.7777777777778	0.555555555555556	0	0	0	0	0	0	23.3333333333333	0	0	0	0.833333333333333	0	0	0	0	0	0	1.11111111111111	0	3.05555555555556	0	0.277777777777778	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	443	"AWI"	443	14044	14780	14351	0	0	0	0	0.192678227360308	0	0.192678227360308	0.963391136801541	4.6242774566474	0	0	0	0	0	57.4181117533719	0.578034682080925	0	0	0	0	0	0	31.5992292870906	0	0	0	1.15606936416185	0	0	0	0	0	0	0.770712909441233	0	2.3121387283237	0	0.192678227360308	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	445	"AWI"	445	14121	14825	14438	0	0	0	0.253807106598985	0	0	1.52284263959391	0	4.56852791878173	0	0	0	0	0	55.5837563451777	2.03045685279188	0	0	0	0	0	0	31.2182741116751	0	0	0	0.253807106598985	0	0	0	0	0	0	0.50761421319797	0	3.2994923857868	0	0.761421319796954	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	447.5	"AWI"	447.5	14186.5	14905	14543	0	0	0	0.137741046831956	0	0	0.137741046831956	0	2.89256198347107	0.413223140495868	0	0	0	0	26.1707988980716	2.20385674931129	0	0	0	0	0	0	65.8402203856749	0	0	0	0.137741046831956	0	0	0	0	0	0	0.275482093663912	0	1.51515151515152	0	0.275482093663912	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	449	"AWI"	449	14216	14980	14603	0	0	0	0	0	0	0.109769484083425	0	0.21953896816685	0	0	0	0	0	85.1811196487376	0.109769484083425	0	0	0	0	0	0	14.1602634467618	0	0	0	0.21953896816685	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	450	"AWI"	450	14231	15047	14643	0	0	0	0	0	0	0.125628140703518	0	0.376884422110553	0.376884422110553	0	0	0	0	92.3366834170854	0	0	0	0	0	0	0	6.28140703517588	0	0	0	0.251256281407035	0	0	0	0	0	0	0	0	0.251256281407035	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	451	"AWI"	451	14300	15074	14689	0	0	0	0	0	0	0	0	0.177935943060498	0	0	0	0	0	94.4839857651246	0	0	0	0	0	0	0	5.33807829181495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	455	"AWI"	455	14459	15236	14887	0	0	0	0.872093023255814	0	0	0.581395348837209	0	1.16279069767442	0	0	0	0	0	90.6976744186046	0.581395348837209	0	0	0	0	0	0	4.65116279069767	0	0	0	1.16279069767442	0	0	0	0	0	0	0.290697674418605	0	0	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	460	"AWI"	460	14566	15580	15117	0	0	0	1.21951219512195	0	0	0.813008130081301	0	0	0.813008130081301	0	0	0	0	92.6829268292683	0	0	0	0	0	0	0	3.2520325203252	0	0	0	0.813008130081301	0	0	0	0	0	0	0	0	0.40650406504065	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	465	"AWI"	465	14704	15741	15325	0	0	0	0.684931506849315	0	0	0	0	0.684931506849315	1.36986301369863	0	0	0	0	92.4657534246575	0	0	0	0	0	0	0	2.05479452054794	0	0	0	2.05479452054794	0	0	0	0	0	0	0	0	0	0	0.684931506849315	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	470	"AWI"	470	14811	16122	15517	0	0	0	0.32051282051282	0	0	0.32051282051282	0	0.32051282051282	0	0	0	0	0	94.2307692307692	0	0	0	0	0	0	0	3.84615384615385	0	0	0	0.961538461538462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	475	"AWI"	475	14961	16370	15679	0	0	0	0.628930817610063	0	0	0.628930817610063	0	0	0	0	0	0	0	95.5974842767296	0	0	0	0	0	0	0	0	0	0	0	0.628930817610063	0	0	0	0	0	0	0	0.628930817610063	0.628930817610063	0	1.25786163522013	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	480	"AWI"	480	15078	16714	15823	0	0	0	1.02389078498294	0	0	0.341296928327645	1.02389078498294	0	0.68259385665529	0	0	0	0.341296928327645	94.5392491467577	0	0	0	0	0	0	0	0	0	0	0	2.04778156996587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	485	"AWI"	485	15201	16954	15991	0	0	0	0	0	0	0	0	0	0.806451612903226	0	0	0	0	97.5806451612903	0	0	0	0	0	0	0	0	0	0	0	1.61290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	490	"AWI"	490	15294	17251	16147	0	0	0	0.584795321637427	0	0	0.584795321637427	0	0	0.584795321637427	0	0	0	0	95.3216374269006	0	0	0	0	0	0	0	0	0	0	0	1.16959064327485	0	0	0	0	0	0	0.584795321637427	0	0	0	1.16959064327485	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	495	"AWI"	495	15439	17466	16320	0	0	0	2.27272727272727	0.757575757575758	0	0	0	0	2.27272727272727	0	0	0	0	88.6363636363636	0	0	0	0	0	0	0	0	0	0	0	5.3030303030303	0	0	0	0	0	0	0	0	0	0	0.757575757575758	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	505	"AWI"	505	15655	17938	16641	0	0	0.75187969924812	3.00751879699248	0	0	2.25563909774436	0	0.75187969924812	4.51127819548872	0	1.50375939849624	0	0	80.4511278195489	0	0	0	0	0	0	0	0	0	0	0	6.76691729323308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
