"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	290	"AWI"	290	1931	2334	2149	0	5.48780487804878	1.21951219512195	0.609756097560976	0.609756097560976	1.21951219512195	0	2.4390243902439	0	0	0	0	4.8780487804878	41.4634146341463	0	0	0.609756097560976	0	0	0.609756097560976	0	0	0	0	6.09756097560976	21.3414634146341	0	12.1951219512195	0	0.609756097560976	0	0.609756097560976	0	0	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	300	"AWI"	300	2053	2444	2248	0	5.18518518518519	0.740740740740741	0	0	0	0	1.48148148148148	2.22222222222222	0	0.740740740740741	0	7.40740740740741	62.962962962963	0	0	0.740740740740741	0	0.740740740740741	0.740740740740741	0	0	0	0	2.96296296296296	0	0	9.62962962962963	0	0.740740740740741	0	3.7037037037037	0	0	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	320	"AWI"	320	2221	2672	2442	0	8.69565217391304	1.44927536231884	0	0	0	0	1.93236714975845	0	0	0.966183574879227	0	6.28019323671498	44.4444444444444	0	0	0	0	0	0	0.483091787439614	0	0	0	2.89855072463768	28.5024154589372	0	1.44927536231884	0	0	0	2.89855072463768	0	0	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	335	"AWI"	335	2355	2837	2586	0	13.265306122449	1.53061224489796	0.510204081632653	0	0.510204081632653	0	0.510204081632653	0	0	3.06122448979592	0	7.6530612244898	55.6122448979592	0	0	0.510204081632653	0	0	0.510204081632653	0	0	0	0.510204081632653	1.53061224489796	0	0	11.2244897959184	0.510204081632653	0	0	1.02040816326531	0	0	1.53061224489796	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	350	"AWI"	350	2491	2996	2729	0	7.89473684210526	0	1.97368421052632	0	0	0	3.28947368421053	0	0	0.657894736842105	0	9.86842105263158	44.078947368421	0	0	0.657894736842105	0	0	1.31578947368421	0	0	0	0.657894736842105	1.31578947368421	0	0	16.4473684210526	0	0.657894736842105	0.657894736842105	5.26315789473684	3.94736842105263	0.657894736842105	0.657894736842105	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	370	"AWI"	370	2673	3189	2923	0	10.3448275862069	2.29885057471264	1.14942528735632	0.574712643678161	0	0	2.8735632183908	0	0	1.72413793103448	0	10.9195402298851	31.6091954022989	0	0	0	0	0	0	0	0	0	0	1.14942528735632	18.3908045977011	0.574712643678161	12.0689655172414	0.574712643678161	0.574712643678161	0	4.02298850574713	0	1.14942528735632	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	380	"AWI"	380	2777	3284	3022	0	20.1149425287356	0	0	0.574712643678161	0.574712643678161	0	0.574712643678161	0	0	0.574712643678161	0	10.3448275862069	35.0574712643678	0	0	0.574712643678161	0	0	0	0	0	0	0	1.14942528735632	20.1149425287356	0	6.32183908045977	0	0	0	4.02298850574713	0	0	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	390	"AWI"	390	2877	3383	3117	0	5.69620253164557	0	0	0.632911392405063	0.632911392405063	0	0	0	0	0	0	2.53164556962025	80.379746835443	0	0	0.632911392405063	0	0	0	0	0	0	0	0	0	0	8.22784810126582	0	0	0.632911392405063	0.632911392405063	0	0	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	400	"AWI"	400	2976	3481	3211	0	8.26446280991736	2.47933884297521	2.47933884297521	0	0	0	3.30578512396694	0.826446280991736	0	0.826446280991736	0	15.702479338843	49.5867768595041	0	0	0	0	0	0	0	0	0	1.65289256198347	0.826446280991736	0	0	12.396694214876	0	0.826446280991736	0	0	0.826446280991736	0	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	410	"AWI"	410	3084	3573	3308	0	21.3872832369942	3.46820809248555	1.73410404624277	0.578034682080925	0	0	1.15606936416185	0.578034682080925	0	0	0	14.4508670520231	34.6820809248555	0	0	1.73410404624277	0	0	0.578034682080925	0	0	0	0.578034682080925	1.15606936416185	0	0	15.606936416185	0	0	0	1.15606936416185	1.15606936416185	0	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	425	"AWI"	425	3248	3712	3450	0	15.748031496063	1.5748031496063	0	0	0	0	0.78740157480315	0.78740157480315	0	0	0	23.6220472440945	29.9212598425197	0	0	0	0	0	0	0	0	0	0	5.51181102362205	0	0.78740157480315	18.8976377952756	0	0.78740157480315	0	0.78740157480315	0	0	0.78740157480315	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	580	"AWI"	580	4615	5607	5066	0	32.967032967033	0	0	0	2.1978021978022	9.89010989010989	0	0	0	0	0	6.59340659340659	42.8571428571429	0	0	1.0989010989011	0	1.0989010989011	0	0	0	0	0	0	0	0	2.1978021978022	0	1.0989010989011	0	0	0	0	0	0
