"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
26991	47520	"Prášilské jezero"	49.075004	13.399778	1579.25	"AWI"	1579.25	4673	5661.25	5072.5	36	1	72	0	0	0	0	0	38	0	0	0	0	0	0	78	0	0	0	0	0	87	13	0	0	0	0	0	0	0	1	2	149	20	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	5	5	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1580.25	"AWI"	1580.25	4728.5	5720	5162	22	1	66	0	0	0	1	0	37	0	0	0	0	0	0	98	2	0	0	0	0	98	13	0	0	2	0	0	0	0	0	0	128	21	0	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	5	13	4	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1581.25	"AWI"	1581.25	4768.75	5801.75	5249	20	0	55	0	0	1	2	0	25	0	0	0	0	0	0	99	4	0	0	0	0	111	23	0	0	1	0	0	0	0	1	2	133	30	0	0	0	0	0	0	31	0	0	1	2	0	0	0	1	0	1	9	2	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1582.75	"AWI"	1582.75	4819.75	5981	5370.5	14	1	67	0	0	0	1	0	21	0	0	0	0	0	0	63	3	0	0	0	0	151	9	0	0	0	0	0	0	0	0	1	147	30	0	0	0	0	0	0	36	0	0	0	0	2	0	0	0	0	7	9	4	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1583.25	"AWI"	1583.25	4855.25	6024.5	5404.5	19	1	42	0	0	0	0	0	19	0	0	0	0	0	0	71	0	0	0	0	0	120	4	0	0	1	0	0	0	0	1	0	160	27	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	6	14	3	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1584.25	"AWI"	1584.25	4955	6056.25	5467	9	0	43	0	0	0	0	0	36	0	0	0	0	0	0	91	2	0	0	0	0	167	13	0	0	0	0	0	0	0	0	2	200	32	0	0	0	0	0	0	30	0	0	0	0	1	0	0	0	0	4	7	2	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1585.25	"AWI"	1585.25	5020.5	6083.5	5542.5	9	0	43	1	0	0	1	0	18	0	0	0	0	0	0	71	1	0	0	0	0	112	8	0	0	2	0	0	0	0	0	0	191	22	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	3	4	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1586.25	"AWI"	1586.25	5068.75	6120.75	5616.5	4	0	38	0	0	0	0	0	19	0	0	0	0	0	0	64	4	0	0	0	0	146	16	0	0	0	0	0	0	0	1	0	126	32	0	0	0	0	0	0	30	0	0	0	1	2	0	0	0	0	6	12	2	1	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1587.25	"AWI"	1587.25	5121	6175	5690	2	0	44	0	0	0	0	0	21	0	0	0	0	0	0	88	1	0	0	0	0	70	8	0	0	0	0	0	0	1	0	1	152	38	0	0	0	0	0	1	24	0	0	0	1	0	0	0	0	1	15	4	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1589.25	"AWI"	1589.25	5309.5	6259.25	5825.75	5	0	50	0	0	0	2	0	27	0	0	0	0	0	0	93	1	0	0	0	0	98	29	0	0	0	0	0	0	2	0	0	128	32	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	11	6	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1590.25	"AWI"	1590.25	5408.25	6286.5	5894.75	2	4	63	0	0	0	1	0	38	0	0	0	0	0	0	86	1	0	0	0	0	139	12	0	0	0	0	0	0	0	1	1	108	34	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	11	9	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1591.25	"AWI"	1591.25	5488.5	6320.75	5968.75	3	1	58	1	0	0	2	0	34	0	0	0	0	0	0	96	2	0	0	0	0	146	9	0	0	1	0	0	0	1	1	0	52	19	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	6	11	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1592.75	"AWI"	1592.75	5562.75	6397.25	6076	2	1	43	0	0	0	3	0	67	0	0	0	0	0	0	111	3	0	0	0	0	93	13	0	0	0	0	0	0	0	0	0	164	28	0	0	0	0	0	0	38	0	0	0	0	1	0	0	0	0	14	9	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1593.75	"AWI"	1593.75	5688	6427.5	6136.75	2	0	46	0	0	0	0	0	38	0	0	0	1	0	0	70	5	0	0	0	0	91	9	0	0	0	0	0	0	0	0	0	131	26	0	0	0	0	0	0	38	0	0	0	0	0	1	0	1	0	13	12	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1594.25	"AWI"	1594.25	5759	6437.25	6164.25	3	0	53	0	0	0	1	0	25	0	0	0	0	0	0	130	1	0	0	0	0	68	14	0	0	0	0	0	0	0	0	0	141	33	0	0	0	0	0	0	31	0	0	0	0	2	0	0	0	0	11	14	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1595.25	"AWI"	1595.25	5880	6458.25	6218.5	8	2	32	1	0	0	2	0	37	0	0	0	1	0	0	103	1	0	0	0	0	84	14	0	0	0	0	0	0	0	1	0	143	35	0	0	0	0	0	0	40	0	0	0	0	2	0	0	0	1	13	8	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1596.25	"AWI"	1596.25	5965.25	6483.25	6277.25	4	1	43	0	0	0	2	0	36	0	0	0	0	0	0	110	1	0	0	0	0	84	14	0	0	0	1	0	0	0	0	0	170	42	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	8	21	2	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1598.25	"AWI"	1598.25	6135.75	6572.5	6397.25	3	0	36	0	0	0	1	0	35	0	0	0	1	0	0	99	2	0	0	0	0	72	13	0	0	1	0	0	0	0	0	0	176	44	0	0	0	0	0	0	30	0	0	0	0	1	0	0	0	0	18	25	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1600.25	"AWI"	1600.25	6356.75	6667.5	6503.25	1	1	38	0	0	0	1	0	38	0	0	0	0	0	0	93	3	0	0	0	0	53	16	0	0	0	0	0	0	0	1	0	138	62	0	0	0	0	0	0	46	0	0	0	2	1	0	0	0	0	12	23	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1601.25	"AWI"	1601.25	6393.25	6794.5	6558.75	0	2	40	0	0	0	6	0	40	0	0	0	0	0	0	119	1	0	0	0	0	67	26	0	0	0	0	0	0	0	0	0	93	38	0	0	0	0	0	0	26	0	0	0	0	3	0	0	0	0	13	26	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1602.25	"AWI"	1602.25	6418.75	6973.5	6609.5	1	1	43	0	0	0	1	0	15	0	0	0	2	1	0	70	2	0	0	0	0	57	17	0	0	0	0	0	0	0	0	0	102	73	0	0	0	0	0	0	47	0	0	0	2	1	0	0	0	0	5	28	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1603.25	"AWI"	1603.25	6441.25	7116.75	6659	0	2	34	0	0	0	0	0	43	0	2	0	0	0	0	119	1	0	0	1	0	47	24	0	0	0	0	0	0	0	2	0	109	59	0	0	0	0	1	0	33	0	0	0	2	1	0	0	0	1	9	19	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1604.25	"AWI"	1604.25	6482.75	7146.25	6708.25	0	0	43	0	0	1	2	0	40	0	1	0	0	0	0	97	6	0	0	0	0	32	28	0	0	0	0	0	0	0	4	0	95	55	0	0	0	0	0	0	40	0	0	0	1	1	0	0	0	0	5	28	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1605.25	"AWI"	1605.25	6510.5	7187.25	6760.5	2	0	36	1	0	0	1	0	37	0	0	0	0	1	0	180	1	0	0	0	0	25	14	0	0	0	0	0	0	0	0	0	111	46	0	0	0	0	0	0	33	0	0	0	1	5	0	0	0	0	19	35	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1606.25	"AWI"	1606.25	6528.5	7243.25	6809.25	0	0	34	0	0	0	1	0	26	0	0	0	0	1	0	154	3	0	0	0	0	29	10	0	0	0	0	0	0	0	1	0	145	80	0	0	0	0	0	0	24	0	0	0	5	0	0	0	0	0	6	19	0	1	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1607.25	"AWI"	1607.25	6545.5	7314.25	6854	0	1	42	0	0	0	5	0	51	0	1	0	2	2	0	160	2	0	0	0	0	35	19	0	0	0	0	0	0	0	0	0	120	51	0	0	0	0	0	0	49	0	0	0	3	1	0	0	0	0	9	27	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1608.25	"AWI"	1608.25	6569.5	7387.5	6899.25	0	0	39	0	0	1	0	0	36	0	0	0	0	0	0	127	5	0	0	0	0	16	28	0	0	0	0	0	0	0	0	0	108	60	0	0	0	0	0	0	40	0	0	0	1	1	0	0	0	2	13	31	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1609.25	"AWI"	1609.25	6619.75	7414	6949	0	1	37	0	0	0	2	0	45	0	1	0	0	0	0	120	2	0	0	0	0	14	12	0	0	0	0	0	0	0	0	0	117	56	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	13	18	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1610.25	"AWI"	1610.25	6656	7442.5	7001	0	0	37	2	0	0	1	0	62	0	0	0	1	0	0	113	2	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	158	57	0	0	0	0	0	0	31	0	0	1	2	1	0	0	0	1	12	32	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1611.25	"AWI"	1611.25	6684.5	7476.75	7053.75	0	0	32	0	0	0	1	0	20	0	0	0	1	0	0	154	3	0	0	0	0	9	20	0	0	0	0	0	0	1	0	0	84	56	0	0	0	0	0	0	47	0	0	0	1	0	0	0	0	0	12	26	0	1	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1612.25	"AWI"	1612.25	6713.5	7526.75	7107.25	0	1	38	0	0	0	4	0	31	0	0	0	0	0	0	108	0	0	0	0	0	8	13	0	0	0	1	0	0	0	1	0	194	59	0	0	0	0	0	0	29	0	0	0	2	0	1	0	0	0	14	19	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1613.25	"AWI"	1613.25	6746.75	7575.25	7156.5	0	2	37	0	0	0	1	0	51	0	1	0	0	0	0	83	6	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	126	61	0	0	0	0	0	0	22	0	0	1	1	1	0	0	0	0	9	29	4	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1614.25	"AWI"	1614.25	6798.75	7596.5	7206.25	1	0	28	0	0	0	0	0	38	0	0	0	1	0	0	131	3	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	159	56	0	0	0	0	0	0	23	0	0	0	2	0	0	0	0	0	13	22	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1615.25	"AWI"	1615.25	6839.75	7629.25	7255.5	0	1	39	0	0	0	0	0	24	0	0	0	0	0	0	233	2	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0	114	54	0	0	0	0	0	0	23	0	0	0	1	2	0	0	0	0	12	19	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1616.25	"AWI"	1616.25	6873.5	7662.25	7306.25	0	0	28	0	0	0	1	0	43	0	2	0	0	0	0	161	5	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	88	62	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	11	24	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1617.25	"AWI"	1617.25	6901	7709.75	7358.25	0	0	31	0	0	0	4	0	70	0	0	0	0	0	0	177	3	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	133	104	0	0	0	0	0	0	48	0	0	0	1	1	0	0	0	0	30	30	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1618.25	"AWI"	1618.25	6933.75	7754.5	7406.75	0	1	49	0	0	0	4	0	44	0	1	0	3	0	0	137	1	0	0	0	0	4	29	0	0	0	0	0	0	0	0	0	121	82	0	0	0	0	1	0	40	0	0	0	2	1	0	0	0	1	11	36	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1619.25	"AWI"	1619.25	7006	7768.75	7453.25	0	0	38	1	0	0	1	0	48	0	1	0	0	0	0	151	1	0	0	0	0	3	17	0	0	0	0	0	0	0	0	0	99	93	0	0	0	0	0	0	31	0	0	1	2	2	0	0	0	0	24	34	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1620.25	"AWI"	1620.25	7078.5	7785.25	7499.25	0	0	31	0	0	0	0	0	47	0	0	0	0	0	0	147	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	107	73	0	0	0	0	0	0	43	0	0	0	0	1	0	0	0	0	9	27	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1621.25	"AWI"	1621.25	7136.25	7806.75	7550.25	0	1	35	0	0	0	1	0	18	0	1	0	0	0	0	131	7	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	126	75	0	0	0	0	0	0	28	0	0	0	3	2	0	0	0	0	15	28	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1622.25	"AWI"	1622.25	7177	7835.5	7604.5	0	0	18	0	0	0	2	0	20	0	0	0	0	0	0	127	2	0	0	0	0	3	7	0	0	1	0	0	0	0	0	0	140	100	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	12	26	2	1	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1623.25	"AWI"	1623.25	7229	7872	7649	0	0	23	1	0	0	1	0	25	0	0	0	0	0	0	107	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	167	107	0	0	0	0	0	0	18	0	0	1	1	0	0	0	0	1	17	19	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1624.25	"AWI"	1624.25	7350.75	7881.25	7689.5	0	0	24	0	0	0	3	0	19	0	0	0	0	0	0	106	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	174	101	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	13	20	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1625.25	"AWI"	1625.25	7465.5	7895	7731.5	0	0	25	1	0	0	2	0	23	0	0	0	0	0	0	125	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	199	130	0	0	0	0	0	0	19	0	0	0	2	1	0	0	0	0	18	12	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1626.25	"AWI"	1626.25	7575.5	7912.25	7773.75	0	1	18	0	0	0	1	0	14	0	0	0	0	0	0	119	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	170	92	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	14	10	2	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1627.25	"AWI"	1627.25	7665	7938	7817.75	0	0	16	0	0	0	1	0	17	0	1	0	0	0	0	118	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	186	137	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	13	18	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1628.75	"AWI"	1628.75	7755.75	7992.75	7885.25	1	0	16	0	0	0	3	0	20	0	0	0	0	0	0	115	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	118	149	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	15	16	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1629.25	"AWI"	1629.25	7780.25	8012.5	7907.75	0	0	16	0	0	0	4	0	17	0	0	0	0	0	0	124	5	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	173	136	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	13	14	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1630.25	"AWI"	1630.25	7816.5	8063.75	7954	0	0	15	0	0	0	2	0	24	0	0	0	0	0	0	99	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	167	115	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	10	17	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1631.25	"AWI"	1631.25	7837.75	8134	7998.25	2	0	36	0	0	0	2	0	54	0	0	0	0	0	0	121	1	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	113	77	0	0	0	0	0	0	27	0	0	0	0	4	0	0	0	0	14	17	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1632.028	"AWI"	1632.028	7852.42	8196.352	8033.176	0	0	30	0	0	0	1	0	45	0	0	0	0	0	0	111	3	0	0	0	0	5	9	0	0	0	0	0	0	0	1	0	162	97	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	9	23	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1632.806	"AWI"	1632.806	7864.09	8261.704	8065.852	1	0	25	0	0	0	0	0	39	0	0	0	0	0	0	105	2	0	0	0	0	2	7	0	0	0	0	0	0	1	0	0	141	99	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	9	13	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1633.584	"AWI"	1633.584	7917.224	8286.176	8100.864	1	0	26	0	0	0	1	0	37	0	0	0	0	0	0	84	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	148	104	0	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	17	19	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1634.362	"AWI"	1634.362	7980.51200000001	8297.43	8136.29	0	0	35	0	0	0	2	0	48	0	0	0	0	0	0	110	1	0	0	0	0	3	3	0	0	0	0	0	0	1	2	0	131	92	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	7	13	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1635.14	"AWI"	1635.14	8039.08000000001	8309.94	8171.86	1	2	28	0	0	0	2	0	47	0	0	0	0	0	0	128	1	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	117	97	0	0	0	0	0	0	19	0	0	0	1	1	0	0	0	0	10	27	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1635.918	"AWI"	1635.918	8095.09599999999	8326.278	8209.98199999999	0	0	28	0	0	0	0	0	37	0	0	0	0	0	0	143	2	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	162	139	0	0	0	0	0	0	22	0	0	1	1	0	0	0	0	0	15	12	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1636.696	"AWI"	1636.696	8142.06399999999	8350.272	8249.496	0	1	42	0	0	0	0	0	72	0	0	0	0	0	0	120	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	175	83	0	0	0	0	0	0	29	0	0	0	0	2	0	0	0	0	30	26	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1637.474	"AWI"	1637.474	8174.22	8395.076	8286.804	0	0	34	0	0	0	0	0	44	0	0	0	0	0	0	90	1	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	141	99	0	0	0	0	0	0	29	0	0	0	1	1	0	0	0	2	18	11	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1638.252	"AWI"	1638.252	8200.836	8452.9	8327.38	0	1	31	0	0	0	3	0	59	0	0	0	0	0	0	93	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	116	108	0	0	0	0	0	0	38	0	0	1	0	3	0	0	0	1	16	27	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1639.25	"AWI"	1639.25	8240.5	8537.25	8391.5	0	0	29	0	0	0	3	0	43	0	0	0	0	0	0	171	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	106	132	0	0	0	0	0	0	31	0	0	0	0	1	0	0	0	1	13	28	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1640.25	"AWI"	1640.25	8268	8652.25	8452.25	0	0	29	0	0	0	2	0	45	0	1	0	0	0	0	138	9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	57	125	0	0	0	0	0	0	27	0	0	1	0	1	0	4	0	0	10	15	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1641.25	"AWI"	1641.25	8287	8776.25	8509	0	0	28	0	0	0	2	0	36	0	1	0	0	0	0	159	10	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	82	129	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	12	23	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1642.25	"AWI"	1642.25	8302.75	8909.75	8565.75	0	1	26	0	0	0	1	0	47	0	0	0	0	0	0	185	3	0	0	0	0	0	3	0	0	1	0	0	0	1	1	0	90	134	0	0	0	0	0	0	35	0	0	1	0	1	0	0	0	1	6	20	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1643.25	"AWI"	1643.25	8336	9018.5	8627.25	0	0	27	0	0	0	2	0	41	0	1	0	0	0	0	171	3	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	61	89	0	0	0	0	0	0	26	0	0	0	1	1	0	0	0	0	5	34	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1644.25	"AWI"	1644.25	8417.5	9049	8696.5	0	0	11	0	0	0	0	0	49	0	0	0	0	0	0	129	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	60	136	0	0	0	0	0	0	28	0	0	0	0	2	0	0	0	0	8	23	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1645.25	"AWI"	1645.25	8472.5	9084	8767.25	0	0	25	0	0	0	3	0	70	0	0	0	0	0	0	171	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	57	118	0	0	0	0	0	0	30	0	0	0	0	5	0	0	0	0	6	26	0	1	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1646.25	"AWI"	1646.25	8505.75	9131	8839.25	0	1	23	0	0	0	1	0	70	0	1	0	0	0	0	168	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	22	98	0	0	0	0	0	0	31	0	0	0	1	2	0	0	0	2	10	26	0	1	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1647.25	"AWI"	1647.25	8537	9194.75	8907.75	0	0	18	0	0	0	0	0	53	0	0	0	0	0	0	165	3	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	36	136	0	0	0	0	0	0	39	0	0	0	2	2	1	0	0	0	10	19	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1648.25	"AWI"	1648.25	8602.75	9267.25	8973	0	0	11	0	0	0	3	0	50	0	0	0	0	0	0	154	8	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	48	144	0	0	0	0	0	0	30	0	0	0	1	3	0	0	0	0	4	22	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1649.25	"AWI"	1649.25	8765.5	9299	9035.25	0	0	22	0	0	0	4	0	83	0	0	0	0	0	0	329	5	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	34	114	0	0	0	0	0	0	36	0	0	3	0	7	1	0	0	0	11	19	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1650.25	"AWI"	1650.25	8908	9341.5	9105.5	0	0	8	0	0	0	3	0	42	0	0	0	0	0	0	204	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	49	115	0	0	0	0	0	0	29	0	0	0	0	3	0	0	0	0	8	24	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1651.25	"AWI"	1651.25	9010.75	9400.25	9178.5	0	0	8	0	0	0	5	0	58	0	0	0	1	0	0	279	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	61	187	0	0	0	0	0	0	21	0	0	0	0	3	0	0	0	0	13	21	1	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1652.25	"AWI"	1652.25	9055.25	9497.25	9247.25	0	1	3	1	0	0	0	0	47	0	0	0	0	0	0	220	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	37	128	0	0	0	0	1	0	18	0	0	0	2	5	0	0	0	0	11	15	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1653.25	"AWI"	1653.25	9088.75	9613	9314.5	0	1	6	0	0	0	1	0	51	0	0	0	0	0	0	244	10	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	32	139	0	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0	12	21	4	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1654.25	"AWI"	1654.25	9142.5	9682.5	9388.75	0	0	3	0	0	0	0	0	44	0	1	0	0	0	0	272	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	142	0	0	0	0	3	0	19	0	0	1	0	1	0	0	0	1	8	17	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1655.25	"AWI"	1655.25	9178	9775.25	9463.5	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	121	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	121	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	9	18	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1656.25	"AWI"	1656.25	9205.25	9896	9535.25	0	0	2	0	0	0	1	0	32	0	0	0	0	0	0	166	5	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	33	179	0	0	0	0	2	0	17	0	0	0	0	9	0	1	0	0	1	22	0	0	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1657.25	"AWI"	1657.25	9227.25	10042.25	9600.25	0	0	1	0	0	0	1	0	41	0	0	0	1	0	0	160	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	221	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	1	2	16	0	1	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1658.25	"AWI"	1658.25	9261.25	10165.5	9667.75	0	0	1	0	0	0	1	0	48	0	0	0	0	0	0	235	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	26	152	0	0	0	0	0	0	13	0	0	0	0	7	0	0	0	0	9	13	0	1	0
26991	47520	"Prášilské jezero"	49.075004	13.399778	1659.25	"AWI"	1659.25	9350.75	10200	9744	0	0	1	1	0	0	4	0	58	0	0	0	0	0	0	383	4	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	52	176	0	0	0	0	1	0	14	0	0	0	2	1	0	0	0	0	17	23	0	0	0
