"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Linaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
3260	4228	"Breidfeld"	50.12278	6.06306	46	"AWI"	46	2652	3278	2980	0	0	25.0883392226148	0.353356890459364	0.353356890459364	0	0	5.65371024734982	0	0	0	0	8.8339222614841	1.41342756183746	0	24.0282685512367	0.353356890459364	0.706713780918728	0	4.59363957597173	0	0	0	0	0	0	0.706713780918728	0.353356890459364	9.89399293286219	13.7809187279152	1.06007067137809	0.706713780918728	0	0.706713780918728	0	0	1.41342756183746	0
3260	4228	"Breidfeld"	50.12278	6.06306	48	"AWI"	48	2690	3348	3027	0	0.350877192982456	29.1228070175439	0	0	0	0	1.05263157894737	0	0	0	0	6.66666666666667	1.75438596491228	0	17.5438596491228	1.75438596491228	0	0	2.10526315789474	0	0	0.350877192982456	0	0	0	0	1.40350877192982	10.8771929824561	18.9473684210526	0	1.40350877192982	0	1.40350877192982	0.701754385964912	0	4.56140350877193	0
3260	4228	"Breidfeld"	50.12278	6.06306	50	"AWI"	50	2719	3450	3072	0	0.33112582781457	29.4701986754967	0.662251655629139	0	0	0	1.98675496688742	0	0.33112582781457	0	0	7.94701986754967	0.33112582781457	0	16.5562913907285	2.31788079470199	1.65562913907285	0	3.97350993377483	0	0	0	0	0.33112582781457	0	1.98675496688742	0.33112582781457	8.94039735099338	16.5562913907285	0.662251655629139	0.33112582781457	0	0.993377483443709	0	0	3.97350993377483	0.33112582781457
3260	4228	"Breidfeld"	50.12278	6.06306	52	"AWI"	52	2767	3506	3120	0.233100233100233	0	33.1002331002331	0.466200466200466	0	0.233100233100233	0	1.16550116550117	0	0	0.466200466200466	0.466200466200466	6.75990675990676	0.233100233100233	0	9.09090909090909	0.466200466200466	0.466200466200466	0	2.0979020979021	0	0.233100233100233	0	0.233100233100233	0	0	0.233100233100233	0.233100233100233	13.7529137529138	22.1445221445221	0	3.4965034965035	0	1.86480186480186	0.233100233100233	0	2.0979020979021	0.233100233100233
3260	4228	"Breidfeld"	50.12278	6.06306	54	"AWI"	54	2804	3595	3166	0	0.403225806451613	32.6612903225806	0.403225806451613	0.403225806451613	0	0	0.806451612903226	0	0	0	0	16.1290322580645	0.403225806451613	0	8.46774193548387	0	0	0	2.82258064516129	0.403225806451613	0	0	0	0	0	1.61290322580645	0	0	28.6290322580645	0.806451612903226	2.01612903225806	0	0.806451612903226	0	0	2.82258064516129	0.403225806451613
3260	4228	"Breidfeld"	50.12278	6.06306	56	"AWI"	56	2844	3676	3214	0	0.40650406504065	37.8048780487805	0.40650406504065	0.40650406504065	0	0	3.2520325203252	0	0	0	0.40650406504065	12.1951219512195	0	0	5.28455284552846	0	1.21951219512195	0	1.6260162601626	0	0	0	0	0	0	1.6260162601626	0	0	29.2682926829268	0	2.4390243902439	0	0.40650406504065	0	0	2.84552845528455	0.40650406504065
3260	4228	"Breidfeld"	50.12278	6.06306	58	"AWI"	58	2881	3739	3264	0	0	30.7053941908714	0.4149377593361	0.4149377593361	0	0	0	0	0	0	0	17.4273858921162	0.4149377593361	0	7.46887966804979	0	0	0	3.3195020746888	0	0	0	0	0	0	1.2448132780083	0	0	29.045643153527	0.829875518672199	3.7344398340249	0	2.0746887966805	0	0	2.0746887966805	0.829875518672199
3260	4228	"Breidfeld"	50.12278	6.06306	60	"AWI"	60	2911	3812	3309	0	0	41.796875	0	0	0	0	2.734375	0	0	0	0	12.109375	0	0	7.03125	0.390625	0	0	3.90625	0	0	0	0	0	0.390625	0.390625	0	0	23.4375	0.390625	3.90625	0	1.5625	1.5625	0	0.390625	0
3260	4228	"Breidfeld"	50.12278	6.06306	62	"AWI"	62	2952	3866	3356	0	0	37.2972972972973	0	0	0	0	0.540540540540541	0	0	0	0	17.2972972972973	0.540540540540541	0	1.62162162162162	0	0	0	1.08108108108108	0	0	0	0	0	0	1.08108108108108	0	7.56756756756757	28.1081081081081	0	0.540540540540541	0	0.540540540540541	0.540540540540541	0	2.7027027027027	0.540540540540541
3260	4228	"Breidfeld"	50.12278	6.06306	64	"AWI"	64	2987	3927	3405	0	0	44.6902654867257	0	0	0	0	3.53982300884956	0	0	0	0.442477876106195	16.8141592920354	1.32743362831858	0	2.65486725663717	0	0.884955752212389	0	0.884955752212389	0	0	0	0	0	0.442477876106195	0.442477876106195	0	6.63716814159292	13.2743362831858	0	3.53982300884956	0	0.884955752212389	0.884955752212389	0	2.21238938053097	0.442477876106195
