"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23862	41366	"Silberhohl"	51.908476	10.181276	765	"AWI"	765	2587	3439	3060	0	26	61	2	0	2	2	0	1	26	0	1	1	0	0	0	0	0	94	126	0	0	0	289	0	11	0	0	0	0	0	0	0	0	0	0	1	0	3	32	0	0	0	0	57	3	0	0	4	3	1	0	0	1	0	1	0	36	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	775	"AWI"	775	2659	3460	3099	0	32	86	0	0	2	12	0	3	26	0	0	1	0	1	0	0	0	84	114	0	0	0	287	2	19	0	0	0	0	0	0	0	0	0	0	2	0	4	26	8	0	0	0	47	0	0	0	1	7	1	0	0	0	1	0	0	38	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	785	"AWI"	785	2729	3489	3137	0	34	90	3	3	0	4	0	1	37	0	0	0	0	2	0	0	0	90	125	0	0	0	273	0	15	0	0	0	0	0	0	0	0	0	0	0	0	3	22	0	0	0	0	55	4	0	0	1	4	1	0	0	1	0	0	0	42	3	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	795	"AWI"	795	2776	3523	3178	1	23	85	1	1	2	3	0	0	28	0	1	0	0	0	0	0	0	71	132	0	0	0	272	0	21	0	0	0	0	0	0	0	0	0	0	1	0	1	25	0	0	0	0	58	0	0	0	1	5	7	0	0	0	0	0	0	36	1	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	805	"AWI"	805	2815	3563	3219	2	36	51	0	0	2	7	0	0	32	0	0	1	0	2	0	0	0	63	69	0	0	0	239	0	18	0	0	0	0	0	0	0	0	0	0	3	0	3	40	0	0	0	0	45	4	0	0	1	2	1	0	0	9	0	0	0	35	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	815	"AWI"	815	2911	3589	3254	0	30	81	2	0	0	8	0	3	20	0	0	0	0	0	0	0	0	48	37	0	0	0	209	0	34	0	0	0	0	0	0	1	0	0	0	2	0	2	17	0	0	0	0	62	0	0	0	3	1	1	0	0	0	0	0	0	58	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	825	"AWI"	825	3001	3613	3291	0	26	91	0	1	0	6	0	1	28	1	0	0	0	0	0	0	0	45	28	0	0	0	228	0	35	0	0	0	0	1	0	0	0	0	0	3	0	2	25	0	0	0	0	52	0	0	0	1	1	2	0	0	0	0	0	0	42	1	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	835	"AWI"	835	3066	3638	3327	0	18	84	0	0	3	0	0	0	27	0	0	0	0	0	0	0	0	43	3	0	0	0	227	0	38	0	0	0	0	0	0	0	0	0	0	3	0	2	21	0	0	0	0	46	0	0	0	0	0	1	0	0	0	0	0	0	37	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	845	"AWI"	845	3122	3673	3367	0	20	166	0	4	4	4	0	1	34	2	0	0	0	0	0	0	0	172	21	0	0	0	117	0	23	0	0	0	0	0	0	0	0	0	0	4	0	9	25	5	0	0	1	101	2	0	0	1	0	0	0	0	1	0	1	0	34	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	855	"AWI"	855	3201	3708	3423	0	42	264	2	0	10	7	0	0	49	0	0	2	0	1	0	0	0	218	12	0	0	0	70	0	23	0	0	0	0	0	0	0	0	0	0	4	0	3	15	0	0	0	6	150	0	0	0	2	1	3	0	0	0	0	2	0	21	2	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	866	"AWI"	866	3265	3765	3485	0	49	214	2	0	0	6	0	0	49	0	0	0	0	0	0	0	0	244	9	0	1	0	57	0	56	0	0	0	0	0	0	0	1	0	0	2	0	6	13	0	0	0	4	158	2	0	0	2	1	4	0	1	0	0	0	0	21	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	875	"AWI"	875	3296	3829	3538	0	26	192	0	0	3	5	0	0	67	0	0	0	0	0	0	0	0	428	4	0	1	0	62	0	64	0	0	0	0	0	0	0	0	0	0	4	0	3	20	0	0	0	10	110	0	0	0	0	0	6	0	1	0	0	0	0	18	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	884	"AWI"	884	3320	3924	3591	0	42	131	0	1	3	10	0	0	54	0	0	0	0	0	0	0	0	235	8	0	0	0	85	0	36	0	0	0	0	0	0	0	0	0	0	9	0	3	18	0	0	0	0	175	0	0	0	0	1	3	0	0	1	0	0	0	14	1	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	895	"AWI"	895	3390	4005	3654	0	28	180	0	0	1	4	0	0	58	0	0	0	0	0	0	0	0	286	10	0	0	0	65	0	52	0	0	0	0	0	0	0	0	0	0	4	0	3	22	3	0	0	0	138	0	0	0	1	0	4	0	0	1	0	0	0	29	1	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	905	"AWI"	905	3454	4042	3719	0	19	328	0	0	16	5	0	1	41	0	0	2	0	1	0	2	0	360	11	0	2	0	61	0	27	0	0	0	0	0	0	0	1	0	0	7	0	6	30	3	0	0	0	115	0	0	0	1	0	2	0	0	1	0	0	0	17	1	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	915	"AWI"	915	3497	4098	3786	0	22	330	0	0	5	3	0	0	38	0	0	2	0	3	0	0	0	234	15	0	0	0	37	0	53	0	0	0	0	0	0	0	0	0	0	2	0	3	15	0	0	0	0	132	0	0	0	0	0	4	0	0	0	0	0	0	20	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	925	"AWI"	925	3530	4178	3850	0	26	281	1	0	6	3	0	1	36	0	0	0	0	0	0	0	0	256	11	0	1	0	46	0	48	0	0	0	0	0	0	0	0	0	0	2	0	3	23	0	0	0	0	131	0	0	0	1	1	2	0	0	0	0	0	0	13	1	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	935	"AWI"	935	3600	4258	3912	2	21	300	0	0	5	8	0	0	53	0	0	0	0	0	0	0	0	360	7	0	0	0	36	0	44	0	0	0	0	0	0	0	0	0	0	4	0	31	25	0	0	0	0	105	8	0	0	2	0	6	0	3	0	0	0	0	30	0	1	0
23862	41366	"Silberhohl"	51.908476	10.181276	936	"AWI"	936	3616	4262	3918	0	31	259	0	1	7	2	0	0	47	0	0	0	0	0	0	0	0	443	7	0	0	0	25	0	5	0	0	0	0	0	0	0	0	1	0	2	0	15	11	0	0	0	0	103	0	0	0	1	0	3	0	2	0	0	0	0	11	0	2	0
23862	41366	"Silberhohl"	51.908476	10.181276	945	"AWI"	945	3723	4296	3977	1	25	324	1	2	4	12	0	0	30	0	0	1	0	0	0	0	0	652	4	0	0	0	42	0	25	0	0	0	0	0	0	0	0	0	0	3	0	3	25	15	0	0	0	188	0	0	0	0	2	5	0	1	1	0	0	0	25	1	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	955	"AWI"	955	3804	4344	4046	0	29	282	1	0	3	10	0	0	14	0	0	0	0	0	0	0	0	778	1	0	0	0	23	0	36	0	0	0	0	0	0	0	0	0	0	4	0	5	25	0	0	0	0	166	3	0	0	1	2	6	0	1	0	0	0	0	40	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	965	"AWI"	965	3856	4428	4117	1	18	129	0	0	4	6	0	0	17	0	0	0	0	0	0	0	0	434	2	0	2	0	22	0	43	0	0	0	0	0	0	0	0	0	0	2	0	10	30	0	0	0	0	167	0	0	0	0	1	2	0	0	0	0	0	0	66	1	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	975	"AWI"	975	3900	4526	4187	0	18	103	0	0	10	2	0	0	28	0	0	0	0	0	0	0	0	158	7	0	1	0	18	0	15	0	0	0	0	0	0	0	0	0	0	3	0	8	28	0	0	0	2	170	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	985	"AWI"	985	3994	4574	4269	1	21	170	1	0	7	1	0	0	21	0	0	0	0	0	0	0	0	285	8	0	1	0	10	0	21	0	0	0	0	0	0	0	0	0	0	2	0	7	28	3	0	0	1	172	6	0	0	1	1	1	0	1	0	0	1	0	54	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	997	"AWI"	997	4069	4677	4368	1	12	122	0	0	1	2	0	0	20	0	1	0	0	0	0	0	0	237	5	0	0	0	5	0	25	0	0	0	0	0	0	0	0	0	0	4	0	3	27	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1005	"AWI"	1005	4103	4770	4431	1	13	112	0	0	2	1	0	0	29	0	0	0	0	0	0	0	0	264	7	0	0	0	14	1	21	0	0	0	0	0	0	0	0	0	0	2	0	6	22	0	0	0	1	174	0	0	0	0	1	2	0	0	0	3	0	0	53	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1015	"AWI"	1015	4137	4907	4509	0	18	142	1	0	3	3	0	0	24	0	0	3	0	0	0	0	0	356	1	0	0	0	9	0	37	0	0	0	0	0	0	0	1	0	0	6	0	2	17	0	0	0	0	186	3	0	0	0	0	1	0	1	0	0	0	0	57	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1025	"AWI"	1025	4303	4982	4597	0	18	103	0	0	2	3	0	0	26	0	0	0	0	1	0	0	0	238	12	0	0	0	17	0	34	0	0	0	0	0	0	0	0	0	0	3	0	9	19	0	0	0	0	164	3	0	0	1	1	1	0	1	0	0	0	0	55	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1033	"AWI"	1033	4413	5055	4673	0	13	190	0	0	6	1	0	0	29	0	0	1	0	1	0	0	0	398	4	0	1	0	13	0	24	0	0	0	0	0	0	0	0	0	0	6	1	4	33	0	0	0	0	197	9	0	0	0	1	1	2	0	0	0	0	0	47	1	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1047	"AWI"	1047	4510	5239	4809	2	18	168	0	0	9	0	0	0	14	0	0	0	0	2	0	0	1	304	4	0	1	0	13	0	23	0	0	0	0	1	0	0	0	0	0	5	0	8	22	0	0	0	0	177	6	0	0	0	0	0	0	0	0	0	1	0	49	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1055	"AWI"	1055	4549	5360	4879	1	12	172	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	226	3	0	0	0	10	0	33	0	0	0	0	0	0	0	0	0	0	6	2	3	26	0	0	0	0	168	9	0	0	0	0	0	0	0	0	1	1	0	76	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1065	"AWI"	1065	4632	5517	4990	0	17	158	1	1	3	2	0	0	17	0	1	0	0	1	0	0	0	380	3	0	0	2	7	0	24	0	0	0	0	0	0	0	2	0	0	3	0	10	50	0	0	0	0	163	6	0	0	0	0	3	4	0	0	0	0	0	89	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1073	"AWI"	1073	4692	5633	5088	1	23	148	0	0	4	1	0	0	9	1	1	0	0	2	0	0	0	348	4	0	0	0	17	0	27	0	0	0	0	0	0	0	0	0	0	1	3	8	23	0	0	0	0	147	4	0	0	0	2	3	2	0	0	0	0	0	74	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1085	"AWI"	1085	4748	5897	5222	1	16	93	0	1	4	3	0	0	24	0	0	0	0	0	0	0	0	386	4	0	0	0	3	0	48	0	0	0	0	0	0	0	0	0	0	12	0	16	37	0	0	0	0	152	2	0	0	0	0	0	2	2	0	0	0	0	74	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1095	"AWI"	1095	4786	6143	5329	0	23	91	0	4	3	0	0	0	18	1	1	0	0	180	0	0	0	338	9	0	1	0	26	0	34	0	0	0	0	0	0	0	0	0	0	2	0	10	48	0	0	0	0	212	37	0	0	2	1	2	0	4	0	0	0	0	41	0	1	0
23862	41366	"Silberhohl"	51.908476	10.181276	1105	"AWI"	1105	4861	6343	5443	0	57	109	0	1	3	0	0	0	9	0	0	0	0	0	0	0	0	232	2	0	0	0	7	0	17	0	0	0	0	0	0	0	0	0	0	2	0	4	26	0	0	0	0	249	4	0	0	0	1	1	2	1	1	0	0	0	61	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1115	"AWI"	1115	4955	6437	5578	0	1	35	0	0	4	2	0	0	17	0	0	0	0	3	0	0	0	365	26	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	70	0	0	0	0	77	2	0	0	0	0	0	0	4	0	0	0	0	118	0	0	1
23862	41366	"Silberhohl"	51.908476	10.181276	1119	"AWI"	1119	4978	6471	5633	0	3	55	2	0	2	3	0	0	5	0	0	0	0	2	0	0	0	498	32	0	0	0	1	2	5	0	0	0	0	0	0	0	0	0	0	1	0	6	61	0	0	0	0	79	0	0	0	0	0	0	0	3	0	0	0	0	123	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1125	"AWI"	1125	5018	6558	5715	0	9	79	0	0	7	1	0	0	11	0	0	0	0	2	0	0	0	522	30	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	7	65	0	0	0	0	88	6	0	0	0	0	1	4	3	0	0	0	0	117	0	1	0
23862	41366	"Silberhohl"	51.908476	10.181276	1136	"AWI"	1136	5077	6729	5855	1	11	91	0	0	3	1	0	0	4	0	1	0	0	0	0	0	0	445	8	0	0	0	3	0	42	0	0	0	0	0	0	0	0	0	0	0	0	9	74	0	0	0	0	158	2	0	0	0	1	1	2	0	0	0	0	0	49	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1145	"AWI"	1145	5147	6899	5972	4	8	66	0	0	0	1	0	0	15	0	1	0	0	1	0	0	0	158	5	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	4	66	0	0	0	0	232	4	0	0	0	0	0	2	0	0	0	0	0	27	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1155	"AWI"	1155	5305	6951	6095	0	9	48	1	0	0	4	0	0	13	0	0	0	0	1	0	0	0	810	3	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	48	0	0	0	0	149	4	0	0	0	1	1	0	0	0	0	0	0	32	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1165	"AWI"	1165	5413	7021	6230	0	7	50	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	112	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	23	0	0	0	0	380	4	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1175	"AWI"	1175	5492	7132	6372	1	26	233	0	0	1	1	0	0	27	0	0	0	0	1	0	0	0	490	14	0	1	0	37	0	66	0	0	0	0	1	0	0	0	0	0	1	0	8	30	0	0	0	1	169	12	0	0	0	0	2	40	0	0	0	0	0	41	0	6	0
23862	41366	"Silberhohl"	51.908476	10.181276	1185	"AWI"	1185	5559	7278	6497	1	22	184	0	0	4	2	0	0	17	0	0	0	0	3	0	0	0	254	3	0	0	0	11	0	8	0	0	0	0	0	0	0	2	0	0	1	0	13	77	0	0	0	0	126	8	0	0	0	0	0	8	2	0	0	0	0	66	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1195	"AWI"	1195	5722	7335	6622	2	12	61	0	0	0	3	0	0	22	0	2	0	0	2	0	0	0	448	3	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	4	0	14	47	0	0	0	0	143	2	0	0	2	0	0	6	0	0	0	0	0	76	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1205	"AWI"	1205	5859	7389	6744	1	10	62	0	0	2	1	0	0	13	1	0	0	0	2	0	0	0	963	7	0	0	0	23	0	12	0	0	0	0	0	0	0	0	0	0	2	0	20	79	0	0	0	1	137	0	1	0	0	0	0	4	3	0	1	0	0	73	0	2	0
23862	41366	"Silberhohl"	51.908476	10.181276	1215	"AWI"	1215	5963	7470	6875	0	14	86	0	0	3	2	0	0	22	0	0	3	0	1	0	0	0	182	7	0	0	0	8	1	9	0	0	0	0	0	0	0	0	0	0	0	0	10	59	0	0	0	0	208	8	0	0	1	0	0	8	0	0	0	0	0	55	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1225	"AWI"	1225	6042	7573	7005	0	16	330	0	0	0	1	0	0	50	0	1	0	0	1	0	0	0	263	5	0	1	0	15	0	7	0	0	0	0	0	0	0	0	0	0	1	0	10	104	0	0	0	1	126	24	0	0	0	0	2	0	0	1	0	0	0	76	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1235	"AWI"	1235	6278	7648	7113	0	14	155	0	0	1	0	0	0	8	1	2	0	0	6	0	0	0	658	5	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	1	1	9	63	0	0	0	0	138	0	0	0	0	0	2	0	1	0	0	0	0	115	0	2	0
23862	41366	"Silberhohl"	51.908476	10.181276	1245	"AWI"	1245	6563	7691	7220	0	21	22	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	683	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	46	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1255	"AWI"	1255	6799	7753	7333	0	6	40	0	0	2	2	0	0	9	0	0	0	0	2	0	0	0	334	61	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	71	0	0	0	0	125	0	1	0	0	0	1	2	0	0	0	0	0	144	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1265	"AWI"	1265	6943	7840	7451	0	4	35	0	0	0	1	0	0	8	0	0	0	0	2	0	0	0	440	28	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	73	0	0	0	0	95	4	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0
23862	41366	"Silberhohl"	51.908476	10.181276	1269	"AWI"	1269	6993	7892	7500	0	4	57	1	0	4	2	0	0	6	0	0	0	0	0	0	0	0	362	72	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	4	65	0	0	0	0	132	0	0	0	0	0	0	2	1	0	0	0	0	118	0	0	0
