"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Juniperus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"
3303	4287	"Lake Mullsjön"	58.31761	14.21136	830	"AWI"	830	10816	11600	11332	1.84210526315789	2.36842105263158	0.263157894736842	7.10526315789474	0	61.8421052631579	0	0	0	5.52631578947368	0	0	0	0	1.05263157894737	0.263157894736842	13.9473684210526	0	0.526315789473684	0	0	0	0	0.526315789473684	0.789473684210526	3.68421052631579	0	0.263157894736842	0	0
3303	4287	"Lake Mullsjön"	58.31761	14.21136	835	"AWI"	835	10883	11683	11392	3.80434782608696	2.71739130434783	0	7.8804347826087	0	45.9239130434783	0	0	0	14.945652173913	0	0	0	0	2.71739130434783	0.271739130434783	11.1413043478261	0	5.43478260869565	0	0	0.271739130434783	0	0	0	4.89130434782609	0	0	0	0
3303	4287	"Lake Mullsjön"	58.31761	14.21136	840	"AWI"	840	10937	11758	11444	0.378787878787879	1.13636363636364	0	4.35606060606061	0	23.4848484848485	0	0	0.378787878787879	7.95454545454545	0.189393939393939	0	0	0	2.65151515151515	0.378787878787879	53.7878787878788	0	2.27272727272727	0	0	0	0	0.378787878787879	0.378787878787879	2.08333333333333	0	0.189393939393939	0	0
3303	4287	"Lake Mullsjön"	58.31761	14.21136	845	"AWI"	845	10997	11834	11498	1.09489051094891	2.55474452554745	0	5.65693430656934	0	34.4890510948905	0	0.182481751824818	2.37226277372263	6.93430656934307	0.182481751824818	0	0	0	0.912408759124087	0	40.5109489051095	0	1.45985401459854	0.364963503649635	0	0	0	0.364963503649635	0	2.73722627737226	0	0.182481751824818	0	0
3303	4287	"Lake Mullsjön"	58.31761	14.21136	850	"AWI"	850	11052	11895	11553	0.884955752212389	0.353982300884956	0	3.1858407079646	0.353982300884956	17.1681415929204	0	0	0	6.54867256637168	0	0	0	0	3.53982300884956	0.176991150442478	63.3628318584071	0	1.94690265486726	0	0	0	0	0.530973451327434	0	1.76991150442478	0	0.176991150442478	0	0
3303	4287	"Lake Mullsjön"	58.31761	14.21136	855	"AWI"	855	11115	11956	11607	2.60521042084168	2.40480961923848	0.200400801603206	8.41683366733467	0.400801603206413	21.6432865731463	0	0.400801603206413	1.20240480961924	4.00801603206413	0	0	0	0	16.0320641282565	0.801603206412826	29.4589178356713	0	7.41482965931864	0	0	0	0	0	1.40280561122244	3.60721442885772	0	0	0	0
3303	4287	"Lake Mullsjön"	58.31761	14.21136	860	"AWI"	860	11166	12013	11662	2.40137221269297	1.54373927958834	0	2.74442538593482	0	17.8387650085763	0	0	1.71526586620926	4.11663807890223	0	0	0	0	11.4922813036021	0.343053173241852	50.2572898799314	0	3.43053173241853	0.514579759862779	0.343053173241852	0	0	0.686106346483705	0.686106346483705	1.54373927958834	0	0.171526586620926	0	0.171526586620926
3303	4287	"Lake Mullsjön"	58.31761	14.21136	865	"AWI"	865	11228	12073	11718	3.18471337579618	1.48619957537155	0	2.33545647558386	0	24.6284501061571	0	0	2.12314225053079	2.12314225053079	0.212314225053079	0	0	0	2.33545647558386	0.849256900212314	55.2016985138004	0	1.69851380042463	0	0	0	0	0	0.424628450106157	2.54777070063694	0	0	0.212314225053079	0.636942675159236
3303	4287	"Lake Mullsjön"	58.31761	14.21136	870	"AWI"	870	11283	12129	11773	1.12570356472795	0.562851782363977	0	3.37711069418387	0	28.8930581613508	0	0	0.938086303939963	4.8780487804878	0	0	0	0	4.8780487804878	0.375234521575985	49.906191369606	0	2.6266416510319	0.375234521575985	0.562851782363977	0	0	0	0.562851782363977	0.562851782363977	0	0	0.375234521575985	0
3303	4287	"Lake Mullsjön"	58.31761	14.21136	875	"AWI"	875	11361	12183	11827	3.36134453781513	3.19327731092437	0.168067226890756	8.0672268907563	0	34.7899159663866	0.168067226890756	0.168067226890756	0.840336134453782	3.69747899159664	0	0	0	0.168067226890756	1.84873949579832	0.336134453781513	35.4621848739496	0	5.21008403361345	0	0	0	0	0.336134453781513	0.168067226890756	1.34453781512605	0	0.672268907563025	0	0
