"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23886	41421	"Pannel Bridge"	50.90583	0.67528	392	"AWI"	392	3889	4659	4249	0	31.3364055299539	0.460829493087558	0	0.230414746543779	0	0	0	0	1.61290322580645	0	0	0	0	0	0	0	5.52995391705069	0	38.9400921658986	0	0	0	0	0	3.68663594470046	0	0	0	0	2.07373271889401	0	0	0	0	0	0	0	0	0	0.230414746543779	0	0	0	0	0.460829493087558	9.44700460829493	0	0	0	0	0	2.53456221198157	0	0	0.460829493087558	0	2.53456221198157	0.230414746543779	0.230414746543779	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	402	"AWI"	402	3930	4740	4315	0	33.0475448168355	0.0779423226812159	0	0.0779423226812159	0	0	0	0	0.623538581449727	0	0	0	0	0	0	0	6.07950116913484	0.0779423226812159	46.7653936087295	0	0	0	0.0779423226812159	0	1.24707716289945	0	0	0	0	0.623538581449727	0	0	0	0	0.155884645362432	0	0	0	0	0.233826968043648	0	0	0	0	0	8.57365549493375	0	0	0	0	0	0.311769290724864	0	0	0	0	1.87061574434918	0.155884645362432	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	408	"AWI"	408	3953	4799	4356	0	9.36555891238671	0	0	0	0	0.302114803625378	0	0	3.32326283987915	0	0	0	0	0	0	0	4.83383685800604	0	66.1631419939577	0	0	0	0	0	0.906344410876133	0	0	0	0	1.20845921450151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.94864048338369	0	0	0	0	0	0.604229607250755	0	0	0	0	5.74018126888217	0.302114803625378	0	0.302114803625378
23886	41421	"Pannel Bridge"	50.90583	0.67528	416	"AWI"	416	3982	4892	4403	0	2.84615384615385	0.153846153846154	0	0	0.0769230769230769	0	0	0	0.923076923076923	0	0	0	0	0	0	0	5.92307692307692	0	71.1538461538462	0	0	0	0	0	0.538461538461538	0	0	0	0	6.46153846153846	0	0	0	0	0.0769230769230769	0	0	0	0	0.384615384615385	0	0	0	0	0	8.76923076923077	0	0	0	0.0769230769230769	0	0	0	0	0	0	2.30769230769231	0.230769230769231	0	0.0769230769230769
23886	41421	"Pannel Bridge"	50.90583	0.67528	424	"AWI"	424	4042	4955	4457	0	54.2699724517906	0.137741046831956	0	0.413223140495868	0.137741046831956	0	0	0	0.826446280991736	0	0	0	0	0	0	0	10.7438016528926	0	17.3553719008264	0	0	0	0	0	1.10192837465565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137741046831956	0	0	0	0	0	10.7438016528926	0	0	0	0	0	0.137741046831956	0	0	0.137741046831956	0	3.30578512396694	0.275482093663912	0	0.275482093663912
23886	41421	"Pannel Bridge"	50.90583	0.67528	430	"AWI"	430	4090	4989	4500	0	94.4919278252612	0	0	0	0.0316555872111428	0	0	0	0.0949667616334283	0	0	0	0	0	0	0	1.58277936055714	0	0.791389680278569	0	0	0	0	0	0.189933523266857	0	0	0	0	0.221589110477999	0	0	0	0	0.0316555872111428	0	0	0	0	0.0633111744222855	0	0	0	0	0	1.26622348844571	0	0	0	0	0	0.0316555872111428	0	0	0	0	1.13960113960114	0.0633111744222855	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	440	"AWI"	440	4140	5057	4575	0	51.1811023622047	0	0	0.15748031496063	0.31496062992126	0	0	0	0.47244094488189	0	0	0	0	0	0	0	9.29133858267716	0	23.6220472440945	0	0	0	0	0.31496062992126	0.94488188976378	0	0	0	0	0.15748031496063	0	0	0	0	0.15748031496063	0	0	0	0	0.15748031496063	0	0.31496062992126	0	0	0	8.34645669291339	0	0	0	0	0	0.47244094488189	0	0	0.31496062992126	0	1.88976377952756	1.88976377952756	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	448	"AWI"	448	4164	5128	4631	0	51.8841911764706	0	0	0.183823529411765	0.551470588235294	0	0	0	1.97610294117647	0	0	0	0	0	0	0	7.90441176470588	0	12.8676470588235	0	0	0	0.0459558823529412	0.0459558823529412	1.70036764705882	0	0	0	0.137867647058824	1.97610294117647	0	0	0	0	0.367647058823529	0	0	0	0	0.183823529411765	0	0	0	0	0	14.1544117647059	0	0.0459558823529412	0	0	0	0.229779411764706	0	0	0	0	4.18198529411765	1.14889705882353	0	0.413602941176471
23886	41421	"Pannel Bridge"	50.90583	0.67528	456	"AWI"	456	4188	5209	4683	0	84.5114345114345	0	0.051975051975052	0.103950103950104	0.155925155925156	0	0	0	0.467775467775468	0	0	0	0	0	0	0	2.23492723492723	0	7.17255717255717	0	0	0	0.051975051975052	0	0.311850311850312	0	0	0	0	0.051975051975052	0	0	0	0	0	0.051975051975052	0	0	0	0.103950103950104	0	0	0	0	0	2.49480249480249	0	0.051975051975052	0	0	0	0.25987525987526	0	0	0.155925155925156	0	0.935550935550936	0.363825363825364	0.103950103950104	0.363825363825364
23886	41421	"Pannel Bridge"	50.90583	0.67528	462	"AWI"	462	4238	5232	4723	0	46.423658872077	0.0687757909215956	0	0.0687757909215956	1.03163686382393	0	0	0	0.825309491059147	0	0.0687757909215956	0	0	0	0	0	9.14718019257221	0	22.6960110041265	0	0	0	0	0	1.37551581843191	0	0	0	0.0687757909215956	0	0	0	0	0	0	0	0	0	0	0.137551581843191	0	0	0	0.0687757909215956	0	11.0041265474553	0	0.137551581843191	0	0	0	1.5130674002751	0	0	0	0	3.78266850068776	0.894085281980743	0	0.687757909215956
23886	41421	"Pannel Bridge"	50.90583	0.67528	470	"AWI"	470	4293	5269	4777	0	54.6692607003891	0	0	0	0.972762645914397	0	0	0	0.194552529182879	0	0	0	0	0	0	0	7.5875486381323	0	20.4280155642023	0	0	0	0	0	1.36186770428016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1167315175097	0	0	0	0.194552529182879	0	0.389105058365759	0	0	0	0	3.11284046692607	0.972762645914397	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	480	"AWI"	480	4348	5325	4846	0	61.0727969348659	0.0766283524904215	0	0.153256704980843	0.306513409961686	0	0	0	1.0727969348659	0	0	0	0	0	0	0	5.51724137931035	0	13.7931034482759	0	0	0	0	0	1.30268199233716	0	0	0	0	0.53639846743295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9578544061303	0	0	0	0	0	0.0766283524904215	0	0	0	0	3.67816091954023	0.919540229885057	0	0.53639846743295
23886	41421	"Pannel Bridge"	50.90583	0.67528	486	"AWI"	486	4384	5373	4887	0	54.7379032258064	0	0	0	0.604838709677419	0	0	0	0.504032258064516	0	0	0	0	0	0	0	8.77016129032258	0.100806451612903	15.625	0	0	0	0	0	1.81451612903226	0	0	0	0	0	0	0	0.100806451612903	0.100806451612903	0	0	0	0	0	0.504032258064516	0	0	0	0	0	12.9032258064516	0	0	0	0.100806451612903	0	0.201612903225806	0	0	0	0	3.52822580645161	0.201612903225806	0	0.201612903225806
23886	41421	"Pannel Bridge"	50.90583	0.67528	494	"AWI"	494	4410	5448	4939	0	49.0157480314961	0	0	0.393700787401575	0.131233595800525	0	0	0	0.721784776902887	0	0	0	0	0	0	0	12.2703412073491	0	20.6692913385827	0	0	0	0	0	0.918635170603675	0	0	0	0.0656167979002625	0.78740157480315	0	0	0.0656167979002625	0	0	0	0	0	0	0.131233595800525	0	0	0	0	0	11.1548556430446	0	0	0	0.131233595800525	0	0.131233595800525	0	0	0	0	2.55905511811024	0.721784776902887	0	0.131233595800525
23886	41421	"Pannel Bridge"	50.90583	0.67528	502	"AWI"	502	4478	5479	4990	0	57.5949367088608	0.105485232067511	0	0.316455696202532	0.210970464135021	0	0	0	1.26582278481013	0	0	0	0	0	0	0	10.7594936708861	0	9.59915611814346	0	0	0	0.105485232067511	0	0.527426160337553	0	0	0	0	0.949367088607595	0	0	0	0	0	0	0	0	0	0.316455696202532	0	0	0	0	0	14.2405063291139	0	0	0	0	0	0.105485232067511	0	0	0	0	2.9535864978903	0.843881856540084	0	0.105485232067511
23886	41421	"Pannel Bridge"	50.90583	0.67528	512	"AWI"	512	4558	5513	5060	0	32.0970042796006	0	0	0.14265335235378	0.14265335235378	0	0	0	0.427960057061341	0	0	0	0	0	0	0	5.70613409415121	0	37.660485021398	0	0	0	0	0	0.14265335235378	0	0	0	0	1.71184022824536	0	0	0.14265335235378	0	0	0	0	0	0	0.713266761768902	0	0	0	0	0	16.1198288159772	0	0	0	0	0	0	0	0	0	0	4.56490727532097	0.285306704707561	0	0.14265335235378
23886	41421	"Pannel Bridge"	50.90583	0.67528	518	"AWI"	518	4592	5541	5101	0	50.4751847940866	0	0	0	0.316789862724393	0.105596620908131	0	0	0.633579725448786	0	0.105596620908131	0	0	0	0	0	9.29250263991552	0	14.8891235480465	0	0	0	0	0	0.844772967265047	0	0	0	0	0.316789862724393	0	0	0	0	0	0	0	0	0	0.316789862724393	0	0	0	0	0	16.2618796198522	0	0	0	0.211193241816262	0	0.422386483632524	0	0	0	0	4.11826821541711	1.26715945089757	0	0.422386483632524
23886	41421	"Pannel Bridge"	50.90583	0.67528	526	"AWI"	526	4633	5581	5154	0	50.5237215033888	0	0	0	0.184842883548983	0	0	0	0.55452865064695	0	0	0	0	0	0	0	11.5218730745533	0	20.2711028958718	0	0	0	0	0	1.1090573012939	0	0.0616142945163278	0	0	1.97165742452249	0	0	0.123228589032656	0	0	0	0	0	0	0.308071472581639	0	0	0	0	0	9.30375847196549	0	0	0	0.0616142945163278	0	0.0616142945163278	0	0	0	0	3.20394331484904	0.431300061614294	0	0.308071472581639
23886	41421	"Pannel Bridge"	50.90583	0.67528	534	"AWI"	534	4682	5626	5209	0	71.5245130960376	0	0	0.0671591672263264	0.0671591672263264	0.0671591672263264	0	0	0.470114170584285	0	0	0	0	0	0	0	6.04432505036938	0	8.3948959032908	0	0	0	0	0	1.34318334452653	0	0	0	0	0.268636668905306	0	0	0.134318334452653	0	0	0.0671591672263264	0	0	0	0.268636668905306	0	0	0	0	0	8.52921423774345	0	0	0	0	0	0.201477501678979	0	0	0	0	2.2834116856951	0.268636668905306	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	542	"AWI"	542	4769	5655	5257	0	68.6642268984447	0	0	0.0457456541628545	0.182982616651418	0	0	0	0.686184812442818	0	0	0	0	0	0	0	9.51509606587374	0	4.75754803293687	0	0	0	0	0	1.14364135407136	0	0	0.0914913083257091	0.0457456541628545	0.869167429094236	0	0	0.182982616651418	0	0	0	0	0	0.137236962488564	0.228728270814273	0	0	0	0	0	8.64592863677951	0	0	0	0.0914913083257091	0	0.0457456541628545	0	0	0	0	3.84263494967978	0.686184812442818	0	0.137236962488564
23886	41421	"Pannel Bridge"	50.90583	0.67528	550	"AWI"	550	4844	5677	5310	0	64.7489539748954	0.209205020920502	0.104602510460251	0	0.104602510460251	0	0	0	0.941422594142259	0	0	0	0	0	0	0	11.6108786610879	0.104602510460251	5.02092050209205	0	0.104602510460251	0	0	0	1.15062761506276	0	0	0	0	0.732217573221757	0	0	0.104602510460251	0	0	0	0	0	0	0.104602510460251	0	0	0	0	0	10.7740585774059	0	0	0	0.104602510460251	0	0.523012552301255	0	0	0	0	2.82426778242678	0.418410041841004	0	0.313807531380753
23886	41421	"Pannel Bridge"	50.90583	0.67528	558	"AWI"	558	4901	5710	5368	0	83.1050228310502	0	0	0	0.045662100456621	0	0	0	0.410958904109589	0	0	0	0	0	0	0	5.06849315068493	0	2.28310502283105	0	0	0	0	0	0.730593607305936	0	0	0	0	0	0	0	0.091324200913242	0	0	0	0	0	0	0.136986301369863	0	0	0	0	0	5.98173515981735	0	0	0	0.091324200913242	0	0.045662100456621	0	0	0	0	1.7351598173516	0.228310502283105	0	0.045662100456621
23886	41421	"Pannel Bridge"	50.90583	0.67528	566	"AWI"	566	4939	5755	5421	0	59.8152424942263	0.23094688221709	0.115473441108545	0.23094688221709	0.346420323325635	0	0	0	0.46189376443418	0	0	0	0	0	0	0	15.3579676674365	0	1.84757505773672	0	0	0	0	0	0.115473441108545	0	0	0	0.115473441108545	1.38568129330254	0	0	0	0	0	0	0	0	0	0.23094688221709	0	0	0	0	0	12.1247113163972	0	0	0	0	0	0	0	0	0	0	6.81293302540416	0.115473441108545	0	0.69284064665127
23886	41421	"Pannel Bridge"	50.90583	0.67528	574	"AWI"	574	5029	5799	5470	0	78.9566755083996	0.0442086648983201	0	0	0.0442086648983201	0	0	0	0.486295313881521	0	0	0	0	0	0	0	6.67550839964633	0	6.80813439434129	0	0	0	0	0	0.795755968169761	0	0	0	0	0.839964633068081	0	0	0.0442086648983201	0.0442086648983201	0	0	0	0	0	0.0884173297966401	0	0	0	0	0	3.31564986737401	0	0	0	0	0	0.0884173297966401	0	0	0	0	1.45888594164456	0.2210433244916	0	0.0884173297966401
23886	41421	"Pannel Bridge"	50.90583	0.67528	582	"AWI"	582	5144	5815	5517	0	46.6854724964739	0	0	0.141043723554302	0.282087447108604	0	0	0	1.41043723554302	0	0	0.141043723554302	0	0	0	0	19.7461212976023	0	10.296191819464	0	0	0	0	0	0.282087447108604	0	0	0	0	3.38504936530324	0	0	0.141043723554302	0	0	0	0	0	0	0.141043723554302	0	0	0	0	0	12.2708039492243	0	0	0	0	0	0.141043723554302	0	0	0	0	3.94922425952045	0.987306064880113	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	590	"AWI"	590	5252	5837	5568	0	49.6212121212121	0	0	0	0.303030303030303	0	0	0	1.51515151515152	0	0	0	0	0	0	0	15.7575757575758	0	7.57575757575758	0	0	0	0	0	2.72727272727273	0	0	0	0	4.6969696969697	0	0	0	0	0	0	0	0	0	0.454545454545455	0	0	0	0	0	11.6666666666667	0	0.0757575757575758	0	0	0	0.151515151515152	0	0	0	0	4.6969696969697	0.378787878787879	0	0.378787878787879
23886	41421	"Pannel Bridge"	50.90583	0.67528	598	"AWI"	598	5333	5876	5620	0	86.2623762376238	0	0	0.0928217821782178	0.123762376237624	0	0	0	0.525990099009901	0	0	0	0	0	0	0	3.96039603960396	0	3.96039603960396	0	0.0309405940594059	0	0	0	0.123762376237624	0	0	0	0	0.247524752475248	0	0	0.0309405940594059	0	0	0.0309405940594059	0	0	0	0.0309405940594059	0	0	0	0	0	3.09405940594059	0	0	0	0.0309405940594059	0	0.0309405940594059	0	0	0	0	1.33044554455446	0.0309405940594059	0	0.0618811881188119
23886	41421	"Pannel Bridge"	50.90583	0.67528	606	"AWI"	606	5390	5926	5677	0	34.1252699784017	0.0719942404607631	0	0.143988480921526	0.0719942404607631	0	0	0	0.935925125989921	0	0	0	0	0	0	0	9.93520518358531	0.0719942404607631	35.6371490280778	0	0	0	0	0	1.72786177105832	0	0	0.0719942404607631	0.0719942404607631	1.07991360691145	0	0	0	0	0	0	0	0	0	0.143988480921526	0	0	0	0	0	10.5111591072714	0.143988480921526	0	0	0.215982721382289	0	0.575953923686105	0	0	0	0	3.67170626349892	0.287976961843053	0	0.503959683225342
23886	41421	"Pannel Bridge"	50.90583	0.67528	612	"AWI"	612	5457	5952	5715	0	29.5673076923077	0.120192307692308	0	0.240384615384615	0.120192307692308	0	0	0	0.600961538461539	0	0	0	0	0	0	0	11.2980769230769	0	32.2115384615385	0	0.120192307692308	0	0	0	2.16346153846154	0	0	0	0	1.68269230769231	0	0	0	0	0	0	0	0	0	0.120192307692308	0	0	0	0	0	15.1442307692308	0	0	0	0.360576923076923	0	0.240384615384615	0	0	0	0	3.60576923076923	0.600961538461539	0	1.80288461538462
23886	41421	"Pannel Bridge"	50.90583	0.67528	620	"AWI"	620	5562	5977	5767	0	49.6525584333544	0.126342387871131	0	0.189513581806696	0.126342387871131	0	0	0	0.82122552116235	0	0	0	0	0	0	0	8.65445356917246	0	19.9620972836387	0	0	0	0	0	4.42198357548958	0	0	0	0	2.33733417561592	0	0	0	0	0	0	0	0	0	0.252684775742262	0	0.758054327226785	0	0	0	8.78079595704359	0	0.126342387871131	0	0	0	0.126342387871131	0	0	0	0	2.90587492103601	0.631711939355654	0	0.126342387871131
23886	41421	"Pannel Bridge"	50.90583	0.67528	628	"AWI"	628	5623	6018	5824	0	48.0635551142006	0.099304865938431	0	0.198609731876862	0.198609731876862	0	0	0	0.595829195630586	0	0	0	0	0	0	0	11.3207547169811	0	12.5124131082423	0	0	0	0	0	1.2909632571996	0	0	0	0	1.39026812313803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3853028798411	0	0	0	0	0	0.099304865938431	0	0	0	0	6.25620655412115	1.09235352532274	0	0.496524329692155
23886	41421	"Pannel Bridge"	50.90583	0.67528	636	"AWI"	636	5658	6091	5879	0	46.6666666666667	0.298507462686567	0	0.995024875621891	0.099502487562189	0	0	0	0.597014925373134	0	0	0	0	0	0	0	8.65671641791045	0	19.9004975124378	0	0	0	0	0	1.99004975124378	0	0	0	0	2.18905472636816	0	0	0	0	0	0	0	0	0	0.597014925373134	0	0	0	0	0	11.5422885572139	0	0	0	0	0	0	0	0	0	0	5.27363184079602	1.09452736318408	0	0.099502487562189
23886	41421	"Pannel Bridge"	50.90583	0.67528	644	"AWI"	644	5684	6188	5930	0	60.2597402597403	0.25974025974026	0	0.25974025974026	0.779220779220779	0	0	0	1.16883116883117	0	0	0	0	0	0	0	10.7792207792208	0.25974025974026	7.01298701298701	0	0	0	0	0.12987012987013	2.46753246753247	0.12987012987013	0	0	0	1.55844155844156	0	0	0	0	0	0	0	0	0	0.25974025974026	0	0	0	0	0	8.57142857142857	0	0	0	0.25974025974026	0	0	0	0	0	0	3.76623376623377	1.81818181818182	0	0.25974025974026
23886	41421	"Pannel Bridge"	50.90583	0.67528	652	"AWI"	652	5746	6234	5981	0	87.4915330774441	0.0225784601490178	0	0.361255362384285	0.0903138405960714	0.0225784601490178	0	0	0.0903138405960714	0	0	0	0	0	0	0	4.40279972905848	0	0.857981485662678	0	0	0	0	0	0.722510724768571	0	0	0	0	0.428990742831339	0	0	0	0	0	0	0	0	0	0.0677353804470535	0	0	0	0	0	3.5448182433958	0	0.0225784601490178	0	0	0	0.0451569202980357	0	0	0	0	1.24181530819598	0.541883043576428	0	0.0451569202980357
23886	41421	"Pannel Bridge"	50.90583	0.67528	660	"AWI"	660	5799	6270	6036	0	70.779712339137	0	0	0.0757002271006813	0.454201362604088	0	0	0	0.529901589704769	0	0	0	0	0	0	0	9.46252838758516	0	2.19530658591976	0	0	0	0	0	1.05980317940954	0	0	0	0	0.454201362604088	0	0	0	0	0	0	0	0	0	0.151400454201363	0	0	0	0	0	8.62982588947767	0	0	0	0	0	0.227100681302044	0	0	0	0	4.92051476154428	1.05980317940954	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	668	"AWI"	668	5848	6317	6094	0	67.7301731996354	0	0	0.0911577028258888	0.0911577028258888	0.0911577028258888	0	0	0.455788514129444	0	0	0	0	0	0	0	10.8477666362808	0	5.83409298085688	0	0	0	0	0	1.18505013673655	0	0.0911577028258888	0	0	1.18505013673655	0	0	0.0911577028258888	0	0	0	0	0	0	0.182315405651778	0	0	0	0	0	7.56608933454877	0	0	0	0	0	0.273473108477666	0	0	0	0	3.281677301732	0.911577028258888	0	0.0911577028258888
23886	41421	"Pannel Bridge"	50.90583	0.67528	676	"AWI"	676	5882	6376	6151	0	60.1176470588235	0	0	0	0	0	0	0	0.941176470588235	0	0	0	0	0	0	0	16	0.117647058823529	4	0	0.117647058823529	0	0	0	0.941176470588235	0	0	0	0	2.11764705882353	0	0	0.117647058823529	0	0	0	0	0	0	0	0	0	0	0	0	9.64705882352941	0	0	0	0	0	0	0	0	0	0	4.35294117647059	1.52941176470588	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	684	"AWI"	684	5917	6458	6204	0	71.5713492504164	0.166574125485841	0	0.0555247084952804	1.16601887840089	0	0	0	0.777345918933926	0	0	0	0	0	0	0	8.55080510827318	0	0.666296501943365	0	0	0	0.0555247084952804	0	1.94336479733481	0	0	0	0	3.60910605219323	0	0	0	0	0	0	0	0	0	0.0555247084952804	0	0	0	0	0	7.88450860632982	0	0	0	0	0	0.111049416990561	0	0	0	0	2.33203775680178	1.05496946141033	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	692	"AWI"	692	6000	6492	6257	0	73.7925574030087	0.158353127474268	0	0	0.158353127474268	0	0	0	0.554235946159937	0	0	0	0	0	0	0	9.97624703087886	0.0791765637371338	1.42517814726841	0	0	0	0	0	0.554235946159937	0	0	0	0	1.26682501979414	0	0	0.0791765637371338	0	0	0	0	0	0	0.158353127474268	0	0	0	0	0	6.0965954077593	0	0	0	0	0	0	0	0	0	0	4.03800475059382	1.66270783847981	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	700	"AWI"	700	6045	6540	6313	0	77.2747061384414	0.261210274270788	0	0	0.130605137135394	0	0	0	0.609490639965172	0	0	0	0	0	0	0	9.36003482803657	0	0.783630822812364	0	0	0	0	0	1.34958641706574	0	0	0.087070091423596	0	0.565955594253374	0	0	0	0	0	0	0	0	0	0.130605137135394	0	0	0	0	0	5.13713539399216	0	0	0	0	0	0.043535045711798	0	0	0	0	3.17805833696125	1.08837614279495	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	708	"AWI"	708	6084	6613	6371	0	81.3940415964025	0.0562113546936481	0	0	0.393479482855537	0	0	0	0.168634064080944	0	0	0	0	0	0	0	9.05002810567735	0	0.505902192242833	0	0	0	0	0	0.393479482855537	0	0	0	0	0.843170320404722	0	0	0	0	0	0	0	0	0	0.224845418774592	0	0	0	0	0	4.38448566610455	0	0	0	0	0	0.112422709387296	0	0	0	0	1.6301292861158	0.843170320404722	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	716	"AWI"	716	6118	6703	6423	0	66.6006600660066	0.132013201320132	0	0	0.264026402640264	0	0	0	0.396039603960396	0	0	0	0	0	0	0	10.1650165016502	0	6.33663366336634	0	0	0	0	0	0.528052805280528	0	0	0	0	4.35643564356436	0	0	0	0	0	0	0	0	0	0.066006600660066	0	0	0	0	0	7.39273927392739	0	0	0	0.066006600660066	0	0	0	0	0	0	2.77227722772277	0.858085808580858	0	0.066006600660066
23886	41421	"Pannel Bridge"	50.90583	0.67528	724	"AWI"	724	6164	6806	6476	0	92.804959043613	0.0885543502324552	0	0	0.0442771751162276	0	0	0	0.265663050697366	0	0	0	0	0	0	0	2.21385875581138	0.0221385875581138	0.17710870046491	0	0.0221385875581138	0	0	0	0.332078813371707	0	0	0	0	0	0	0	0	0	0	0	0.0221385875581138	0	0	0.0442771751162276	0	0	0	0	0	2.45738321895063	0	0	0	0	0	0	0	0	0	0	1.01837502767323	0.487048926278503	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	732	"AWI"	732	6228	6865	6540	0	87.4694589877836	0.0698080279232112	0	0	0.0698080279232112	0	0	0	0.209424083769634	0	0	0	0	0	0	0	5.0261780104712	0	0.418848167539267	0	0	0	0	0	0.174520069808028	0	0	0	0	0.767888307155323	0	0	0	0	0	0	0	0	0	0.0349040139616056	0	0	0	0	0	3.31588132635253	0	0	0	0	0	0	0	0	0	0	1.08202443280977	1.36125654450262	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	740	"AWI"	740	6288	6956	6604	0	57.0487483530962	0.263504611330698	0	0.131752305665349	0.263504611330698	0.131752305665349	0	0	1.18577075098814	0	0	0	0	0	0	0	14.4927536231884	0	5.27009222661397	0	0	0	0	0	1.44927536231884	0	0	0.131752305665349	0.131752305665349	0.658761528326746	0	0	0	0	0	0	0	0	0	0.527009222661397	0	0	0	0	0	11.33069828722	0	0	0	0	0	0.395256916996047	0	0	0	0	4.34782608695652	1.84453227931489	0	0.395256916996047
23886	41421	"Pannel Bridge"	50.90583	0.67528	748	"AWI"	748	6318	7074	6660	0	39.1819798458803	0.2371072910492	0	0	0.1778304682869	0.0592768227622999	0	0	0.889152341434499	0	0	0	0	0	0	0	17.1310017783047	0	12.5074096028453	0	0	0	0	0	1.0077059869591	0	0	0	0	5.03852993479549	0	0	0	0	0	0	0	0	0	0.3556609365738	0	0	0	0	0	14.8784825133373	0	0	0	0.0592768227622999	0	0.0592768227622999	0.0592768227622999	0	0	0	6.46117368109069	1.6004742145821	0	0.2963841138115
23886	41421	"Pannel Bridge"	50.90583	0.67528	756	"AWI"	756	6344	7212	6718	0	63.0927835051546	0.103092783505155	0	0	0.309278350515464	0.103092783505155	0	0	1.23711340206186	0	0	0	0	0	0	0	10.7216494845361	0	6.70103092783505	0	0	0	0	0	0.515463917525773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206185567010309	0	0	0	0	0	12.5773195876289	0	0	0	0.206185567010309	0	0.103092783505155	0	0	0	0	3.60824742268041	0.412371134020619	0	0.103092783505155
23886	41421	"Pannel Bridge"	50.90583	0.67528	764	"AWI"	764	6393	7296	6777	0	74.8231966053748	0.188590287600189	0	0	0.0471475719000471	0	0	0	0.565770862800566	0	0	0	0	0	0	0	6.41206977840641	0	4.71475719000471	0	0	0	0	0	0.235737859500236	0	0	0	0	1.17868929750118	0	0	0	0	0	0	0	0	0	0.235737859500236	0	0	0	0	0	6.93069306930693	0	0.0471475719000471	0	0.0471475719000471	0	0.0471475719000471	0	0	0	0	3.44177274870344	1.03724658180104	0	0.0471475719000471
23886	41421	"Pannel Bridge"	50.90583	0.67528	772	"AWI"	772	6451	7346	6843	0	55.7881773399015	0.492610837438424	0	0	0	0	0	0	1.60098522167488	0	0	0	0	0	0	0	14.2857142857143	0	9.48275862068965	0	0	0	0	0	0.246305418719212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246305418719212	0	0	0	0	0	14.0394088669951	0	0	0	0	0	0.123152709359606	0	0	0	0	2.83251231527094	0.862068965517241	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	780	"AWI"	780	6491	7405	6913	0	44.2028985507246	0.422705314009662	0	0	0.181159420289855	0	0	0	0.72463768115942	0	0	0	0	0	0	0	7.06521739130435	0	31.4009661835749	0	0	0	0	0	0.36231884057971	0	0	0	0	5.4951690821256	0	0	0	0	0	0	0	0	0	0.543478260869565	0	0	0	0	0	5.4951690821256	0	0	0	0	0	0	0	0	0	0	3.38164251207729	0.72463768115942	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	788	"AWI"	788	6525	7474	6976	0	33.5249042145594	0.766283524904214	0	0	0	0	0	0	0.574712643678161	0	0	0	0	0	0	0	6.13026819923372	0	36.5900383141762	0	0	0	0	0	0	0	0	0	0	0.191570881226054	0	0	0	0	0	0	0	0	0	1.72413793103448	0	0	0	0	0	9.96168582375479	0	0	0	0	0	0.191570881226054	0	0	0	0	9.38697318007663	0.957854406130268	0	0
