"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Ceratonia"	"Chamaerops"	"Cistaceae"	"Citrus"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Heliotropium"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrtus"	"Nerium"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
23933	41587	"Biviere di Gela"	37.01879	14.34455	80	"AWI"	80	-45	230	83	0	0	0	0	0	0	0	0	26.3157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.7894736842105	0	0	0	0	0	0	0	0	26.3157894736842	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	10.5263157894737
23933	41587	"Biviere di Gela"	37.01879	14.34455	88	"AWI"	88	-34	245	98	0	0	0	0	0	0	0	0	2.29885057471264	0	0	0	0	0	0	0	0	0	0	0	1.14942528735632	0	0	3.44827586206897	0	0	0	0	0	0	0	0	0	6.89655172413793	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44827586206897	0	5.74712643678161	0	0	0	0	0	0	0	0	25.2873563218391	0	0	0	10.3448275862069	0	0	1.14942528735632	0	0	0	0	0	0	0	0	0	6.89655172413793	6.89655172413793	0	0	0	0	0	0	0	5.74712643678161	0	0	0	0	18.3908045977011	0	1.14942528735632	0	0	1.14942528735632	0	0	0	0
23933	41587	"Biviere di Gela"	37.01879	14.34455	96	"AWI"	96	-27	265	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8148148148148	0	0	0	0	0	0	0	0	40.7407407407407	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	12.962962962963	1.85185185185185	0	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	3.7037037037037	0	0	0	0	0	0	5.55555555555556
23933	41587	"Biviere di Gela"	37.01879	14.34455	104	"AWI"	104	-13	287	128	0	0	0	0	0	0	0	0	2.17391304347826	0	0	0	0	0	0	0	0	0	0	0	1.08695652173913	0	0	4.34782608695652	0	0	0	0	0	0	0	0	0	3.26086956521739	0	0	0	0	2.17391304347826	0	0	0	0	0	1.08695652173913	0	0	0	0	9.78260869565217	0	0	0	0	1.08695652173913	0	0	0	48.9130434782609	0	0	0	7.60869565217391	0	0	1.08695652173913	0	0	0	0	0	0	0	0	0	0	7.60869565217391	0	0	0	0	0	0	0	3.26086956521739	0	1.08695652173913	0	0	1.08695652173913	0	1.08695652173913	0	0	0	0	0	0	3.26086956521739
23933	41587	"Biviere di Gela"	37.01879	14.34455	112	"AWI"	112	1	298	141	0	2.38095238095238	0	0	0	0	0	0	2.38095238095238	0	0	0	0	0	0	0	0	0	0	0	11.9047619047619	2.38095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.6190476190476	0	0	0	2.38095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9047619047619	0	0	0	0	0	0	0	0	0	7.14285714285714	0	0	4.76190476190476	0	0	0	0	0	0	0	0	7.14285714285714
23933	41587	"Biviere di Gela"	37.01879	14.34455	120	"AWI"	120	15	310	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	25
23933	41587	"Biviere di Gela"	37.01879	14.34455	128	"AWI"	128	24	327	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84615384615385	0	1.92307692307692	0	0	0	0	0	0	0	3.84615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	0	0	0	0	0	73.0769230769231	0	0	0	3.84615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76923076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84615384615385	0	0	0	0	0	0	1.92307692307692
23933	41587	"Biviere di Gela"	37.01879	14.34455	136	"AWI"	136	33	347	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98507462686567	0	0	0	0	0	0	0	0	0	0	4.47761194029851	0	0	0	0	0	0	0	0	0	0	0	0	0	70.1492537313433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9402985074627	0	0	0	0	0	0	0	0	0	0	0	0	2.98507462686567	0	0	0	0	0	0	0	0	7.46268656716418
23933	41587	"Biviere di Gela"	37.01879	14.34455	144	"AWI"	144	54	355	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40963855421687	0	0	0	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	0	0	0	0	0	1.20481927710843	0	0	0	0	0	0	0	0	0	0	0	1.20481927710843	0	53.0120481927711	0	0	0	2.40963855421687	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2530120481928	0	0	0	0	0	2.40963855421687	0	6.02409638554217	0	0	0	0	0	0	2.40963855421687	0	0	0	0	0	0	14.4578313253012
23933	41587	"Biviere di Gela"	37.01879	14.34455	152	"AWI"	152	69	364	214	0	0	0	0	0	0	0	0	4.54545454545455	0	0	0	0	0	0	0	0	0	0	0	10.6060606060606	0	0	1.51515151515152	0	0	0	0	0	0	0	0	1.51515151515152	3.03030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6363636363636	0	0	0	0	0	0	0	0	37.8787878787879	0	0	6.06060606060606	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57575757575758	7.57575757575758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	3.03030303030303
23933	41587	"Biviere di Gela"	37.01879	14.34455	160	"AWI"	160	81	377	229	0	0	0	0	0	0	0	0	4.46428571428571	0	0	0	0	0	0	0.892857142857143	0	0	0	0	0.892857142857143	0	0	7.14285714285714	0	0	0	0	0	0	0	0	2.67857142857143	0	0	0	0	0	1.78571428571429	0	0	0	0	0	0	0	0	0	0	4.46428571428571	0	0	0	0	0	0	0	0	66.0714285714286	0	0	0	0	0	0	1.78571428571429	0	0	0	0	0	0	0	0	0.892857142857143	0	1.78571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14285714285714
23933	41587	"Biviere di Gela"	37.01879	14.34455	168	"AWI"	168	93	395	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17391304347826	0	0	6.52173913043478	0	0	0	0	8.69565217391304	0	0	0	8.69565217391304	2.17391304347826	0	0	0	0	0	0	0	0	0	0	4.34782608695652	0	0	0	0	15.2173913043478	0	0	0	0	0	0	0	0	15.2173913043478	0	0	0	4.34782608695652	0	0	17.3913043478261	0	0	0	0	0	0	0	0	0	0	10.8695652173913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34782608695652
23933	41587	"Biviere di Gela"	37.01879	14.34455	176	"AWI"	176	112	403	257	0	0	0	0	0	0	0.813008130081301	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2520325203252	0	0	8.94308943089431	0	0	0	0	0	0	0	0	3.2520325203252	0.813008130081301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.69105691056911	0	0	0	0	0	0	0	0	38.2113821138211	0	0	0	0	0	0	2.4390243902439	0	0	0	0	0	0	0	0	0	27.6422764227642	4.8780487804878	0	0	0	0	0	1.6260162601626	0	1.6260162601626	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813008130081301
23933	41587	"Biviere di Gela"	37.01879	14.34455	184	"AWI"	184	128	410	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22535211267606	0	0	5.63380281690141	0	1.40845070422535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22535211267606	0	0	1.40845070422535	0	0	0	0	0	61.9718309859155	0	0	0	4.22535211267606	0	0	4.22535211267606	0	0	0	0	0	0	0	0	0	0	7.04225352112676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	4.22535211267606
23933	41587	"Biviere di Gela"	37.01879	14.34455	192	"AWI"	192	142	421	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38297872340426	0	0	29.7872340425532	0	0	0	0	0	0	0	0	4.25531914893617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.51063829787234	0	0	0	0	0	0	0	0	27.6595744680851	0	0	0	8.51063829787234	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38297872340426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25531914893617	0	0	0	0	0	0	4.25531914893617
23933	41587	"Biviere di Gela"	37.01879	14.34455	200	"AWI"	200	153	433	299	0	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8108108108108	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40540540540541	0	0	0	0	24.3243243243243	0	0	0	0	0	0	0	0	27.027027027027	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	0	5.40540540540541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.10810810810811	10.8108108108108
23933	41587	"Biviere di Gela"	37.01879	14.34455	208	"AWI"	208	174	444	320	0	0	0	0	0	0	0	0	7.54716981132075	0	0	0	0	0	0	0	0	0	0	0	3.77358490566038	0	0	11.3207547169811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66037735849057	0	0	0	0	3.77358490566038	0	0	0	0	0	0	0	0	45.2830188679245	0	0	0	3.77358490566038	0	0	5.66037735849057	0	0	0	0	0	0	0	0	0	0	5.66037735849057	0	0	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	1.88679245283019	0	0	1.88679245283019	0	0	0	1.88679245283019
23933	41587	"Biviere di Gela"	37.01879	14.34455	216	"AWI"	216	198	456	348	0	0	0	0	0	0	0.961538461538462	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73076923076923	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	0	0	6.73076923076923	0	0	0	0	0	0.961538461538462	0	0	0	0	2.88461538461538	0	0	0	0	0	0	0	0	25	0	0	0	3.84615384615385	0	0	17.3076923076923	0	0	0	0	0	0	0	0	0	0	14.4230769230769	0	0	0	0	0	0	0	2.88461538461538	0	0	0	0	3.84615384615385	0	0	0	0	0	0	0	0	0
23933	41587	"Biviere di Gela"	37.01879	14.34455	224	"AWI"	224	212	471	375	0	0	0	0	0	0	0	0	13.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	6.66666666666667	0	0	2.66666666666667	0	0	0	0	0	17.3333333333333	0	0	1.33333333333333	0	0	0	21.3333333333333	0	0	0	0	0	0	0	0	0	0	9.33333333333333	0	0	0	0	0	0	0	2.66666666666667	0	0	0	0	4	0	0	0	0	0	9.33333333333333	0	0	1.33333333333333
23933	41587	"Biviere di Gela"	37.01879	14.34455	234	"AWI"	234	225	500	400	0	0	0	0	0	0	0	0	9.85915492957746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.04225352112676	0	0	0	0	1.40845070422535	0	0	0	1.40845070422535	0	0	0	1.40845070422535	0	8.45070422535211	0	0	0	0	0	1.40845070422535	0	0	0	0	7.04225352112676	0	0	0	0	0	0	1.40845070422535	0	14.0845070422535	0	0	0	0	0	0	32.3943661971831	0	0	0	0	0	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	0	1.40845070422535	0	0	0	0	11.2676056338028	0	0	0	0	0	0	0	0	0
23933	41587	"Biviere di Gela"	37.01879	14.34455	244	"AWI"	244	293	607	457	0	0	0	0	0	0	0	0	8.43373493975904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2289156626506	0	0	0	0	0	0	0	0	4.81927710843374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43373493975904	0	0	0	0	0	0	0	0	8.43373493975904	0	0	0	4.81927710843374	0	0	22.8915662650602	0	0	0	0	0	0	0	0	0	10.8433734939759	14.4578313253012	0	0	0	0	0	0	0	0	0	0	0	0	7.2289156626506	0	1.20481927710843	0	0	0	0	0	0	1.20481927710843
23933	41587	"Biviere di Gela"	37.01879	14.34455	258	"AWI"	258	332	888	568	0	0	0	0	0	0	0	0	4.95867768595041	0	0	0	0	0	0	0	0	0	0	0	1.65289256198347	0	0	6.61157024793388	0	0	0	0	0	0	0	0	3.30578512396694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13223140495868	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	4.95867768595041	0	0	20.6611570247934	0	0	0	0	0	0	0	0	0	11.5702479338843	24.7933884297521	0	0	0	0	0	0	0	0.826446280991736	0	0	0	0	4.13223140495868	0	3.30578512396694	0	0	0	0	0	0	0
23933	41587	"Biviere di Gela"	37.01879	14.34455	262	"AWI"	262	339	972	599	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	30	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
23933	41587	"Biviere di Gela"	37.01879	14.34455	264	"AWI"	264	344	1018	615	0	0	0	0	0	0	0	0	14.1592920353982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.8938053097345	0	0	0	0	0	0	0	0	2.65486725663717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884955752212389	0	4.42477876106195	0	0	0	0	0	0	0	0	6.19469026548673	0	0	0	0.884955752212389	0	0	19.4690265486726	0	0	0	0	0	0	0.884955752212389	0	0	9.73451327433628	7.9646017699115	0	0	0	0	0	0	0	1.76991150442478	0	0.884955752212389	0	0	6.19469026548673	0	0	0	0	0	0	0	0	0
23933	41587	"Biviere di Gela"	37.01879	14.34455	274	"AWI"	274	393	1192	705	0	0	0	0	0	0	0	0	9.01639344262295	0	0	0	0	0	0	0	0	0	0	0	0.819672131147541	0	0	13.9344262295082	0	0	0	0	0	0	0	0	1.63934426229508	0	0	0	0	0	2.45901639344262	0	0	0	0	0	0	0	0	0	0	9.01639344262295	0	0	0	0	0	0	0	0	5.73770491803279	0	0	0	4.91803278688525	0	0	24.5901639344262	0	0	0	0	0	0	0	0	0	4.91803278688525	14.7540983606557	0	0	0	0	0	0	0	4.0983606557377	0	0	0	0	3.27868852459016	0	0	0	0	0	0	0	0	0.819672131147541
23933	41587	"Biviere di Gela"	37.01879	14.34455	294	"AWI"	294	503	1370	922	0	0	0	0	0	0	0	0	8.24742268041237	0	0	0	0	0	0	0	0	0	0	0	5.15463917525773	0	0	14.4329896907216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12371134020619	0	0	3.09278350515464	0	0	0	0	0	11.340206185567	0	0	0	0	0	0	18.5567010309278	0	0	0	0	0	0	0	0	0	0	12.3711340206186	0	0	0	0	0	3.09278350515464	0	12.3711340206186	0	0	0	0	6.18556701030928	0	0	0	0	0	0	0	0	1.03092783505155
23933	41587	"Biviere di Gela"	37.01879	14.34455	300	"AWI"	300	521	1451	983	0	0	0	0	0	0	1.18343195266272	0	2.9585798816568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0769230769231	0	0	0	0	0	0	0	0	2.36686390532544	0	0	0	0	0	2.9585798816568	0.591715976331361	0	0	0	0	0	0	0	0	0	5.32544378698225	0	0	0.591715976331361	0	0	0	1.18343195266272	0	10.6508875739645	0	0	0	0.591715976331361	0	0	21.301775147929	0	0	0	0	0	0	0	0	0	10.6508875739645	9.46745562130178	0	0	0	0	0	0	0	1.18343195266272	0	0	0	0	5.32544378698225	0	0	0.591715976331361	0	0	0	0	0	0
23933	41587	"Biviere di Gela"	37.01879	14.34455	308	"AWI"	308	584	1535	1053	0	0	0	0	0	0	0	0	4.89510489510489	0	0	0	0	0	0	0	0	0	0	0	1.3986013986014	0	0	22.027972027972	0	0	0	0	0.34965034965035	0	0	0	1.3986013986014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1958041958042	0	0	0	0	0	0	0.699300699300699	0	8.74125874125874	0	0	0	2.7972027972028	0	0	24.1258741258741	0	1.04895104895105	0	0	0	0	0	0	0	4.54545454545455	18.5314685314685	0	0	0	0	0	0	0	2.0979020979021	0	0.699300699300699	0	0.34965034965035	1.74825174825175	0	0	0.34965034965035	0	0	0	0	0	0
