"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23886	41421	"Pannel Bridge"	50.90583	0.67528	606	"AWI"	606	5390	5926	5677	0	474	1	0	2	1	0	0	0	13	0	0	0	0	0	0	0	138	1	495	0	0	0	0	0	24	0	0	1	1	15	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	146	2	0	0	3	0	8	0	0	0	0	51	4	0	7
23886	41421	"Pannel Bridge"	50.90583	0.67528	612	"AWI"	612	5457	5952	5715	0	246	1	0	2	1	0	0	0	5	0	0	0	0	0	0	0	94	0	268	0	1	0	0	0	18	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	126	0	0	0	3	0	2	0	0	0	0	30	5	0	15
23886	41421	"Pannel Bridge"	50.90583	0.67528	620	"AWI"	620	5562	5977	5767	0	786	2	0	3	2	0	0	0	13	0	0	0	0	0	0	0	137	0	316	0	0	0	0	0	70	0	0	0	0	37	0	0	0	0	0	0	0	0	0	4	0	12	0	0	0	139	0	2	0	0	0	2	0	0	0	0	46	10	0	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	628	"AWI"	628	5623	6018	5824	0	484	1	0	2	2	0	0	0	6	0	0	0	0	0	0	0	114	0	126	0	0	0	0	0	13	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	1	0	0	0	0	63	11	0	5
23886	41421	"Pannel Bridge"	50.90583	0.67528	636	"AWI"	636	5658	6091	5879	0	469	3	0	10	1	0	0	0	6	0	0	0	0	0	0	0	87	0	200	0	0	0	0	0	20	0	0	0	0	22	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	53	11	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	644	"AWI"	644	5684	6188	5930	0	464	2	0	2	6	0	0	0	9	0	0	0	0	0	0	0	83	2	54	0	0	0	0	1	19	1	0	0	0	12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	66	0	0	0	2	0	0	0	0	0	0	29	14	0	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	652	"AWI"	652	5746	6234	5981	0	3875	1	0	16	4	1	0	0	4	0	0	0	0	0	0	0	195	0	38	0	0	0	0	0	32	0	0	0	0	19	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	157	0	1	0	0	0	2	0	0	0	0	55	24	0	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	660	"AWI"	660	5799	6270	6036	0	935	0	0	1	6	0	0	0	7	0	0	0	0	0	0	0	125	0	29	0	0	0	0	0	14	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	114	0	0	0	0	0	3	0	0	0	0	65	14	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	668	"AWI"	668	5848	6317	6094	0	743	0	0	1	1	1	0	0	5	0	0	0	0	0	0	0	119	0	64	0	0	0	0	0	13	0	1	0	0	13	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	83	0	0	0	0	0	3	0	0	0	0	36	10	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	676	"AWI"	676	5882	6376	6151	0	511	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	136	1	34	0	1	0	0	0	8	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	37	13	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	684	"AWI"	684	5917	6458	6204	0	1289	3	0	1	21	0	0	0	14	0	0	0	0	0	0	0	154	0	12	0	0	0	1	0	35	0	0	0	0	65	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	142	0	0	0	0	0	2	0	0	0	0	42	19	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	692	"AWI"	692	6000	6492	6257	0	932	2	0	0	2	0	0	0	7	0	0	0	0	0	0	0	126	1	18	0	0	0	0	0	7	0	0	0	0	16	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	51	21	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	700	"AWI"	700	6045	6540	6313	0	1775	6	0	0	3	0	0	0	14	0	0	0	0	0	0	0	215	0	18	0	0	0	0	0	31	0	0	2	0	13	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	118	0	0	0	0	0	1	0	0	0	0	73	25	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	708	"AWI"	708	6084	6613	6371	0	1448	1	0	0	7	0	0	0	3	0	0	0	0	0	0	0	161	0	9	0	0	0	0	0	7	0	0	0	0	15	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	78	0	0	0	0	0	2	0	0	0	0	29	15	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	716	"AWI"	716	6118	6703	6423	0	1009	2	0	0	4	0	0	0	6	0	0	0	0	0	0	0	154	0	96	0	0	0	0	0	8	0	0	0	0	66	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	112	0	0	0	1	0	0	0	0	0	0	42	13	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	724	"AWI"	724	6164	6806	6476	0	4192	4	0	0	2	0	0	0	12	0	0	0	0	0	0	0	100	1	8	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	46	22	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	732	"AWI"	732	6228	6865	6540	0	2506	2	0	0	2	0	0	0	6	0	0	0	0	0	0	0	144	0	12	0	0	0	0	0	5	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	31	39	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	740	"AWI"	740	6288	6956	6604	0	433	2	0	1	2	1	0	0	9	0	0	0	0	0	0	0	110	0	40	0	0	0	0	0	11	0	0	1	1	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	86	0	0	0	0	0	3	0	0	0	0	33	14	0	3
23886	41421	"Pannel Bridge"	50.90583	0.67528	748	"AWI"	748	6318	7074	6660	0	661	4	0	0	3	1	0	0	15	0	0	0	0	0	0	0	289	0	211	0	0	0	0	0	17	0	0	0	0	85	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	251	0	0	0	1	0	1	1	0	0	0	109	27	0	5
23886	41421	"Pannel Bridge"	50.90583	0.67528	756	"AWI"	756	6344	7212	6718	0	612	1	0	0	3	1	0	0	12	0	0	0	0	0	0	0	104	0	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	122	0	0	0	2	0	1	0	0	0	0	35	4	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	764	"AWI"	764	6393	7296	6777	0	1587	4	0	0	1	0	0	0	12	0	0	0	0	0	0	0	136	0	100	0	0	0	0	0	5	0	0	0	0	25	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	147	0	1	0	1	0	1	0	0	0	0	73	22	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	772	"AWI"	772	6451	7346	6843	0	453	4	0	0	0	0	0	0	13	0	0	0	0	0	0	0	116	0	77	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	114	0	0	0	0	0	1	0	0	0	0	23	7	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	780	"AWI"	780	6491	7405	6913	0	732	7	0	0	3	0	0	0	12	0	0	0	0	0	0	0	117	0	520	0	0	0	0	0	6	0	0	0	0	91	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	56	12	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	788	"AWI"	788	6525	7474	6976	0	175	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	32	0	191	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	52	0	0	0	0	0	1	0	0	0	0	49	5	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	796	"AWI"	796	6552	7572	7034	0	450	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	59	0	1784	0	0	0	0	0	4	0	0	1	0	68	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	82	0	0	0	0	0	4	0	0	0	0	43	12	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	804	"AWI"	804	6621	7621	7090	0	182	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	14	0	275	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	21	0	0	0	0	0	1	0	0	0	0	19	4	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	812	"AWI"	812	6698	7650	7153	0	217	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	43	0	381	0	0	0	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	26	9	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	820	"AWI"	820	6748	7687	7220	0	150	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	20	0	190	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	15	6	1	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	826	"AWI"	826	6782	7721	7273	0	86	5	0	0	1	0	0	0	11	0	0	0	0	0	0	0	72	0	671	0	0	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	53	18	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	836	"AWI"	836	6823	7801	7353	0	19	3	0	0	1	1	0	0	4	0	0	0	0	0	0	1	27	0	176	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	41	0	0	0	0	0	0	0	0	1	0	44	1	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	844	"AWI"	844	6943	7826	7410	0	29	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	36	0	331	0	0	0	0	0	2	0	0	0	0	77	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	33	2	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	852	"AWI"	852	7017	7852	7473	0	198	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	48	0	136	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	48	10	1	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	860	"AWI"	860	7088	7880	7536	0	1163	1	0	0	3	0	0	0	8	0	0	0	0	0	0	0	105	0	42	0	0	0	0	0	0	0	1	0	0	120	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	117	25	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	868	"AWI"	868	7147	7919	7603	0	107	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	60	0	78	0	0	0	0	1	2	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	34	0	0	0	2	0	0	0	0	0	0	35	15	1	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	876	"AWI"	876	7230	7977	7668	0	303	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	119	0	138	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	72	18	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	884	"AWI"	884	7440	8028	7739	0	40	9	0	0	0	1	0	0	2	0	0	0	0	0	0	0	38	0	45	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	24	0	0	0	0	0	1	0	0	0	0	18	2	1	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	890	"AWI"	890	7570	8089	7797	0	115	1	0	3	1	0	0	0	7	0	0	0	0	0	0	0	66	0	20	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	58	18	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	900	"AWI"	900	7689	8202	7904	0	15	2	0	5	1	0	0	0	15	0	0	0	0	0	0	0	68	0	27	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	13	14	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	908	"AWI"	908	7725	8361	7974	0	4	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	68	0	190	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	6	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	916	"AWI"	916	7808	8531	8095	0	3	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	30	0	35	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	42	0	0	0	1	0	0	0	0	0	0	1	7	1	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	922	"AWI"	922	7877	8675	8220	0	7	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	118	0	22	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	41	0	0	0	0	0	3	0	0	0	0	2	11	0	4
23886	41421	"Pannel Bridge"	50.90583	0.67528	932	"AWI"	932	7943	9050	8407	0	8	1	0	0	1	0	0	0	16	0	0	0	0	0	0	7	77	0	30	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	2	15	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	940	"AWI"	940	7979	9406	8552	0	59	1	0	0	0	0	0	0	37	0	0	0	0	0	0	0	196	0	16	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	75	0	0	0	0	0	8	0	0	0	0	1	20	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	948	"AWI"	948	8012	9778	8698	0	38	1	0	0	2	0	0	0	17	0	0	0	0	0	0	0	158	0	13	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	35	0	0	0	1	0	10	0	1	0	0	0	31	0	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	956	"AWI"	956	8179	9929	8850	0	330	1	0	0	3	1	0	0	16	0	0	0	0	0	0	0	263	3	94	0	0	0	0	0	1	0	0	2	0	78	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	64	0	0	0	0	0	3	0	0	0	1	21	26	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	964	"AWI"	964	8306	10000	9027	0	54	3	0	0	1	0	0	0	14	0	0	0	0	0	0	0	203	0	21	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	33	0	0	0	0	0	4	0	0	0	0	1	20	1	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	972	"AWI"	972	8398	10087	9223	0	115	3	0	0	0	0	0	0	9	0	0	0	0	0	0	1	196	0	46	0	0	0	0	0	2	0	0	0	0	118	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	34	0	0	0	0	0	7	0	0	0	0	5	6	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	980	"AWI"	980	8467	10218	9407	0	63	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	171	0	75	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	40	0	0	0	0	0	32	0	0	0	0	0	22	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	986	"AWI"	986	8505	10366	9524	0	36	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	121	0	23	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	17	0	0	0	0	0	22	0	0	0	0	3	14	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	996	"AWI"	996	8864	10472	9723	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	102	0	28	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	15	0	0	0	0	0	59	0	0	0	0	0	2	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1004	"AWI"	1004	9177	10518	9874	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	232	0	99	0	0	0	0	0	2	0	0	0	0	45	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	24	0	0	0	0	0	19	0	0	0	0	0	4	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	1012	"AWI"	1012	9457	10610	10036	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	245	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	1	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1020	"AWI"	1020	9653	10724	10209	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	123	1	6	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	4	0	0	0	0	0	14	0	0	0	0	0	4	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1028	"AWI"	1028	9816	10881	10362	0	1	0	0	0	1	0	0	0	93	0	0	0	0	0	0	0	34	0	21	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	262	0	0	0	0	0	7	0	0	0	2	0	13	0	0	0	0	0	1	1	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	1036	"AWI"	1036	10063	10930	10460	0	8	1	0	0	0	0	0	0	28	0	0	0	0	0	0	0	22	0	6	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1044	"AWI"	1044	10258	10996	10569	0	0	1	0	0	0	1	0	0	44	0	0	0	0	0	0	0	11	0	171	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	3	0	0	0	1	0	27	0	0	0	0	0	2	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1052	"AWI"	1052	10334	11082	10681	0	26	1	0	0	9	0	0	0	24	0	0	0	0	0	0	0	29	1	177	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	1060	"AWI"	1060	10378	11221	10785	0	5	0	0	1	0	1	0	0	22	0	0	0	0	0	0	0	9	0	137	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	1	44	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	3	0	1	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1068	"AWI"	1068	10475	11331	10872	0	0	0	0	2	0	1	0	0	26	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1076	"AWI"	1076	10581	11393	10953	0	10	0	0	1	0	2	0	0	26	0	0	0	0	0	0	0	2	0	291	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	3	75	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	2	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1084	"AWI"	1084	10643	11447	11035	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	126	0	0	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1092	"AWI"	1092	10689	11520	11120	0	3	2	0	1	0	1	0	0	15	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	10	0	9	0	0	0	1	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1100	"AWI"	1100	10723	11622	11199	0	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	3	0	182	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1108	"AWI"	1108	10831	11694	11268	0	12	1	0	2	0	1	0	0	9	0	0	0	0	0	0	0	4	0	148	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	52	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	5	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1116	"AWI"	1116	10903	11745	11335	0	9	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2	0	149	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1124	"AWI"	1124	10960	11821	11407	0	2	0	0	1	0	7	0	0	21	0	0	0	0	0	0	0	2	0	185	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	1	61	0	0	0	0	0	3	0	0	0	3	0	13	0	0	0	1	1	1	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1132	"AWI"	1132	11013	11959	11487	0	43	2	0	0	0	1	0	0	33	0	0	0	0	0	0	0	3	0	205	0	0	0	0	0	0	0	0	0	0	34	2	0	0	0	0	0	0	0	0	79	0	0	0	0	0	5	0	0	0	1	0	9	0	0	0	0	1	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	1140	"AWI"	1140	11076	12113	11563	0	0	1	0	1	0	5	0	0	39	0	0	0	0	0	0	0	2	0	247	0	0	0	0	0	0	0	0	0	0	39	14	0	0	0	0	0	0	0	0	59	0	0	0	0	0	2	0	0	0	14	0	26	0	0	0	2	0	2	0	1
