"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Melanthiaceae"	"Myrica"	"Myrtus"	"Olea"	"Orobanchaceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Vitaceae"
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	215	"AWI"	215	5099	6730	5742	1.46960587842351	0.0668002672010688	0	0.0668002672010688	0	0	0.133600534402138	0	21.9104876419506	0	0.267201068804275	0	0	0	0	0	0	0.0668002672010688	0.267201068804275	0	0	0	0	0.267201068804275	0	0	0.133600534402138	0	0	0	0	0	0	0	0	0	0.0668002672010688	0	0	0	8.95123580494322	0.133600534402138	0	0	13.7608550434202	0	0	0	44.2217768871076	6.27922511690047	0	0	0	0.133600534402138	0	1.33600534402138	0	0	0.267201068804275	0	0.200400801603206	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	217.5	"AWI"	217.5	5140.5	6817	5820.5	1.30784708249497	0	0	0.603621730382294	0	0	0.100603621730382	0	18.5110663983903	0	0	0.100603621730382	0	0.100603621730382	0.100603621730382	0	0.804828973843058	0.100603621730382	0.100603621730382	0	0	0	0	0.402414486921529	0	0	0.301810865191147	0	0	0	0	0	0	0	0	0	0	0.603621730382294	0	0	4.82897384305835	0	0	0	21.0261569416499	0	0	0	45.9758551307847	3.52112676056338	0	0.301810865191147	0	0.100603621730382	0	1.00603621730382	0	0	0	0	0	0	0.100603621730382
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	220	"AWI"	220	5170	6917	5893	1.18657937806874	0.16366612111293	0	0.490998363338789	0	0.16366612111293	0.0818330605564648	0	10.4337152209493	0	0.0409165302782324	0	0	0.0409165302782324	0.16366612111293	0	0.245499181669394	0.286415711947627	0	0	0	0	0.0409165302782324	0.245499181669394	0	0	0	0	0.327332242225859	0	0	0	0	0.0409165302782324	0	0	0	0.0818330605564648	0	0	7.85597381342062	0	0	0	22.6677577741408	0	0	0.0818330605564648	42.962356792144	10.7201309328969	0	0	0	0	0.941080196399345	0.572831423895254	0	0	0.16366612111293	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	225	"AWI"	225	5250	7147	6029	1.27877237851662	0	0	0.170502983802217	0	0.255754475703325	0.341005967604433	0	20.1193520886616	0	0.0852514919011083	0.0852514919011083	0	0.0852514919011083	0.0852514919011083	0	0.170502983802217	0.0852514919011083	0.170502983802217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255754475703325	0.170502983802217	0	0	9.03665814151748	0	0	0	9.54816709292413	0	0	0	49.7868712702472	8.01364023870418	0	0	0	0	0	0.0852514919011083	0	0	0.170502983802217	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	230	"AWI"	230	5398	7259	6198	1.4218009478673	0.04739336492891	0	0.568720379146919	0	0	0.04739336492891	0	22.7962085308057	0	0	0	0	0	0.23696682464455	0	0.568720379146919	0.37914691943128	0.14218009478673	0	0	0	0	0.568720379146919	0	0	0	0	0.52132701421801	0	0.23696682464455	0	0	0	0	0	0	0.33175355450237	0	0	5.87677725118483	0	0	0	14.5971563981043	0	0	0	32.1800947867299	18.9099526066351	0	0	0	0	0	0.28436018957346	0	0	0.28436018957346	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	235	"AWI"	235	5491	7444	6361	0.900900900900901	0.158982511923688	0	0.370959194488606	0	0	0	0	22.2575516693164	0.0529941706412295	0	0	0	0	0	0	0.529941706412295	0	0.211976682564918	0	0	0	0.158982511923688	0.529941706412295	0	0	0	0	0	0	0	0	0	0	0	0.0529941706412295	0	0.0529941706412295	0	0	10.2808691043985	0	0	0	8.69104398516163	0	0	0	49.2315845257022	6.30630630630631	0	0	0	0	0	0.158982511923688	0	0	0.0529941706412295	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	240	"AWI"	240	5554	7679	6507	1.10741971207087	0.0553709856035437	0	0.221483942414175	0	0	0.0553709856035437	0	22.203765227021	0	0	0	0	0.110741971207087	0.0553709856035437	0	0.166112956810631	0.166112956810631	0	0	0	0	0.166112956810631	0.387596899224806	0	0	0	0	0.996677740863787	0	0.719822812846069	0	0	0	0	0	0	0.221483942414175	0	0	8.08416389811739	0	0	0	9.80066445182724	0	0	0	53.9867109634552	0.166112956810631	0	0	0	0.0553709856035437	0.996677740863787	0.0553709856035437	0	0	0.0553709856035437	0	0.166112956810631	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	245	"AWI"	245	5734	7774	6671	1.05721393034826	0	0	0.124378109452736	0	0.0621890547263682	0	0	18.7810945273632	0	0	0	0	0	0.124378109452736	0	0.559701492537313	0.124378109452736	0.932835820895522	0	0	0	0	0.186567164179104	0	0	0.248756218905473	0	0	0.0621890547263682	0	0	0	0	0	0	0	0.186567164179104	0	0	9.32835820895522	0	0	0.0621890547263682	15.2985074626866	0	0.0621890547263682	0	47.8233830845771	4.53980099502488	0	0	0	0	0	0.435323383084577	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	250	"AWI"	250	5856	7917	6846	0.146842878120411	0.0489476260401371	0	0.244738130200685	0.0489476260401371	0.0978952520802741	0	0	15.0758688203622	0.0489476260401371	0.244738130200685	0	0	0.0489476260401371	0	0	0.0978952520802741	0.244738130200685	0.391581008321096	0	0	0	0	0.342633382280959	0	0	0	0	0.734214390602056	0	0.0978952520802741	0	0	0	0	0	0	0.195790504160548	0	0	11.9432207537934	0	0	0	10.2790014684288	0	0	0	53.2550171316691	4.30739109153206	0	0	0	0	0	1.56632403328439	0	0	0.48947626040137	0	0.0489476260401371	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	255	"AWI"	255	5945	8125	7007	0.261780104712042	0.0523560209424084	0	0.261780104712042	0	0.0523560209424084	0	0	12.1989528795812	0	0	0	0	0.209424083769634	0	0.209424083769634	0.680628272251309	0.0523560209424084	0.209424083769634	0	0	0	0	0.0523560209424084	0	0	0.575916230366492	0	0.209424083769634	0	0.0523560209424084	0	0.157068062827225	0	0	0	0	0.209424083769634	0.157068062827225	0	20.5235602094241	0	0	0	10.2094240837696	0	0	0	44.6073298429319	5.54973821989529	0	0	0	0	1.46596858638743	1.93717277486911	0	0	0.104712041884817	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	260	"AWI"	260	6102	8236	7155	0	0.0829875518672199	0	0.24896265560166	0	0	0	0	12.6970954356846	0	0	0	0	0	0	0	0.0829875518672199	0.33195020746888	0.4149377593361	0	0	0	0	0.24896265560166	0	0	0	0.16597510373444	1.49377593360996	0	0	0	0	0	0	0	0	0.4149377593361	0	0	12.2821576763485	0	0	0.0829875518672199	8.13278008298755	0	0	0	55.850622406639	6.05809128630705	0	0	0	0	0.33195020746888	0.497925311203319	0	0	0.580912863070539	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	265	"AWI"	265	6251	8324	7308	0.298507462686567	0	0	0.298507462686567	0	0.149253731343284	0.149253731343284	0	17.910447761194	0	0.298507462686567	0.149253731343284	0	0	0	0	0.149253731343284	0.149253731343284	0.149253731343284	0	0	0	0	0.149253731343284	0.447761194029851	0	0.149253731343284	0	0	0	0	0	0	0	0	0	0	0.298507462686567	0	0	15.5223880597015	0	0	0	0	0	0	0	59.1044776119403	3.88059701492537	0	0	0	0.149253731343284	0	0.447761194029851	0	0.149253731343284	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	270	"AWI"	270	6361	8464	7461	0.492610837438424	0.246305418719212	0	0.246305418719212	0	0	0	0	9.35960591133005	0	0	0	0	0	0	0	0.123152709359606	0	3.44827586206897	0.246305418719212	0	0	0	0.123152709359606	0	0	0	0	0.61576354679803	0	0.123152709359606	0	0	0	0	0	0	0	0	0	13.3004926108374	0	0	0	8.99014778325123	0	0	0	55.9113300492611	6.65024630541872	0	0	0	0	0	0	0	0	0.123152709359606	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	275	"AWI"	275	6532	8562	7609	0.298507462686567	0.149253731343284	0	1.49253731343284	0	0.149253731343284	0	0	14.6268656716418	0	0	0	0	0	0	0	0.149253731343284	0	0.746268656716418	0	0	0	0.149253731343284	0.298507462686567	0.149253731343284	0	0.298507462686567	0	0	0	0	0	0	0	0	0	0	0	0	0.149253731343284	11.044776119403	0	0	0	0	0	0	0	67.6119402985075	2.23880597014925	0	0	0	0	0	0.298507462686567	0	0	0	0.149253731343284	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	280	"AWI"	280	6699	8649	7764	0.238521168753727	0	0	0.238521168753727	0	0.119260584376863	0	0	8.16935002981515	0	0.0596302921884317	0.178890876565295	0	0	0.0596302921884317	0	0.0596302921884317	0.0596302921884317	0.119260584376863	0.0596302921884317	0	0	0	0.417412045319022	0	0	0	0.0596302921884317	1.1329755515802	0	0.238521168753727	0	0	0	0	0	0	0.178890876565295	0	0	12.6416219439475	0	0	0.298151460942159	12.5223613595707	0	0	0	54.561717352415	6.85748360166965	0	0	0	0	0.596302921884317	0.834824090638044	0	0	0.0596302921884317	0	0.238521168753727	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	285	"AWI"	285	6811	8773	7919	0.845921450151057	0.0604229607250755	0	0.120845921450151	0	0	0.120845921450151	0	7.49244712990937	0	0	0	0	0	0.0604229607250755	0	0	0.0604229607250755	0.241691842900302	0	0	0	0.604229607250755	0.181268882175227	0	0	0.120845921450151	0	0	0	0.0604229607250755	0	0	0	0	0	0	0.120845921450151	0	0	14.5015105740181	0	0	0.0604229607250755	16.3746223564955	0	0	0	53.5347432024169	4.47129909365559	0	0	0	0.181268882175227	0	0.785498489425982	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	290	"AWI"	290	6978	8897	8072	0.81008100810081	0	0	0.18001800180018	0	0.18001800180018	0	0	10.8010801080108	0.09000900090009	0	0	0	0	0.18001800180018	0	0.09000900090009	0.27002700270027	0.54005400540054	0.18001800180018	0	0	0	0	0	0	0	0	0.36003600360036	0	0.09000900090009	0	0	0	0	0	0	0.18001800180018	0	0	16.021602160216	0	0	0	10.0810081008101	0	0	0	52.3852385238524	7.38073807380738	0	0	0	0	0	0.18001800180018	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	295	"AWI"	295	7204	8958	8225	0.883218842001963	0	0	0.490677134445535	0	0.196270853778214	0	0	18.1550539744848	0	0	0	0	0.098135426889107	0.098135426889107	0.196270853778214	0.392541707556428	0	0.686947988223749	0	0	0	0.686947988223749	0.490677134445535	0	0	0.392541707556428	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42100098135427	0	0	0	17.0755642787046	0	0	0	46.5161923454367	3.14033366045142	0	0	0	0.392541707556428	0	0.686947988223749	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	300	"AWI"	300	7361	9048	8385	1.16402116402116	0	0	0.317460317460317	0	0	0	0	14.9206349206349	0	0	0	0	0	0.105820105820106	0	0	0.317460317460317	1.69312169312169	0	0	0	0	0.211640211640212	0	0	0	0	0.846560846560847	0	0.105820105820106	0	0	0	0	0	0	0	0	0	18.8359788359788	0	0	0	11.1111111111111	0	0	0	40.7407407407407	7.93650793650794	0	0	0	0	0	1.58730158730159	0	0	0	0	0	0.105820105820106	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	310	"AWI"	310	7844	9224	8681	0.462962962962963	0	0	0.462962962962963	0	0	0	0	19.9074074074074	0.231481481481481	0	0.231481481481481	0	0	0	0	0.925925925925926	0	1.15740740740741	0	0	0	0.462962962962963	0.231481481481481	0	0	0.231481481481481	0	0.231481481481481	0.231481481481481	0	0	0	0	0	0	0	0	0	0	17.1296296296296	0	0	0	0	0	0	0	54.8611111111111	0.694444444444444	0	0	0	0	1.15740740740741	1.15740740740741	0	0	0	0	0	0	0.231481481481481
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	320	"AWI"	320	8237	9377	9005	0.122399020807834	0	0	0.611995104039168	0	0	0	0	14.5654834761322	0	0	0.122399020807834	0	0	0	0	1.1015911872705	0	0.122399020807834	0	0	0	0	0.611995104039168	0	0	0.122399020807834	0	0.367197062423501	0	0.122399020807834	0	0	0	0	0	0	0.367197062423501	0	0	14.9326805385557	0.244798041615667	0	0	0	0	0	0	63.1578947368421	0.979192166462668	0	0	0	0	2.08078335373317	0.367197062423501	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	330	"AWI"	330	8765	9440	9220	0.182982616651418	0.0914913083257091	0	0.640439158279963	0	0.274473924977127	0	0	19.3961573650503	0	0.548947849954254	0.182982616651418	0	0	0	0	0.274473924977127	0.457456541628545	0.274473924977127	0	0	0	0	0.274473924977127	0	0	0.0914913083257091	0	0.274473924977127	0	0.0914913083257091	0	0	0	0	0	0	0.0914913083257091	0	0	10.7959743824337	0	0	0	0	0	0	0	61.7566331198536	1.0064043915828	0	0	0	0.274473924977127	2.47026532479414	0.457456541628545	0	0	0.0914913083257091	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	340	"AWI"	340	8928	9619	9395	0.182481751824818	0	0	0.24330900243309	0	0.182481751824818	0.121654501216545	0	11.2530413625304	0	0	0	0	0.24330900243309	0	0	0	0.669099756690998	0.121654501216545	0	0	0	0	0	0.97323600973236	0	0	0	0	0	0	0	0	0	0	0	0	0.0608272506082725	0	0.0608272506082725	15.4501216545012	0	0	0	11.374695863747	0	0	0	55.7177615571776	1.94647201946472	0	0	0	0	0	1.39902676399027	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	352	"AWI"	352	9061	9842	9490	0.38860103626943	0	0	1.16580310880829	0	0.77720207253886	0	0	1.94300518134715	0	0	0	0	0.129533678756477	0	0	0	0.38860103626943	0.906735751295337	0	0	0	0	0	0	0	0.647668393782383	0	0.259067357512953	0	0.129533678756477	0	0	0	0	0.129533678756477	0	0	0	0	22.7979274611399	0	0	0	0	0	0	0	65.8031088082902	3.8860103626943	0	0	0	0.38860103626943	0	0.129533678756477	0	0	0.129533678756477	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	360	"AWI"	360	9147	9913	9559	0.329308452250274	0.109769484083425	0	0.878155872667398	0	0.21953896816685	0	0	4.39077936333699	0	0	0.21953896816685	0	0	0	0	0.21953896816685	0.439077936333699	0.329308452250274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109769484083425	0	0	22.3929747530187	0	0	0.109769484083425	0	0	0	0	67.6180021953897	1.7563117453348	0	0	0	0	0	0.768386388583974	0	0	0	0	0	0.109769484083425	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	370	"AWI"	370	9221	10046	9646	0.084530853761623	0.169061707523246	0	0.760777683854607	0	0.338123415046492	0	0	1.35249366018597	0	0.169061707523246	0	0	0.169061707523246	0	0	0	0.338123415046492	1.01437024513948	0	0	0	0	0	0	0	0.169061707523246	0	0.253592561284869	0	0.084530853761623	0	0	0	0	0	0	0.084530853761623	0	0	21.978021978022	0.084530853761623	0	0	0	0	0	0	69.3153000845308	2.36686390532544	0	0	0	0.084530853761623	1.18343195266272	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	380	"AWI"	380	9296	10144	9740	0.23121387283237	0	0	0.46242774566474	0	0.46242774566474	0	0	1.84971098265896	0	0	0.115606936416185	0	0.115606936416185	0	0	0.115606936416185	0.23121387283237	0.69364161849711	0	0	0	0	0	1.96531791907514	0	0	0	0	0	0.23121387283237	0	0	0	0	0	0	0	0	0.115606936416185	26.8208092485549	0	0	0.346820809248555	0	0	0	0	64.971098265896	0.92485549132948	0	0	0	0.346820809248555	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	390	"AWI"	390	9390	10261	9831	0	0.133868808567604	0	0.937081659973226	0	0.535475234270415	0	0	2.00803212851406	0	0	0.133868808567604	0	0	0	0	0	0.133868808567604	0.937081659973226	0.133868808567604	0	0	0	0	0	0	0	0	0	0	0.267737617135207	0	0	0	0	0	0	0	0	0	22.2222222222222	0	0	0	0	0	0	0	71.4859437751004	0.803212851405622	0	0	0	0	0	0.133868808567604	0	0	0.133868808567604	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	400	"AWI"	400	9456	10383	9919	0.109769484083425	0.21953896816685	0	1.09769484083425	0	0.439077936333699	0	0	2.1953896816685	0	0	0.109769484083425	0	0	0	0	0.109769484083425	0.439077936333699	0.109769484083425	0	0	0	0	0	1.64654226125137	0	0.329308452250274	0	0	0	0.329308452250274	0	0	0	0	0	0	0	0	0	28.7596048298573	0	0	0.21953896816685	0	0	0	0	62.019758507135	1.64654226125137	0	0	0	0	0	0.109769484083425	0	0	0	0.109769484083425	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	410	"AWI"	410	9550	10470	10014	0.0866551126516464	0.0866551126516464	0	0.953206239168111	0	0.779896013864818	0	0	2.25303292894281	0	0.0866551126516464	0.0866551126516464	0	0.346620450606586	0	0	0	0.173310225303293	0.953206239168111	0	0	0	0	0	0	0	0.0866551126516464	0	0.0866551126516464	0	0.259965337954939	0	0	0	0	0	0	0	0	0	27.3830155979203	0	0	0	0	0	0	0	64.8180242634315	1.21317157712305	0	0	0	0.259965337954939	0	0	0	0	0.0866551126516464	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	415	"AWI"	415	9585	10533	10064	0.0475059382422803	0.237529691211401	0	0.617577197149644	0	0.475059382422803	0	0	1.23515439429929	0	0	0	0	0.0475059382422803	0	0	0	0.0475059382422803	0.427553444180523	0	0	0	0.0950118764845606	0.0950118764845606	1.18764845605701	0	0.0475059382422803	0	0	0	0.0950118764845606	0	0	0	0	0	0	0.142517814726841	0	0.0950118764845606	26.0332541567696	0	0	0.237529691211401	21.9952494061758	0	0	0	45.6057007125891	0.855106888361045	0	0	0	0.142517814726841	0	0.0950118764845606	0.142517814726841	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	425	"AWI"	425	9670	10626	10155	0	0.0572409845449342	0	0.68689181453921	0	0.400686891814539	0	0	0.858614768174013	0	0	0	0	0	0	0	0	0.286204922724671	0.228963938179737	0	0	0	0.0572409845449342	0	0.915855752718947	0	0	0	0	0	0.228963938179737	0	0	0	0	0	0	0.0572409845449342	0	0	29.7653119633658	0	0	0	22.5529479107041	0	0	0	42.0148826559817	1.83171150543789	0	0	0	0.0572409845449342	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	430	"AWI"	430	9709	10685	10202	0.107181136120043	0.214362272240086	0	1.07181136120043	0	0.857449088960343	0	0	1.82207931404073	0	0	0.643086816720257	0	0.535905680600214	0	0	0	0	0.857449088960343	0	0	0	0	0.107181136120043	0	0	0.107181136120043	0	0	0	0.535905680600214	0	0	0	0	0	0	0.107181136120043	0.107181136120043	0	46.0878885316184	0	0	0.107181136120043	0	0	0	0	43.4083601286174	3.10825294748124	0	0	0	0.107181136120043	0	0	0	0	0.107181136120043	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	435	"AWI"	435	9753	10739	10250	0.410846343467543	0.246507806080526	0	1.06820049301561	0	0.821692686935086	0	0	2.05423171733772	0.0821692686935086	0	0.246507806080526	0	0.57518488085456	0	0	0.0821692686935086	0.164338537387017	0.657354149548069	0.164338537387017	0	0	0	0	0	0	0	0	0.164338537387017	0	0.0821692686935086	0	0	0	0	0	0	0.164338537387017	0	0	23.6647493837305	0	0	0	29.3344289235826	0	0	0	39.1947411668036	0.57518488085456	0	0	0	0	0	0.0821692686935086	0	0	0.164338537387017	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	440	"AWI"	440	9791	10797	10302	0.226244343891403	0.339366515837104	0	1.13122171945701	0	3.16742081447964	0	0	0.339366515837104	0.113122171945701	0	0	0	0.678733031674208	0	0	0	0.565610859728507	0.339366515837104	0	0	0	0	0	0	0	0.339366515837104	0	0.226244343891403	0	0.113122171945701	0	0	0	0	0	0	0.452488687782805	0	0	74.2081447963801	0	0	0	15.9502262443439	0	0	0	1.69683257918552	0.113122171945701	0	0	0	0	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	445	"AWI"	445	9827	10873	10347	0	1.55979202772964	0	0.866551126516464	0	6.23916811091854	0	2.77296360485269	0.693240901213172	0	0.346620450606586	0	0	0.173310225303293	0	0	0	0.693240901213172	0.173310225303293	0	0	0	0	0	0.173310225303293	0	0.173310225303293	0	0	0	0	0	0	0	0	0	0	0	0	0	84.2287694974004	0	0	0.173310225303293	0	0	0	0	1.38648180242634	0	0	0	0	0.346620450606586	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	450	"AWI"	450	9866	10947	10396	0	0.893521965748325	0	1.04244229337305	0	2.60610573343261	0	0	1.04244229337305	0	0.446760982874162	0	0	0.893521965748325	0	0	0.0744601638123604	0.0744601638123604	1.34028294862249	0	0	0	0	0	0	0	0.223380491437081	0	0.0744601638123604	0	0	0	0	0	0	0	0	0.223380491437081	0	0	67.1630677587491	0	0	0.223380491437081	15.711094564408	0	0.297840655249442	0	6.85033507073716	0.297840655249442	0	0	0	0.297840655249442	0	0.148920327624721	0	0	0.0744601638123604	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	455	"AWI"	455	9907	11021	10441	0.181983621474067	0.818926296633303	0	0.272975432211101	0	4.36760691537762	0	0	0.0909918107370337	0	0	0.0909918107370337	0	0.0909918107370337	0	0	0.0909918107370337	0.0909918107370337	0.818926296633303	0.181983621474067	0	0	0	0	0	0	0.181983621474067	0	0	0	0	0	0	0	0	0	0	0.454959053685168	0	0	80.2547770700637	0	0	0.0909918107370337	11.7379435850773	0	0	0	0.181983621474067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	460	"AWI"	460	9943	11095	10487	0.0580720092915215	0.290360046457607	0	3.71660859465738	0	2.26480836236934	0	0	0.580720092915215	0	0.0580720092915215	0	0	1.10336817653891	0	0	0	0	0.871080139372822	0.116144018583043	0	0	0	0.0580720092915215	0	0	0.232288037166086	0	0	0	0	0	0.116144018583043	0	0	0	0	0.40650406504065	0	0	62.6016260162602	0	0	0.232288037166086	18.4668989547038	0	0.348432055749129	0	8.13008130081301	0.116144018583043	0	0	0	0.116144018583043	0	0.0580720092915215	0	0	0.0580720092915215	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	465	"AWI"	465	9971	11179	10534	0.140252454417952	0.140252454417952	0	1.26227208976157	0	2.10378681626928	0	0	0.981767180925666	0.140252454417952	0	0	0	0.280504908835905	0	0	0.701262272089762	0	0.561009817671809	0	0	0	0	0	0	0	0.140252454417952	0	0	0	0.420757363253857	0	0	0	0	0	0	0	0	0	46.5638148667602	0	0	0.140252454417952	21.3183730715288	0	0	0	23.1416549789621	0.981767180925666	0	0	0	0	0	0.561009817671809	0	0	0.420757363253857	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	470	"AWI"	470	10018	11237	10584	0	0.158730158730159	0	0.714285714285714	0	3.0952380952381	0	0	2.46031746031746	0.158730158730159	0	0.0793650793650794	0	0	0	0	0.317460317460317	0.158730158730159	0.714285714285714	0	0	0	0	0.0793650793650794	0	0	0.0793650793650794	0	0.714285714285714	0	0.714285714285714	0	0	0	0	0	0	0.158730158730159	0	0	63.968253968254	0	0	0	0	0	0	0	24.9206349206349	1.11111111111111	0	0	0	0	0	0.158730158730159	0	0	0.238095238095238	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	475	"AWI"	475	10054	11288	10635	0.136425648021828	0.682128240109141	0	0.136425648021828	0	4.63847203274215	0	0	2.59208731241473	0	0	0	0	0	0	0	0	0.272851296043656	1.09140518417462	0	0	0	0	0	0	0	0	0	0.272851296043656	0	0.954979536152797	0	0	0	0	0	0	0.136425648021828	0	0	87.8581173260573	0	0	0	0	0	0	0	0.682128240109141	0.409276944065484	0	0	0	0	0	0	0	0	0.136425648021828	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	480	"AWI"	480	10088	11357	10681	0	5.67375886524823	0	0.709219858156028	0	20.5673758865248	0	0	0.709219858156028	0	0	0	0	2.12765957446809	0	0	0	0	2.12765957446809	0	0	0	0	0.709219858156028	4.9645390070922	0	0	0	0	0	1.41843971631206	0	0	0	0	0	0	0	0	0	53.9007092198582	0	0	0	0	0	0	0	1.41843971631206	0	0	0	0	4.9645390070922	0	0	0	0	0	0	0.709219858156028	0	0
