"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Thalictrum"	"Tilia"	"Ulmus"
3314	4301	"Lake Nero"	57.18333	39.45139	5210	"AWI"	5210	91180	124553	107761	0	42	0	24	0	108	0	0	0	0	5	0	1	0	5	30	0	0	3	2	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	4920	"AWI"	4920	86733	118692	102728	0	6	0	1	0	0	0	0	0	0	13	0	0	0	1	225	6	0	0	0	40	2	0	0	11
3314	4301	"Lake Nero"	57.18333	39.45139	5150	"AWI"	5150	90529	122977	106728	0	50	3	10	0	0	0	0	1	0	1	0	1	0	1	11	0	0	0	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	5180	"AWI"	5180	90838	123717	107257	0	70	0	31	0	0	0	0	0	0	2	0	3	0	18	35	0	0	0	1	0	0	1	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	5055	"AWI"	5055	89151	120961	105135	0	63	0	9	0	0	0	0	0	0	5	1	2	0	13	21	0	0	5	1	0	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	5220	"AWI"	5220	91302	124852	107913	0	50	0	51	1	115	0	0	0	0	5	0	2	0	19	19	0	0	3	0	0	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	5000	"AWI"	5000	88381	119996	104148	0	9	0	5	0	0	0	0	0	0	21	2	0	0	1	220	4	0	0	2	12	0	0	0	5
3314	4301	"Lake Nero"	57.18333	39.45139	4690	"AWI"	4690	82954	114349	98733	0	10	0	0	0	0	0	0	6	50	0	0	0	9	89	105	0	0	3	0	8	0	0	3	3
3314	4301	"Lake Nero"	57.18333	39.45139	4775	"AWI"	4775	84040	116347	100194	0	12	0	16	0	0	0	0	0	166	20	0	0	19	0	35	0	0	0	14	54	8	0	4	30
3314	4301	"Lake Nero"	57.18333	39.45139	5240	"AWI"	5240	91609	125434	108261	0	48	1	33	1	74	0	0	1	0	2	0	0	0	12	11	0	0	0	8	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	4830	"AWI"	4830	84832	117513	101133	0	10	0	0	0	0	0	0	6	60	10	0	0	6	5	62	0	0	0	7	64	5	0	0	10
3314	4301	"Lake Nero"	57.18333	39.45139	4890	"AWI"	4890	86097	118281	102200	0	10	0	5	0	0	0	0	3	3	20	0	0	2	4	172	0	0	9	0	11	5	0	0	4
3314	4301	"Lake Nero"	57.18333	39.45139	4700	"AWI"	4700	83124	114500	98895	0	0	0	0	0	0	0	0	4	64	10	0	0	18	18	94	0	0	0	7	11	3	0	2	11
3314	4301	"Lake Nero"	57.18333	39.45139	4725	"AWI"	4725	83417	115125	99332	0	0	5	5	0	0	0	0	3	95	15	0	0	17	18	64	0	0	10	0	17	7	0	4	2
3314	4301	"Lake Nero"	57.18333	39.45139	4530	"AWI"	4530	80403	111626	96005	0	4	0	0	2	51	0	0	1	8	0	0	0	1	2	11	0	0	0	5	1	2	0	3	1
3314	4301	"Lake Nero"	57.18333	39.45139	4750	"AWI"	4750	83762	115799	99761	0	15	3	15	10	0	0	0	5	169	10	0	0	35	0	36	0	0	0	10	27	5	0	11	20
3314	4301	"Lake Nero"	57.18333	39.45139	2920	"AWI"	2920	53452	85555	68867	0	2	0	1	1	71	0	0	5	47	7	0	0	4	13	49	0	0	0	2	2	3	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	3000	"AWI"	3000	54206	87258	70168	0	6	0	0	0	58	0	0	2	50	2	0	0	2	5	23	0	0	2	2	3	4	0	2	4
3314	4301	"Lake Nero"	57.18333	39.45139	1980	"AWI"	1980	41091	65931	53212	0	0	0	4	0	51	0	0	1	64	7	0	1	6	2	122	0	0	10	3	1	0	0	3	2
3314	4301	"Lake Nero"	57.18333	39.45139	4590	"AWI"	4590	81551	112444	97038	0	6	0	0	0	61	0	0	1	64	4	0	0	20	18	90	0	0	2	0	10	1	0	2	10
3314	4301	"Lake Nero"	57.18333	39.45139	4650	"AWI"	4650	82449	113541	98057	0	5	2	0	0	40	3	0	0	51	5	0	0	10	34	170	0	0	0	2	9	1	0	2	3
3314	4301	"Lake Nero"	57.18333	39.45139	3190	"AWI"	3190	57237	90370	73384	0	8	2	2	2	71	0	0	1	50	6	0	0	3	5	42	0	0	0	3	11	0	0	4	5
3314	4301	"Lake Nero"	57.18333	39.45139	2230	"AWI"	2230	44383	71670	57373	0	9	1	6	0	100	1	0	3	27	1	0	0	0	26	92	0	0	6	4	1	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	4050	"AWI"	4050	71488	104354	87870	0	18	4	0	3	86	0	0	2	25	0	0	6	1	6	43	0	0	9	2	3	1	0	3	1
3314	4301	"Lake Nero"	57.18333	39.45139	3810	"AWI"	3810	67213	100665	83893	0	3	1	0	3	69	0	0	5	52	9	0	1	2	4	23	0	0	1	1	4	6	0	2	2
3314	4301	"Lake Nero"	57.18333	39.45139	2140	"AWI"	2140	43031	69728	55888	0	9	3	5	2	157	1	0	5	35	0	0	0	1	9	63	0	0	15	3	5	4	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	2760	"AWI"	2760	51230	82796	66134	0	15	0	2	6	0	1	0	1	37	5	1	0	0	12	38	0	1	1	3	7	0	0	2	2
3314	4301	"Lake Nero"	57.18333	39.45139	1180	"AWI"	1180	26282	53504	40925	0	15	2	11	1	49	0	0	3	43	8	0	0	6	30	260	0	0	12	5	0	1	0	1	2
3314	4301	"Lake Nero"	57.18333	39.45139	4280	"AWI"	4280	75683	107986	91787	74	13	2	3	1	95	0	0	0	32	6	0	1	0	16	46	0	0	0	2	4	0	0	4	3
3314	4301	"Lake Nero"	57.18333	39.45139	3570	"AWI"	3570	63260	97362	79724	93	21	3	2	6	108	0	0	2	55	7	0	5	3	12	44	0	0	0	4	2	5	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	2680	"AWI"	2680	49876	81748	64767	129	4	5	4	0	76	0	0	2	107	3	0	2	5	22	71	0	0	0	3	14	0	0	6	12
3314	4301	"Lake Nero"	57.18333	39.45139	2590	"AWI"	2590	48425	79924	63288	0	23	0	1	8	64	1	4	5	55	12	0	0	4	31	53	0	0	3	4	5	0	0	2	4
3314	4301	"Lake Nero"	57.18333	39.45139	1820	"AWI"	1820	38049	63532	50590	0	6	2	10	2	31	0	0	1	38	6	0	0	4	6	68	0	0	4	5	1	0	0	2	1
3314	4301	"Lake Nero"	57.18333	39.45139	1670	"AWI"	1670	35397	61129	48383	0	11	1	8	0	47	0	0	4	67	7	0	0	7	6	98	0	0	8	5	1	0	0	7	4
3314	4301	"Lake Nero"	57.18333	39.45139	2840	"AWI"	2840	52418	84054	67480	87	21	1	0	9	74	0	0	2	39	5	1	2	1	15	26	0	0	4	3	2	0	0	3	1
3314	4301	"Lake Nero"	57.18333	39.45139	4550	"AWI"	4550	80830	111890	96335	0	7	1	4	3	42	1	0	8	79	5	0	0	15	16	53	0	0	0	4	14	4	0	3	2
3314	4301	"Lake Nero"	57.18333	39.45139	3380	"AWI"	3380	59894	93926	76594	112	8	1	2	0	125	0	0	2	64	5	0	1	4	10	32	0	0	2	0	5	4	0	2	6
3314	4301	"Lake Nero"	57.18333	39.45139	2370	"AWI"	2370	46191	74051	59803	0	12	2	7	5	137	0	0	4	54	9	0	0	0	20	80	0	1	11	3	1	3	0	3	0
3314	4301	"Lake Nero"	57.18333	39.45139	940	"AWI"	940	22159	49763	37312	0	3	1	5	4	66	0	0	0	118	30	0	1	10	94	220	0	0	10	4	12	0	0	4	8
3314	4301	"Lake Nero"	57.18333	39.45139	2500	"AWI"	2500	47654	77075	61880	143	7	0	0	2	97	0	0	2	70	8	0	1	2	28	64	0	1	2	4	5	0	0	3	3
3314	4301	"Lake Nero"	57.18333	39.45139	2410	"AWI"	2410	46655	74930	60439	96	4	4	3	0	70	1	0	0	45	8	1	0	0	34	53	0	0	1	1	3	4	0	3	2
