"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	180	"AWI"	180	2211	3681	2935	8.90052356020942	0	0	0.261780104712042	0.261780104712042	0	8.63874345549738	0	0.261780104712042	0	0	0	23.5602094240838	13.3507853403141	0	3.40314136125654	0	0	4.9738219895288	0.523560209424084	0	0	1.30890052356021	0	0	20.4188481675393	10.2094240837696	0	0	0	0	2.35602094240838	0	0.261780104712042	0	0	1.30890052356021	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	200	"AWI"	200	2545	3987	3264	8.97435897435897	0	0.366300366300366	0.366300366300366	0.183150183150183	0	12.6373626373626	0	0.366300366300366	0	0	0	20.5128205128205	8.79120879120879	0	0.915750915750916	0	0.183150183150183	3.66300366300366	0.183150183150183	0	0	1.83150183150183	0	0	19.4139194139194	14.6520146520147	0	2.74725274725275	0	0	1.83150183150183	0	0.366300366300366	0	0	2.01465201465201	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	220	"AWI"	220	2915	4275	3604	7.36301369863014	0	0.342465753424658	0	0.171232876712329	0	7.19178082191781	0	0	0	0	0	19.3493150684932	11.472602739726	0	2.91095890410959	0	0	4.79452054794521	1.1986301369863	0	0	2.73972602739726	0	0	19.0068493150685	16.9520547945205	0	2.56849315068493	0	0	2.73972602739726	0	0	0	0	1.1986301369863	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	240	"AWI"	240	3282	4553	3932	11.3300492610837	0	0.164203612479475	0.492610837438424	0	0	4.26929392446634	0	0.164203612479475	0	0.164203612479475	0	17.7339901477833	10.5090311986864	11.9868637110016	0.821018062397373	0	0	4.26929392446634	0.492610837438424	0	0	2.46305418719212	0	0	15.1067323481117	15.4351395730706	0	1.3136288998358	0	0	1.97044334975369	0.164203612479475	0	0	0.164203612479475	0.985221674876847	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	260	"AWI"	260	3681	4854	4264	11.4228456913828	0	0.200400801603206	0	0	0	7.61523046092184	0.200400801603206	0	0	0	0	17.0340681362725	9.4188376753507	0	0.801603206412826	0	0	3.2064128256513	0.801603206412826	0	0	4.80961923847695	0	0	18.2364729458918	19.2384769539078	0	1.40280561122244	0	0	3.2064128256513	0	0	0	0	2.40480961923848	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	280	"AWI"	280	4132	5136	4588	12.4661246612466	0	0	0	0.5420054200542	0	6.50406504065041	0	0	0	0	0	19.5121951219512	8.40108401084011	0	0.2710027100271	0	0	3.7940379403794	0.813008130081301	0.2710027100271	0	3.2520325203252	0	0	17.8861788617886	22.2222222222222	0	0	0	0	1.6260162601626	0	0	0	0	2.1680216802168	0.2710027100271
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	298	"AWI"	298	4656	5433	4914	10.0371747211896	0	0.123915737298637	0	0	0	5.82403965303594	0.123915737298637	0	0	0	0	20.817843866171	5.82403965303594	8.42627013630731	1.48698884758364	0	0	2.60223048327138	0.867410161090459	0	0	6.56753407682776	0	0	8.67410161090458	26.0223048327138	0	0	0	0	0.991325898389095	0	0	0	0	1.48698884758364	0.123915737298637
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	310	"AWI"	310	4845	6294	5339	10.8562691131498	0.152905198776758	0.152905198776758	0	0.305810397553517	0	5.5045871559633	0	0.458715596330275	0	0	0	16.2079510703364	0.611620795107034	0	0.611620795107034	0	0.152905198776758	3.6697247706422	0.611620795107034	0	0	36.085626911315	0	0	2.90519877675841	14.6788990825688	0	0	0	0	1.07033639143731	0	0	0	0	5.96330275229358	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	330	"AWI"	330	5293	7362	6136	13.0813953488372	0	0	0.145348837209302	0	0	7.41279069767442	0	0.290697674418605	0	0	0	19.9127906976744	4.50581395348837	0	0	0	0.290697674418605	3.92441860465116	0	0	0	18.75	0	0	5.9593023255814	20.7848837209302	0	0	0	0	1.16279069767442	0	0	0	0	3.77906976744186	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	350	"AWI"	350	5840	8328	6951	9.03426791277258	0	0.467289719626168	0	0	0	7.94392523364486	0	0.155763239875389	0	0	0.155763239875389	19.1588785046729	4.51713395638629	0	0	0	0	2.9595015576324	0.155763239875389	0	0	18.0685358255452	0	0	5.9190031152648	21.183800623053	0	1.24610591900312	0	0	1.09034267912773	0	0	0	0	7.94392523364486	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	370	"AWI"	370	6558	9206	7801	10.8597285067873	0	0.452488687782805	0.452488687782805	0	0	6.33484162895928	0	0	0	0	0	18.7782805429864	2.94117647058824	0	0	0	0.226244343891403	3.61990950226244	0	0	0	30.316742081448	0	0	4.97737556561086	13.3484162895928	0	0	0	0	1.58371040723982	0	0	0	0	6.10859728506787	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	390	"AWI"	390	7304	9966	8627	2.30769230769231	0	0.307692307692308	0.307692307692308	0	0	5.84615384615385	0	0	0	0	0	23.5384615384615	3.23076923076923	0	0	0	0	3.23076923076923	0.615384615384615	0	0	34.1538461538462	0	0	3.07692307692308	13.5384615384615	0	0	0	0	1.69230769230769	0	0	0.153846153846154	0	8	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	410	"AWI"	410	8082	10727	9453	0	0	0	0	0	0	4.77326968973747	0	0	0	0	0	22.9116945107399	6.92124105011933	0	0	0	0	5.96658711217184	1.67064439140811	0	0	32.6968973747017	0	0	4.5346062052506	13.8424821002387	0	0	0	0	3.10262529832936	0	0	0	0	3.5799522673031	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	430	"AWI"	430	8960	11416	10279	0	0	0	0	0	0	8.32072617246596	0.151285930408472	0	0	0	0	25.1134644478064	4.99243570347958	1.66414523449319	0	0	0	4.53857791225416	0.302571860816944	0	0	28.7443267776097	0	0	3.63086232980333	13.464447806354	0	0	0	0	4.23600605143722	0	0	0	0	4.8411497730711	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	440	"AWI"	440	9410	11694	10696	0	0.205338809034908	0.205338809034908	0.205338809034908	0	0	11.2936344969199	0	0	0	0	0	30.5954825462012	2.25872689938398	2.05338809034908	0	0	0	3.90143737166324	0.205338809034908	0	0	28.952772073922	0	0	3.08008213552361	10.0616016427105	0	0	0	0	1.43737166324435	0	0	0	0	5.54414784394251	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	450	"AWI"	450	9859	11956	11107	0	0.17921146953405	0	0	0.17921146953405	0	10.2150537634409	0	0	0	0	0	26.3440860215054	2.32974910394265	0	0	0	0	4.12186379928315	0	0	0	37.0967741935484	0	0	6.98924731182796	6.63082437275986	0	0	0	0	3.76344086021505	0	0	0	0	2.1505376344086	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	460	"AWI"	460	10377	12242	11494	0	0	0	0	0	0	12.0092378752887	0.23094688221709	0	0	0	0	38.1062355658199	3.23325635103926	0	0.23094688221709	0	0	3.92609699769053	0.92378752886836	0	0	20.3233256351039	0	0	11.7782909930716	3.23325635103926	0	0	0	0	5.31177829099307	0	0	0	0	0.69284064665127	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	470	"AWI"	470	10916	12474	11893	0	0	0	0	0.17825311942959	0	27.4509803921569	0.17825311942959	0	0	0	0	4.81283422459893	7.30837789661319	1.24777183600713	0	0	0	5.3475935828877	3.92156862745098	0	0	5.52584670231729	0	0	24.5989304812834	1.24777183600713	0	0	0	4.27807486631016	13.5472370766488	0.17825311942959	0	0	0	0.17825311942959	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	484	"AWI"	484	11968	12700	12472	0	0	0.252525252525253	0	0.252525252525253	0	16.6666666666667	0	0	0	0	0	0.252525252525253	7.82828282828283	0	0.252525252525253	0	0	2.77777777777778	50	0	0.252525252525253	2.02020202020202	0	0	12.3737373737374	0.505050505050505	0	0	0	0	6.56565656565657	0	0	0	0	0	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	490	"AWI"	490	12174	13148	12705	0	0.212314225053079	0.636942675159236	0	2.12314225053079	0	3.82165605095541	1.48619957537155	0	0	1.27388535031847	0	0	25.6900212314225	0	0	0	0	4.67091295116773	1.69851380042463	0	0.212314225053079	3.39702760084926	0	0	22.0806794055202	0	0	0	0	26.7515923566879	5.09554140127389	0	0	0.849256900212314	0	0	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	503	"AWI"	503	12824	13625	13247	0	0	0.392156862745098	0	5.88235294117647	0	7.84313725490196	0.784313725490196	0	0	0.784313725490196	0	0	22.3529411764706	0	0	0	0	8.62745098039216	0.392156862745098	0	0	6.27450980392157	0	0.392156862745098	37.6470588235294	0	0	0	0	0	5.09803921568627	0.784313725490196	0	2.74509803921569	0	0	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	510	"AWI"	510	13249	13791	13544	0.249376558603491	0	0.997506234413965	0	4.98753117206983	0	4.98753117206983	1.24688279301746	0	0	2.24438902743142	0	1.24688279301746	26.6832917705736	0	0	0	0	4.73815461346633	0	0	0	3.24189526184539	0	0	39.1521197007481	0	0.748129675810474	0	0.249376558603491	0	7.98004987531172	0.249376558603491	0	0.997506234413965	0	0	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	520	"AWI"	520	13402	14298	13770	0	0.392927308447937	1.76817288801572	0	4.91159135559921	0	5.89390962671906	2.16110019646365	0	0	1.37524557956778	0	0.589390962671906	23.3791748526523	0	0	0	0	3.7328094302554	0.589390962671906	0	0.589390962671906	2.55402750491159	0	0.196463654223969	42.6326129666012	0.392927308447937	0	0	0	0	6.8762278978389	0	0	1.96463654223969	0	0	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	530	"AWI"	530	13578	14593	14026	0	0.224719101123596	3.14606741573034	0	0.898876404494382	0	2.24719101123596	1.34831460674157	0	0	1.34831460674157	0	0.674157303370786	25.1685393258427	6.96629213483146	0	0	0	4.26966292134831	0.674157303370786	0	0.449438202247191	2.02247191011236	0	0	43.5955056179775	0	0	0	0.224719101123596	0	6.29213483146067	0.224719101123596	0	0.224719101123596	0	0	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	550	"AWI"	550	13961	15123	14534	0	0	0.982800982800983	0	0.737100737100737	0	5.40540540540541	3.68550368550369	0	0	0.245700245700246	0	0	38.0835380835381	3.93120393120393	0	0	0	2.7027027027027	2.7027027027027	0	0	2.94840294840295	0	0	34.1523341523341	0.245700245700246	0	0	0.245700245700246	0	2.21130221130221	0.245700245700246	0	1.22850122850123	0	0.245700245700246	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	560	"AWI"	560	14195	15342	14785	0	0.338983050847458	3.38983050847458	0	0.677966101694915	0	6.10169491525424	0.338983050847458	0	0	0	0	0.338983050847458	24.406779661017	0	0	0.338983050847458	0	2.71186440677966	3.72881355932203	0	0	1.01694915254237	0	0	52.8813559322034	0.338983050847458	0	0	0	0	3.05084745762712	0	0	0.338983050847458	0	0	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	570	"AWI"	570	14475	15556	15039	0	0	2.66666666666667	0	1.33333333333333	0	3.33333333333333	0	0	0	0.666666666666667	0	0	24	0	0	0	0	15.3333333333333	9.33333333333333	0	0.666666666666667	4.66666666666667	0	0	29.3333333333333	0	0	0	0	0	6.66666666666667	0.666666666666667	0	1.33333333333333	0	0	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	580	"AWI"	580	14852	15769	15264	0	0	0	0	1.53846153846154	0	3.07692307692308	0	0	0	0	0	0	33.8461538461538	0	0	0	0	7.69230769230769	4.61538461538462	0	0	1.53846153846154	0	0	40	0	0	0	1.53846153846154	0	6.15384615384615	0	0	0	0	0	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	590	"AWI"	590	15051	16564	15608	0	0	1.171875	0	1.171875	0	3.515625	0.390625	0	0	0.78125	0	0	29.6875	0	0	0	0	4.6875	10.546875	0	0	2.734375	0	0	17.1875	0	0	0	0	24.609375	1.5625	1.171875	0	0.78125	0	0	0
