"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Ulmus"	"Urticaceae"	"Violaceae"
23781	41189	"Gallanech Beg"	56.38444	-5.50139	958	"AWI"	958	8950	10014	9505	7	0	0	0	0	0	0	122	0	0	0	0	0	56	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	14	0	0	0	0	9	0	0	0	0	0	27	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	960	"AWI"	960	9056	10105	9601	31	0	0	0	0	1	0	144	0	0	0	0	0	80	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	7	0	0	23	0	0	0	0	11	0	0	0	0	0	54	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	962	"AWI"	962	9187	10145	9669	26	0	0	0	0	0	0	111	0	0	0	0	0	80	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	9	0	2	0	0	13	0	0	0	0	0	27	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	964	"AWI"	964	9299	10174	9740	8	0	0	0	0	0	0	99	0	0	0	0	0	33	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	2	0	0	9	0	0	0	0	11	0	0	0	0	0	24	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	966	"AWI"	966	9404	10212	9816	5	0	0	0	0	0	0	119	0	0	0	0	0	69	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	13	0	0	0	0	15	0	0	0	0	0	26	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	968	"AWI"	968	9496	10259	9894	0	0	0	0	0	0	0	142	0	0	0	0	0	47	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	13	0	0	0	0	3	0	0	0	0	0	31	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	970	"AWI"	970	9565	10310	9972	5	0	0	0	0	0	0	116	0	0	0	0	0	46	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	14	0	0	0	0	6	0	0	0	0	0	26	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	972	"AWI"	972	9632	10375	10054	2	0	0	0	0	0	0	114	0	0	0	0	0	69	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	17	0	0	0	0	14	0	0	0	0	0	23	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	974	"AWI"	974	9677	10451	10136	5	0	0	0	0	0	0	144	0	0	0	0	0	69	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	16	0	0	0	0	6	0	0	0	0	0	16	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	976	"AWI"	976	9715	10537	10216	7	0	0	0	0	0	0	117	0	0	0	0	0	62	0	16	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	16	0	0	0	0	5	0	0	0	0	0	25	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	978	"AWI"	978	9746	10645	10291	11	0	0	0	0	0	0	137	0	0	0	0	0	62	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	2	0	0	21	0	0	0	0	13	0	0	0	0	0	32	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	980	"AWI"	980	9806	10699	10345	11	0	0	0	0	0	0	106	0	0	0	0	0	63	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	1	0	0	15	0	0	0	0	3	0	0	0	0	0	26	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	982	"AWI"	982	9866	10756	10392	8	0	0	0	0	0	0	114	0	0	0	0	0	37	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	15	0	0	0	0	10	0	0	0	0	0	16	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	986	"AWI"	986	9943	10923	10481	30	0	0	0	0	0	0	78	0	0	0	0	0	57	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	15	0	0	0	0	4	0	0	0	0	0	16	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	988	"AWI"	988	9975	11012	10528	2	0	0	0	0	0	0	149	0	0	0	0	0	33	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	4	0	0	0	0	3	0	0	0	0	0	22	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	990	"AWI"	990	10007	11118	10572	7	0	0	0	0	0	0	95	0	0	0	0	0	61	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	0	0	14	0	0	0	0	12	1	0	0	0	0	20	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	992	"AWI"	992	10035	11227	10617	23	0	0	0	0	0	0	81	0	0	0	0	0	58	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	7	0	0	10	0	0	0	0	12	0	0	0	0	0	16	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	994	"AWI"	994	10059	11341	10657	27	0	0	0	0	0	0	106	0	0	0	0	0	70	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	8	0	0	0	0	11	0	0	0	0	0	11	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	996	"AWI"	996	10079	11461	10701	16	0	0	0	0	2	0	186	0	0	0	0	0	77	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	10	0	0	0	0	13	0	0	0	0	0	17	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	998	"AWI"	998	10102	11577	10745	13	0	0	0	0	0	0	98	1	0	0	0	0	112	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	11	0	0	0	0	11	0	0	0	0	0	18	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1002	"AWI"	1002	10240	11627	10858	5	0	0	0	0	0	0	95	1	0	0	0	0	97	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	3	0	0	0	0	14	0	0	0	0	0	8	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1004	"AWI"	1004	10287	11672	10916	2	0	0	0	0	0	0	175	0	0	0	0	0	56	0	7	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	7	0	0	0	0	15	0	0	0	0	0	13	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1008	"AWI"	1008	10381	11766	11026	3	0	0	0	1	0	0	126	0	0	0	0	0	93	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	6	0	0	0	0	10	0	0	0	0	0	9	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1012	"AWI"	1012	10434	11892	11139	2	0	0	0	0	0	0	105	0	0	0	0	0	100	0	13	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	2	0	0	5	0	0	0	0	11	0	0	0	0	0	13	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1016	"AWI"	1016	10480	12028	11241	4	0	0	0	0	0	0	80	1	0	0	0	0	103	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	9	0	0	0	0	0	4	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1020	"AWI"	1020	10615	12125	11344	5	0	0	0	0	0	0	124	0	0	0	0	0	58	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	0	0	3	0	0	0	0	4	0	0	0	0	0	7	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1026	"AWI"	1026	10854	12205	11501	1	0	0	0	0	1	0	127	0	0	0	0	0	115	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0	4	0	0	0	0	18	0	0	0	0	0	5	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1030	"AWI"	1030	10975	12275	11611	0	0	0	0	0	1	0	126	0	0	0	0	0	103	0	19	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	9	0	0	8	0	0	0	0	16	0	0	0	0	0	4	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1034	"AWI"	1034	11058	12360	11717	1	0	0	0	0	1	0	122	1	0	0	0	0	117	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	7	0	0	0	0	21	0	0	0	0	0	5	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1036	"AWI"	1036	11099	12420	11767	1	0	0	0	0	0	0	167	0	0	0	0	0	67	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	68	0	2	0	0	3	0	2	0	1	12	0	0	0	0	0	8	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1038	"AWI"	1038	11164	12473	11825	0	0	0	0	0	0	0	89	0	0	0	0	0	92	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	5	0	3	0	0	10	0	0	0	0	0	5	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1042	"AWI"	1042	11359	12556	11956	0	0	0	0	0	0	0	119	0	0	0	0	0	84	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	5	0	0	24	0	0	0	0	0	2	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1046	"AWI"	1046	11477	12664	12100	0	0	0	0	0	0	0	119	0	0	0	0	0	63	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1050	"AWI"	1050	11561	12819	12251	0	0	0	0	0	0	0	144	1	0	0	0	0	103	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	2	0	3	0	1	8	0	0	0	0	0	1	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1052	"AWI"	1052	11596	12913	12322	14	0	0	0	0	0	0	117	0	0	0	0	0	40	0	8	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	4	0	0	5	0	2	0	0	9	0	0	0	0	0	12	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1056	"AWI"	1056	11657	13155	12465	1	0	1	0	0	0	0	153	0	0	0	0	0	152	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	2	0	0	0	0	15	0	0	0	0	0	4	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1060	"AWI"	1060	11881	13244	12592	0	0	1	0	0	0	0	153	0	0	0	0	0	167	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	2	0	0	0	0	9	0	0	0	0	1	2	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1064	"AWI"	1064	12096	13308	12728	0	0	0	0	0	0	0	156	0	0	0	0	0	83	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	10	0	0	4	0	0	0	0	13	0	0	0	0	0	3	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1068	"AWI"	1068	12269	13382	12871	2	0	0	0	0	0	0	186	0	0	0	0	0	45	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	19	0	0	2	0	0	0	0	16	0	0	0	0	0	2	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1070	"AWI"	1070	12336	13433	12945	4	0	0	0	0	0	0	166	0	0	0	0	0	30	0	31	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	12	0	0	2	0	3	0	1	19	0	0	0	0	0	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1074	"AWI"	1074	12453	13567	13088	0	0	0	0	0	1	0	174	0	0	0	0	0	11	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	32	0	0	3	0	12	0	0	28	0	0	0	0	0	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1078	"AWI"	1078	12558	13689	13193	0	0	1	0	0	1	0	163	0	0	0	0	0	2	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	23	0	0	3	0	23	0	1	28	0	0	0	0	2	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1082	"AWI"	1082	12671	13741	13269	0	0	0	0	1	0	0	91	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	21	0	0	3	0	0	0	3	26	0	0	0	0	1	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1084	"AWI"	1084	12713	13778	13309	3	0	1	0	0	0	0	27	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16	0	0	5	0	0	0	1	15	0	0	0	0	0	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1086	"AWI"	1086	12759	13814	13349	0	0	1	0	0	1	0	78	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	34	0	0	0	0	21	0	2	8	0	0	0	0	1	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1090	"AWI"	1090	12812	13923	13422	0	0	0	0	0	1	0	52	1	0	0	0	0	1	0	58	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	33	0	0	0	0	23	1	1	9	0	0	0	0	1	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1094	"AWI"	1094	12867	14044	13487	0	0	0	0	0	3	0	20	0	0	0	0	0	1	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	18	0	0	0	0	8	0	1	3	0	0	0	0	2	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1096	"AWI"	1096	12885	14101	13521	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	25	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1103	"AWI"	1103	13022	14192	13625	4	2	0	0	0	4	0	12	0	0	0	0	0	1	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	4	0	0	0	1	3	0	0	0	0	7	4	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1132	"AWI"	1132	13448	14664	14029	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	14	0	0	3	0	4	0	1	1	0	0	0	0	2	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1148	"AWI"	1148	13760	14848	14252	0	1	0	0	0	1	0	6	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	77	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1153	"AWI"	1153	13819	14928	14323	0	4	0	0	0	2	0	4	0	0	0	0	0	1	0	89	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	58	0	0	1	0	0	0	6	7	0	0	0	0	0	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	1174	"AWI"	1174	13994	15425	14595	0	5	0	0	0	2	0	2	0	0	0	0	0	7	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	59	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
