"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"
15803	24298	"Chutti Boltigen"	46.63333	7.3925	527	"AWI"	527	11213	12359	11806	0	0	0	0.561272217025257	0	2.43217960710945	0	11.3189897100094	0	0	0	0	0	0	2.33863423760524	0.187090739008419	0	0	0	0.935453695042095	0	0	0.0935453695042095	0.0935453695042095	70.6267539756782	0	8.32553788587465	0.0935453695042095	0	0	0	0	0.935453695042095	0.467726847521048	0.561272217025257	0	0	1.0289990645463	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	547	"AWI"	547	12105	13029	12610	0	0	0	0.469924812030075	0	0.75187969924812	0	20.8646616541353	0	0	0	0	0	0	1.40977443609023	0.18796992481203	0	0	0	0.469924812030075	0	0	0	0	70.0187969924812	0	4.51127819548872	0	0	0	0	0	0.56390977443609	0.37593984962406	0.281954887218045	0	0	0.093984962406015	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	560	"AWI"	560	12749	13525	13098	0	0	0.159489633173844	0.318979266347687	0	3.50877192982456	0	47.8468899521531	0	0	0	0	0	0	0.956937799043062	0.637958532695375	0	0	0.159489633173844	0.956937799043062	0	0	0	0	37.0015948963317	0	6.85805422647528	0	0	0	0	0	0.159489633173844	0.159489633173844	0.478468899521531	0	0	0.797448165869218	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	561	"AWI"	561	12793	13555	13137	0	0	0	0.166112956810631	0	6.97674418604651	0	67.6079734219269	0	0	0	0	0	0	0.996677740863787	0.830564784053156	0	0	0	0.332225913621262	0	0	0	0	14.1196013289037	0	6.14617940199336	0	0	0	0	0	0.498338870431894	0.498338870431894	0.830564784053156	0	0	0.996677740863787	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	562	"AWI"	562	12825	13600	13175	0	0	0.217391304347826	0.217391304347826	0.217391304347826	7.39130434782609	0	70	0	0	0	0	0	0	1.52173913043478	1.30434782608696	0	0.217391304347826	0	0.869565217391304	0	0	0	0	9.56521739130435	0	6.52173913043478	0	0	0	0	0	0.869565217391304	0	0	0	0	1.08695652173913	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	563	"AWI"	563	12855	13658	13213	0	0	0	0.663716814159292	0	7.30088495575221	0	69.9115044247788	0	0	0	0	0	0	1.54867256637168	1.76991150442478	0	0	0	0.221238938053097	0	0	0	0	6.41592920353982	0	8.84955752212389	0	0	0	0	0	1.32743362831858	0.221238938053097	1.32743362831858	0	0	0.442477876106195	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	565	"AWI"	565	12899	13801	13283	0	0	0.179856115107914	0.179856115107914	0	8.99280575539568	0	69.0647482014388	0	0	0	0	0	0	2.33812949640288	2.51798561151079	0	0	0	2.33812949640288	0	0	0	0	2.51798561151079	0	7.01438848920863	0	0.179856115107914	0	0	0	1.43884892086331	0	2.51798561151079	0	0	0.719424460431655	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	566	"AWI"	566	12934	13838	13329	0	0	0	0.609756097560976	0	8.33333333333333	0	61.3821138211382	0	0	0	0	0	0	5.69105691056911	5.08130081300813	0	0	0	4.67479674796748	0	0	0	0	2.84552845528455	0	6.50406504065041	0	0	0.40650406504065	0	0	1.01626016260163	0.813008130081301	1.6260162601626	0	0.203252032520325	0.813008130081301	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	567	"AWI"	567	12965	13892	13374	0	0	0.288184438040346	0.864553314121038	0	10.0864553314121	0	43.2276657060519	0.288184438040346	0	0	0	0	0	4.03458213256484	11.2391930835735	0	0	0	2.88184438040346	0	0	0	0	2.88184438040346	0	16.7146974063401	0	0.288184438040346	0	0	0	1.44092219020173	1.15273775216138	2.01729106628242	0	0	2.59365994236311	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	568.5	"AWI"	568.5	13000	13993.5	13439	0	0	0	0.28735632183908	0	8.04597701149425	0	35.3448275862069	0	0	0	0	0	0	4.02298850574713	10.9195402298851	0	0.28735632183908	0	15.8045977011494	0.28735632183908	0	0	0	3.44827586206897	0	15.5172413793103	0	0.574712643678161	0	0	0	0.862068965517241	0	2.29885057471264	0	0	2.29885057471264	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	570	"AWI"	570	13027	14132	13498	0	0	5.43478260869565	1.08695652173913	0	25	0	10.8695652173913	0	0	0	0	0	1.08695652173913	6.52173913043478	0	0	0	0	1.08695652173913	0	0	0	0	8.69565217391304	0	33.695652173913	0	0	0	0	0	0	0	1.08695652173913	0	0	5.43478260869565	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	579	"AWI"	579	13305	14695	13891	2.67857142857143	0	0	0	0	22.3214285714286	0	4.46428571428571	0	0	0	0	0	0	5.35714285714286	0.892857142857143	0	0	0	0.892857142857143	0	0	0	4.46428571428571	16.0714285714286	0	33.0357142857143	0	0	0	0	0	1.78571428571429	1.78571428571429	5.35714285714286	0	0	0.892857142857143	0	0
