"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16148	24959	"La Borie"	45.24056	2.75028	85	"AWI"	85	3127	4694	3688	5	0	4	0	0	1	0	0	0	55	0	1	0	0	0	0	0	0	75	0	5	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	48	0	0	1	0	0	0	0	0	0	0	0	0	0	0	27	12	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	30	"AWI"	30	10	170	82	2	0	5	0	0	4	0	0	0	5	0	1	0	0	0	1	0	0	2	0	17	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	15	0	140	0	0	0	0	0	6	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	280	"AWI"	280	9661	11325	10422	0	0	0	0	0	6	0	6	0	240	1	0	0	0	0	0	0	0	3	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	29	0	0	0	0	2	0	0	26	0	0	0	0	0	0	23	8	0	0	0	3	0	0	0	1	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	125	"AWI"	125	4331	6799	5525	7	3	5	1	0	1	0	0	0	31	0	0	0	0	0	0	0	0	57	0	4	0	0	0	0	0	0	29	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	50	0	0	1	0	0	0	1	1	0	0	0	0	0	0	10	17	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	325	"AWI"	325	10398	12294	11290	0	0	0	0	0	5	0	22	0	24	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16	2	0	0	1	1	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	10	"AWI"	10	-35	44	-7	3	0	1	1	0	0	0	1	0	3	0	0	0	0	0	2	0	0	1	0	25	0	0	0	0	0	0	3	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	24	0	0	0	0	1	0	0	5	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	80	"AWI"	80	2985	4491	3454	12	1	16	0	0	2	1	0	0	52	0	0	0	0	0	0	0	0	65	0	8	0	0	0	0	0	0	12	26	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	51	0	0	4	0	0	0	2	0	0	0	0	0	0	0	14	17	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	300	"AWI"	300	9952	11743	10791	0	0	0	2	0	6	0	48	0	8	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	36	0	107	0	0	0	0	0	1	0	0	0	0	0	0	5	2	0	0	1	1	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	50	"AWI"	50	82	233	181	22	0	15	0	0	1	0	1	0	22	0	0	0	0	0	0	0	0	23	0	13	0	0	0	0	0	0	38	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	21	0	0	1	0	0	0	2	1	0	0	0	0	1	0	2	3	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	315	"AWI"	315	10213	12048	11098	0	0	1	1	0	5	0	20	0	49	1	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	1	1	0	4	0	0	0	0	0	5	21	4	0	0	2	1	0	2	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	75	"AWI"	75	2917	3881	3252	24	1	11	1	0	4	1	0	0	42	0	0	0	0	0	0	0	0	62	0	6	0	0	0	0	0	0	47	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	63	0	0	8	0	0	0	3	0	0	0	0	1	0	0	43	20	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	305	"AWI"	305	10046	11827	10892	0	0	1	2	0	4	0	22	0	11	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	3	0	0	1	2	0	0	0	0	0	0	1	0
16148	24959	"La Borie"	45.24056	2.75028	140	"AWI"	140	4915	7449	6226	1	0	2	0	0	1	1	0	0	49	0	0	0	0	0	0	0	0	111	0	6	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	62	0	0	2	0	0	0	2	2	0	0	0	0	1	0	21	31	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	0	"AWI"	0	-103	-29	-54	1	1	4	2	0	1	0	0	0	16	0	0	0	0	0	7	0	0	19	0	56	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	24	0	0	0	0	0	0	1	8	1	0	1	0	0	0	2	1	0	0	0	3	0	0	3	1	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	70	"AWI"	70	2800	3478	3032	17	1	10	0	0	1	0	1	0	21	0	1	0	0	0	0	0	0	35	0	7	0	0	0	0	0	0	44	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	28	0	0	0	0	0	24	0	0	1	0	0	0	2	0	0	0	0	0	0	0	10	6	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	55	"AWI"	55	112	241	209	6	0	4	0	0	2	0	0	0	13	0	1	0	0	0	0	0	0	11	0	13	0	0	0	0	0	0	25	5	0	0	0	1	1	0	0	1	0	1	0	0	2	0	0	14	3	104	0	0	0	0	0	17	0	0	1	0	0	0	5	0	0	0	0	0	0	0	3	4	0	0	0	1
16148	24959	"La Borie"	45.24056	2.75028	65	"AWI"	65	142	350	260	29	0	7	1	0	0	0	0	0	37	0	1	0	0	0	0	0	0	29	0	18	0	0	0	0	0	0	63	5	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	8	0	46	0	0	0	0	0	41	1	0	1	0	0	0	2	0	0	0	0	1	0	0	5	7	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	60	"AWI"	60	128	278	238	17	0	12	0	0	1	1	1	0	44	0	1	0	0	0	2	0	0	38	0	6	0	0	0	0	0	0	50	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	0	0	0	0	0	28	0	0	1	0	0	0	4	0	0	1	1	2	1	0	7	16	0	0	0	0
