"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13430	20131	"Mekelermeer"	52.770122	6.62688	226	"AWI"	226	4283	7730	6030	0	80	0	0	0	1	0	35	0	0	0	0	0	49	1	0	0	0	1	8	0	0	0	0	0	0	0	0	12	0	0	0	0	0	48	0	0	0	2	2	0	0	4	7	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	228	"AWI"	228	4342	7789	6088	0	89	0	0	0	0	0	33	0	0	0	0	0	55	2	0	0	0	0	7	0	0	0	0	0	0	0	0	11	0	0	0	0	0	44	0	0	0	2	1	0	0	5	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	230	"AWI"	230	4396	7855	6153	0	89	1	0	0	0	0	22	0	0	0	0	0	67	4	0	0	0	0	7	0	0	0	0	0	0	0	0	16	0	0	0	0	0	37	0	0	0	1	0	0	0	3	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	232	"AWI"	232	4437	7908	6218	0	80	1	0	0	1	0	35	0	0	0	0	0	61	2	0	0	0	0	8	0	0	0	0	0	0	0	0	24	0	0	0	0	0	36	0	0	0	1	0	0	0	7	5	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	234	"AWI"	234	4486	8001	6284	0	96	2	0	0	0	0	29	0	0	0	0	0	53	2	0	0	0	0	5	0	0	0	0	0	0	0	0	16	0	0	0	0	1	40	0	0	0	3	0	0	0	4	9	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	236	"AWI"	236	4554	8053	6346	0	95	0	0	0	0	0	24	0	0	0	0	0	67	0	0	0	0	0	4	0	0	0	0	0	0	0	0	21	0	0	0	0	0	42	0	0	0	0	1	0	0	3	7	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	238	"AWI"	238	4643	8094	6414	0	76	0	0	0	1	0	39	0	0	0	0	0	44	4	0	0	0	0	5	0	0	0	0	0	0	0	0	15	0	0	0	0	0	43	0	0	0	4	0	0	0	0	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	240	"AWI"	240	4703	8155	6481	1	78	0	0	0	1	0	35	0	0	0	0	0	52	1	0	0	0	0	3	0	0	0	0	0	0	0	0	25	0	0	0	0	0	36	0	0	0	6	0	0	0	2	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	242	"AWI"	242	4778	8202	6545	0	90	1	0	0	0	0	32	0	0	0	0	0	72	1	0	0	0	0	5	0	0	0	0	0	0	0	0	18	0	0	0	0	0	30	0	0	0	5	1	0	0	3	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	244	"AWI"	244	4837	8264	6612	0	88	0	0	0	0	0	50	0	0	0	0	0	40	2	0	0	0	0	7	0	0	0	0	0	0	0	0	20	0	0	0	0	0	46	0	0	0	1	0	0	0	1	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	246	"AWI"	246	4893	8328	6675	0	99	0	0	0	1	0	36	0	0	0	0	0	47	3	0	0	0	0	4	0	0	0	0	1	0	0	0	17	0	0	0	0	0	39	0	0	0	2	2	0	0	3	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	248	"AWI"	248	4931	8392	6740	1	85	0	0	0	0	0	32	0	0	0	0	0	65	4	0	0	0	0	6	0	0	0	0	0	0	0	0	25	0	0	0	0	0	30	0	0	0	0	0	0	0	3	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	250	"AWI"	250	5017	8441	6810	0	80	1	0	0	0	0	37	0	0	0	0	0	51	4	0	0	0	0	3	0	0	0	0	0	0	0	0	26	0	0	0	0	0	38	0	0	0	1	1	0	0	3	10	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	252	"AWI"	252	5091	8481	6867	0	78	0	0	0	0	0	42	0	0	0	0	0	61	4	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	0	31	0	0	0	0	1	0	0	8	14	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	254	"AWI"	254	5189	8528	6929	0	94	3	0	0	0	0	35	0	0	0	0	0	57	7	0	0	0	0	3	0	0	0	0	0	0	0	0	13	0	0	0	0	0	37	0	0	0	1	1	0	0	4	14	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	256	"AWI"	256	5255	8574	7001	0	87	1	0	0	0	0	32	0	0	0	0	0	63	3	0	0	0	0	3	0	0	0	0	1	0	0	0	27	0	0	0	0	0	37	0	0	0	1	1	0	0	6	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	258	"AWI"	258	5335	8628	7068	0	83	1	0	0	0	0	42	0	0	0	0	0	62	4	0	0	0	0	8	0	0	0	0	0	0	0	0	15	0	0	0	0	0	37	0	0	0	0	0	0	0	0	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	260	"AWI"	260	5367	8697	7132	0	81	0	0	0	0	0	49	0	0	0	0	0	54	0	0	0	0	0	2	0	0	0	0	0	0	0	0	26	0	0	0	0	0	38	0	0	0	3	0	0	0	3	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	262	"AWI"	262	5416	8764	7194	0	90	0	0	0	0	0	31	0	0	0	0	0	56	5	0	0	0	0	9	0	0	0	0	0	0	0	0	36	0	0	0	0	0	30	0	0	0	1	0	0	0	3	5	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	264	"AWI"	264	5486	8815	7260	0	69	1	0	0	0	0	39	0	0	0	0	0	60	2	0	0	0	0	4	0	0	0	0	0	0	0	0	24	0	0	0	0	0	27	0	0	0	0	3	0	0	4	10	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	266	"AWI"	266	5556	8854	7325	0	88	0	1	0	0	0	41	0	0	0	0	0	55	4	0	0	0	0	2	0	0	0	0	0	0	0	0	36	0	0	0	0	0	29	0	0	0	1	0	0	0	1	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	268	"AWI"	268	5640	8903	7393	0	83	2	0	0	1	0	34	0	0	0	0	0	54	6	0	0	0	0	2	0	0	0	0	0	0	0	0	30	0	0	0	0	0	38	1	0	0	2	0	0	1	4	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	270	"AWI"	270	5697	8944	7457	0	71	0	1	0	0	0	45	0	0	0	0	0	58	9	0	0	0	0	3	0	0	0	0	0	0	0	0	38	0	0	0	0	0	13	0	0	0	0	1	0	0	4	12	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	272	"AWI"	272	5761	9004	7522	0	78	1	1	0	0	0	40	0	0	0	0	0	58	12	0	0	0	0	6	0	0	0	0	0	0	0	0	36	0	0	0	0	0	26	0	0	0	4	0	0	0	1	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	274	"AWI"	274	5805	9042	7596	0	86	2	0	0	0	0	40	0	0	0	0	0	63	4	0	0	0	0	2	0	0	0	0	0	0	0	0	27	0	0	0	0	0	19	1	0	0	0	0	0	0	1	11	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	276	"AWI"	276	5844	9126	7663	0	90	1	0	0	0	0	43	0	0	1	0	0	47	4	0	0	0	0	3	0	0	0	0	1	0	0	0	16	0	0	0	0	0	47	0	0	0	1	1	0	0	3	10	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	278	"AWI"	278	5935	9180	7728	0	71	2	0	0	0	0	56	0	0	0	0	0	61	6	0	0	0	0	3	0	0	0	0	0	0	0	0	17	0	0	0	0	0	33	0	0	0	1	0	0	0	3	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	280	"AWI"	280	6021	9220	7786	0	91	0	0	0	0	0	46	0	0	0	0	0	48	5	0	0	0	0	4	0	0	0	0	0	0	0	0	22	0	0	0	0	1	35	0	0	0	1	0	0	0	4	7	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	282	"AWI"	282	6120	9262	7848	0	73	2	0	0	0	0	47	0	0	0	0	0	45	4	0	0	0	0	2	0	0	0	0	0	0	0	0	26	0	0	0	0	1	39	0	0	0	3	0	0	0	5	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	284	"AWI"	284	6198	9294	7918	0	72	0	0	0	0	0	39	0	0	0	0	0	67	3	0	0	0	0	1	0	0	0	0	0	0	0	0	25	0	0	0	0	0	35	0	0	0	5	0	0	1	2	13	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	286	"AWI"	286	6262	9338	7983	0	55	0	0	0	0	0	46	0	0	0	0	0	58	7	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	31	0	0	0	3	0	0	0	6	12	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	288	"AWI"	288	6314	9393	8048	0	83	0	1	0	0	0	37	0	0	0	0	0	63	3	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	33	0	0	0	4	0	0	0	8	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	290	"AWI"	290	6373	9460	8104	0	68	1	2	0	0	0	43	0	0	0	0	0	71	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	30	0	0	0	6	0	0	0	2	15	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	292	"AWI"	292	6467	9515	8169	0	58	1	1	0	0	0	49	0	0	0	0	0	75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	32	0	0	0	4	0	0	0	3	13	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	294	"AWI"	294	6540	9553	8235	0	89	0	1	0	0	0	50	0	0	0	0	0	63	3	0	0	0	0	3	0	0	0	0	0	0	0	0	18	0	0	0	0	0	30	0	0	0	3	0	0	0	1	9	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	296	"AWI"	296	6631	9597	8303	0	83	1	0	0	0	0	53	0	0	0	0	0	78	3	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	0	26	1	0	0	8	0	0	0	1	5	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	298	"AWI"	298	6710	9648	8366	0	80	0	0	0	0	0	45	0	0	0	0	0	62	2	0	0	0	0	3	0	0	0	0	0	0	0	0	32	0	0	0	0	0	32	0	0	0	1	0	0	0	1	13	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	300	"AWI"	300	6768	9710	8434	0	72	2	0	0	0	0	53	0	0	0	0	0	54	1	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	44	0	0	0	5	0	0	1	4	7	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	302	"AWI"	302	6828	9765	8506	0	97	1	0	0	0	0	38	0	0	0	0	0	58	1	0	0	0	0	2	0	0	0	0	0	0	0	0	18	0	0	0	0	0	38	0	0	0	6	0	0	0	1	17	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	304	"AWI"	304	6888	9820	8572	0	93	1	1	0	0	0	49	0	0	1	0	0	49	3	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	0	37	0	0	0	5	0	0	0	4	10	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	306	"AWI"	306	6981	9880	8640	0	102	0	0	0	0	0	51	0	0	1	0	0	56	6	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	30	0	0	0	6	2	0	0	3	12	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	308	"AWI"	308	7117	9919	8703	0	91	1	0	0	0	0	58	0	0	0	0	0	46	3	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	23	0	0	0	7	0	1	0	4	21	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	310	"AWI"	310	7209	9945	8774	0	66	0	0	0	0	0	43	0	0	0	0	0	71	1	0	0	0	0	0	0	1	0	0	0	0	0	0	27	0	0	0	0	0	43	1	0	0	5	0	0	0	4	9	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	312	"AWI"	312	7289	9981	8839	0	83	0	0	0	0	0	48	0	0	0	0	0	66	3	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	37	0	0	0	3	0	0	0	3	16	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	314	"AWI"	314	7348	10018	8912	0	93	2	0	0	0	0	48	0	1	0	0	0	68	3	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	38	0	0	0	4	0	0	0	4	13	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	316	"AWI"	316	7420	10062	8987	0	72	0	1	0	0	0	62	0	0	0	0	0	74	9	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	22	0	0	0	1	0	0	1	2	12	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	318	"AWI"	318	7478	10120	9056	0	75	1	0	1	0	0	37	0	0	0	0	0	68	2	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	28	0	0	0	1	0	0	0	2	13	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	320	"AWI"	320	7551	10169	9118	0	82	0	0	0	0	0	38	0	0	0	0	0	62	3	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	31	0	0	0	1	0	0	0	3	16	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	322	"AWI"	322	7644	10215	9175	0	77	0	0	0	0	0	56	0	0	0	0	0	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	22	0	0	0	4	0	0	0	4	11	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	324	"AWI"	324	7734	10253	9233	0	78	0	1	1	0	0	65	0	0	0	0	0	65	2	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	28	0	0	0	0	0	0	0	1	11	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	326	"AWI"	326	7831	10289	9289	0	69	0	0	0	0	0	54	0	0	0	0	0	87	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	25	0	0	0	2	0	0	0	2	13	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	328	"AWI"	328	7902	10336	9350	0	68	0	0	0	0	0	53	0	1	0	0	0	80	4	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	23	0	0	0	0	0	0	0	0	11	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	330	"AWI"	330	7969	10381	9418	0	49	0	0	0	0	0	40	0	0	0	0	0	105	1	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	7	0	0	0	0	0	0	0	0	15	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	332	"AWI"	332	8032	10439	9481	0	69	0	0	0	0	0	51	0	1	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	12	0	0	0	2	0	0	0	1	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	334	"AWI"	334	8118	10491	9542	0	67	0	0	0	0	0	53	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	19	0	0	0	1	0	0	1	1	19	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	336	"AWI"	336	8244	10516	9600	0	61	0	0	0	0	0	61	0	0	0	0	0	77	2	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	12	0	0	0	0	0	0	0	2	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	338	"AWI"	338	8339	10547	9657	0	84	0	1	0	0	0	51	0	0	1	0	0	74	1	0	0	0	0	2	0	0	0	0	0	0	0	0	29	0	0	0	0	0	27	0	0	0	0	0	0	0	1	15	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	340	"AWI"	340	8444	10583	9720	0	77	0	0	0	0	0	68	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1	16	2	0	0	0	0	0	0	3	12	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	342	"AWI"	342	8552	10629	9784	0	82	0	0	0	0	0	70	0	0	0	0	0	76	2	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	12	0	0	0	0	0	0	0	0	16	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	344	"AWI"	344	8635	10674	9848	0	75	0	0	0	0	0	49	0	0	0	0	0	94	4	0	0	0	0	2	0	0	0	0	0	0	0	0	28	0	0	0	0	1	18	1	0	0	0	0	0	0	1	13	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	346	"AWI"	346	8684	10724	9918	0	58	0	0	0	0	0	71	0	0	0	0	0	67	2	0	0	0	0	0	0	0	0	0	1	0	0	0	33	0	0	0	0	0	34	0	0	0	0	0	0	0	2	11	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	348	"AWI"	348	8744	10771	9983	0	33	0	0	1	0	0	43	0	0	0	0	0	91	2	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	11	0	0	0	0	0	0	0	1	7	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	350	"AWI"	350	8892	10800	10036	0	20	0	0	0	0	0	37	0	0	0	0	0	78	1	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	12	1	0	0	0	0	0	0	0	23	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	352	"AWI"	352	8997	10832	10089	0	16	0	0	0	0	0	44	0	0	0	0	0	78	2	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	15	0	0	0	1	0	0	0	0	5	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	354	"AWI"	354	9125	10862	10147	0	16	0	0	0	0	0	60	0	0	0	0	0	102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	17	1	0	0	2	0	0	0	0	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	356	"AWI"	356	9236	10890	10207	0	0	1	0	0	1	0	52	0	0	0	0	0	109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	14	0	0	0	0	0	0	0	0	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	358	"AWI"	358	9316	10928	10272	0	3	0	0	0	0	0	58	0	0	0	0	0	107	1	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	16	0	0	0	2	0	0	0	1	13	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	360	"AWI"	360	9404	10971	10332	0	0	1	1	0	0	0	48	0	0	0	0	0	102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	15	0	0	0	1	1	0	0	0	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	362	"AWI"	362	9486	11017	10390	0	1	0	0	0	1	0	49	0	0	0	0	0	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	364	"AWI"	364	9666	11036	10445	0	0	0	0	0	1	0	49	0	0	0	0	0	96	1	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	7	1	0	0	0	0	0	0	0	7	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	366	"AWI"	366	9845	11057	10502	0	0	0	1	0	1	0	43	0	1	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	14	0	0	0	2	0	0	0	0	7	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	368	"AWI"	368	10011	11082	10557	0	0	1	0	0	0	0	42	0	0	0	0	0	85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	370	"AWI"	370	10151	11115	10615	0	6	0	0	0	0	0	54	0	0	0	0	0	77	1	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	372	"AWI"	372	10256	11152	10674	0	0	0	0	0	0	0	79	0	1	0	0	0	41	1	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	4	0	0	0	0	3	0	0	0	5	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	374	"AWI"	374	10320	11219	10737	0	0	0	2	0	0	0	237	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	378	"AWI"	378	10453	11439	10909	0	0	0	2	0	5	0	164	0	0	0	0	0	3	23	0	0	0	0	0	0	0	2	0	0	0	0	0	47	0	0	0	0	0	1	0	0	0	3	4	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	379	"AWI"	379	10496	11506	10962	0	1	0	0	0	3	0	125	0	0	0	0	0	0	24	0	38	0	0	0	0	0	2	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	380	"AWI"	380	10527	11585	11012	0	0	0	1	0	9	0	102	0	0	0	1	0	4	24	0	60	0	0	0	0	0	3	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	381	"AWI"	381	10552	11679	11061	0	0	0	0	0	6	0	94	0	0	0	0	0	9	31	0	47	0	0	0	0	0	3	0	0	0	0	0	74	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	382	"AWI"	382	10575	11775	11107	0	0	0	0	0	12	0	89	0	0	0	0	0	7	38	0	40	0	0	0	0	0	1	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	383	"AWI"	383	10590	11879	11150	0	1	0	0	0	9	0	115	0	0	0	0	0	4	30	0	44	0	0	0	0	0	1	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	384	"AWI"	384	10607	11992	11191	0	0	1	0	0	15	0	108	0	0	0	0	0	8	41	0	37	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	1	0	0	5	10	0	1	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	385	"AWI"	385	10626	12105	11230	0	0	0	0	0	15	0	102	0	0	0	0	0	12	28	0	53	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	1	0	0	4	3	0	1	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	386	"AWI"	386	10640	12227	11272	0	0	0	0	0	5	0	104	0	0	0	1	0	5	54	0	0	0	0	0	0	0	5	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	4	6	0	1	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	387	"AWI"	387	10652	12347	11312	0	0	1	0	0	8	0	83	0	0	0	0	0	6	33	0	58	0	0	0	0	0	1	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	388	"AWI"	388	10663	12469	11350	0	0	0	0	0	12	0	100	0	0	0	0	1	7	38	0	45	0	0	0	0	0	1	0	0	0	0	0	66	0	0	0	0	0	0	1	0	0	4	10	0	1	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	389	"AWI"	389	10680	12584	11387	0	0	2	0	0	4	0	106	0	0	0	0	0	6	41	0	0	0	0	0	0	0	3	0	0	0	0	0	68	0	0	0	0	0	1	1	0	0	3	2	0	1	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	390	"AWI"	390	10691	12706	11423	0	0	0	0	0	8	0	85	0	0	0	0	0	7	52	0	50	0	0	0	0	0	2	0	0	0	0	0	72	0	0	0	0	0	1	0	0	0	2	7	0	2	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	391	"AWI"	391	10739	12756	11469	0	0	3	0	0	10	0	100	0	0	0	0	0	9	42	0	48	0	0	0	0	0	2	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	392	"AWI"	392	10784	12790	11515	0	0	1	0	0	5	0	97	0	0	0	0	0	11	65	0	54	0	0	0	0	0	1	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	393	"AWI"	393	10834	12837	11565	0	1	1	0	0	4	0	66	0	0	0	0	0	5	14	0	28	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	394	"AWI"	394	10880	12866	11613	0	0	1	0	0	15	0	96	0	0	0	0	0	8	48	0	45	0	0	0	0	0	4	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	395	"AWI"	395	10910	12904	11661	0	0	1	0	0	7	0	115	0	0	0	0	0	4	45	0	48	0	0	0	0	0	3	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	396	"AWI"	396	10938	12950	11705	0	0	2	1	0	9	0	90	0	0	0	0	0	11	61	0	55	0	0	0	0	0	2	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	3	8	0	2	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	397	"AWI"	397	10963	12992	11754	0	1	2	0	0	5	0	105	0	0	0	0	0	8	40	0	49	0	0	0	0	0	1	0	0	0	0	0	62	0	0	0	0	2	0	2	0	0	1	8	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	398	"AWI"	398	10983	13031	11805	0	0	2	0	0	13	0	126	0	0	0	0	0	9	21	0	71	0	0	0	0	0	1	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	3	5	0	3	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	399	"AWI"	399	11003	13095	11847	0	1	0	0	0	6	0	107	0	0	0	1	0	0	23	0	65	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	1	0	0	0	0	4	8	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	400	"AWI"	400	11025	13165	11897	0	0	1	0	0	8	0	116	0	0	0	0	0	13	31	0	60	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	1	0	0	0	0	3	8	0	2	0	0	0	0
