"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Grossulariaceae"	"Ilex"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Lythraceae"	"Montiaceae"	"Myrica"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
14573	22849	"Lake Racze"	53.96802	14.60637	914	"AWI"	914	1821	2556	2181	0.263157894736842	0	19.3421052631579	0	0	0	0	0	0.526315789473684	0	0	0	0.131578947368421	0	0	0	0	0	0	0	0	6.71052631578947	0	2.10526315789474	0	0	0	0	0	0	17.7631578947368	0.131578947368421	0.526315789473684	0	0	0	0.263157894736842	0	0	0	0	0	0	0	0	3.42105263157895	0	0.131578947368421	21.8421052631579	0	0	0	0	0	0.131578947368421	0	25.7894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.394736842105263	0.526315789473684	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	916	"AWI"	916	1912	2593	2259	0	0	17.1052631578947	0	0	0	0	0	0.303643724696356	0	0	0	0.101214574898785	0	0	0	0	0	0	0	0	5.46558704453441	0	1.61943319838057	0	0	0	0	0	0	16.3967611336032	0	0.506072874493927	0	0	0	0	0	0	0	0	0	0	0	0	4.45344129554656	0	0.101214574898785	25.2024291497976	0	0	0	0	0	0.404858299595142	0	27.7327935222672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202429149797571	0.404858299595142	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	918	"AWI"	918	1973	2655	2344	0	0	16.875	0.125	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	5.125	0	1.875	0	0	0	0	0	0	16.75	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	3.375	0	0.125	26.25	0	0	0	0	0	1.125	0	27.125	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0.75	0.125	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	920	"AWI"	920	2024	2740	2421	0.136798905608755	0	19.1518467852257	0	0	0	0	0	0.27359781121751	0	0	0	0	0	0	0	0	0	0	0	0	5.4719562243502	0	2.05198358413133	0	0	0	0.136798905608755	0	0	11.6279069767442	0	0	0	0	0	0.136798905608755	0	0	0	0	0	0	0	0	2.46238030095759	0	0	32.8317373461012	0	0	0	0	0	0	0	25.0341997264022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27359781121751	0.410396716826265	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	922	"AWI"	922	2179	2799	2510	0.112612612612613	0	17.9054054054054	0.225225225225225	0	0	0	0	0.675675675675676	0	0	0	0	0	0	0	0	0	0	0	0	4.72972972972973	0	2.02702702702703	0	0	0	0	0	0	6.98198198198198	0	0.675675675675676	0	0	0	0	0	0	0	0	0	0	0	0.45045045045045	3.49099099099099	0	0	38.1756756756757	0	0	0	0	0	0.563063063063063	0	23.0855855855856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675675675675676	0	0.225225225225225	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	924	"AWI"	924	2305	2866	2606	0	0	17.1232876712329	0	0	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0	0	0	0	0	4.65753424657534	0	1.78082191780822	0	0	0	0	0	0	6.16438356164384	0.136986301369863	0.136986301369863	0	0	0	0.547945205479452	0	0	0	0	0	0	0	0	2.87671232876712	0	0	49.1780821917808	0	0	0	0	0	0.136986301369863	0	14.5205479452055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684931506849315	0.684931506849315	0	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	926	"AWI"	926	2387	2990	2702	0	0	15.1343705799151	0.282885431400283	0	0.141442715700141	0	0	0.424328147100424	0	0	0	0.282885431400283	0	0	0	0	0	0	0	0	9.33521923620934	0	2.82885431400283	0	0	0	0	0	0	3.67751060820368	0.282885431400283	0.707213578500707	0	0	0	0	0	0	0	0	0	0	0	0	2.4045261669024	0	0	49.0806223479491	0	0	0	0	0	0.141442715700141	0	12.5884016973126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13154172560113	0.99009900990099	0.565770862800566	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	928	"AWI"	928	2428	3157	2789	0.255754475703325	0	19.1815856777494	0	0	0.383631713554987	0	0	0.895140664961637	0	0	0	0	0	0	0	0	0	0	0	0	11.2531969309463	0	2.30179028132992	0.127877237851662	0	0	0	0	0	3.0690537084399	0.127877237851662	0.767263427109974	0	0	0	0	0	0	0	0	0	0	0	0	1.91815856777494	0	0	41.304347826087	0	0	0	0	0	0.383631713554987	0	13.2992327365729	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127877237851662	2.42966751918159	1.53452685421995	0.639386189258312	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	930	"AWI"	930	2462	3352	2870	0	0	17.9617834394904	0.127388535031847	0	0	0.127388535031847	0	0.636942675159236	0	0	0	0	0	0	0	0	0	0	0	0	12.8662420382166	0	1.78343949044586	0	0	0	0	0	0	4.3312101910828	0	1.91082802547771	0	0	0	0	0	0	0	0	0	0	0	0	1.40127388535032	0	0.127388535031847	38.9808917197452	0	0	0	0	0	0.254777070063694	0	15.9235668789809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91082802547771	1.27388535031847	0.382165605095541	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	932	"AWI"	932	2614	3390	2962	0	0.148809523809524	19.9404761904762	0.148809523809524	0	0.297619047619048	0.148809523809524	0	1.33928571428571	0	0	0	0	0	0	0	0	0	0	0	0	12.6488095238095	0	3.42261904761905	0	0	0	0	0	0	4.31547619047619	0	0.892857142857143	0	0	0	0.148809523809524	0	0	0	0	0	0	0	0	2.67857142857143	0	0.297619047619048	36.6071428571429	0	0	0	0	0	0	0	13.3928571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23214285714286	0.744047619047619	0.595238095238095	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	934	"AWI"	934	2747	3429	3053	0	0	24.3111831442464	0.162074554294976	0	0.324149108589951	0	0	0.972447325769854	0	0	0	0	0	0	0	0	0	0	0	0	15.0729335494327	0	3.88978930307942	0	0	0	0	0	0	2.59319286871961	0	1.45867098865478	0	0.162074554294976	0	0.162074554294976	0	0	0	0	0	0	0	0	2.59319286871961	0	0.162074554294976	29.9837925445705	0	0	0	0	0	0.162074554294976	0	12.4797406807131	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162074554294976	4.05186385737439	0.810372771474878	0.486223662884927	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	936	"AWI"	936	2847	3508	3148	0	0	25.8838383838384	0.252525252525253	0	0	0	0	1.26262626262626	0	0	0	0	0	0	0	0	0	0	0	0	13.7626262626263	0	4.67171717171717	0	0	0	0	0	0	3.03030303030303	0	1.64141414141414	0	0	0	0.126262626262626	0	0	0	0	0	0	0	0	1.26262626262626	0	0.505050505050505	29.6717171717172	0	0	0	0	0	0.252525252525253	0	14.520202020202	0	0	0	0.126262626262626	0	0	0	0	0	0	0	0	0.126262626262626	0	1.38888888888889	1.38888888888889	0.126262626262626	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	938	"AWI"	938	2926	3600	3241	0	0	26.4822134387352	0	0	0.395256916996047	0	0	2.63504611330698	0	0	0	0	0	0	0	0	0	0	0	0	12.9117259552042	0	2.89855072463768	0	0	0	0	0	0	2.37154150197628	0.131752305665349	0.922266139657444	0	0	0	0.131752305665349	0	0	0	0	0	0	0	0	1.97628458498024	0	0.263504611330698	30.566534914361	0	0	0	0	0	0	0	14.4927536231884	0	0	0	0	0	0	0	0	0	0	0	0	0.131752305665349	0	1.71277997364954	0.790513833992095	1.18577075098814	0	0
14573	22849	"Lake Racze"	53.96802	14.60637	940	"AWI"	940	2982	3719	3333	0.121065375302663	0.121065375302663	25.7869249394673	0.121065375302663	0	0.242130750605327	0	0	0.968523002421308	0	0	0	0	0	0	0	0	0	0	0	0	14.4067796610169	0	1.69491525423729	0	0	0	0	0	0	2.30024213075061	0.121065375302663	0.484261501210654	0	0	0	0	0	0	0	0	0.242130750605327	0	0	0	2.42130750605327	0	0.242130750605327	30.9927360774818	0	0	0	0	0	0.847457627118644	0	13.9225181598063	0	0	0	0.242130750605327	0	0	0	0	0	0	0	0	0.121065375302663	0	2.42130750605327	0.847457627118644	1.3317191283293	0	0
