"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Tamaricaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23671	40958	"Durchenbergried"	47.77488	8.978824	155	"AWI"	155	1884	2262	2100	9	0	65	1	0	0	2	1	0	0	64	0	1	0	0	0	0	0	0	0	0	0	16	25	0	0	0	0	0	34	0	7	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	3	0	2	16	0	0	0	0	0	0	0	112	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	157.5	"AWI"	157.5	1929.5	2271.5	2120	1	1	57	0	0	0	0	1	0	0	67	0	2	0	0	2	0	0	0	0	0	0	42	21	0	0	0	0	0	37	0	2	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	1	0	5	24	0	0	0	0	0	0	0	115	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	160	"AWI"	160	1962	2285	2139	8	0	50	0	0	0	0	4	0	0	98	0	0	0	0	0	0	0	0	0	0	0	35	42	0	0	0	0	0	36	0	1	0	0	0	0	17	0	0	2	0	0	0	0	0	0	0	0	1	0	10	32	0	0	0	0	0	0	0	36	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	162.5	"AWI"	162.5	1992.5	2299.5	2162	6	0	79	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	35	22	0	0	0	0	0	32	0	3	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	1	20	0	0	0	0	1	0	1	60	0	0	2	4	5	0	0	0	0	0	0	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	165	"AWI"	165	2012	2317	2186	9	0	52	0	0	0	0	2	0	0	96	0	0	0	0	1	0	0	0	0	0	0	43	81	0	0	0	0	0	30	0	3	0	0	0	0	23	0	0	6	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0	0	62	0	0	0	1	9	0	0	0	0	0	1	0	0	0	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	167.5	"AWI"	167.5	2035	2346	2211	16	1	35	1	0	0	0	2	0	0	39	0	0	0	0	0	0	0	0	0	0	0	27	42	0	0	0	0	0	29	0	4	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	70	0	0	0	3	4	0	0	0	0	0	0	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	170	"AWI"	170	2065	2360	2233	9	0	10	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	4	28	0	0	0	0	0	22	0	5	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	2	0	3	9	0	0	0	0	0	0	0	42	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	172.5	"AWI"	172.5	2089.5	2376	2253	12	0	19	0	0	0	0	2	0	0	19	0	0	0	0	1	0	0	0	0	0	0	14	62	0	0	0	0	0	28	0	1	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	154	0	0	3	2	2	1	0	0	0	0	1	0	0	1	3	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	175	"AWI"	175	2111	2395	2272	12	1	14	0	0	0	0	3	0	0	13	0	0	0	0	0	0	0	0	0	0	0	19	83	0	0	0	0	0	26	0	1	0	0	0	0	27	0	0	1	0	0	0	0	0	0	0	0	0	0	4	13	0	0	0	0	3	0	0	151	0	0	1	3	1	0	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	177.5	"AWI"	177.5	2129.5	2422.5	2292	16	0	28	0	0	0	0	5	0	0	23	0	0	0	0	0	0	0	0	0	0	0	23	34	0	0	0	0	0	44	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	180	"AWI"	180	2147	2453	2311	16	0	33	1	0	0	0	3	0	0	36	0	1	0	0	0	0	0	0	0	0	0	21	50	0	0	0	0	0	52	0	5	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	8	17	0	0	0	0	0	0	0	100	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	182.5	"AWI"	182.5	2162.5	2484	2330.5	13	0	60	2	0	0	0	3	0	0	71	0	0	0	0	2	0	0	0	0	0	0	31	15	1	0	0	0	0	49	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	116	0	0	2	2	4	0	0	0	0	0	0	0	0	4	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	185	"AWI"	185	2205	2501	2350	9	0	77	0	0	0	0	2	0	0	66	0	0	0	0	2	0	0	0	0	0	0	24	22	0	0	0	0	0	58	0	2	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	13	0	6	9	0	0	0	0	0	0	0	65	0	0	1	0	0	0	0	0	0	0	1	0	0	8	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	187.5	"AWI"	187.5	2249	2513	2372	10	1	78	1	0	0	0	2	0	0	76	0	0	0	0	0	0	0	0	0	0	0	29	111	0	0	0	0	0	36	0	7	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	1	0	1	13	0	0	0	0	0	0	0	65	0	0	0	2	2	1	0	0	0	0	0	0	0	4	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	190	"AWI"	190	2285	2538	2393	17	0	58	0	0	0	0	2	0	0	39	0	0	0	0	0	0	0	0	0	0	0	23	102	0	0	0	0	0	50	0	4	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	0	2	0	0	43	0	0	0	0	2	0	0	0	0	0	0	0	1	8	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	192.5	"AWI"	192.5	2320.5	2563.5	2416.5	7	0	45	1	0	0	0	0	0	0	75	0	0	0	0	3	0	0	0	0	0	0	30	69	0	0	0	0	0	49	0	4	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	1	0	0	53	0	0	1	1	4	0	0	0	0	0	0	0	0	2	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	195	"AWI"	195	2348	2593	2440	17	0	71	0	0	0	0	1	0	0	64	0	1	0	0	0	0	0	0	1	0	0	44	61	0	0	0	0	0	57	0	9	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	57	0	0	2	0	9	0	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	197.5	"AWI"	197.5	2366	2615.5	2459	16	0	79	0	0	0	0	2	0	0	85	0	0	0	0	0	0	0	0	0	0	0	68	30	0	0	0	0	0	55	0	7	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	3	0	9	10	0	0	0	0	0	0	0	69	0	0	2	0	6	1	0	0	0	0	0	0	1	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	200	"AWI"	200	2380	2629	2475	30	0	66	2	0	0	0	4	0	0	27	0	0	0	0	0	0	0	0	0	0	0	35	48	0	0	0	0	0	64	0	7	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	0	1	0	12	19	0	0	0	0	4	0	0	30	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	202.5	"AWI"	202.5	2390.5	2644	2493	12	0	86	0	0	0	0	2	0	0	96	0	0	0	0	0	0	0	0	0	0	0	42	75	0	0	0	0	0	59	0	7	0	0	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0	0	99	0	0	1	0	10	0	0	0	0	0	0	0	0	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	205	"AWI"	205	2400	2662	2510	21	0	76	0	0	0	0	2	0	0	66	0	0	0	0	0	0	0	0	0	0	0	43	38	0	0	0	0	0	57	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	49	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	207.5	"AWI"	207.5	2409.5	2683	2527.5	14	0	52	0	0	0	0	4	0	0	53	0	0	0	0	0	0	0	0	0	0	0	36	34	0	0	0	0	0	56	0	7	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	12	13	0	0	0	0	0	0	0	61	0	0	0	0	6	1	0	0	0	0	0	1	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	210	"AWI"	210	2417	2709	2545	9	0	53	1	0	0	0	1	0	0	80	0	0	0	0	1	0	0	0	0	0	0	27	71	0	0	0	0	0	47	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	0	32	0	0	0	1	5	1	0	0	0	0	0	0	0	4	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	212.5	"AWI"	212.5	2441.5	2721	2559.5	19	0	6	2	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	9	54	0	0	0	0	0	35	0	4	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	1	0	5	19	0	0	0	0	0	0	0	42	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	215	"AWI"	215	2462	2732	2576	14	0	58	1	0	0	0	2	0	0	48	0	0	0	0	0	0	0	0	1	0	0	44	49	0	0	0	0	0	108	0	11	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	86	0	0	1	2	0	0	0	0	0	0	0	0	1	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	217.5	"AWI"	217.5	2477.5	2742.5	2593.5	3	0	60	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	60	30	0	0	0	0	0	90	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	2	0	0	45	0	0	0	1	1	0	0	0	0	0	0	0	1	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	220	"AWI"	220	2490	2755	2615	10	0	33	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	23	66	0	0	0	0	0	89	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	0	0	0	0	0	0	0	55	0	0	2	0	5	0	0	0	0	0	2	0	0	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	222.5	"AWI"	222.5	2499.5	2770.5	2634.5	5	0	97	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	63	22	0	0	0	0	0	88	0	6	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	1	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	225	"AWI"	225	2522	2784	2651	7	0	83	0	0	0	0	3	0	0	170	0	0	0	0	0	0	0	0	0	0	0	48	19	0	0	0	0	0	94	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	2	5	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	227.5	"AWI"	227.5	2552	2796	2669	5	1	80	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	65	14	0	0	0	0	0	103	0	10	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	68	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	230	"AWI"	230	2567	2811	2689	7	0	71	0	0	0	0	1	0	0	100	0	0	0	0	1	0	0	1	0	0	0	40	26	0	0	0	0	0	83	0	15	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	232.5	"AWI"	232.5	2584	2828	2710	12	0	65	0	0	0	0	4	0	0	24	0	1	0	0	0	0	0	0	0	0	0	65	34	0	0	2	0	0	76	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	7	6	0	0	0	0	0	0	0	58	0	0	0	1	2	0	0	0	0	0	0	0	0	7	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	235	"AWI"	235	2591	2845	2727	23	0	99	0	0	0	0	6	0	0	38	0	0	0	0	0	0	0	0	0	0	0	84	37	0	0	0	0	0	98	0	7	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	101	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	237.5	"AWI"	237.5	2600.5	2859	2742.5	5	0	60	0	0	0	1	0	0	0	90	0	0	0	0	1	0	0	0	0	0	0	95	11	0	0	0	0	0	55	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	53	0	0	0	1	2	0	0	0	0	0	0	0	15	5	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	240	"AWI"	240	2630	2875	2765	15	1	45	0	0	0	0	0	0	0	49	0	0	0	0	1	0	0	0	0	0	0	36	55	0	0	0	0	0	81	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	7	16	6	0	0	0	1	0	0	38	0	0	0	1	2	0	0	0	0	0	0	0	0	5	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	242.5	"AWI"	242.5	2667.5	2900	2786.5	13	0	69	0	0	0	0	3	0	0	30	0	0	0	0	0	0	0	0	0	0	0	74	13	0	0	0	0	0	84	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	8	11	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	245	"AWI"	245	2692	2942	2808	8	0	71	1	0	0	0	3	0	0	63	0	0	0	0	0	0	0	0	0	0	0	82	19	0	0	0	0	0	97	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	88	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	247.5	"AWI"	247.5	2714.5	2984	2832	7	0	86	0	0	0	0	0	0	0	58	0	0	0	0	1	0	0	0	0	0	0	93	24	0	0	2	0	0	118	0	6	0	0	1	0	12	0	0	1	0	0	0	0	0	0	0	0	2	0	8	16	0	0	0	0	0	0	0	52	0	0	0	1	0	0	0	0	0	0	1	0	1	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	250	"AWI"	250	2735	3034	2856	12	0	71	0	0	0	0	1	0	0	51	0	0	0	0	4	0	0	0	0	0	0	54	16	0	0	0	0	0	98	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	56	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	251	"AWI"	251	2741	3054	2865	8	0	72	1	0	0	0	1	0	0	52	0	0	0	0	0	0	0	0	0	0	0	63	21	0	0	0	0	0	76	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9	0	0	0	0	0	0	0	93	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	252	"AWI"	252	2745	3076	2875	13	0	73	0	0	0	0	1	0	0	73	0	0	0	0	0	0	0	0	0	0	0	67	6	0	0	0	0	0	80	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	9	3	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	253	"AWI"	253	2766	3086	2891	9	0	79	0	0	0	0	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	65	9	0	0	2	0	0	99	1	17	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	3	6	0	0	0	0	0	0	0	65	0	0	0	0	2	0	0	0	0	0	2	0	0	5	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	254	"AWI"	254	2785	3095	2907	5	0	91	0	0	0	0	1	0	0	58	0	0	0	0	0	0	0	0	0	0	0	50	23	0	0	0	0	0	110	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	3	5	0	0	0	0	0	0	0	73	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	255	"AWI"	255	2803	3104	2924	6	0	61	1	0	0	1	1	0	0	65	0	0	0	0	1	0	0	0	0	0	0	56	25	0	0	0	0	0	84	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	82	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	256	"AWI"	256	2817	3113	2939	9	2	107	0	0	0	0	2	0	0	85	0	0	0	0	1	0	0	0	0	0	0	75	30	0	0	0	0	0	125	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	2	5	0	0	0	0	0	0	0	106	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	257	"AWI"	257	2830	3122	2957	10	1	80	1	0	0	0	2	0	0	85	0	0	0	1	2	0	0	0	0	0	0	61	23	0	0	0	0	0	77	0	14	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	1	0	0	89	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	258	"AWI"	258	2843	3139	2973	7	1	95	0	0	0	0	5	0	0	65	0	0	0	0	0	0	0	0	0	0	0	86	15	0	0	0	0	0	115	1	8	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	59	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	259	"AWI"	259	2855	3148	2990	5	1	121	0	0	0	0	5	0	0	72	0	0	0	0	1	0	0	0	0	0	0	106	2	0	0	0	0	0	100	0	11	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	1	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	260	"AWI"	260	2866	3166	3005	6	0	67	0	0	0	0	3	0	0	48	0	0	0	0	0	0	0	0	0	0	0	65	12	0	0	0	0	0	83	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	83	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1
23671	40958	"Durchenbergried"	47.77488	8.978824	261	"AWI"	261	2875	3188	3021	7	0	103	0	0	0	0	6	0	0	74	0	1	0	0	0	0	0	0	0	0	0	86	7	0	0	0	0	0	74	0	7	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	62	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	262	"AWI"	262	2882	3210	3036	1	0	126	0	0	0	0	3	0	0	95	0	0	0	0	0	0	0	0	0	0	0	79	14	0	0	0	0	0	52	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	53	0	0	0	1	1	0	0	0	0	0	2	0	1	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	263	"AWI"	263	2891	3233	3051	9	0	99	1	0	0	0	4	0	0	27	0	0	0	0	1	0	0	0	0	0	0	92	9	0	0	0	0	0	67	0	7	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	1	0	0	44	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	264	"AWI"	264	2899	3263	3066	3	0	121	0	0	0	0	1	0	0	81	0	2	0	0	1	0	0	0	0	0	0	97	6	0	0	0	0	0	49	1	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	1	65	0	0	0	3	2	0	0	0	0	0	0	0	0	2	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	265	"AWI"	265	2906	3292	3081	11	0	128	0	0	0	0	1	0	0	133	0	0	0	0	0	0	0	0	0	0	0	77	16	0	0	0	0	0	60	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	73	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	266	"AWI"	266	2912	3318	3097	4	0	119	0	0	0	0	3	0	0	102	0	0	0	0	3	0	0	0	0	0	0	93	11	0	0	0	0	0	95	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	83	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	267	"AWI"	267	2947	3326	3116	3	0	83	0	0	0	0	1	0	0	85	0	0	0	0	1	0	0	0	0	0	0	89	23	0	0	0	0	0	78	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	1	0	1	65	0	0	0	0	8	0	0	0	0	0	0	0	1	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	268	"AWI"	268	2973	3333	3136	3	0	65	1	0	0	0	1	0	0	44	0	0	1	0	0	0	0	0	0	0	0	51	3	0	0	0	0	0	72	0	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	90	0	0	0	0	1	0	0	0	0	0	0	0	1	3	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	269	"AWI"	269	2999	3343	3156	4	0	67	2	0	0	0	2	0	0	59	0	0	0	0	3	0	0	0	0	0	0	78	26	0	0	0	0	0	50	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	2	8	0	0	0	0	0	0	0	80	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	270	"AWI"	270	3021	3351	3179	13	0	86	1	0	0	0	4	0	0	37	0	0	0	0	1	0	0	0	0	0	0	36	38	0	0	0	0	0	58	0	4	0	0	2	0	19	0	0	2	0	0	0	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	87	0	0	1	1	3	0	0	0	0	0	0	0	0	4	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	271	"AWI"	271	3038	3362	3199	4	0	82	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	65	35	0	0	0	0	0	58	0	12	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	68	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	272	"AWI"	272	3051	3375	3220	13	0	62	0	0	0	0	2	0	0	38	0	0	0	0	1	0	0	0	0	0	0	43	50	0	0	0	0	0	59	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	102	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	273	"AWI"	273	3064	3386	3240	10	0	49	1	0	0	0	4	0	0	34	0	0	0	0	0	0	0	0	0	0	0	52	40	0	0	0	0	0	107	0	4	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	64	0	0	0	0	3	0	0	0	0	0	0	0	1	4	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	274	"AWI"	274	3074	3402	3260	15	0	72	2	0	0	0	9	0	0	52	0	0	0	0	2	0	0	0	0	0	0	75	19	0	0	2	0	0	59	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	111	0	0	1	1	1	0	0	0	0	0	0	0	1	3	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	275	"AWI"	275	3087	3423	3279	4	0	97	0	0	0	0	8	0	0	41	0	0	0	0	1	0	0	0	0	0	0	116	11	0	0	2	0	0	40	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	153	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0
23671	40958	"Durchenbergried"	47.77488	8.978824	277	"AWI"	277	3110	3468	3318	3	0	88	0	0	0	0	7	0	0	64	0	0	0	0	4	0	0	0	0	0	0	88	11	0	0	0	0	0	35	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	1	0	0	101	0	0	1	3	1	1	0	0	0	0	1	0	0	5	0	0	0
