"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Malus"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3432	4445	"Lake Solsø"	56.12833	8.613126	280	"AWI"	280	2395	2703	2540	0	17.9597701149425	0	0	0	0	0.431034482758621	0	0	24.7126436781609	0	0	0	0.14367816091954	0	0	0	20.9770114942529	0	0	4.88505747126437	0	0	0	0	0.862068965517241	0	0.862068965517241	0.862068965517241	0.14367816091954	0	0	0	0	0	0	0	6.46551724137931	0	0	0	1.00574712643678	0	4.88505747126437	0	0	0	0	0	0	0	12.3563218390805	0	0	0	0.28735632183908	0	0.574712643678161	0	0.14367816091954	0	0	0	0	0	0	0.28735632183908	1.4367816091954	0.718390804597701	0
3432	4445	"Lake Solsø"	56.12833	8.613126	308	"AWI"	308	2588	2836	2720	0	15.4320987654321	0.0881834215167548	0	0	0	0.617283950617284	0	0	23.36860670194	0	0	0.0881834215167548	0.0881834215167548	0	0	0	20.8994708994709	0	0	7.05467372134039	0	0	0.0881834215167548	0	0.617283950617284	0	1.58730158730159	0.17636684303351	0.17636684303351	0.264550264550265	0	0.17636684303351	0	0	0	0	8.28924162257496	0	0	0	0.617283950617284	0.0881834215167548	5.99647266313933	0	0	0	0	0.0881834215167548	0	0	11.7283950617284	0	0	0	0.440917107583774	0	0.264550264550265	0	0	0	0	0	0.0881834215167548	0	0	0.17636684303351	0.881834215167548	0.617283950617284	0
3432	4445	"Lake Solsø"	56.12833	8.613126	324	"AWI"	324	2684	2911	2793	0	14.1025641025641	0.32051282051282	0	0	0	0.32051282051282	0	0	20.0320512820513	0	0	0	0	0	0	0	16.3461538461538	0	0	4.00641025641026	0	0	0	0	0.32051282051282	0	0.480769230769231	0.480769230769231	0.16025641025641	0	0	0	0	0	0	0.16025641025641	14.5833333333333	0	0	0	0.641025641025641	0	6.73076923076923	0	0	0	0	0.16025641025641	0	0.16025641025641	17.4679487179487	0	0	0	0	0	0.641025641025641	0	0	0	0	0	0	0	0	0.801282051282051	1.76282051282051	0.32051282051282	0
3432	4445	"Lake Solsø"	56.12833	8.613126	332	"AWI"	332	2733	2951	2825	0	17.8117048346056	0.254452926208651	0	0	0	0.254452926208651	0	0	24.8091603053435	0	0	0	0	0	0	0	14.1221374045802	0	0.254452926208651	5.59796437659033	0	0	0	0	0.763358778625954	0	0.763358778625954	0.127226463104326	0	0	0	0	0	0	0	0	8.3969465648855	0	0	0	0.127226463104326	0	5.59796437659033	0	0	0	0	0	0.254452926208651	0	17.5572519083969	0	0	0	0	0	0.89058524173028	0	0	0	0	0	0	0	0	0.508905852417303	1.27226463104326	0.636132315521628	0
3432	4445	"Lake Solsø"	56.12833	8.613126	340	"AWI"	340	2759	3015	2856	0	17.8678678678679	0.45045045045045	0	0	0	0.45045045045045	0	0	21.4714714714715	0	0	0	0	0	0	0	12.4624624624625	0	0	5.25525525525526	0	0	0	0	0.900900900900901	0	0.900900900900901	0.15015015015015	0	0	0	0	0	0	0	0	14.5645645645646	0	0	0	0.750750750750751	0	5.85585585585586	0	0	0	0	0.15015015015015	0	0	15.9159159159159	0	0	0	0	0	0.45045045045045	0.15015015015015	0	0	0	0	0	0	0	0.900900900900901	1.05105105105105	0.3003003003003	0
3432	4445	"Lake Solsø"	56.12833	8.613126	348	"AWI"	348	2791	3041	2894	0	15.9695817490494	0.190114068441065	0	0	0	0.380228136882129	0	0	22.6235741444867	0	0	0	0	0	0	0	20.722433460076	0	0	4.75285171102662	0	0	0	0	0.380228136882129	0.190114068441065	0.570342205323194	0.760456273764259	0	0	0	0	0	0	0	0	9.50570342205323	0	0	0	0.570342205323194	0.190114068441065	7.03422053231939	0	0	0	0	0	0	0	13.3079847908745	0	0	0	0	0	0.380228136882129	0	0	0	0	0	0	0	0	1.14068441064639	1.33079847908745	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	356	"AWI"	356	2813	3075	2928	0	17.4176776429809	0.259965337954939	0	0	0	0.433275563258232	0	0	22.5303292894281	0.0866551126516464	0	0.0866551126516464	0	0	0	0	17.4176776429809	0	0	5.11265164644714	0	0	0.0866551126516464	0	0.779896013864818	0.0866551126516464	0.779896013864818	0.173310225303293	0	0.173310225303293	0	0	0	0	0	0	8.05892547660312	0	0	0	0.433275563258232	0.173310225303293	7.19237435008666	0	0	0	0	0.0866551126516464	0	0	15.2512998266898	0	0	0	0	0	0.346620450606586	0	0	0	0	0	0	0	0	0.606585788561525	2.33968804159445	0.0866551126516464	0
3432	4445	"Lake Solsø"	56.12833	8.613126	372	"AWI"	372	2890	3155	3009	0.218818380743982	16.4113785557987	0.218818380743982	0	0	0	0.437636761487965	0	0	26.2582056892779	0.218818380743982	0	0	0	0	0	0	19.9124726477024	0	0	6.56455142231947	0	0	0	0	1.53172866520788	0	2.40700218818381	0.437636761487965	0	0	0	0	0	0	0	0	3.93873085339168	0	0	0	0.218818380743982	0	5.47045951859956	0	0	0	0	0.437636761487965	0	0	12.691466083151	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218818380743982	0.437636761487965	1.75054704595186	0.218818380743982	0
3432	4445	"Lake Solsø"	56.12833	8.613126	382	"AWI"	382	2941	3204	3085	0	20.0704225352113	0.176056338028169	0	0	0	0.880281690140845	0	0	26.2323943661972	0	0	0	0	0	0	0	18.6619718309859	0	0	4.57746478873239	0	0	0	0	1.40845070422535	0.176056338028169	1.05633802816901	0.704225352112676	0	0	0	0	0	0	0	0	3.87323943661972	0	0	0	0.176056338028169	0	5.45774647887324	0	0	0	0	0.704225352112676	0	0	13.7323943661972	0	0	0	0	0	0	0	0	0	0.176056338028169	0	0	0	0.176056338028169	0.352112676056338	1.40845070422535	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	384	"AWI"	384	2946	3217	3101	0	19.3009118541033	0.60790273556231	0	0	0	0.303951367781155	0	0	25.2279635258359	0	0	0.455927051671732	0.303951367781155	0	0	0	17.0212765957447	0	0	5.16717325227964	0	0	0	0	1.06382978723404	0.151975683890578	1.06382978723404	0.303951367781155	0	0	0	0	0	0	0	0	4.10334346504559	0	0	0	0	0.303951367781155	5.16717325227964	0	0	0	0	0.303951367781155	0	0	16.4133738601824	0	0	0	0	0	0.60790273556231	0	0	0	0	0	0	0	0	0.759878419452888	0.759878419452888	0.60790273556231	0
3432	4445	"Lake Solsø"	56.12833	8.613126	392	"AWI"	392	2988	3279	3152	0	16.9193934557063	0.399042298483639	0	0	0	0.399042298483639	0	0	28.8906624102155	0.159616919393456	0	0.0798084596967279	0.159616919393456	0	0	0	17.3184357541899	0	0	5.42697525937749	0	0	0.0798084596967279	0	1.19712689545092	0	0.957701516360734	0.159616919393456	0.239425379090184	0.159616919393456	0	0.0798084596967279	0	0	0	0	4.94812450119713	0	0	0	0.239425379090184	0	6.14525139664804	0	0	0	0	0.0798084596967279	0	0	12.1308858739026	0	0	0	0	0	0.558659217877095	0	0	0	0	0	0	0	0.0798084596967279	0.957701516360734	1.83559457302474	0.399042298483639	0
3432	4445	"Lake Solsø"	56.12833	8.613126	400	"AWI"	400	3062	3303	3193	0	19.4945848375451	0.36101083032491	0	0	0	0.72202166064982	0	0	24.5487364620939	0	0	0	0	0	0	0	18.7725631768953	0	0	5.95667870036101	0	0	0	0	0.541516245487365	0	1.62454873646209	1.26353790613718	0	0	0	0	0	0	0	0	4.51263537906137	0	0	0	0	0	5.95667870036101	0	0	0	0	0.36101083032491	0	0	14.0794223826715	0	0	0	0.180505415162455	0	0.541516245487365	0	0	0	0	0	0	0	0	0.36101083032491	0.72202166064982	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	408	"AWI"	408	3103	3345	3239	0	18.75	0.551470588235294	0	0	0	0.551470588235294	0	0	21.1397058823529	0	0	0	0.183823529411765	0	0	0	22.4264705882353	0	0	4.96323529411765	0	0	0.183823529411765	0	0.735294117647059	0	0.735294117647059	0.367647058823529	0	0	0	0	0	0	0	0	4.96323529411765	0	0	0	0.183823529411765	0.367647058823529	6.80147058823529	0	0	0	0	0	0	0	14.8897058823529	0	0	0	0.183823529411765	0	0.183823529411765	0	0	0	0	0	0	0	0	0.551470588235294	1.28676470588235	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	416	"AWI"	416	3141	3404	3282	0	17.3333333333333	0.711111111111111	0	0	0	0.355555555555556	0	0	24.8888888888889	0	0	0	0.0888888888888889	0	0	0	18.6666666666667	0	0	6.22222222222222	0	0	0	0	1.68888888888889	0	0.977777777777778	0.266666666666667	0.0888888888888889	0	0	0	0	0	0	0	3.91111111111111	0	0	0	0.355555555555556	0.0888888888888889	6.13333333333333	0	0	0	0	0.355555555555556	0	0	14.3111111111111	0	0	0	0.0888888888888889	0	0.888888888888889	0	0	0	0	0	0.0888888888888889	0	0	0.622222222222222	1.6	0.266666666666667	0
3432	4445	"Lake Solsø"	56.12833	8.613126	432	"AWI"	432	3244	3494	3367	0	18.8197767145136	0.159489633173844	0	0	0	0.478468899521531	0	0	26.1562998405104	0	0	0	0.159489633173844	0	0	0	19.4577352472089	0	0	4.46570972886762	0	0	0	0	0.478468899521531	0	1.43540669856459	0.318979266347687	0	0	0	0	0	0	0	0	2.23285486443381	0	0	0	0	0.159489633173844	4.30622009569378	0	0	0	0	0.318979266347687	0	0	18.0223285486443	0	0	0	0	0	0.318979266347687	0	0	0	0	0	0.159489633173844	0	0	0.956937799043062	1.27591706539075	0.159489633173844	0.159489633173844
3432	4445	"Lake Solsø"	56.12833	8.613126	448	"AWI"	448	3373	3648	3498	0	20.718462823726	0.417710944026733	0	0	0	0.25062656641604	0	0	23.9766081871345	0.0835421888053467	0	0	0	0	0	0	18.6299081035923	0	0	5.09607351712615	0	0	0	0	1.50375939849624	0	1.16959064327485	0.0835421888053467	0	0.0835421888053467	0	0	0	0	0	0	1.16959064327485	0	0	0	0.25062656641604	0	5.76441102756892	0	0	0	0	0.334168755221387	0	0	18.0451127819549	0	0	0	0	0	0.334168755221387	0	0	0	0	0	0	0	0	0.75187969924812	1.16959064327485	0.167084377610693	0
3432	4445	"Lake Solsø"	56.12833	8.613126	456	"AWI"	456	3414	3779	3580	0	14.8110316649643	0.255362614913177	0	0	0	0.561797752808989	0	0	16.2921348314607	0.102145045965271	0	0	0.0510725229826353	0	0	0	13.7385086823289	0	0	4.1879468845761	0	30.0306435137896	0	0	0.76608784473953	0	1.17466802860061	0.204290091930541	0	0.102145045965271	0	0	0	0	0	0	0.663942798774259	0	0	0	0.255362614913177	0	3.77936670071502	0	0	0	0	0	0	0	10.367722165475	0	0	0	0.0510725229826353	0	0.153217568947906	0	0	0	0	0	0.0510725229826353	0.153217568947906	0	0.612870275791624	1.27681307456588	0.357507660878447	0
3432	4445	"Lake Solsø"	56.12833	8.613126	464	"AWI"	464	3558	4044	3769	0.0860585197934596	19.7934595524957	0.688468158347676	0	0	0	0.344234079173838	0	0	23.9242685025818	0.0860585197934596	0	0	0.0860585197934596	0	0	0	20.223752151463	0.0860585197934596	0	4.73321858864028	0.0860585197934596	0	0	0	0.774526678141136	0.0860585197934596	1.72117039586919	0	0	0.0860585197934596	0	0	0	0	0	0	0.172117039586919	0	0	0	0.258175559380379	0.172117039586919	5.50774526678141	0	0	0	0	0.172117039586919	0	0.0860585197934596	17.5559380378657	0	0	0	0.172117039586919	0	0	0	0	0	0	0	0.0860585197934596	0	0.0860585197934596	0.774526678141136	2.06540447504303	0.0860585197934596	0
3432	4445	"Lake Solsø"	56.12833	8.613126	468	"AWI"	468	4196	4633	4401	0.160128102481986	21.4571657325861	0.0800640512409928	0	0	0	0.400320256204964	0	0	21.6172938350681	0	0	0	0	0	0.160128102481986	0	19.6156925540432	0	0	3.92313851080865	0	0	0.0800640512409928	0	1.28102481985588	0	3.04243394715773	0	0	0	0	0.0800640512409928	0	0	0	0	0.0800640512409928	0	0	0.240192153722978	0.400320256204964	0	5.5244195356285	0	0	0	0	0.0800640512409928	0	0	18.2546036829464	0	0	0	0	0	0.320256204963971	0	0	0	0	0	0.0800640512409928	0.0800640512409928	0.0800640512409928	0.56044835868695	2.32185748598879	0.0800640512409928	0
3432	4445	"Lake Solsø"	56.12833	8.613126	470	"AWI"	470	4506	4926	4717	0	22.2641509433962	0.226415094339623	0	0.0754716981132075	0	0.226415094339623	0	0	25.4339622641509	0	0	0	0	0	0	0	15.7735849056604	0	0.0754716981132075	4.15094339622642	0.0754716981132075	0	0	0	0.830188679245283	0	1.66037735849057	0	0	0	0	0	0	0	0.0754716981132075	0	0.0754716981132075	0	0	0	0.528301886792453	0	5.20754716981132	0	0	0	0	0.0754716981132075	0	0	18.4905660377358	0	0	0	0	0	0.30188679245283	0	0	0	0	0	0	0	0.0754716981132075	0.981132075471698	3.24528301886792	0.150943396226415	0
3432	4445	"Lake Solsø"	56.12833	8.613126	472	"AWI"	472	4815	5232	5037	0	20.1397712833545	0.0635324015247776	0	0.0635324015247776	0	0	0	0	27.12833545108	0	0	0	0	0	0	0	18.1067344345616	0	0	2.92249047013977	0	0	0	0	0.0635324015247776	0	1.46124523506989	0	0	0	0	0	0	0	0	0	0.0635324015247776	0	0	0	0	0.127064803049555	6.92503176620076	0	0	0	0	0.0635324015247776	0	0	18.5514612452351	0	0	0	0.0635324015247776	0	0.190597204574333	0	0	0	0	0	0	0	0	1.58831003811944	2.28716645489199	0.190597204574333	0
3432	4445	"Lake Solsø"	56.12833	8.613126	476	"AWI"	476	5433	5844	5683	0	19.5625759416768	0	0	0	0	0.121506682867558	0	0	28.1287970838396	0	0	0	0	0	0	0	21.2029161603888	0	0	2.49088699878493	0	0	0	0	0.121506682867558	0.0607533414337789	1.45808019441069	0	0.0607533414337789	0	0	0	0	0	0	0	0	0	0	0	0	0.0607533414337789	5.34629404617254	0	0	0	0	0	0	0	15.9173754556501	0	0	0	0	0	0.243013365735115	0	0	0	0	0.0607533414337789	0	0	0	1.76184690157959	3.40218712029162	0	0
3432	4445	"Lake Solsø"	56.12833	8.613126	478	"AWI"	478	5744	6148	6004	0	22.1969265793967	0.0569151963574274	0	0	0	0.0569151963574274	0	0	27.8884462151394	0	0	0.0569151963574274	0	0	0	0	18.2697780307342	0	0	1.6505406943654	0	0	0.0569151963574274	0	0	0.0569151963574274	0.569151963574274	0	0	0.0569151963574274	0	0	0	0	0	0	0	0	0	0	0	0	4.83779169038133	0	0	0	0	0	0	0	16.6192373363688	0	0	0	0	0	0.170745589072282	0	0	0	0	0	0.113830392714855	0	0	2.33352305065453	5.00853727945361	0	0
