"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Olea"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Paliurus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
765	784	"Edessa"	40.81806	21.9525	170	"AWI"	170	2378	3513	3026	0.194552529182879	0	3.30739299610895	0	0	0	0	0	0	0	0.194552529182879	0.194552529182879	0	0.194552529182879	0	0.194552529182879	0	0	0.389105058365759	0	0	0	0	0.583657587548638	7.5875486381323	0	0.194552529182879	0.194552529182879	0	2.52918287937743	0	0	0	0	0.583657587548638	0.778210116731518	0	0.389105058365759	0	0	0.194552529182879	0	0	0.389105058365759	6.80933852140078	0.194552529182879	0	0.194552529182879	0	6.80933852140078	0	0	0.972762645914397	28.5992217898833	0	0	0	34.2412451361868	0	0	0	0	0	0	2.14007782101167	0	0	0	0	0.389105058365759	0	1.16731517509728	0	0	0	0.389105058365759
765	784	"Edessa"	40.81806	21.9525	190	"AWI"	190	2819	3762	3401	0.214592274678112	1.28755364806867	3.00429184549356	0	0	0	0	0	0	0	0.643776824034335	0	0	1.07296137339056	0	0.429184549356223	0	0.214592274678112	3.00429184549356	0	0	0	0	0.643776824034335	3.6480686695279	0	0	0	0	1.931330472103	1.50214592274678	0	0.214592274678112	0	0.643776824034335	1.07296137339056	0	1.07296137339056	0	0.214592274678112	0.214592274678112	0	0	0.858369098712446	4.72103004291846	0	0	0.214592274678112	0	7.29613733905579	0.214592274678112	0	0.429184549356223	39.9141630901288	0	0.214592274678112	0	21.244635193133	0	0	0	1.28755364806867	0	0	1.50214592274678	0	0	0	0	0	0	0.429184549356223	0	0.214592274678112	0	0.429184549356223
765	784	"Edessa"	40.81806	21.9525	210	"AWI"	210	3515	4005	3745	0.359066427289048	0.538599640933573	3.41113105924596	0	0	0.538599640933573	0.179533213644524	0	0	0	0	0	0	0.179533213644524	0	0.538599640933573	0	0	8.43806104129264	0	0.179533213644524	0.359066427289048	0	0.179533213644524	5.9245960502693	0	0	0	0	2.15439856373429	0	0	0.538599640933573	0	0.359066427289048	0.897666068222621	0	0.179533213644524	0.179533213644524	0	0.359066427289048	0	0	0.718132854578097	4.84739676840215	0.179533213644524	0	0	0	6.46319569120287	0	0	0.538599640933573	36.0861759425494	0	0	0	20.8258527827648	1.07719928186715	0	0	0	0	0	1.61579892280072	0	0	0.179533213644524	0	0.718132854578097	0	0.359066427289048	0	0	0	0.897666068222621
765	784	"Edessa"	40.81806	21.9525	230	"AWI"	230	3802	4595	4122	0.12531328320802	0.12531328320802	2.00501253132832	1.8796992481203	0	0	0	0	0	0	0	0	0	0.12531328320802	0	0.12531328320802	0	0.12531328320802	4.13533834586466	0	0.12531328320802	0	0	0.50125313283208	8.39598997493734	0	0	0	0	2.63157894736842	0	0	4.26065162907268	0	1.37844611528822	1.62907268170426	0	0.12531328320802	0	0	0.25062656641604	0	0	0.37593984962406	6.01503759398496	0.12531328320802	0.37593984962406	0	0	6.265664160401	0	0	0.50125313283208	26.9423558897243	0	0	0	27.8195488721804	0.87719298245614	0	0	0	0	0	1.37844611528822	0	0	0	0	0.25062656641604	0	0.37593984962406	0.37593984962406	0	0	0.37593984962406
765	784	"Edessa"	40.81806	21.9525	250	"AWI"	250	4060	5083	4528	0.207900207900208	0	1.35135135135135	0	0	0.623700623700624	0.207900207900208	0	0	0	0.103950103950104	0	0	0	0	0	0	0	0.831600831600832	0	0	0	0	0.311850311850312	23.1808731808732	0	0.207900207900208	0	0	2.80665280665281	0	0	0	0	0.727650727650728	0.727650727650728	0	0	0	0	0	0.51975051975052	0.103950103950104	0	4.57380457380457	0	0	0	0	8.004158004158	0.103950103950104	0	0.207900207900208	16.6320166320166	0	0	0	37.1101871101871	0.207900207900208	0	0	0	0	0	0.831600831600832	0	0	0	0	0	0.207900207900208	0.103950103950104	0	0	0	0.103950103950104
765	784	"Edessa"	40.81806	21.9525	270	"AWI"	270	4405	5493	4952	1.11111111111111	0	0.952380952380952	0	0	0	0	0	0	0	0.317460317460317	0	0	0	0	0.476190476190476	0	0.158730158730159	0.317460317460317	0	0	0	0	0.634920634920635	10.952380952381	0	0.158730158730159	0	0	3.01587301587302	0.317460317460317	0	0	0	0.634920634920635	6.03174603174603	0	0	0	0	0.317460317460317	0	0.158730158730159	0.158730158730159	3.01587301587302	0	0	0.158730158730159	0	13.6507936507937	0	0	0.158730158730159	20.952380952381	0	0	0	34.4444444444444	0.634920634920635	0	0	0	0	0	0.317460317460317	0.476190476190476	0	0	0	0	0.158730158730159	0.317460317460317	0	0	0	0
765	784	"Edessa"	40.81806	21.9525	290	"AWI"	290	4841	5808	5377	0.590762620837809	0	0.912996777658432	0.268528464017186	0	0	0	0	0	0	0.107411385606874	0	0	0.0537056928034372	0	0.0537056928034372	0	0	0.0537056928034372	0	0	0	0	0.268528464017186	2.52416756176155	0	0.214822771213749	0	0	0.805585392051558	0.322234156820623	0	0.107411385606874	0	0.107411385606874	0.805585392051558	0	0.0537056928034372	0	0	0	0	0.537056928034372	0.0537056928034372	2.63157894736842	0	0	0	0	7.41138560687433	0.0537056928034372	0	0.0537056928034372	69.8711063372718	0	0	0	9.29108485499463	0.107411385606874	0	0	0	0	0	2.20193340494092	0.0537056928034372	0	0	0	0	0	0.161117078410312	0	0	0.0537056928034372	0.268528464017186
765	784	"Edessa"	40.81806	21.9525	295	"AWI"	295	4964	5870	5472	0.891089108910891	0.099009900990099	0.297029702970297	0	0	0	0	0	0	0	0.297029702970297	0	0	0	0	0.297029702970297	0	2.97029702970297	0	0	0	0	0	1.18811881188119	2.57425742574257	0	0	0	0	1.28712871287129	0.792079207920792	0	0.099009900990099	0	0	0.495049504950495	0	0.099009900990099	0	0	0.099009900990099	0	0.198019801980198	0.198019801980198	7.12871287128713	0	0	0.396039603960396	0	10.4950495049505	0.297029702970297	0	0	46.5346534653465	0	0	0	6.53465346534654	0.297029702970297	0	0	0	0	0	15.9405940594059	0	0	0	0	0	0	0.297029702970297	0.198019801980198	0	0	0
765	784	"Edessa"	40.81806	21.9525	320	"AWI"	320	5622	6155	5935	1.73775671406003	0	1.8957345971564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26382306477093	3.15955766192733	0	0.157977883096367	0	0	2.8436018957346	1.57977883096366	0	0	0	0	2.3696682464455	0	0	0	0	0	0	0	0	20.5371248025276	0	0	0.157977883096367	0	21.4849921011058	0.157977883096367	0	0	0	0	0	0	39.1785150078989	1.10584518167457	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0.631911532385466	1.26382306477093	0	0	0	0.315955766192733
765	784	"Edessa"	40.81806	21.9525	330	"AWI"	330	5766	6308	6069	2.52780586450961	0	1.9211324570273	0	0.101112234580384	0	0.101112234580384	0	0.101112234580384	0	0.404448938321537	0	0	0	0	0	0	0	0	0	0	0	0	3.43781597573306	4.85338725985844	0	0	0	0	1.01112234580384	0	0	0	0	0	0.505561172901921	0	0	0	0	0	0	0	0	17.7957532861476	0	0	0.101112234580384	0	23.0535894843276	0	0	0	0	0	0	0.505561172901921	41.4560161779575	0	0	0	0	0	0	0.202224469160768	0	0	0	0.303336703741153	0	0.606673407482305	1.01112234580384	0	0	0	0
765	784	"Edessa"	40.81806	21.9525	350	"AWI"	350	5923	6587	6260	4.38144329896907	0.257731958762887	0.515463917525773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.60824742268041	10.8247422680412	0	0.257731958762887	0	0	0	0	0	0	0	0	1.80412371134021	0	0	0	0	0	0	0.257731958762887	0	12.8865979381443	0	0	0	0	37.8865979381443	0	0	0	0	0	0	0	23.9690721649485	0	0	0	0	0	0	0.257731958762887	0	0	0	0	0	2.57731958762887	0.515463917525773	0	0	0	0
765	784	"Edessa"	40.81806	21.9525	370	"AWI"	370	6110	6816	6466	2.9940119760479	0	1.36869118905047	0	0	0	0.0855431993156544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62532078699743	3.9349871685201	0	0.0855431993156544	0	0	0.256629597946963	1.79640718562874	0	0	0	0	0.598802395209581	0	0	0	0	0	0	0	0	19.5893926432849	0	0	0.171086398631309	0	22.4978614200171	0.0855431993156544	0	0	0	0	0	0	43.1137724550898	0	0	0	0	0	0	0.0855431993156544	0	0	0	0	0	0.684345594525235	0.684345594525235	0	0	0	0.342172797262618
765	784	"Edessa"	40.81806	21.9525	390	"AWI"	390	6308	7012	6656	2	0	1.69230769230769	0	0	0	0	0	0	0	0.153846153846154	0	0	0.153846153846154	0	0	0	0	0	0	0	0	0	1.07692307692308	17.8461538461538	0	0	0	0	0.307692307692308	1.69230769230769	0	0	0	0	0.615384615384615	0	0	0	0.307692307692308	0	0	0	0.153846153846154	15.2307692307692	0	0	0	0	20	0.307692307692308	0	0	4	0	0	0	32.6153846153846	0.153846153846154	0	0	0	0	0	0.153846153846154	0	0	0	0	0	0.615384615384615	0.769230769230769	0	0	0	0.153846153846154
765	784	"Edessa"	40.81806	21.9525	405	"AWI"	405	6467	7143	6807	4.62633451957295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06761565836299	7.47330960854092	0	0	0	0	0.711743772241993	0	0	0	0	0	2.84697508896797	0	0	0	0	0.355871886120996	0	0	0	8.18505338078292	0	0	0.355871886120996	0	45.1957295373665	0	0	0	0	0	0	0	28.1138790035587	0	0	0	0	0	0	0.355871886120996	0	0	0	0	0	0.355871886120996	0.355871886120996	0	0	0	0
765	784	"Edessa"	40.81806	21.9525	430	"AWI"	430	6750	7349	7067	3.32225913621263	0	0.830564784053156	0	0	0	0	0	0	0	0.332225913621262	0	0	0	0	0	0	0	0	0	0	0	0.166112956810631	2.99003322259136	7.80730897009967	0	0	0	0	0.830564784053156	2.32558139534884	0	0	0	0	0.830564784053156	0	0	0	0	0	0	0	0	21.9269102990033	0	0	0	0	28.0730897009967	0	0	0	0	0	0	0	27.5747508305648	0	0	0	0	0	0	0	0	0	0	0	0	1.49501661129568	1.32890365448505	0	0	0	0.166112956810631
765	784	"Edessa"	40.81806	21.9525	460	"AWI"	460	7243	7655	7416	4.64933018124507	0	1.26083530338849	0	0	0	0.0788022064617809	0	0	0	0.394011032308905	0	0	0	0	0	0	0	0	0	0.0788022064617809	0	0	4.80693459416864	0.472813238770686	0	0	0	0	0.0788022064617809	3.54609929078014	0	0	0	0	6.77698975571316	0	0	0	0	0	0	0	0	4.57052797478329	0	0.0788022064617809	0.315208825847124	0	24.7438928289992	0.709219858156028	0	0	2.83687943262411	0	0	0	40.9771473601261	0	0	0	0	0	0	0.551615445232467	0.0788022064617809	0	0	0	0.0788022064617809	1.26083530338849	1.18203309692671	0	0	0	0.472813238770686
765	784	"Edessa"	40.81806	21.9525	480	"AWI"	480	7536	8558	7961	6.52173913043478	0	0.483091787439614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31400966183575	0	0	0	0	0	0	3.86473429951691	0.241545893719807	0	0	0	0.966183574879227	0	0	0	0	0	0	0	0	0	0	0	0	0	44.6859903381643	0.241545893719807	0	0	2.89855072463768	0	0	0	27.7777777777778	0	0	0	0	0	0	0.483091787439614	0	0	0	0	0.241545893719807	3.86473429951691	2.41545893719807	0	0	0	0
765	784	"Edessa"	40.81806	21.9525	505	"AWI"	505	8464	9057	8749	1.58415841584158	0	2.57425742574257	0	0	0	0	0	0	0	1.38613861386139	0	0	0	0	0	0	0	0	0	0	0	0	9.10891089108911	1.58415841584158	0	0	0	0	0	0	0	0	0	0	9.10891089108911	0	0	0	0	0	0	0	0	2.57425742574257	0	0	0	0	25.3465346534653	0.792079207920792	0	0	0	0	0.396039603960396	0	41.5841584158416	0	0	0	0	0	0	0	0	0	0	0	0	2.17821782178218	1.58415841584158	0.198019801980198	0	0	0
765	784	"Edessa"	40.81806	21.9525	530	"AWI"	530	8825	9642	9201	0.5249343832021	0	2.6246719160105	0	0	0	0.78740157480315	0	0	0	0.78740157480315	0	0	0	0	0	0	0.26246719160105	0	0	0	0	0	5.51181102362205	1.5748031496063	0	0	0	0	0	0	0	0	0	0	2.0997375328084	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51181102362205	6.56167979002625	0	0	0	0	0	0	66.4041994750656	0	0	0	0	0	0	0	0	0	0	0	0.26246719160105	4.7244094488189	2.0997375328084	0	0	0	0.26246719160105
765	784	"Edessa"	40.81806	21.9525	540	"AWI"	540	8946	9817	9359	0.480769230769231	0.240384615384615	0.721153846153846	0	0	0	0	0	0	0	0.721153846153846	0	0	0	0	0	0	0.240384615384615	0	0	0	0.240384615384615	0	0.480769230769231	3.60576923076923	0	0	0	0	0	0.721153846153846	0	0	0	0	0.480769230769231	0	0	0	0	0	0	0	0	0.480769230769231	0	0	0	0	6.00961538461539	5.52884615384615	0	0	16.8269230769231	0	0	0	56.4903846153846	0	0	0	0	0	0	0	0	0	0	0	0	2.64423076923077	3.84615384615385	0	0	0	0.240384615384615
765	784	"Edessa"	40.81806	21.9525	560	"AWI"	560	9202	10177	9701	0.436681222707424	0	0.873362445414847	0	0.436681222707424	0	0	0	0	0	0.873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	1.74672489082969	3.49344978165939	0	0	0	0	0	0	0	0.436681222707424	0	0	0.436681222707424	0	0	0	0.436681222707424	0	0	0	0	0	0	0	0	0	3.93013100436681	2.18340611353712	0	0	23.5807860262009	0	0	0	53.2751091703057	0	0	0	0	0	0	0	0	0	0	0	0.436681222707424	2.62008733624454	3.93013100436681	0	0	0	0.873362445414847
765	784	"Edessa"	40.81806	21.9525	580	"AWI"	580	9565	10456	10038	0.229885057471264	0.229885057471264	0.689655172413793	0	0	0	0.459770114942529	0	0	0	1.14942528735632	0	0	0	0	0	0	0	0	0	0	0	0	0.919540229885057	4.13793103448276	0	0	0	0	0	1.14942528735632	0	0	0	0	0.459770114942529	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97701149425287	0.919540229885057	0	0	22.9885057471264	0	0	0	54.9425287356322	0	0	0	0	0	0	0.689655172413793	0	0	0	0	0.229885057471264	2.52873563218391	2.06896551724138	0	0	0	0.229885057471264
765	784	"Edessa"	40.81806	21.9525	605	"AWI"	605	10061	10764	10458	0	0.240963855421687	0.240963855421687	0	0	0	0.240963855421687	0	0	0	0.72289156626506	0	0	0	0.240963855421687	0	0	0.240963855421687	0	0	0	0	0	0.72289156626506	11.8072289156626	0	0	0	0	0	0	0	0	0	0	1.68674698795181	0	0	0	0	0.240963855421687	0	0	0	0.481927710843374	0	0	0	0	10.8433734939759	0	0	0	0	0	0	0	63.855421686747	0.240963855421687	0	0	0	0	0	0.481927710843374	0	0	0	0	0.963855421686747	3.13253012048193	2.65060240963855	0.240963855421687	0	0	0.72289156626506
765	784	"Edessa"	40.81806	21.9525	620	"AWI"	620	10453	10997	10678	0	0	1.25	0	0	0	0	0	0	0	1.5625	0	0	0	0	0	0	0	0	0	0	0	0	0.625	14.0625	0	0	0	0	0	0	0	0	0	0	0.3125	0	0	0	0	0	0	0	0	0	0	0	0	0	4.375	0.3125	0	0	25	0	0	0	47.5	0	0	0	0	0	0	0.625	0	0	0	0	0	2.1875	2.1875	0	0	0	0
765	784	"Edessa"	40.81806	21.9525	640	"AWI"	640	10696	11333	10950	0	0	0.75187969924812	0	0	0	0.75187969924812	0	0	0	0	0	0	0	0	0	0	3.00751879699248	0	0	0	0.75187969924812	0	0	9.77443609022556	0	0	0	0	0	0	0	0	0	0	0.75187969924812	0	0	0	0	0	0	0	2.25563909774436	0	0	0	0	0	18.0451127819549	0	0	0	0	0	0	0	56.390977443609	0	0	0	0	0	0	0	0	0	0	0	0	4.51127819548872	2.25563909774436	0	0	0	0.75187969924812
765	784	"Edessa"	40.81806	21.9525	660	"AWI"	660	11120	11795	11288	0.847457627118644	0	0	0	0	0	0	0	0	0	3.38983050847458	0	0	0	0	0.847457627118644	0	0.847457627118644	0	0	0	0	0	0	16.1016949152542	0	0	0	0	0	0	0	0	0	0	3.38983050847458	0	0	0	0	0.847457627118644	0	0	0	0	0	0	0	0	18.6440677966102	0	0	0	0	0	0	0	44.0677966101695	0	0	0	0	0	0	5.93220338983051	0.847457627118644	0	0	0	0	0.847457627118644	3.38983050847458	0	0	0	0
765	784	"Edessa"	40.81806	21.9525	680	"AWI"	680	11794	12690	12360	0.598802395209581	0	0	0	0	0	0	0	0	0	1.19760479041916	0	0	0	0	0	0	1.79640718562874	0	0	0	0	0	0	56.8862275449102	0	0	0	0	0	0	0	0	0.598802395209581	0	0	0	0.598802395209581	0	0	5.38922155688623	0	0	2.9940119760479	0	0	0	0	0	13.1736526946108	0	0	0	0	0	0	2.39520958083832	13.7724550898204	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598802395209581	0	0	0	0
765	784	"Edessa"	40.81806	21.9525	700	"AWI"	700	12287	14510	13173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31707317073171	0	0	0	0	0	0	2.4390243902439	0	0	2.4390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.1707317073171	0	0	0	0	0	0	0	9.75609756097561	0	0	0	0	0	0	0	0	0	0	0	2.4390243902439	0	2.4390243902439	0	0	0	0
