"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sorbus"	"Taxus"	"Tilia"	"Ulmus"	"Violaceae"
10524	16205	"Lough Doo"	54.05003	-9.09887	213	"AWI"	213	3058	5153	4336	0	14.2070484581498	0	0	0.220264317180617	0	0	12.0044052863436	0	0	0	28.9647577092511	0	0.220264317180617	0	0	0	0.881057268722467	0	1.87224669603524	0	3.19383259911894	0	0	0	0	0	0	31.8281938325991	0	0	0.220264317180617	0.881057268722467	0	1.87224669603524	0	3.63436123348018	0
10524	16205	"Lough Doo"	54.05003	-9.09887	217	"AWI"	217	3852	5226	4629	0	15.4460719041278	0	0	0.532623169107856	0	0	20.2396804260985	0	0	0	25.0332889480692	0	0.798934753661784	0	0	0	1.59786950732357	0.133155792276964	1.4647137150466	0	5.1930758988016	0	0	0	0	0	0	24.2343541944075	0	0	0	0.399467376830892	0	0.133155792276964	0	4.79360852197071	0
10524	16205	"Lough Doo"	54.05003	-9.09887	221	"AWI"	221	4458	5319	4953	0	11.5702479338843	0	0	0.275482093663912	0	0	8.1267217630854	0	0	0	31.404958677686	0	0.68870523415978	0	0	0	1.92837465564738	0.413223140495868	1.65289256198347	0	6.06060606060606	0	0	0	0	0	0	32.3691460055096	0	0	0.137741046831956	0.68870523415978	0	0	0	4.6831955922865	0
10524	16205	"Lough Doo"	54.05003	-9.09887	225	"AWI"	225	4854	5482	5235	0	15.8931082981716	0	0	0.140646976090014	0	0	9.985935302391	0.140646976090014	0	0	32.3488045007032	0	0.281293952180028	0.421940928270042	0	0	0.562587904360056	0.140646976090014	1.26582278481013	0.140646976090014	5.90717299578059	0	0.140646976090014	0	0	0	0	25.7383966244726	0	0	0	1.12517580872011	0	0	0	5.76652601969058	0
10524	16205	"Lough Doo"	54.05003	-9.09887	229	"AWI"	229	5121	5666	5429	0	19.4805194805195	0	0	0.472255017709563	0	0	7.6741440377804	0	0	0	32.1133412042503	0	0.354191263282172	0	0	0	0	0.590318772136954	0.944510035419126	0	5.19480519480519	0	0	0	0	0	0	25.6198347107438	0	0	0	0.944510035419126	0	0	0	6.61157024793388	0
10524	16205	"Lough Doo"	54.05003	-9.09887	233	"AWI"	233	5231	6084	5623	0	16.5413533834586	0	0	0.25062656641604	0	0	6.64160401002506	0.12531328320802	0	0	34.3358395989975	0	0.50125313283208	0	0	0	0.12531328320802	1.12781954887218	0.50125313283208	0	6.51629072681704	0	0	0	0	0	0	22.3057644110276	0	0	0.12531328320802	0.6265664160401	0	0	0	10.2756892230576	0
10524	16205	"Lough Doo"	54.05003	-9.09887	237	"AWI"	237	5353	6205	5767	0	17.4202127659574	0	0	0.265957446808511	0	0	7.84574468085106	0	0	0	31.781914893617	0	0	0	0	0	0.531914893617021	0.531914893617021	1.06382978723404	0	5.31914893617021	0	0	0	0	0	0	26.063829787234	0	0	0	0.531914893617021	0	0	0	8.6436170212766	0
10524	16205	"Lough Doo"	54.05003	-9.09887	241	"AWI"	241	5423	6417	5897	0	13.997113997114	0	0	0.577200577200577	0	0	8.65800865800866	0	0	0	32.9004329004329	0	0.432900432900433	0	0	0	0	0.577200577200577	1.01010101010101	0	7.93650793650794	0	0	1.15440115440115	0	0	0	23.0880230880231	0	0	0.144300144300144	0.577200577200577	0	0	0	8.94660894660895	0
10524	16205	"Lough Doo"	54.05003	-9.09887	245	"AWI"	245	5539	6612	6028	0	11.8800461361015	0	0.115340253748558	0.69204152249135	0	0	7.84313725490196	0	0	0	31.4878892733564	0	0.346020761245675	0	0	0	0.461361014994233	0.576701268742791	0.922722029988466	0	5.76701268742791	0	0	0	0	0	0	30.1038062283737	0	0	0.230680507497116	1.15340253748558	0	0	0	8.41983852364475	0
10524	16205	"Lough Doo"	54.05003	-9.09887	249	"AWI"	249	5639	6711	6181	0	15.9038901601831	0	0	0.22883295194508	0	0	6.06407322654462	0	0	0	34.7826086956522	0	0.22883295194508	0	0	0	0.22883295194508	0	0.68649885583524	0	8.12356979405034	0	0	0	0	0	0	24.141876430206	0	0	0.11441647597254	0.68649885583524	0	0	0	8.81006864988558	0
10524	16205	"Lough Doo"	54.05003	-9.09887	253	"AWI"	253	5710	6881	6330	0	18.8858695652174	0	0	0.407608695652174	0	0	5.70652173913043	0	0	0	28.804347826087	0	0.407608695652174	0	0	0	0.135869565217391	0	0.815217391304348	0.135869565217391	9.10326086956522	0	0	0	0	0	0	24.5923913043478	0	0	0.679347826086957	0.951086956521739	0	0	0	9.375	0
10524	16205	"Lough Doo"	54.05003	-9.09887	257	"AWI"	257	5900	6954	6460	0	15.1053864168618	0	0	0.117096018735363	0	0	7.37704918032787	0	0	0	39.4613583138173	0	0.351288056206089	0	0	0	0	0	0.117096018735363	0	10.7728337236534	0	0	0	0	0	0	17.9156908665105	0	0	0.468384074941452	0.468384074941452	0	0	0	7.84543325526932	0
10524	16205	"Lough Doo"	54.05003	-9.09887	263	"AWI"	263	6065	7134	6673	0	17.0289855072464	0	0	0.241545893719807	0.120772946859903	0	5.31400966183575	0	0	0	37.6811594202899	0	0.483091787439614	0	0	0	0.241545893719807	0	1.32850241545894	0	11.1111111111111	0	0	0	0	0	0	16.304347826087	0	0	0.36231884057971	0.36231884057971	0	0	0	9.42028985507246	0
10524	16205	"Lough Doo"	54.05003	-9.09887	267	"AWI"	267	6339	7186	6804	0	19.2612137203166	0	0	0.131926121372032	0	0	9.36675461741425	0	0	0	38.5224274406332	0	0.263852242744063	0	0	0	0.131926121372032	0	0.659630606860158	0	10.1583113456464	0	0	0	0	0	0	14.2480211081794	0	0	0.263852242744063	0.79155672823219	0.263852242744063	0	0	5.93667546174142	0
10524	16205	"Lough Doo"	54.05003	-9.09887	271	"AWI"	271	6524	7265	6944	0	15.765247410817	0	0	0.115074798619102	0	0	9.4361334867664	0	0	0	37.054085155351	0	0	0	0	0	0	0	0.805523590333717	0	11.8527042577675	0	0	0	0	0	0	15.1898734177215	0	0	0.690448791714614	0	0	0	0	9.09090909090909	0
10524	16205	"Lough Doo"	54.05003	-9.09887	275	"AWI"	275	6786	7362	7104	0	13.1013306038895	0	0	0	0	0	1.84237461617195	0	0	0	43.1934493346981	0	0.511770726714432	0	0	0	0	0	1.33060388945752	0	19.3449334698055	0	0	0	0	0	0	11.668372569089	0	0	0	0.614124872057318	0	0	0	8.39303991811668	0
10524	16205	"Lough Doo"	54.05003	-9.09887	279	"AWI"	279	7054	7489	7288	0	0.144092219020173	0	0	0	0	0	6.62824207492795	0	0	0	39.0489913544669	0	0.288184438040346	0	0	0	0.432276657060519	0	3.02593659942363	0	32.7089337175792	0	0	0	0	0	0	9.94236311239193	0	0	1.15273775216138	0.864553314121038	0	0	0	5.76368876080692	0
10524	16205	"Lough Doo"	54.05003	-9.09887	281	"AWI"	281	7106	7637	7379	0	0	0	0	0.208768267223382	0	0	4.80167014613779	0	0	0	46.5553235908142	0	0.417536534446764	0	0	0	0.417536534446764	0	1.87891440501044	0	27.1398747390397	0	0	0	0	0	0	12.3173277661795	0	0	0.835073068893528	1.46137787056367	0	0	0	3.96659707724426	0
10524	16205	"Lough Doo"	54.05003	-9.09887	283	"AWI"	283	7154	7831	7470	0	0	0	0	0	0	0	1.44736842105263	0	0	0	61.3157894736842	0	0.263157894736842	0	0	0	0.263157894736842	0	1.05263157894737	0	19.3421052631579	0	0	0	0	0	0	11.0526315789474	0	0	1.18421052631579	0.263157894736842	0	0	0	3.81578947368421	0
10524	16205	"Lough Doo"	54.05003	-9.09887	285	"AWI"	285	7246	7973	7582	0	0	0	0.315457413249211	0	0	0	8.72765509989485	0	0	0	45.7413249211356	0	0.210304942166141	0	0	0	0	0	1.7875920084122	0	20.6098843322818	0	0	0	0	0	0	17.1398527865405	0	0	1.0515247108307	0.841219768664564	0	0	0	3.5751840168244	0
