"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Linaceae"	"Malus"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
3166	4118	"Liptovský Ján"	49.04167	19.67778	390	"AWI"	390	11085	13608	12079	0	0	6	0	2	0	6	0	97	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	329	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	21	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	395	"AWI"	395	11206	13792	12235	0	0	10	2	3	0	4	0	92	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	183	254	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	15	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	400	"AWI"	400	11299	14078	12387	0	0	4	2	1	0	4	0	27	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	191	360	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	2	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	405	"AWI"	405	11386	14332	12538	0	0	6	3	3	0	5	0	53	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	440	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	5	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	410	"AWI"	410	11522	14527	12672	0	0	1	1	2	0	5	0	53	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	46	392	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	2	7	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	414	"AWI"	414	11592	14713	12800	0	0	0	2	0	0	2	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	485	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	420	"AWI"	420	11690	14961	12976	0	0	3	2	1	0	3	0	43	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	425	"AWI"	425	11821	15131	13131	0	0	1	2	3	0	6	0	90	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	419	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	430	"AWI"	430	11936	15348	13268	0	0	1	0	1	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	354	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	435	"AWI"	435	12023	15580	13423	0	0	3	4	4	0	5	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	25	434	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	1	0	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	442	"AWI"	442	12173	15834	13644	0	0	3	9	2	0	56	0	59	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	15	437	0	0	0	0	0	0	0	0	0	0	6	1	11	4	0	2	0	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	445	"AWI"	445	12221	15948	13736	0	0	2	7	2	0	23	0	38	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	12	255	0	0	0	0	2	0	0	0	0	0	3	2	3	0	0	0	0	2	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	450	"AWI"	450	12303	16208	13897	1	0	1	4	5	0	11	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	72	477	0	0	0	0	0	0	2	0	0	0	4	0	5	0	0	0	1	5	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	455	"AWI"	455	12428	16409	14055	0	0	3	7	1	0	6	0	21	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	21	217	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	1	1	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	460	"AWI"	460	12534	16627	14208	0	0	0	12	4	0	66	0	75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	208	0	0	0	0	0	0	1	0	0	0	6	0	11	0	0	3	1	1	0	3
3166	4118	"Liptovský Ján"	49.04167	19.67778	465	"AWI"	465	12642	16814	14354	0	0	2	10	12	0	44	0	46	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	379	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	3	0	3	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	471	"AWI"	471	12769	17069	14533	0	0	2	27	3	0	38	0	44	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	381	0	0	0	0	0	0	0	0	0	0	9	0	15	0	0	0	0	1	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	476	"AWI"	476	12879	17235	14690	1	0	17	13	10	0	49	0	46	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	478	0	0	0	0	0	0	0	0	0	0	13	0	20	0	0	3	1	2	0	1
3166	4118	"Liptovský Ján"	49.04167	19.67778	480	"AWI"	480	12987	17389	14813	0	0	6	10	5	0	30	0	29	0	0	1	0	0	0	0	0	1	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	5	375	0	0	0	0	0	0	0	0	0	0	4	0	8	0	2	2	0	1	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	485	"AWI"	485	13087	17568	14963	0	0	3	13	1	0	33	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	7	476	0	0	0	0	0	0	0	0	0	0	3	0	17	0	0	0	0	2	0	0
