"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Olea"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Paliurus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3164	4114	"Ioannina I"	39.7625	20.73056	670	"AWI"	670	28027	34289	31230	18	3	2	0	0	0	0	207	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	0	0	6	0	180	2	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	403	0	0	0	208	1	0	0	0	0	14	0	1	0	0	0	2	0	0	7	0	2	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	680	"AWI"	680	28478	34751	31696	14	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	11	0	16	0	7	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	85	0	0	0	1	178	0	0	0	247	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	3	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	690	"AWI"	690	28952	35236	32193	4	3	5	0	0	0	0	167	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	14	0	9	2	9	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	27	0	0	0	0	128	0	0	0	190	1	0	0	0	0	5	0	1	0	0	0	1	0	0	4	0	6	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	695	"AWI"	695	29253	35422	32433	13	4	3	0	0	0	0	189	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	11	0	11	1	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	53	0	0	0	0	213	0	0	0	164	0	0	0	0	0	5	0	1	0	0	0	0	0	1	3	0	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	700	"AWI"	700	29477	35646	32704	5	1	5	0	1	4	0	100	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	3	0	19	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	59	0	0	0	0	174	0	0	0	199	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	1	6	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	705	"AWI"	705	29742	35872	32945	3	0	4	0	0	0	0	206	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	105	2	0	0	0	0	2	0	0	0	0	0	1	0	0	2	1	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	710	"AWI"	710	29961	36146	33179	13	1	2	0	1	0	0	266	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11	0	42	1	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	27	0	0	0	0	80	0	0	0	0	278	0	0	0	240	1	0	0	0	0	14	0	0	0	0	0	0	0	0	3	1	2	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	720	"AWI"	720	30497	36576	33662	19	2	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	25	0	8	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	96	0	0	0	0	129	0	0	0	155	2	0	0	0	0	1	0	0	0	0	0	0	0	0	4	2	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	730	"AWI"	730	31001	37022	34146	33	4	4	0	0	0	1	107	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	49	0	15	0	4	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	93	0	0	0	0	92	0	0	0	0	155	0	0	0	291	3	0	0	0	0	7	0	0	0	0	0	0	0	0	5	2	9	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	742	"AWI"	742	31644	37525	34743	17	9	4	0	0	0	0	0	0	0	0	0	13	0	0	1	1	0	0	0	0	0	0	1	0	45	0	154	3	9	0	0	0	19	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	44	0	0	0	0	102	0	0	0	0	373	0	0	0	603	0	0	0	0	0	11	0	0	0	0	0	0	0	0	8	5	11	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	750	"AWI"	750	32023	37900	35145	4	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	116	3	3	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	21	0	0	0	0	37	0	0	0	1	223	0	0	0	139	0	0	1	0	0	7	0	1	0	0	0	0	0	0	8	0	7	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	765	"AWI"	765	32875	38516	35873	136	0	5	0	0	0	0	37	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	43	0	17	0	2	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	129	0	0	0	1	203	0	0	0	0	109	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	775	"AWI"	775	33403	38964	36361	201	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	33	0	14	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	1	187	0	0	0	0	29	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	785	"AWI"	785	33960	39374	36860	14	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	163	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	60	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	792	"AWI"	792	34351	39694	37214	5	0	0	0	0	0	0	164	0	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	3	0	658	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	179	0	0	0	107	0	0	0	0	0	13	0	136	0	0	0	0	0	0	10	0	1	1	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	805	"AWI"	805	35044	40206	37847	84	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	38	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	350	0	0	0	0	56	0	0	0	46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	820	"AWI"	820	35833	40866	38579	44	1	5	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	4	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	131	0	0	0	0	57	0	0	0	102	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	5	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	830	"AWI"	830	36402	41254	39069	73	2	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	12	0	46	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	26	0	0	0	0	312	0	0	0	0	114	0	0	0	186	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	7	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	840	"AWI"	840	36992	41674	39568	134	4	2	0	0	0	0	22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	303	0	0	0	0	61	0	0	0	81	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	850	"AWI"	850	37553	42107	40050	72	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	2	0	9	0	0	0	30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	113	0	0	0	0	192	0	0	0	0	19	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	13	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	865	"AWI"	865	38496	42700	40774	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	219	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	880	"AWI"	880	39354	43368	41511	139	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	11	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	890	"AWI"	890	40054	43816	41995	125	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	6	0	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	79	0	0	0	0	157	0	0	0	0	23	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	900	"AWI"	900	40416	44412	42442	29	4	7	0	0	0	0	57	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	22	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	72	0	0	0	0	224	0	0	0	0	69	0	0	0	322	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	15	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	910	"AWI"	910	40827	45080	42925	10	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26	1	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	113	1	0	0	0	0	0	0	0	212	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	21	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	920	"AWI"	920	41256	45770	43427	38	12	12	0	0	7	0	170	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	104	0	20	0	12	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	2	0	393	2	0	1	0	208	0	0	0	979	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	8	67	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	930	"AWI"	930	41672	46490	43930	6	5	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	51	0	15	0	17	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	92	0	0	0	460	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	28	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	945	"AWI"	945	42278	47311	44684	9	1	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11	0	72	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	12	0	0	0	0	176	0	0	0	0	156	0	0	0	306	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	4	1	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	955	"AWI"	955	42696	47995	45186	21	3	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	22	0	28	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	261	0	0	0	0	68	0	0	0	338	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	9	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	960	"AWI"	960	42839	48387	45433	8	2	7	0	0	0	0	126	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	1	15	0	58	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	193	0	0	0	0	195	0	0	0	299	1	0	0	0	0	3	0	1	0	0	0	0	0	0	4	0	7	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	970	"AWI"	970	43257	49049	45943	2	5	7	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	0	106	3	17	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	231	0	0	0	0	477	0	0	0	318	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	7	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	980	"AWI"	980	43684	49649	46435	1	3	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	62	2	18	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	166	0	0	0	192	1	0	0	0	0	3	0	0	0	0	0	0	0	0	5	1	7	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	990	"AWI"	990	44065	50277	46927	11	1	3	0	0	0	0	49	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	9	0	9	0	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	288	0	0	0	0	98	0	0	0	399	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1000	"AWI"	1000	44491	50880	47434	10	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	53	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1010	"AWI"	1010	44892	51498	47954	3	1	2	0	0	0	0	77	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	43	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	138	0	0	1	0	0	0	0	0	243	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1020	"AWI"	1020	45285	52167	48453	2	1	9	0	0	0	0	175	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	45	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	161	0	0	0	288	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1030	"AWI"	1030	45698	52750	48963	1	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	33	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	217	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	2	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1040	"AWI"	1040	46076	53409	49450	2	0	4	0	0	0	0	114	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	66	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	178	0	0	0	210	0	0	0	0	0	5	0	1	0	0	0	0	0	0	3	1	2	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1050	"AWI"	1050	46543	53948	49943	4	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	45	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1060	"AWI"	1060	46988	54568	50445	3	0	7	0	0	10	0	249	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2	4	0	97	0	12	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	325	0	0	0	220	0	0	0	0	0	12	0	1	0	0	0	0	0	0	1	0	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1070	"AWI"	1070	47424	55138	50962	5	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	144	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	198	3	0	0	0	0	6	0	1	0	0	0	0	0	0	1	1	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1080	"AWI"	1080	47837	55717	51443	4	2	2	0	0	0	0	194	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	162	1	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	38	0	0	0	0	151	0	0	0	85	0	0	0	0	0	7	0	1	0	0	0	0	0	0	1	0	0	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1090	"AWI"	1090	48291	56304	51965	12	1	4	0	0	0	0	314	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	353	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	83	0	0	0	0	159	0	0	0	175	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	2	1	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1100	"AWI"	1100	48672	56885	52465	5	0	2	0	0	0	0	195	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	95	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	85	0	0	0	52	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	1	0	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1110	"AWI"	1110	49129	57573	53001	10	0	5	0	0	0	0	306	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	216	1	7	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	42	0	0	0	0	205	0	0	0	146	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3	1	7	0	0	1
3164	4114	"Ioannina I"	39.7625	20.73056	1116	"AWI"	1116	49401	57860	53302	11	0	1	0	0	0	0	227	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	305	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	70	0	0	0	0	324	0	0	0	107	3	0	0	0	0	6	0	1	0	0	0	0	0	0	1	1	5	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1130	"AWI"	1130	50010	58669	54013	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	318	0	7	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	329	0	0	0	81	1	0	0	0	0	12	0	0	0	0	0	0	0	0	5	1	1	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1140	"AWI"	1140	50422	59233	54506	1	1	1	0	0	11	0	172	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	200	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	255	0	0	0	71	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1150	"AWI"	1150	50896	59845	55043	3	1	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	182	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	174	0	0	0	54	0	0	0	0	0	4	0	1	0	0	0	0	0	0	2	1	3	0	0	0
3164	4114	"Ioannina I"	39.7625	20.73056	1165	"AWI"	1165	51505	60649	55768	10	0	4	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	162	0	0	0	0	240	0	0	0	137	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	1	3	0	0	0
