"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Colchicaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	750	"AWI"	750	10103	11336	10677	0	0	0	1	0	0	0	6	0	0	109	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	3	0	0	0	2	0	5	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	760	"AWI"	760	10413	11634	10965	0	0	0	0	0	0	0	5	0	0	112	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	2	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	770	"AWI"	770	10719	11829	11275	0	0	0	0	0	0	0	3	0	0	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	780	"AWI"	780	10939	12238	11577	0	0	0	3	0	0	0	20	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	785	"AWI"	785	11033	12416	11708	0	0	0	1	0	0	0	32	0	0	10	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	790	"AWI"	790	11171	12509	11821	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	795	"AWI"	795	11267	12630	11937	0	0	0	5	0	0	0	65	0	0	11	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	800	"AWI"	800	11319	12800	12043	0	0	0	0	0	0	0	11	0	0	6	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	810	"AWI"	810	11410	13211	12268	0	0	0	0	0	0	0	7	0	0	33	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	820	"AWI"	820	11812	13427	12501	0	0	0	1	0	0	0	5	0	0	15	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	830	"AWI"	830	12182	13630	12743	0	0	0	0	0	0	0	15	0	0	52	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	840	"AWI"	840	12378	13953	12980	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	850	"AWI"	850	13005	14413	13825	0	0	0	1	0	0	0	12	0	0	151	1	0	0	0	1	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	4	1	0	0	0	1	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	855	"AWI"	855	13161	14930	14267	0	0	0	1	0	0	0	8	0	0	77	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	860	"AWI"	860	13272	15584	14678	0	0	0	0	0	0	0	14	0	0	89	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	2	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	865	"AWI"	865	13405	16314	15093	0	0	0	0	0	0	0	5	0	0	25	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
23520	40642	"Etang d'y Cor Montana"	46.31167	7.47917	870	"AWI"	870	13531	17043	15508	4	0	0	0	0	0	0	2	0	0	15	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
