"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Oleaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14539	22784	"Lago delle Fate"	44.245914	7.097786	172	"AWI"	172	10276	10656	10455	0.19723865877712	0.788954635108481	0.19723865877712	0	2.16962524654832	0	0	34.1222879684418	0	0.591715976331361	0.394477317554241	0	0	0	0	2.9585798816568	0	2.16962524654832	0	0	0	0.19723865877712	0	0	0	0.19723865877712	0	0	0	0	0	0	0	46.3510848126233	0	0	0	3.94477317554241	0.591715976331361	0.19723865877712	0	0	0	1.38067061143984	0.19723865877712	0	0.19723865877712	0	1.57790927021696	1.57790927021696	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	176	"AWI"	176	10312	10726	10517	0	0.28328611898017	0	0	0.28328611898017	0	0	9.63172804532578	0	0	0	0	0	0	0	0.28328611898017	0	13.5977337110482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.371104815864	0	0	0	0	0	0.28328611898017	0	0	0.28328611898017	0.84985835694051	0.28328611898017	0	0.56657223796034	0	0.28328611898017	0	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	180	"AWI"	180	10338	10840	10573	0	0	0.141242937853107	0	0	0	0	11.2994350282486	0	0	0	0	0	0	0	0.141242937853107	0	10.7344632768362	0	0	0	0	0	0	0	0	0	0	0	0	0.706214689265537	0	0	75.1412429378531	0	0	0	0	0	0	0	0	0	0.423728813559322	0.141242937853107	0	0.282485875706215	0	0.847457627118644	0.141242937853107	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	190	"AWI"	190	10449	10988	10720	0.114678899082569	0.114678899082569	0	0	0.802752293577982	0	0	23.8532110091743	0	0	0	0	0	0	0	0.688073394495413	0	9.05963302752293	0	0	0	0	0	0	0	0.229357798165138	0	0	0	0	0	1.26146788990826	0	57.7981651376147	0	0	0	2.29357798165138	0.114678899082569	0	0	0	0	1.8348623853211	0.229357798165138	0	0.114678899082569	0.114678899082569	0.802752293577982	0.573394495412844	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	200	"AWI"	200	10580	11105	10873	0	0	0	0	0	0	0	29.938900203666	0.203665987780041	0	0	0	0	0	0	0.610997963340122	0	5.29531568228106	0	0	0	0	0	0	0	0	0	0	0	0.203665987780041	0	0	0	59.4704684317719	0	0	0	0	0	0	0	0	0	1.83299389002037	0	0	0	0.610997963340122	1.42566191446029	0.407331975560081	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	210	"AWI"	210	10750	11196	11031	0	0.1953125	0	0	1.953125	0	0	16.2109375	0	0	0	0	0	0	0	0.1953125	0	4.296875	0	0.1953125	0	0	0.1953125	0.1953125	0.78125	0.1953125	0	0	0	0	0	0	0	59.375	0	6.4453125	0	3.125	0.9765625	0.390625	0	0	0	3.3203125	0.5859375	0	0	0	0.5859375	0.78125	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	214	"AWI"	214	10842	11252	11117	0	0.451467268623025	0	0	2.70880361173815	0	0	1.8058690744921	0	0	0.225733634311512	0	0	0	0	1.58013544018059	0.225733634311512	4.96613995485327	0	0	0	0	0	0.451467268623025	0.225733634311512	0	0	0	0	0	0	0	0	77.8781038374718	0	0	0	2.70880361173815	1.58013544018059	0	0	0	0.225733634311512	2.48306997742664	0.225733634311512	0	0.225733634311512	0.451467268623025	0.451467268623025	1.12866817155756	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	220	"AWI"	220	10913	11525	11218	0	0	0	0	2.69151138716356	0	0	4.55486542443064	0	0	0	0	0	0	0	0	0	12.2153209109731	0	0	0	0	0	0	1.44927536231884	0.20703933747412	0	0	0	0	1.0351966873706	0	0	57.3498964803313	0	16.1490683229814	0	0	0.62111801242236	0.41407867494824	0	0	0	2.0703933747412	0.20703933747412	0	0	0	0.41407867494824	0.62111801242236	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	226	"AWI"	226	11050	11744	11378	0	0.204918032786885	0.204918032786885	0	3.07377049180328	0	0	3.48360655737705	0	0.204918032786885	0.204918032786885	0	0	0	0	0	0	13.9344262295082	0	0	0	0	0.409836065573771	0	2.45901639344262	0	0	0.204918032786885	0	0	0.614754098360656	0	0	61.4754098360656	0	0	0	4.50819672131148	1.4344262295082	0.819672131147541	0	0	0.204918032786885	3.68852459016393	1.22950819672131	0	0.204918032786885	0.204918032786885	0.204918032786885	1.02459016393443	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	234	"AWI"	234	11261	12096	11605	0	0.50251256281407	0	0	5.52763819095477	0	0	0.50251256281407	0	0.251256281407035	0	0	0	0	0	0.50251256281407	0	8.29145728643216	0	0	0	0	0	0.251256281407035	1.00502512562814	0.251256281407035	0	0	0	0	0.753768844221105	0	0	78.1407035175879	0	0	0	0.753768844221105	0.753768844221105	0	0.251256281407035	0	0	1.75879396984925	0	0	0	0	0.251256281407035	0	0.251256281407035
14539	22784	"Lago delle Fate"	44.245914	7.097786	239	"AWI"	239	11355	12303	11764	0	0.138504155124654	1.10803324099723	0	5.4016620498615	0	0	1.8005540166205	0	0	0	0	0	0	0	0	0	0.831024930747922	0	0	0	0	0	0	0.415512465373961	0	0	0.138504155124654	0	0	0	0	0	78.2548476454294	0	8.31024930747922	0	0	1.10803324099723	0	0	0	0.138504155124654	2.21606648199446	0	0	0	0	0	0.138504155124654	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	244	"AWI"	244	11564	12545	12031	0.12987012987013	0.779220779220779	2.5974025974026	0	26.6233766233766	0	0	1.42857142857143	0	0	0	0	0	0	0	0.12987012987013	0.12987012987013	1.55844155844156	1.03896103896104	0	0	0	0	0	0.779220779220779	0.25974025974026	0	0.12987012987013	0	0	0	0	0	54.9350649350649	0	7.79220779220779	0	0	0.519480519480519	0	0	0	0.519480519480519	0.38961038961039	0	0	0	0.12987012987013	0.12987012987013	0	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	249	"AWI"	249	11688	12974	12311	0.608519269776876	0	4.66531440162272	0	33.8742393509128	0	0	0.608519269776876	0	0.608519269776876	0	0	0	0	0.405679513184584	0	0.202839756592292	1.41987829614604	3.44827586206897	0	0	0	0	0.202839756592292	1.01419878296146	0.608519269776876	0	0	0	0.202839756592292	0.202839756592292	0	0.202839756592292	47.6673427991886	0	0	0	0	0.405679513184584	0	0	0	1.21703853955375	1.62271805273834	0	0	0	0	0.608519269776876	0	0.202839756592292
14539	22784	"Lago delle Fate"	44.245914	7.097786	254	"AWI"	254	12070	13196	12575	0	0.508130081300813	2.84552845528455	0	24.390243902439	0	0	1.72764227642276	0.203252032520325	0	0.101626016260163	0	0	0	0.203252032520325	0	0.101626016260163	0.914634146341463	2.13414634146341	0	0	0	0	0.101626016260163	0.914634146341463	0.101626016260163	0	0.101626016260163	0	0	0	0	0	46.849593495935	0	15.8536585365854	0	0	0.40650406504065	0	0.101626016260163	0	0.711382113821138	1.01626016260163	0.101626016260163	0	0.203252032520325	0.203252032520325	0.203252032520325	0	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	259	"AWI"	259	12332	13463	12853	0	0.350877192982456	0.87719298245614	0	6.49122807017544	0	0	1.75438596491228	0	0	0.175438596491228	0	0	0	0	0	0	3.15789473684211	0	0.350877192982456	0	0	0	0	1.75438596491228	0	0	0.526315789473684	0	0	0	0	0	74.5614035087719	0	8.7719298245614	0	0	0.175438596491228	0	0	0	0	0.175438596491228	0	0	0.701754385964912	0	0.175438596491228	0	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	262	"AWI"	262	12525	13712	13079	0	0	4.71698113207547	0	15.8018867924528	0	0	1.41509433962264	0.471698113207547	3.77358490566038	0	0	0	0	0	0	0.235849056603774	4.4811320754717	0	0	0	0	0	0	0.471698113207547	0	0	0	0	0	0.943396226415094	0	0	66.7452830188679	0	0	0	0	0.471698113207547	0	0	0	0.471698113207547	0	0	0	0	0	0	0	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	266	"AWI"	266	12709	14233	13404	0	0.511695906432749	2.19298245614035	0	3.94736842105263	0	0	2.19298245614035	0.219298245614035	0.365497076023392	0.0730994152046784	0	0	0	0	0	0	1.16959064327485	0	0.146198830409357	0	0	0	0	0.87719298245614	0	0	0.0730994152046784	0	0	0	0	0	76.3157894736842	0	10.3070175438596	0	0	0.219298245614035	0	0	0	0.0730994152046784	1.0233918128655	0	0	0	0.0730994152046784	0.219298245614035	0	0
14539	22784	"Lago delle Fate"	44.245914	7.097786	271	"AWI"	271	12921	14953	13787	0	0.126262626262626	0.378787878787879	0	8.20707070707071	0	0	4.16666666666667	0	0.126262626262626	0	0	0	0	0	0	0.126262626262626	0.757575757575758	0	0.126262626262626	0	0	0	0	0.378787878787879	0	0	0.126262626262626	0	0	0	0	0	84.7222222222222	0	0	0	0	0.126262626262626	0	0	0	0.126262626262626	0.252525252525253	0	0	0.126262626262626	0	0	0	0.126262626262626
14539	22784	"Lago delle Fate"	44.245914	7.097786	276	"AWI"	276	13274	15229	14247	0	0	3.42612419700214	0	10.4925053533191	0	0	1.07066381156317	0	0.214132762312634	0	0	0	0	0	0.214132762312634	0	0.642398286937901	0	0.214132762312634	0	0	0	0	0	0	0	0.214132762312634	0	0.214132762312634	0.214132762312634	0	0	80.2997858672377	0	0	0	0	0.214132762312634	0	0	0	1.71306209850107	0.214132762312634	0	0	0.214132762312634	0	0.214132762312634	0	0.214132762312634
14539	22784	"Lago delle Fate"	44.245914	7.097786	280	"AWI"	280	13426	15630	14592	0	0.232018561484919	3.48027842227378	0	35.4988399071926	0	0	5.10440835266821	0.232018561484919	0.232018561484919	0	0	0	0.464037122969838	0.464037122969838	0	0.464037122969838	0.232018561484919	0	0	0	0	0	0	1.16009280742459	0.232018561484919	0	0	0	0	0	0	0	39.6751740139211	0	5.33642691415313	0	0	0.696055684454756	0	0	0	1.85614849187935	1.85614849187935	0	0	1.16009280742459	1.39211136890951	0	0	0.232018561484919
