"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
3121	4063	"Mire Garvan"	44.106212	26.910492	150	"AWI"	150	823	1790	1344	0	1.16731517509728	2.72373540856031	6.6147859922179	0.778210116731518	2.33463035019455	0	6.22568093385214	0	1.94552529182879	0	0.778210116731518	0.778210116731518	0	0	0	0	0.389105058365759	0.389105058365759	4.66926070038911	2.72373540856031	0.778210116731518	0	1.94552529182879	0	0.389105058365759	1.94552529182879	0.389105058365759	0	0	0	0	10.5058365758755	2.33463035019455	9.33852140077821	5.05836575875486	8.94941634241245	0	0	12.4513618677043	0.778210116731518	0	0	0.778210116731518	0.778210116731518	4.28015564202335	3.89105058365759	3.89105058365759	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	160	"AWI"	160	921	1856	1439	0.37593984962406	0	1.12781954887218	4.88721804511278	0	1.50375939849624	0	4.51127819548872	13.9097744360902	1.12781954887218	0	0	0.37593984962406	0	3.7593984962406	0	0	0	0	3.38345864661654	0.75187969924812	0.37593984962406	1.8796992481203	1.8796992481203	0	0	1.50375939849624	0.37593984962406	1.50375939849624	0	0	0	15.7894736842105	1.12781954887218	11.6541353383459	0	4.88721804511278	0	0	12.406015037594	0	0	0	0	0	1.8796992481203	3.38345864661654	4.51127819548872	1.12781954887218	0
3121	4063	"Mire Garvan"	44.106212	26.910492	170	"AWI"	170	1009	1939	1530	0.401606425702811	0	2.81124497991968	8.83534136546185	0	3.21285140562249	0	5.62248995983936	0	2.00803212851406	0	1.20481927710843	0	0	0	0	0	0	1.20481927710843	4.41767068273092	1.60642570281124	0	2.81124497991968	3.6144578313253	0	0.401606425702811	2.81124497991968	0	0	0	0	0	14.4578313253012	2.81124497991968	12.0481927710843	0	5.22088353413655	0	0	10.8433734939759	0	0	0	0	2.00803212851406	3.21285140562249	4.81927710843374	3.21285140562249	0	0.401606425702811
3121	4063	"Mire Garvan"	44.106212	26.910492	180	"AWI"	180	1165	1995	1624	0	0.45662100456621	1.82648401826484	5.47945205479452	0	1.36986301369863	0.91324200913242	7.30593607305936	0	1.82648401826484	0	0	0.45662100456621	0	0	0	0	0	0.45662100456621	5.02283105022831	0.91324200913242	0	0	2.73972602739726	0	0	0	0	0.91324200913242	0	0	0	17.8082191780822	2.28310502283105	10.958904109589	0	0	0	0	22.8310502283105	0	0	0	0	0	4.5662100456621	7.76255707762557	4.10958904109589	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	190	"AWI"	190	1260	2078	1721	0	0.727272727272727	1.09090909090909	8	0	1.09090909090909	0.363636363636364	8.36363636363636	7.63636363636364	2.18181818181818	0	0	0	0	0	0	0	0	0	2.54545454545455	0.363636363636364	0	0	4	0	0	0	0	0.727272727272727	0.727272727272727	0.727272727272727	0	16	2.18181818181818	11.6363636363636	0	0	2.90909090909091	0	18.9090909090909	0	0	0	0	0.363636363636364	3.27272727272727	2.54545454545455	3.63636363636364	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	200	"AWI"	200	1449	2145	1800	0	1.36986301369863	0	3.65296803652968	0	2.28310502283105	0	5.02283105022831	0	2.28310502283105	0	0	0	0	0	0.45662100456621	0	0	0	4.5662100456621	0.91324200913242	0	0	3.19634703196347	0	0	0	0	0	0	0	0	14.1552511415525	3.19634703196347	18.2648401826484	0	0	0	0	23.7442922374429	0	0	0	0	0	2.73972602739726	7.76255707762557	6.39269406392694	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	210	"AWI"	210	1613	2201	1883	0	0.568181818181818	1.70454545454545	3.97727272727273	0	2.27272727272727	0	7.38636363636364	0	2.27272727272727	0	0.568181818181818	0	0	0	1.13636363636364	0	0	0	5.11363636363636	0	0	0	2.84090909090909	0	0.568181818181818	0	0	1.70454545454545	0	0	0	18.75	3.97727272727273	10.2272727272727	0	0	0	0	23.8636363636364	0	0	0	0	0	4.54545454545455	4.54545454545455	3.97727272727273	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	220	"AWI"	220	1868	2302	2042	0	0.609756097560976	0	3.04878048780488	0	1.82926829268293	0	9.14634146341463	0	1.82926829268293	0	1.21951219512195	0	0	0	0	0	0	0	4.8780487804878	1.82926829268293	0	0	3.65853658536585	0	0	0.609756097560976	1.21951219512195	0	0	0	0.609756097560976	20.7317073170732	6.70731707317073	0	0	0	0	0	28.0487804878049	0	0	3.65853658536585	0.609756097560976	0	2.4390243902439	3.04878048780488	3.65853658536585	0	0.609756097560976
3121	4063	"Mire Garvan"	44.106212	26.910492	230	"AWI"	230	1987	2880	2308	0	1.63398692810458	0.65359477124183	3.92156862745098	0.326797385620915	1.30718954248366	0	8.16993464052288	0	3.26797385620915	0.980392156862745	0	0.326797385620915	0	0	0	0	0.326797385620915	0	5.55555555555556	0.326797385620915	0	1.30718954248366	2.61437908496732	0	0	3.26797385620915	0	0.65359477124183	0	0	0	16.0130718954248	2.28758169934641	5.88235294117647	0	0	0	0	29.4117647058824	0	0	0	0	0	7.18954248366013	3.26797385620915	1.30718954248366	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	240	"AWI"	240	2040	3617	2551	0.604229607250755	0.604229607250755	0.604229607250755	1.20845921450151	0	1.81268882175227	0	3.62537764350453	0	1.51057401812689	0	0	0	0	0	0.302114803625378	0	0	0.302114803625378	5.4380664652568	0.906344410876133	0.604229607250755	0	0.604229607250755	0	0.604229607250755	0	0	0	0.302114803625378	0.302114803625378	0	18.429003021148	6.04229607250755	15.7099697885196	1.20845921450151	0	0	0	21.1480362537764	1.81268882175227	0	0	0	0.302114803625378	5.13595166163142	6.04229607250755	3.62537764350453	1.20845921450151	0
3121	4063	"Mire Garvan"	44.106212	26.910492	250	"AWI"	250	2308	3890	2997	0	0	1.12781954887218	2.25563909774436	0	1.50375939849624	0	2.63157894736842	0	1.8796992481203	0	0	0	0	1.50375939849624	0	0	0	0.75187969924812	6.39097744360902	2.25563909774436	0.37593984962406	0	1.8796992481203	0	0	0	0	0	0	0.37593984962406	0.37593984962406	12.781954887218	5.6390977443609	13.1578947368421	0	2.25563909774436	4.13533834586466	0.37593984962406	21.8045112781955	1.50375939849624	0	0	0.75187969924812	0	4.88721804511278	4.51127819548872	2.63157894736842	1.8796992481203	0.37593984962406
3121	4063	"Mire Garvan"	44.106212	26.910492	260	"AWI"	260	2438	4391	3425	0	0.519480519480519	2.5974025974026	2.5974025974026	0.25974025974026	6.75324675324675	0	2.5974025974026	6.23376623376623	1.2987012987013	0	0	0	0	0	0.519480519480519	0.25974025974026	0	0.519480519480519	4.67532467532468	0.519480519480519	0	0	1.81818181818182	0	0	0	0	0.25974025974026	0	0	0	11.6883116883117	1.55844155844156	8.31168831168831	2.5974025974026	1.03896103896104	3.8961038961039	0	25.974025974026	1.55844155844156	0	0	0	0	4.93506493506494	2.5974025974026	3.63636363636364	0	0.779220779220779
3121	4063	"Mire Garvan"	44.106212	26.910492	270	"AWI"	270	2933	4745	3823	0	0.645161290322581	1.29032258064516	1.29032258064516	0	0.967741935483871	0	3.54838709677419	0	1.93548387096774	0	0.32258064516129	0	0	0	0.967741935483871	0.645161290322581	0	0	5.16129032258065	0.32258064516129	0	0	1.93548387096774	0	0	0	0.645161290322581	0.645161290322581	0	0	0	23.2258064516129	3.87096774193548	8.06451612903226	1.93548387096774	0	0	0	35.8064516129032	1.29032258064516	0	0	0	0	0	1.29032258064516	4.19354838709677	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	280	"AWI"	280	3463	4890	4276	0	0.496277915632754	1.48883374689826	2.48138957816377	0	0.744416873449132	0	2.48138957816377	0	1.98511166253102	0	0.744416873449132	0	0	0	0.496277915632754	0.496277915632754	0.496277915632754	0	4.96277915632754	0.496277915632754	0	0.992555831265509	2.48138957816377	0	0	0	0.248138957816377	0.496277915632754	0	0	0	15.8808933002481	3.72208436724566	10.1736972704715	1.73697270471464	0	5.70719602977668	0.248138957816377	33.4987593052109	0.744416873449132	0	0	0	0	2.97766749379653	0.992555831265509	2.72952853598015	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	290	"AWI"	290	3932	5178	4711	0.25706940874036	0.25706940874036	1.02827763496144	3.8560411311054	0	0.25706940874036	0	3.8560411311054	3.8560411311054	2.31362467866324	0	0	0	0	0	0.51413881748072	0	0.25706940874036	0	3.8560411311054	1.2853470437018	0	0	2.05655526992288	0	0.25706940874036	0	0.51413881748072	0	0	0	0	13.8817480719794	2.5706940874036	5.91259640102828	0	0	4.88431876606684	0	39.8457583547558	0.77120822622108	0	0	0	0	2.5706940874036	2.82776349614396	2.05655526992288	0.25706940874036	0
3121	4063	"Mire Garvan"	44.106212	26.910492	300	"AWI"	300	4646	5331	5024	0	0.696864111498258	0	2.78745644599303	0	0.696864111498258	0	3.48432055749129	0	1.39372822299652	0	0	0	0	0	0	0	0	0	6.27177700348432	0.696864111498258	0	0	1.74216027874564	0	0	0	0.348432055749129	0	0	0	0	19.5121951219512	3.83275261324042	7.31707317073171	0	0	4.18118466898955	0	39.3728222996516	0	0	0	0	0	2.4390243902439	2.78745644599303	1.74216027874564	0	0.696864111498258
3121	4063	"Mire Garvan"	44.106212	26.910492	310	"AWI"	310	4895	6180	5359	0	0.478468899521531	0	3.82775119617225	0	2.39234449760766	0	3.34928229665072	0	0	0	0	0	0	0	0	0	0	0	3.82775119617225	0.478468899521531	0	0	0.956937799043062	0	0	1.43540669856459	0	0	0	0	0	16.2679425837321	4.78468899521531	15.311004784689	0	0	5.74162679425837	0	31.1004784688995	0	0	0	0.478468899521531	0	4.78468899521531	2.39234449760766	2.39234449760766	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	320	"AWI"	320	5048	6675	5655	0	0	0	3.62694300518135	0	1.55440414507772	1.03626943005181	2.59067357512953	0	0	0	0	0	0	0	0	0	0	0	3.62694300518135	1.55440414507772	0	0	1.03626943005181	0	0	0.518134715025907	0	0	0	1.03626943005181	0	12.4352331606218	7.7720207253886	16.0621761658031	1.03626943005181	0	0	0	36.2694300518135	0	0	0	0	0	4.66321243523316	2.07253886010363	2.07253886010363	1.03626943005181	0
3121	4063	"Mire Garvan"	44.106212	26.910492	330	"AWI"	330	5146	7340	5930	0	0.636942675159236	0.955414012738854	3.18471337579618	0	2.22929936305732	0.318471337579618	2.54777070063694	0	1.91082802547771	0	0.318471337579618	0	0	1.59235668789809	0	0	0	0	2.86624203821656	0	0	0	1.27388535031847	0	0.955414012738854	3.82165605095541	0	0	0	0	0	14.6496815286624	2.86624203821656	6.68789808917197	0	0	6.05095541401274	0	37.2611464968153	0.955414012738854	0	0	0	0	3.82165605095541	3.18471337579618	1.91082802547771	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	340	"AWI"	340	5288	7941	6201	0.869565217391304	0.434782608695652	0.869565217391304	2.60869565217391	0	0	0	4.34782608695652	6.95652173913043	1.30434782608696	0	0	0	0	0	0	0	0	0	2.60869565217391	0.869565217391304	0	0	3.91304347826087	0	0	0	0	1.30434782608696	0	0	0	14.3478260869565	3.04347826086957	10.4347826086957	0	0	2.60869565217391	0	32.6086956521739	0.869565217391304	0	0	0	0	4.34782608695652	3.47826086956522	2.17391304347826	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	350	"AWI"	350	5443	8398	6496	0	0	1.44230769230769	2.40384615384615	0	0.961538461538462	0	3.36538461538462	0	2.88461538461538	0	0	0	0	0	0	0	0	0	3.84615384615385	0.480769230769231	0	0	2.40384615384615	0	0	0	0	0	0	0	0	22.5961538461538	1.92307692307692	10.5769230769231	0	0	8.17307692307692	0	29.3269230769231	0	0	0	0	0	2.40384615384615	4.80769230769231	2.40384615384615	0	0
3121	4063	"Mire Garvan"	44.106212	26.910492	360	"AWI"	360	5542	9036	6783	0	0	1.02739726027397	6.50684931506849	0	0	0	5.13698630136986	0	1.71232876712329	0	0	0	0	0	0	0	0	0	3.08219178082192	1.02739726027397	0	0	5.13698630136986	0	0	0	0	0	0	0	0	13.3561643835616	3.42465753424658	11.6438356164384	0	0	4.45205479452055	0	34.2465753424658	0	0	0	0	0	2.3972602739726	2.73972602739726	4.10958904109589	0	0
