"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"
3198	4154	"Kluki"	54.70694	17.28472	420	"AWI"	420	6446	7096	6769	0	0	7.68463073852295	0	0.199600798403194	0	0	0	5.68862275449102	0	0	0	0	0	2.29540918163673	44.1117764471058	0	0	0	0	0	0.598802395209581	0	0	0	0	0	0	0.199600798403194	31.936127744511	0	0	0	0	0	3.49301397205589	0	0	0	0.199600798403194	0	0.29940119760479	0	0	0	3.2934131736527	0
3198	4154	"Kluki"	54.70694	17.28472	430	"AWI"	430	6631	7221	6924	0	0.15748031496063	15.2755905511811	0	1.25984251968504	0	0	0	13.3858267716535	0	0	0	0	0	6.77165354330709	11.8110236220472	0	0	0	0	0.47244094488189	0.62992125984252	0	0	0	0.15748031496063	0	0	0.31496062992126	39.5275590551181	0	0	0	0	0	5.82677165354331	0	0	0	0.15748031496063	0	1.10236220472441	0.31496062992126	0	0	2.67716535433071	0.15748031496063
3198	4154	"Kluki"	54.70694	17.28472	440	"AWI"	440	6815	7398	7124	0	0.136054421768707	11.5646258503401	0	0.952380952380952	0	0.136054421768707	0	7.75510204081633	0	0	0	0	0	4.35374149659864	21.4965986394558	0	0	0	0	0	1.22448979591837	0	0	0	0	0	0	0	39.3197278911565	0	0	0	0	0	7.34693877551021	0	0	0	0.272108843537415	0	0.952380952380952	0	0	0	4.48979591836735	0
3198	4154	"Kluki"	54.70694	17.28472	450	"AWI"	450	7009	7532	7316	0	0	14.0983606557377	0	0.655737704918033	0	0	0	11.9672131147541	0.491803278688525	0	0	0	0	9.18032786885246	9.34426229508197	0	0	0	0	0	0.491803278688525	0	0	0	0	0	0	0.327868852459016	39.0163934426229	0	0	0	0	0	8.52459016393443	0	0	0	0.163934426229508	0	0.327868852459016	0.327868852459016	0	0	5.08196721311475	0
3198	4154	"Kluki"	54.70694	17.28472	460	"AWI"	460	7327	7639	7489	0	0	17.687074829932	0	0	0.510204081632653	0.510204081632653	0	12.7551020408163	0	0	0	0	0	12.4149659863946	6.46258503401361	0	0	0.170068027210884	0	0	1.02040816326531	0	0	0	0	0	0	0	36.734693877551	0	0	0	0	0	7.14285714285714	0	0	0	0	0	0.170068027210884	0	0	0	4.42176870748299	0
3198	4154	"Kluki"	54.70694	17.28472	470	"AWI"	470	7470	7879	7638	0	0.168918918918919	12.8378378378378	0	0	0.168918918918919	0	0	7.60135135135135	0.337837837837838	0	0	0	0	7.77027027027027	6.92567567567568	0	0	0	0	0	1.52027027027027	0	0	0	0	0	0	0.168918918918919	50.6756756756757	0	0	0	0	0	8.9527027027027	0	0	0	0	0	0.168918918918919	0	0	0	2.7027027027027	0
3198	4154	"Kluki"	54.70694	17.28472	480	"AWI"	480	7571	8074	7802	0	0	14.6808510638298	0	0.212765957446809	0	0.212765957446809	0	8.72340425531915	0.212765957446809	0	0	0	0	13.1914893617021	5.53191489361702	0	0	0	0	0	1.48936170212766	0	0	0	0	0.212765957446809	0	0.212765957446809	44.2553191489362	0	0	0	5.95744680851064	0	0	0	0	0	0	0	0	0	0	0	5.1063829787234	0
3198	4154	"Kluki"	54.70694	17.28472	490	"AWI"	490	7697	8216	7959	0	0	11.6161616161616	0.168350168350168	0	0	0.168350168350168	0	7.07070707070707	0	0	0	0	0	9.76430976430976	6.3973063973064	0	0	0	0	0	0.505050505050505	0	0	0	0	0	0	0.168350168350168	53.8720538720539	0	0	0	0	0	5.72390572390572	0	0	0	0	0	0	0	0	0	4.54545454545455	0
3198	4154	"Kluki"	54.70694	17.28472	500	"AWI"	500	7869	8307	8118	0	0	2.95420974889217	0	0	0	0.147710487444609	0	1.62481536189069	0.147710487444609	0	0	0	0	3.397341211226	3.69276218611521	0	0	0	0	0.147710487444609	0.295420974889217	0	0	0	0	0	0	0.147710487444609	85.2289512555391	0	0	0	0.147710487444609	0	1.03397341211226	0	0	0	0.147710487444609	0	0.147710487444609	0	0	0	0.738552437223043	0
3198	4154	"Kluki"	54.70694	17.28472	505	"AWI"	505	8001	8344	8198	0	0	3.77073906485671	0.150829562594268	0	0	0	0	3.01659125188537	0	0	0	0	0	3.31825037707391	4.22322775263952	0	0	0	0	0	0	0	0	0	0	0	0	0	81.1463046757164	0	0	0	0	0	2.26244343891403	0	0	0	0	0	0.452488687782805	0	0	0	1.65912518853695	0
3198	4154	"Kluki"	54.70694	17.28472	515	"AWI"	515	8151	8593	8376	0	0	5.4673721340388	0	0	0	0.17636684303351	0	3.17460317460317	0.352733686067019	0	0	0	0	4.05643738977072	9.1710758377425	0	0	0	0	0	0	0	0	0.17636684303351	0	0	0	0.352733686067019	73.015873015873	0	0	0	0	0	2.46913580246914	0	0	0	0	0	0	0	0	0	1.58730158730159	0
3198	4154	"Kluki"	54.70694	17.28472	525	"AWI"	525	8297	8898	8564	0	0.165016501650165	13.5313531353135	0	0	0	0.165016501650165	0	8.41584158415842	0.165016501650165	0	0	0	0	11.2211221122112	6.93069306930693	0	0	0	0	0	1.48514851485149	0	0	0	0	0	0	0.165016501650165	45.2145214521452	0	0	0	0	0	5.61056105610561	0	0	0	0.165016501650165	0	0.165016501650165	0	0	0	6.6006600660066	0
3198	4154	"Kluki"	54.70694	17.28472	535	"AWI"	535	8492	9078	8761	0	0	5.40123456790123	0	0.154320987654321	0	0.308641975308642	0	4.93827160493827	0.308641975308642	0	0	0	0	7.40740740740741	9.87654320987654	0	0	0	0	0	0.308641975308642	0	0	0	0	0	0	0.154320987654321	64.5061728395062	0	0	0	0.154320987654321	0	2.16049382716049	0	0	0	0.154320987654321	0	0.617283950617284	0	0	0	3.54938271604938	0
3198	4154	"Kluki"	54.70694	17.28472	545	"AWI"	545	8670	9228	8946	0	0	3.55677154582763	0	0	0	0	0	1.50478796169631	0	0	0	0	0	2.59917920656635	8.34473324213406	0	0	0	0	0	0	0	0	0.136798905608755	0	0	0	0.27359781121751	81.3953488372093	0	0	0	0.27359781121751	0	0.957592339261286	0	0	0	0.136798905608755	0	0.27359781121751	0	0	0	0.547195622435021	0
3198	4154	"Kluki"	54.70694	17.28472	555	"AWI"	555	8806	9374	9099	0	0.0731528895391368	5.41331382589612	0	0	0	0.146305779078274	0	8.558888076079	0.0731528895391368	0	0	0	0	15.3621068032187	2.7798098024872	0	0	0	0	0	0	0	0	0	0	0	0	0.146305779078274	63.1309436722751	0	0	0	0.146305779078274	0	2.1945866861741	0	0	0.365764447695684	0	0	0.365764447695684	0	0	0	1.24359912216533	0
3198	4154	"Kluki"	54.70694	17.28472	565	"AWI"	565	8940	9481	9228	0	0	2.68562401263823	0	0	0	0	0	5.21327014218009	0	0	0	0	0	8.68878357030016	6.95102685624013	0	0	0	0	0	0	0	0	0	0	0	0	0	73.3017377567141	0	0	0	0	0	1.10584518167457	0	0	0	0	0	0.4739336492891	0	0	0	1.57977883096366	0
3198	4154	"Kluki"	54.70694	17.28472	575	"AWI"	575	9088	9617	9367	0	0	1.74002047082907	0	0	0	0.307062436028659	0	9.21187308085977	0	0	0	0	0	11.7707267144319	7.98362333674514	0	0	0	0	0	0	0	0	0.511770726714432	0	0	0	0	65.4042988741044	0	0	0	0.307062436028659	0	1.02354145342886	0	0	0	0.102354145342886	0	0.307062436028659	0	0	0	1.33060388945752	0
3198	4154	"Kluki"	54.70694	17.28472	585	"AWI"	585	9235	9791	9518	0	0	0.623052959501558	0	0	0	0	0	4.82866043613707	0	0	0	0	0	4.82866043613707	4.98442367601246	0	0	0	0	0	0	0	0.155763239875389	0	0	0	0	0	82.398753894081	0	0	0	0.155763239875389	0	0.311526479750779	0	0	0	0	0	0.778816199376947	0	0	0	0.934579439252336	0
3198	4154	"Kluki"	54.70694	17.28472	595	"AWI"	595	9375	10027	9684	0	0	0	0	0	0	0	0	1.40562248995984	0	0	0	0	0	2.20883534136546	10.0401606425703	0	0	0	0	0	0	0	0	0	0	0	0	0.200803212851406	84.7389558232932	0	0	0	0.401606425702811	0	0.401606425702811	0	0	0	0.401606425702811	0	0	0	0	0	0.200803212851406	0
3198	4154	"Kluki"	54.70694	17.28472	605	"AWI"	605	9513	10193	9853	0	0	0.144508670520231	0	0	0	0	0	6.5028901734104	0	0	0	0	0	6.64739884393064	6.21387283236994	0	0	0	0	0	0	0	0	0	0	0	0	0	77.0231213872832	0	0	0	0.289017341040462	0	0.289017341040462	0	0	0	0.144508670520231	0	1.15606936416185	0	0	0	1.58959537572254	0
3198	4154	"Kluki"	54.70694	17.28472	615	"AWI"	615	9697	10349	10031	0	0	0.6426735218509	0.12853470437018	0	0	0.25706940874036	0	18.5089974293059	0.12853470437018	0	0	0	0	10.6683804627249	4.4987146529563	0	0	0	0	0	0	0	0	0	0	0	0	0.12853470437018	62.4678663239075	0	0	0	0.6426735218509	0	0	0	0	0	0	0	0.77120822622108	0	0	0	0.89974293059126	0.25706940874036
3198	4154	"Kluki"	54.70694	17.28472	625	"AWI"	625	9946	10483	10193	0	0	0.123915737298637	0	0	0	0.123915737298637	0	5.82403965303594	0.123915737298637	0	0	0	0	6.19578686493185	10.0371747211896	0	0	0	0	0	0	0	0.123915737298637	0	0	0.247831474597274	0	0.123915737298637	76.456009913259	0	0	0	0.123915737298637	0	0	0	0	0	0	0	0.247831474597274	0	0	0	0.247831474597274	0
3198	4154	"Kluki"	54.70694	17.28472	635	"AWI"	635	10200	10680	10406	0	0	8.11051693404634	0	0.089126559714795	0	0.17825311942959	0	0	0.089126559714795	0	0	0	4.09982174688057	0	25.222816399287	0	0	0	0	0	0	0	0	0	0	0	0	0	60.9625668449198	0	0	0	0.53475935828877	0.089126559714795	0.17825311942959	0	0	0	0	0	0.35650623885918	0	0	0	0.089126559714795	0
3198	4154	"Kluki"	54.70694	17.28472	645	"AWI"	645	10372	11034	10670	0	0	0.191938579654511	0	0	0	0	0	4.99040307101727	0	0	0	0	0	2.11132437619962	14.7792706333973	0	0	0	0	0	0	0	0	0	0	0	0	0	76.7754318618042	0	0	0	0.575815738963532	0	0	0	0	0	0	0	0.191938579654511	0	0	0	0.383877159309021	0
3198	4154	"Kluki"	54.70694	17.28472	655	"AWI"	655	10588	11325	10962	0	0	0	0.127388535031847	0.127388535031847	0	0.382165605095541	0	10.7006369426752	0	0	0	0	0	2.1656050955414	12.484076433121	0	0	0	0	0	0	0	0.127388535031847	0	0	0	0	0.127388535031847	71.9745222929936	0	0	0	0.636942675159236	0	0	0	0	0	0.127388535031847	0	0.89171974522293	0	0	0	0.127388535031847	0
3198	4154	"Kluki"	54.70694	17.28472	665	"AWI"	665	10762	11620	11230	0	0	0	0.393037619314992	0.336889387984278	0	1.23526108927569	0	27.0634475014037	0.0561482313307131	0	0	0	0	0	7.18697361033128	0.0561482313307131	0	0	0	0	0	0	0.72992700729927	0.0561482313307131	0	0	0	0	61.8192026951151	0	0	0	0.786075238629983	0	0	0.168444693992139	0	0	0.112296462661426	0	0	0	0	0	0	0
