"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15909	24495	"Ilot Sully"	47.2225	-1.55139	1115	"AWI"	1115	5057	6044	5474	0	4.29447852760736	0	8.28220858895705	0	0	0	0	14.7239263803681	0.306748466257669	0	0	0	0	0	0	0	0	0	0	1.53374233128834	0	0	0.613496932515337	0.306748466257669	0.306748466257669	0.306748466257669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.920245398773006	0.613496932515337	0	7.66871165644172	38.0368098159509	0.306748466257669	0.306748466257669	0	0	0	17.7914110429448	0	0	0	0	0	3.68098159509202	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1145	"AWI"	1145	5139	6151	5581	0	2.9585798816568	1.4792899408284	10.6508875739645	0	0.29585798816568	0.591715976331361	0	18.6390532544379	0.29585798816568	0	0	0	0	0	0	0	0	0	0	2.66272189349112	0	0	0	0	0	0.591715976331361	0	0	0	0	0	0.29585798816568	0	0	0	0	0	0	0	0	0	0	0	0	0.29585798816568	0	5.02958579881657	39.3491124260355	0	0	0	0	0	14.2011834319527	0	0	0	0	0.29585798816568	2.36686390532544	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1160	"AWI"	1160	5170	6222	5632	0	5.08474576271187	1.69491525423729	8.8135593220339	0.338983050847458	0	0.338983050847458	0	13.2203389830508	1.01694915254237	0	0	0	0	0	0	0.338983050847458	0	0	0	2.03389830508475	0	0	0.338983050847458	0	0	1.01694915254237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8983050847458	32.2033898305085	0.338983050847458	0	0	0	0	18.3050847457627	0	0	0	0	0	1.01694915254237	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1180	"AWI"	1180	5216	6324	5700	0	6.66666666666667	0.952380952380952	8.57142857142857	0.317460317460317	0.317460317460317	1.26984126984127	0	14.6031746031746	0.952380952380952	0	0	0	0	0	0	0	0	0	0	2.22222222222222	0	0	0	0	0	0.317460317460317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317460317460317	0	0	0	0	0	7.93650793650794	38.7301587301587	0	0	0	0	0	12.0634920634921	0	0	0.317460317460317	0	0	4.12698412698413	0.317460317460317	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1205	"AWI"	1205	5295	6410	5797	0.327868852459016	3.60655737704918	1.63934426229508	7.86885245901639	0	0.655737704918033	0.983606557377049	0	21.9672131147541	0.327868852459016	0	0	0	0	0	0	0	0	0	0	3.60655737704918	0	0	0.327868852459016	0	0	0.327868852459016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327868852459016	0	4.91803278688525	35.7377049180328	0	0.327868852459016	0	0	0	17.0491803278689	0	0	0	0	0	0	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1225	"AWI"	1225	5343	6498	5874	0.236406619385343	4.25531914893617	0.709219858156028	6.6193853427896	0	0.236406619385343	0.472813238770686	0	29.3144208037825	1.18203309692671	0	0	0	0	0	0	0	0	0	0	1.41843971631206	0	0	0.236406619385343	0.236406619385343	0	0	0	0	0	0	0	0.236406619385343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74704491725768	20.5673758865248	0	0	0	0	0	20.5673758865248	0	0	0	0.236406619385343	0	4.49172576832151	0	0	0.236406619385343	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1250	"AWI"	1250	5418	6583	5966	0.332225913621262	4.65116279069767	1.32890365448505	10.2990033222591	0	0.332225913621262	1.66112956810631	0	14.9501661129568	0.664451827242525	0	0	0	0	0	0	0	0	0	0	3.65448504983389	0	0	0	0.996677740863787	0	0.332225913621262	0	0	0	0	0	0.664451827242525	0	0	0	0	0	0.332225913621262	0	0	0	0	0	0	0.332225913621262	0	12.2923588039867	32.890365448505	0	0	0	0	0	10.9634551495017	0	0	0	0.332225913621262	0	2.99003322259136	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1270	"AWI"	1270	5480	6653	6040	0	6.35593220338983	0.423728813559322	10.5932203389831	0	0.847457627118644	0.423728813559322	0	18.2203389830508	0.423728813559322	0	0	0	0	0	0	0	0.423728813559322	0	0	2.54237288135593	0	0	0.423728813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423728813559322	0	7.6271186440678	35.5932203389831	0	0	0	0	0	13.135593220339	0	0	0	0.423728813559322	0	2.11864406779661	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1315	"AWI"	1315	5630	6818	6203	0	6.48148148148148	0.617283950617284	8.64197530864197	0	0	0.308641975308642	0	19.7530864197531	0	0.308641975308642	0	0	0.308641975308642	0	0	0	0	0	0	3.39506172839506	0	0	0.308641975308642	0	0	0.617283950617284	0	0	0	0	0	0	0	0.617283950617284	0	0	0	0	0	0	0	0	0	0	0.308641975308642	0	4.62962962962963	39.5061728395062	0	0	0	0	0	12.3456790123457	0	0	0	0.308641975308642	0	1.54320987654321	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1340	"AWI"	1340	5715	6890	6294	0	5.0314465408805	1.25786163522013	5.34591194968553	0	0	0.314465408805031	0	14.7798742138365	0.314465408805031	0.314465408805031	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0.943396226415094	0	0	0	0	0	0	0	0	0.314465408805031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08805031446541	42.7672955974843	0	0	0	0	0	13.8364779874214	0	0	0	0.314465408805031	0	7.86163522012579	0.628930817610063	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1360	"AWI"	1360	5767	6963	6368	0	2.38095238095238	0.680272108843537	3.06122448979592	0	0.680272108843537	0	0	18.0272108843537	0.680272108843537	0	0	0	0	0	0	0	0	0	0	1.02040816326531	0	0	0.340136054421769	0	0	0.680272108843537	0	0	0	0	0	0	0	0.340136054421769	0	0	0	0.340136054421769	0	0	0	0	0	0	0.340136054421769	0	10.8843537414966	21.4285714285714	0	0	0	0	0	34.0136054421769	0.340136054421769	0	0	0	0	4.76190476190476	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1385	"AWI"	1385	5871	7036	6459	0	3.79008746355685	1.74927113702624	2.91545189504373	0	0	0.87463556851312	0	10.7871720116618	0.291545189504373	0	0	0	0.291545189504373	0	0	0	0	0	0	4.66472303206997	0	0	0	0	0	0.583090379008746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87463556851312	0	0	0	0	0	9.62099125364431	22.4489795918367	0	0	0	0	0	38.1924198250729	0	0	0	0	0	2.91545189504373	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1405	"AWI"	1405	5925	7094	6532	0	7.09219858156028	1.41843971631206	7.09219858156028	0.354609929078014	0	0	0	15.6028368794326	0.354609929078014	0	0	0	0	0	0	0	0	0	0	0.709219858156028	0	0	0	0	0	0.354609929078014	0	0	0	0	0	0	0	0.354609929078014	0	0	0	0	0	0	0	0	0	0	0	0	8.86524822695035	22.6950354609929	0.354609929078014	0.354609929078014	0	0	0	31.2056737588652	0	0	0.354609929078014	0	0	2.83687943262411	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1430	"AWI"	1430	6014	7189	6618	0	4.67836257309941	1.16959064327485	2.63157894736842	0.292397660818713	0	0.292397660818713	0	9.64912280701754	0.584795321637427	0	0	0	0	0	0	0	0	0	0	0.584795321637427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92397660818713	22.5146198830409	0	0	0	0	0	51.7543859649123	0.584795321637427	0	0	0	0	2.04678362573099	0.292397660818713	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1450	"AWI"	1450	6107	7232	6693	0.350877192982456	8.07017543859649	1.75438596491228	4.56140350877193	0	0.350877192982456	0.350877192982456	0	13.6842105263158	0.701754385964912	0	0	0	0	0	0	0	0	0	0	2.10526315789474	0	0	0.350877192982456	0	0	0	0	0	0	0	0	0	0	0	0.350877192982456	0	0	0	0	0	0	0	0	0	0.350877192982456	0	5.6140350877193	27.3684210526316	0	0	0	0	0.701754385964912	32.6315789473684	0	0	0	0	0	0.701754385964912	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1475	"AWI"	1475	6198	7309	6779	0	3.23529411764706	1.47058823529412	2.35294117647059	0	0	0	0	17.6470588235294	1.47058823529412	0	0	0	0	0	0	0	0	0	0	1.76470588235294	0	0	0	0	0.588235294117647	1.47058823529412	0	0	0	0	0	0.294117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76470588235294	27.9411764705882	0.294117647058824	0	0	0	0	35.2941176470588	0	0	0	0.588235294117647	0	3.82352941176471	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1485	"AWI"	1485	6226	7354	6816	0	4.40677966101695	0.677966101694915	2.71186440677966	0	0.338983050847458	0.338983050847458	0	29.1525423728814	0	0	0	0	0	0	0	0	0	0	0	2.03389830508475	0	0	0	0	0	0.338983050847458	0	0	0	0	0	0.338983050847458	0	0	0	0	0	0	0	0	0.338983050847458	0	0	0	0.338983050847458	0	11.1864406779661	23.728813559322	0	0	0	0	0	21.3559322033898	0	0.338983050847458	0	0	0	2.3728813559322	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1495	"AWI"	1495	6270	7382	6850	0	3.7037037037037	0.308641975308642	3.08641975308642	0.308641975308642	0.925925925925926	0	0	14.5061728395062	0.308641975308642	0	0	0	0	0	0	0	0	0	0	2.46913580246914	0	0	0.308641975308642	0	0	1.23456790123457	0	0	0	0	0	0.308641975308642	0	0	0	0	0	0	0	0	0	0	0	0	0.308641975308642	0	11.1111111111111	41.6666666666667	0	0	0	0	0	12.3456790123457	0.308641975308642	0	0	0.925925925925926	0	5.55555555555556	0	0	0.308641975308642	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1520	"AWI"	1520	6383	7451	6941	0.315457413249211	6.94006309148265	1.89274447949527	0.315457413249211	0	0.315457413249211	0	0	15.7728706624606	0.315457413249211	0.315457413249211	0	0.315457413249211	0	0	0	0	0	0	0	2.20820189274448	0	0	0.315457413249211	0	0	1.26182965299685	0	0	0	0	0	0	0	0.315457413249211	0	0	0	0	0	0	0	0	0	0	0	0	11.3564668769716	31.5457413249211	0	0.315457413249211	0	0	0	23.3438485804416	0.315457413249211	0	0.315457413249211	0.315457413249211	0	1.89274447949527	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1540	"AWI"	1540	6456	7520	7016	0	1.53374233128834	0.306748466257669	0.306748466257669	0	0.920245398773006	0	0	16.8711656441718	0.920245398773006	0.306748466257669	0	0	0	0	0	0	0	0	0	1.84049079754601	0	0	0.613496932515337	0.306748466257669	0	1.22699386503067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60122699386503	34.9693251533742	0	0	0	0	0	27.3006134969325	0	0	0	0	0	7.97546012269939	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1565	"AWI"	1565	6580	7589	7100	0	4.18006430868167	1.60771704180064	1.92926045016077	0	0.643086816720257	0.643086816720257	0	19.2926045016077	0.643086816720257	0	0	0	0	0	0	0	0	0	0	1.92926045016077	0	0	0.321543408360129	0	0	1.28617363344051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321543408360129	0	7.71704180064309	26.3665594855305	0	0	0	0	0	28.9389067524116	0	0	0	0.643086816720257	0	3.53697749196141	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1585	"AWI"	1585	6680	7642	7167	0	0	0.709219858156028	0	0	0	0	0	23.0496453900709	0	0	0	0	0	0	0	0	0.354609929078014	0	0	3.19148936170213	0	0	0.354609929078014	0	0	0.354609929078014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54609929078014	30.8510638297872	0	0.354609929078014	0	0	0	31.9148936170213	1.06382978723404	0	0	0	0	4.25531914893617	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1610	"AWI"	1610	6774	7734	7255	0	3.77358490566038	0.943396226415094	0.943396226415094	0	0.314465408805031	0.943396226415094	0	19.4968553459119	0.314465408805031	0	0	0	0	0	0	0	0	0	0	1.57232704402516	0	0	0.314465408805031	0.314465408805031	0	0.314465408805031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.23270440251572	23.5849056603774	0	0	0	0	0	37.4213836477987	0.314465408805031	0	0	0	0	2.20125786163522	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1630	"AWI"	1630	6906	7803	7327	0	2.07612456747405	1.3840830449827	3.11418685121107	0	0.346020761245675	0.346020761245675	0	21.4532871972318	1.03806228373702	0	0	0	0	0	0	0	0	0	0	2.42214532871972	0	0	0.69204152249135	0	0	1.3840830449827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80622837370242	24.9134948096886	0	0.346020761245675	0	0	0.346020761245675	33.2179930795848	0	0	0.69204152249135	0	0	2.42214532871972	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1655	"AWI"	1655	7021	7903	7424	0.332225913621262	2.6578073089701	0.332225913621262	4.31893687707641	0	0.664451827242525	0	0	22.2591362126246	0	0	0	0	0	0	0	0	0	0	0	1.32890365448505	0	0	0.332225913621262	0.332225913621262	0	3.32225913621263	0	0	0	0	0	1.32890365448505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99003322259136	32.890365448505	0	0	0	0	0	24.5847176079734	0	0	0	0	0	2.32558139534884	0	0	0	0	0
15909	24495	"Ilot Sully"	47.2225	-1.55139	1675	"AWI"	1675	7076	7999	7504	0	0.395256916996047	1.18577075098814	0	0	0	0.395256916996047	0	23.3201581027668	0.395256916996047	0	0	0	0	0	0	0	0	0	0	3.55731225296443	0	0	1.58102766798419	0.395256916996047	0	1.18577075098814	0	0	0	0	0	0.395256916996047	0	0	0	0	0	0	0	0	0.395256916996047	0	0	0	0.395256916996047	0	13.8339920948617	45.4545454545455	0	0	0	0	0	0.790513833992095	0.790513833992095	0	0	0.395256916996047	0	4.34782608695652	0	0	0.395256916996047	0.395256916996047	0
