"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16656	26435	"Egelsee"	47.61312	12.17047	700	"AWI"	700	13115	16413	14970	0	0	7	7	0	0	24	0	12	0	0	0	0	0	0	0	3	0	0	0	30	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	1	0	6	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	705	"AWI"	705	13151	16487	15014	0	0	8	11	0	0	40	0	16	0	2	0	0	0	0	0	3	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	3	1	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	710	"AWI"	710	13181	16552	15060	0	0	2	2	0	0	2	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0
16656	26435	"Egelsee"	47.61312	12.17047	715	"AWI"	715	13223	16648	15097	0	0	5	8	0	0	25	0	6	0	4	0	0	0	0	0	1	0	13	0	8	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	2	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	718	"AWI"	718	13250	16690	15116	0	0	6	7	0	0	9	0	3	0	0	0	0	0	0	0	1	0	3	0	17	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	2	0	0
16656	26435	"Egelsee"	47.61312	12.17047	740	"AWI"	740	13454	16915	15321	0	0	1	8	0	0	7	0	6	0	1	0	0	0	0	0	1	0	5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	760	"AWI"	760	13580	17154	15493	0	0	2	5	0	0	11	0	9	0	0	0	0	0	0	0	4	0	6	0	15	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0
16656	26435	"Egelsee"	47.61312	12.17047	780	"AWI"	780	13751	17420	15667	0	0	2	3	0	0	11	0	8	0	0	0	0	0	0	0	0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	800	"AWI"	800	13952	17648	15848	0	0	7	5	0	0	14	0	6	0	0	0	0	0	0	0	6	0	5	0	18	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
16656	26435	"Egelsee"	47.61312	12.17047	820	"AWI"	820	14119	17868	16033	1	0	9	7	1	0	30	0	13	0	0	0	0	0	0	0	2	0	7	0	13	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	6	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	840	"AWI"	840	14329	18099	16221	0	0	11	6	1	0	39	0	14	0	0	0	0	0	0	0	5	0	9	0	20	1	5	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	6	1	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	860	"AWI"	860	14492	18342	16395	0	1	19	15	1	0	99	0	33	0	0	0	0	0	0	0	5	0	10	0	29	0	8	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	2	4	0	0	0	0	0	7	0	4	0	0
16656	26435	"Egelsee"	47.61312	12.17047	880	"AWI"	880	14688	18528	16571	0	0	23	12	1	0	75	0	54	0	0	0	0	0	0	0	6	0	21	0	42	0	17	0	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	9	163	0	0	0	0	3	0	0	0	3	0	2	0	0	0	0	0	6	7	14	0	0
16656	26435	"Egelsee"	47.61312	12.17047	900	"AWI"	900	14845	18716	16752	0	0	15	19	1	0	76	0	12	0	1	0	0	0	0	0	2	0	3	0	16	0	8	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	920	"AWI"	920	15020	18922	16924	0	0	2	5	0	0	19	0	9	0	0	0	0	0	0	0	3	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
16656	26435	"Egelsee"	47.61312	12.17047	960	"AWI"	960	15316	19376	17284	0	0	2	5	0	0	9	0	17	0	0	0	0	0	0	0	2	0	5	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
