"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lythraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16674	26518	"Schwemm"	47.65811	12.299518	270	"AWI"	270	4464	5045	4771	60	3	255	0	2	0	1	0	0	29	0	0	0	0	0	0	0	0	0	156	35	0	0	27	0	223	0	23	0	0	0	0	0	0	0	0	1	248	0	0	0	0	0	39	0	0	0	0	0	3	0	1	0	0	1	6	10	0	0
16674	26518	"Schwemm"	47.65811	12.299518	280	"AWI"	280	4537	5151	4865	49	2	111	1	0	0	2	0	0	16	0	1	0	0	0	0	0	0	0	93	23	0	0	32	0	303	0	22	0	0	0	1	0	0	0	0	0	288	0	0	0	0	0	40	0	0	0	1	0	1	0	0	0	0	0	3	9	0	0
16674	26518	"Schwemm"	47.65811	12.299518	290	"AWI"	290	4646	5244	4956	102	2	200	0	3	0	0	0	0	21	0	0	0	0	0	0	0	0	0	122	35	0	0	14	0	192	0	18	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	38	0	0	0	1	1	1	0	0	0	0	0	11	8	1	0
16674	26518	"Schwemm"	47.65811	12.299518	300	"AWI"	300	4734	5333	5052	68	3	222	0	2	0	2	0	0	39	0	0	0	0	0	0	0	0	0	126	27	0	0	13	0	202	0	16	0	0	0	2	0	0	0	0	1	220	0	0	0	0	0	52	0	0	0	1	0	1	0	0	0	0	0	14	16	1	0
16674	26518	"Schwemm"	47.65811	12.299518	310	"AWI"	310	4821	5413	5148	102	4	196	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	95	43	0	0	19	0	232	0	13	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	38	0	0	0	1	0	0	0	0	0	0	0	10	9	0	0
16674	26518	"Schwemm"	47.65811	12.299518	320	"AWI"	320	4934	5484	5244	59	2	99	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	40	23	0	0	16	0	114	0	15	0	0	0	0	0	0	0	1	1	133	0	0	0	0	0	13	0	1	0	0	0	2	0	0	0	0	0	9	1	0	0
16674	26518	"Schwemm"	47.65811	12.299518	330	"AWI"	330	5041	5551	5338	46	1	122	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	67	96	0	0	0	0	47	5	6	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	31	0	0	0	0	1	0	0	0	0	0	0	4	8	1	0
16674	26518	"Schwemm"	47.65811	12.299518	340	"AWI"	340	5120	5637	5432	138	4	204	1	4	0	2	0	0	33	0	1	0	0	1	0	0	1	0	180	215	0	0	0	0	91	0	24	0	0	0	1	0	0	0	0	0	341	0	0	0	0	0	73	0	0	5	1	2	2	0	0	0	1	0	16	22	5	0
16674	26518	"Schwemm"	47.65811	12.299518	350	"AWI"	350	5224	5780	5534	77	0	51	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	88	398	0	0	0	0	22	0	5	0	0	0	1	0	0	0	0	0	224	0	0	0	0	0	35	0	0	0	3	1	1	0	0	0	0	0	2	1	0	0
16674	26518	"Schwemm"	47.65811	12.299518	360	"AWI"	360	5336	5921	5639	91	1	104	0	0	0	1	0	0	17	0	1	0	0	0	0	0	0	0	87	98	0	0	0	0	36	0	12	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	23	0	0	0	1	0	1	0	0	0	0	0	10	16	0	0
16674	26518	"Schwemm"	47.65811	12.299518	370	"AWI"	370	5434	6052	5746	111	3	77	0	1	0	0	5	0	0	0	0	0	0	0	1	0	0	0	68	283	0	0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	32	0	1	0	1	0	0	0	0	0	0	0	7	21	0	0
16674	26518	"Schwemm"	47.65811	12.299518	380	"AWI"	380	5548	6145	5861	72	0	82	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	75	81	0	0	0	0	13	0	11	0	0	0	0	0	0	1	0	0	212	0	0	0	0	0	46	0	0	6	6	1	0	0	0	0	0	0	4	29	1	0
16674	26518	"Schwemm"	47.65811	12.299518	390	"AWI"	390	5681	6234	5967	79	1	71	0	2	0	1	0	0	9	0	1	1	0	0	1	0	1	0	81	154	0	0	0	0	11	0	18	0	0	0	0	0	0	0	0	0	206	0	0	0	1	0	27	0	1	3	1	0	0	0	0	0	0	0	8	21	0	0
16674	26518	"Schwemm"	47.65811	12.299518	400	"AWI"	400	5814	6345	6074	51	2	126	1	2	0	0	0	0	20	0	1	0	0	0	0	0	0	0	110	205	0	0	0	0	24	0	28	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	16	0	0	0	0	0	2	0	0	0	0	0	4	45	0	0
16674	26518	"Schwemm"	47.65811	12.299518	410	"AWI"	410	5947	6444	6191	27	0	74	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	39	21	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0
16674	26518	"Schwemm"	47.65811	12.299518	420	"AWI"	420	6027	6628	6305	19	0	144	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	57	33	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0
16674	26518	"Schwemm"	47.65811	12.299518	430	"AWI"	430	6106	6826	6416	4	0	162	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	59	69	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0	11	10	0	0
16674	26518	"Schwemm"	47.65811	12.299518	440	"AWI"	440	6178	7011	6534	7	0	135	0	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0	95	252	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	10	28	0	0
16674	26518	"Schwemm"	47.65811	12.299518	450	"AWI"	450	6266	7136	6654	1	0	114	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	73	51	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	344	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	15	0	0
16674	26518	"Schwemm"	47.65811	12.299518	460	"AWI"	460	6360	7268	6778	3	0	62	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	53	68	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	6	1	0
16674	26518	"Schwemm"	47.65811	12.299518	470	"AWI"	470	6449	7415	6899	11	2	91	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	67	72	1	0	0	0	3	0	13	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	27	0	0	0	1	0	0	1	0	0	1	0	4	25	0	0
16674	26518	"Schwemm"	47.65811	12.299518	480	"AWI"	480	6558	7555	7022	7	2	104	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	97	223	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	14	37	0	0
16674	26518	"Schwemm"	47.65811	12.299518	490	"AWI"	490	6674	7672	7146	8	1	71	0	0	0	0	0	0	7	0	17	0	0	0	0	0	0	0	148	286	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	15	0	0	0	4	0	1	0	0	0	0	0	5	33	0	0
16674	26518	"Schwemm"	47.65811	12.299518	500	"AWI"	500	6780	7786	7267	3	1	787	0	1	0	0	0	0	30	0	4	0	0	0	0	0	0	0	84	118	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	182	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	4	20	0	0
16674	26518	"Schwemm"	47.65811	12.299518	510	"AWI"	510	6872	7908	7387	8	0	67	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	151	38	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	5	10	0	0
16674	26518	"Schwemm"	47.65811	12.299518	520	"AWI"	520	6997	7990	7510	2	0	55	0	1	0	0	0	0	7	0	9	0	0	0	0	0	0	0	110	242	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	22	0	0	0	4	0	0	0	0	0	0	0	9	41	0	0
16674	26518	"Schwemm"	47.65811	12.299518	530	"AWI"	530	7129	8092	7630	0	3	82	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	122	32	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	18	60	0	0
16674	26518	"Schwemm"	47.65811	12.299518	540	"AWI"	540	7257	8213	7756	0	1	190	0	3	0	0	0	0	9	0	0	0	0	1	0	0	0	0	81	378	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	21	0	1	0	1	0	0	1	0	0	0	0	9	28	4	0
16674	26518	"Schwemm"	47.65811	12.299518	550	"AWI"	550	7402	8318	7876	0	1	187	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	79	64	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	11	25	0	0
16674	26518	"Schwemm"	47.65811	12.299518	560	"AWI"	560	7578	8422	7992	2	0	180	0	1	0	0	0	0	19	0	0	0	1	4	0	0	1	0	102	115	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	11	0	1	0	0	0	1	1	0	0	0	0	15	51	0	0
16674	26518	"Schwemm"	47.65811	12.299518	570	"AWI"	570	7750	8516	8108	0	1	45	0	1	0	0	0	0	1	1	1	0	0	2	0	0	0	0	115	86	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	1	0	6	75	0	0
16674	26518	"Schwemm"	47.65811	12.299518	580	"AWI"	580	7948	8630	8227	0	0	36	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	173	92	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	6	0	0	0	0	1	0	1	0	0	0	0	6	92	0	0
16674	26518	"Schwemm"	47.65811	12.299518	590	"AWI"	590	8076	8858	8384	0	0	50	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	208	182	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	5	68	0	0
16674	26518	"Schwemm"	47.65811	12.299518	600	"AWI"	600	8185	9148	8557	0	0	31	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	233	144	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	6	47	0	0
16674	26518	"Schwemm"	47.65811	12.299518	610	"AWI"	610	8283	9424	8735	0	2	18	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	201	82	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	7	58	2	0
16674	26518	"Schwemm"	47.65811	12.299518	620	"AWI"	620	8419	9634	8921	0	4	13	0	3	1	0	0	0	6	0	0	0	0	0	0	0	0	0	137	189	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	38	0	0	0	0	0	1	0	0	0	0	2	12	92	1	0
16674	26518	"Schwemm"	47.65811	12.299518	630	"AWI"	630	8560	9843	9108	0	4	27	0	1	0	1	0	0	4	0	1	2	0	0	0	0	0	0	175	213	0	0	0	0	0	0	22	0	0	0	0	0	0	1	0	0	142	0	0	0	0	0	33	0	0	0	1	2	1	0	0	0	0	1	15	81	1	0
16674	26518	"Schwemm"	47.65811	12.299518	640	"AWI"	640	8688	10061	9297	0	5	27	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	172	231	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	57	0	0	0	1	0	0	0	0	0	0	1	3	113	2	0
16674	26518	"Schwemm"	47.65811	12.299518	648	"AWI"	648	8799	10197	9447	0	2	22	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	162	568	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	24	0	0	0	2	0	1	0	0	0	0	0	14	58	0	0
16674	26518	"Schwemm"	47.65811	12.299518	657	"AWI"	657	8939	10368	9615	0	3	21	0	1	0	1	0	0	12	0	0	0	0	0	0	0	1	0	203	208	0	0	0	0	1	0	38	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	49	0	0	0	0	0	2	1	0	0	0	0	14	62	0	0
16674	26518	"Schwemm"	47.65811	12.299518	666	"AWI"	666	9054	10547	9789	0	0	23	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	203	140	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	21	0	0	0	0	0	6	2	0	0	0	0	11	68	0	0
16674	26518	"Schwemm"	47.65811	12.299518	675	"AWI"	675	9229	10692	9958	0	1	50	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	204	140	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	9	0	0	0	0	0	12	0	0	0	0	0	7	52	0	0
16674	26518	"Schwemm"	47.65811	12.299518	684	"AWI"	684	9388	10827	10128	0	0	46	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	237	83	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	5	0	0	0	0	0	6	1	0	0	0	0	11	32	0	0
16674	26518	"Schwemm"	47.65811	12.299518	693	"AWI"	693	9541	10989	10296	0	0	56	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	312	292	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	12	0	0	0	0	0	29	3	0	0	0	0	10	47	1	0
16674	26518	"Schwemm"	47.65811	12.299518	702	"AWI"	702	9727	11117	10463	0	2	44	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	246	113	0	0	0	0	0	0	11	0	0	0	3	0	0	0	0	0	63	0	0	0	0	0	17	0	1	0	1	0	37	0	0	0	0	0	7	51	0	0
16674	26518	"Schwemm"	47.65811	12.299518	711	"AWI"	711	9904	11266	10627	0	0	19	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	189	40	0	0	0	0	0	0	45	0	0	0	1	0	0	0	0	0	28	0	0	0	0	0	10	0	0	0	1	0	430	0	0	0	0	0	14	19	0	0
16674	26518	"Schwemm"	47.65811	12.299518	720	"AWI"	720	10092	11385	10797	0	3	19	0	0	0	0	0	0	44	0	0	0	0	0	0	0	1	0	216	68	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	23	0	0	0	1	0	7	0	0	0	0	0	16	49	0	0
16674	26518	"Schwemm"	47.65811	12.299518	730	"AWI"	730	10349	11509	10974	0	5	32	0	1	0	0	0	0	49	3	0	0	0	0	0	0	1	0	234	73	1	0	0	0	2	0	51	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	13	0	0	10	0	0	10	0	0	0	0	0	18	80	0	0
16674	26518	"Schwemm"	47.65811	12.299518	740	"AWI"	740	10608	11635	11146	0	1	20	0	1	0	1	0	0	66	0	0	0	0	0	0	0	0	0	161	35	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	10	0	0	3	0	0	2	0	0	0	0	1	18	63	0	0
16674	26518	"Schwemm"	47.65811	12.299518	750	"AWI"	750	10853	11785	11318	0	1	37	0	3	0	1	0	0	185	0	0	0	0	0	0	0	0	0	101	50	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	28	0	0	0	0	0	3	0	0	0	1	1	3	0	0	0	0	2	14	52	0	0
16674	26518	"Schwemm"	47.65811	12.299518	760	"AWI"	760	11117	11946	11503	0	1	25	0	3	0	4	0	0	292	0	0	0	0	0	0	0	1	0	36	37	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	522	0	0	0	0	1	0	0	0	0	2	9	0	0	0	0	1	2	12	0	0
16674	26518	"Schwemm"	47.65811	12.299518	770	"AWI"	770	11306	12205	11727	0	0	4	1	11	0	16	0	0	119	0	0	0	0	0	0	0	0	0	26	108	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	9	548	0	0	0	0	0	0	0	12	4	4	6	0	0	0	0	11	0	0	0	0
