"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Montiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
23844	41329	"Long Breach"	51.06583	-3.6875	56	"AWI"	56	1981	2573	2317	0	6.35838150289017	0	0	0	0	0	0	0	0	0	0	0	0	29.4797687861272	0	56.6473988439306	0	0	0.578034682080925	1.15606936416185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20231213872832	0	0	0	0	0	0	0.578034682080925	0	0	0	0
23844	41329	"Long Breach"	51.06583	-3.6875	60	"AWI"	60	2151	2726	2458	0	9.49720670391061	0	0	0	0	3.35195530726257	0	0	0	0.558659217877095	0	0	0	51.9553072625698	0	7.82122905027933	0	0	0	1.11731843575419	0	0	0	0	0	0	0	0	0.558659217877095	0	0	0	0	0	23.463687150838	0.558659217877095	0	0	0	0	0	0.558659217877095	0	0	0	0.558659217877095
23844	41329	"Long Breach"	51.06583	-3.6875	64	"AWI"	64	2245	2862	2561	0	13.1782945736434	1.55038759689922	0	0	0	0.775193798449612	0	0	0	0.775193798449612	0	0.775193798449612	0	23.2558139534884	0	24.8062015503876	0	0	0	0	0	0	0	0	0	0.775193798449612	0	0	0.775193798449612	6.2015503875969	0	0	0	0	22.4806201550388	1.55038759689922	0	0	0	0	0.775193798449612	0.775193798449612	0	1.55038759689922	0	0
23844	41329	"Long Breach"	51.06583	-3.6875	68	"AWI"	68	2345	2988	2671	0	18.5430463576159	0	0	0	0	1.32450331125828	0	0	0.662251655629139	0	0	0	0	38.4105960264901	0	3.3112582781457	0	0	0.662251655629139	1.32450331125828	0	0	0	0	0	0	0	0	0	2.64900662251656	0	0	0	0	26.4900662251656	3.3112582781457	0	0	0	0	0.662251655629139	1.32450331125828	0	0	1.32450331125828	0
23844	41329	"Long Breach"	51.06583	-3.6875	72	"AWI"	72	2452	3099	2781	0	7.69230769230769	0.699300699300699	0	0.699300699300699	0	0.699300699300699	0	0	0	0	0	2.0979020979021	0	32.8671328671329	0	19.5804195804196	0	0	0.699300699300699	3.4965034965035	0	0	0	0.699300699300699	0	0	0	0	0.699300699300699	9.09090909090909	0	0	0	0	20.2797202797203	0.699300699300699	0	0	0	0	0	0	0	0	0	0
23844	41329	"Long Breach"	51.06583	-3.6875	76	"AWI"	76	2551	3214	2892	0	10.7142857142857	0	0	0	0	0.510204081632653	0	0.510204081632653	0	0	0	0.510204081632653	0	34.1836734693878	0	14.2857142857143	0	0	0	1.53061224489796	0	0	0	0.510204081632653	0	0	0.510204081632653	0	0	9.69387755102041	0	0	0	0	23.9795918367347	0.510204081632653	0	0.510204081632653	0	0	0	1.53061224489796	0	0	0.510204081632653	0
23844	41329	"Long Breach"	51.06583	-3.6875	80	"AWI"	80	2655	3320	3004	0	12.4223602484472	0.62111801242236	0	0	0	0.62111801242236	0	0	0	0	0	0	0	41.6149068322981	0	19.2546583850932	0	0	0	0	0	0	0	0	0	0	0.62111801242236	1.24223602484472	0.62111801242236	0	0	0	0	0	20.4968944099379	1.24223602484472	0	0	0	0	0	0	0	0.62111801242236	0.62111801242236	0
23844	41329	"Long Breach"	51.06583	-3.6875	84	"AWI"	84	2787	3405	3117	0	15.9203980099502	0	0.497512437810945	0	0	0.995024875621891	0.995024875621891	0	0.497512437810945	0	0	0	0	42.7860696517413	0.995024875621891	15.9203980099502	0	0	0	1.99004975124378	0	0	0	0.497512437810945	0	0	0.497512437810945	0.497512437810945	0.497512437810945	0	0	0	0	0	13.9303482587065	1.49253731343284	0	0	0	0	0	0	0	0	1.99004975124378	0
23844	41329	"Long Breach"	51.06583	-3.6875	88	"AWI"	88	2936	3489	3224	0	11.3300492610837	0	0.492610837438424	0	0	0.492610837438424	0.492610837438424	0	0.492610837438424	0	0	0	0	29.064039408867	0	18.2266009852217	0	0	0	0.985221674876847	0	0	0	0.492610837438424	0	0	0	0.492610837438424	0.492610837438424	7.38916256157635	0	0	0	0	27.0935960591133	0.985221674876847	0	0.492610837438424	0	0.985221674876847	0	0	0	0	0	0
23844	41329	"Long Breach"	51.06583	-3.6875	92	"AWI"	92	3104	3578	3333	0	6.93069306930693	0	0.495049504950495	0	0	0.495049504950495	0	0	0	0	0	0.495049504950495	0.99009900990099	33.6633663366337	0.495049504950495	18.8118811881188	0	0	0	0.99009900990099	0.495049504950495	0.495049504950495	0	0.495049504950495	0	0	0.99009900990099	0	1.48514851485149	3.96039603960396	0	0	0	0	27.2277227722772	0.99009900990099	0	0	0	0	0	0	0	0	0.495049504950495	0
23844	41329	"Long Breach"	51.06583	-3.6875	96	"AWI"	96	3263	3681	3444	0	10.3305785123967	0.413223140495868	0	0.413223140495868	0	0	0	0	0	0	0	0	0.413223140495868	35.9504132231405	0	21.4876033057851	0	0	0	0.413223140495868	0	0	0	0.413223140495868	0	0	0	0	0.826446280991736	5.37190082644628	0	0	0	0	20.6611570247934	0.826446280991736	0	0.413223140495868	0	0.826446280991736	0	0	0	0	1.2396694214876	0
23844	41329	"Long Breach"	51.06583	-3.6875	100	"AWI"	100	3384	3904	3586	0	9.375	0	0.520833333333333	0.520833333333333	0	0.520833333333333	0	0	0	0	0	0	0	40.1041666666667	0	7.8125	0	0	0	1.04166666666667	0	0	0	0.520833333333333	0	0	0	0.520833333333333	1.5625	0	0	0	0	0	35.4166666666667	1.04166666666667	0	0	0	0	0	0	0	0	1.04166666666667	0
23844	41329	"Long Breach"	51.06583	-3.6875	104	"AWI"	104	3490	4082	3742	0	12.5714285714286	0	0.571428571428571	0	0	1.14285714285714	0.571428571428571	0	0	0	0	0	0.571428571428571	43.4285714285714	0	4.57142857142857	0	0	0	1.71428571428571	0	0	0	0	0	0	0	0	0	2.85714285714286	0	0	0	0	29.1428571428571	1.14285714285714	0	0	0	0	0	0.571428571428571	0	0.571428571428571	0.571428571428571	0
23844	41329	"Long Breach"	51.06583	-3.6875	108	"AWI"	108	3599	4261	3903	0	9.5	0	0	0	0	0	0	0	0	0	0	0.5	0	40	0	10.5	0	0	0	0.5	0	0	0	0.5	0	0	0	0	1	5.5	0	0	0	0	27	1.5	0	0.5	0	0	0.5	0.5	0	0	2	0
23844	41329	"Long Breach"	51.06583	-3.6875	112	"AWI"	112	3734	4417	4067	0	10.4477611940298	0.497512437810945	0	0	0	0	0	0	0	0	0	0	0	32.3383084577114	0	10.4477611940298	0	0	0	0	0	0	0	0	0	0.497512437810945	0	0	0.995024875621891	3.98009950248756	0	0	0	0	37.3134328358209	0.995024875621891	0	0	0	0.497512437810945	0	0	0	0.497512437810945	1.49253731343284	0
23844	41329	"Long Breach"	51.06583	-3.6875	116	"AWI"	116	3884	4566	4236	0	12.9032258064516	0.537634408602151	0	0	0	0	0	0	0	0	0	0.537634408602151	0	42.4731182795699	0	9.13978494623656	0	0	0	0	0	0	0	0	0	0	0	0	0.537634408602151	0	0	0	0	0.537634408602151	29.0322580645161	1.61290322580645	0	0	0	0	0	2.1505376344086	0	0.537634408602151	0	0
23844	41329	"Long Breach"	51.06583	-3.6875	120	"AWI"	120	4037	4682	4401	0	11.5555555555556	0	0	0	0	0	0	0	0	0	0	0	0	42.2222222222222	0	11.1111111111111	0	0	0	0.444444444444444	0	0	0	0	0	0	0	0	1.33333333333333	1.77777777777778	0	0	0	0	28.4444444444444	0	0	0.444444444444444	0	0.444444444444444	0	1.33333333333333	0	0.444444444444444	0.444444444444444	0
23844	41329	"Long Breach"	51.06583	-3.6875	124	"AWI"	124	4294	4766	4555	0	7.58928571428571	0	0.446428571428571	0	0	1.33928571428571	0	0	0	0	0	0.446428571428571	0	33.9285714285714	0	15.1785714285714	0	0	0	0.892857142857143	0	0	0	0	0	0	0	0	0.892857142857143	0	0	0	0	0	36.6071428571429	0.446428571428571	0	0	0	0.446428571428571	0	0.892857142857143	0	0.446428571428571	0.446428571428571	0
23844	41329	"Long Breach"	51.06583	-3.6875	128	"AWI"	128	4479	4869	4701	0	5.62770562770563	0	0	0	0	0.432900432900433	0	0	0	0	0	0	0	50.2164502164502	0	5.19480519480519	0	0	0	0.865800865800866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.6320346320346	0.865800865800866	0	0	0	0.865800865800866	0	0	0	0.432900432900433	0.865800865800866	0
23844	41329	"Long Breach"	51.06583	-3.6875	132	"AWI"	132	4603	5055	4836	0	12.3636363636364	0	0	0	0	0	0.363636363636364	0	0	0	0	0	0	46.1818181818182	0	4	0	0	0	0.363636363636364	0	0	0	0	0	0	0	0	0.363636363636364	0	0	0	0	0	34.5454545454545	0	0	0	0	0.727272727272727	0	0.363636363636364	0	0	0.727272727272727	0
23844	41329	"Long Breach"	51.06583	-3.6875	136	"AWI"	136	4696	5225	4957	0	8.69565217391304	0	0	0	0	0	0	0	0	0	0	0	0	36.1204013377926	0	9.69899665551839	0	0	0	0	0.334448160535117	0	0	0.668896321070234	0	0	0	0	0.334448160535117	0	0	0	0	0	40.8026755852843	1.00334448160535	0	0.668896321070234	0	0.668896321070234	0	0	0	0.334448160535117	0.668896321070234	0
23844	41329	"Long Breach"	51.06583	-3.6875	140	"AWI"	140	4788	5354	5081	0	9.30232558139535	0	0	0	0	0.387596899224806	0	0.387596899224806	0	0	0	0	0	38.3720930232558	0	4.65116279069767	0	0	0	0	0	0	0	0	0	0.387596899224806	0	0	0.387596899224806	0	0	0	0	0	41.8604651162791	0	0	0	0	1.93798449612403	0	0	0	1.55038759689922	0.775193798449612	0
23844	41329	"Long Breach"	51.06583	-3.6875	144	"AWI"	144	4930	5431	5205	0	6.77966101694915	0	0	0	0	0.338983050847458	0	0	0	0	0	0	0	40	0	4.40677966101695	4.74576271186441	0	0	0	0	0	0	0	0	0	0	0	1.01694915254237	0	0	0	0	0	38.3050847457627	0.338983050847458	0	0	0	1.01694915254237	0	0	0	1.69491525423729	1.35593220338983	0
23844	41329	"Long Breach"	51.06583	-3.6875	148	"AWI"	148	5111	5507	5319	0	12.3674911660777	0	0	0	0	0.353356890459364	0	0	0	0	0	0.353356890459364	0	43.8162544169611	0	4.59363957597173	0	0	0	0	0	0	0	0	0	0	0	0	0.706713780918728	0	0	0	0	0	35.3356890459364	0	0	0	0	1.41342756183746	0	0	0	0	1.06007067137809	0
23844	41329	"Long Breach"	51.06583	-3.6875	152	"AWI"	152	5280	5615	5454	0	6.41975308641975	0	0	0	0	1.48148148148148	0	0	0	0	0	0.246913580246914	0	48.3950617283951	0	4.93827160493827	0	0	0	0.987654320987654	0	0	0	0	0	0	0	0	0.493827160493827	0	0	0	0	0	34.0740740740741	0.493827160493827	0	0	0	0	0	0.246913580246914	0	0.493827160493827	1.72839506172839	0
23844	41329	"Long Breach"	51.06583	-3.6875	156	"AWI"	156	5364	5933	5592	0	0.655737704918033	0	0	0	0	0.327868852459016	0	0	0	0	0	0.327868852459016	0	9.50819672131147	0	27.8688524590164	35.4098360655738	0	0	0.327868852459016	0	0	0	0	0	0	0	0	3.27868852459016	0	0	0.327868852459016	0	0	17.0491803278689	0.983606557377049	0	0	0	0.655737704918033	0	0.327868852459016	0	0.655737704918033	2.29508196721311	0
23844	41329	"Long Breach"	51.06583	-3.6875	160	"AWI"	160	5430	6220	5728	0	0.268817204301075	0	0.268817204301075	0	0	0	0	0	0	0	0	0.268817204301075	0	12.0967741935484	0	19.0860215053763	16.3978494623656	0	0	0.806451612903226	0	0	0	0	0	0	0	0	6.18279569892473	0	0	0	0	0	36.5591397849462	0.806451612903226	1.61290322580645	0	0	0.268817204301075	0	0	0	1.0752688172043	4.3010752688172	0
23844	41329	"Long Breach"	51.06583	-3.6875	164	"AWI"	164	5517	6447	5873	0	2.84237726098191	0	0	0	0	1.55038759689922	0	0	0	0	0	0	0	40.3100775193798	0	5.68475452196382	0	0	0	0.516795865633075	0	0.258397932816538	0	0	0	0	0	0	1.80878552971576	0	0	0	0	0	40.0516795865633	0.516795865633075	0	0	0	1.03359173126615	0.258397932816538	0.516795865633075	0	0.516795865633075	4.1343669250646	0
23844	41329	"Long Breach"	51.06583	-3.6875	168	"AWI"	168	5607	6664	6023	0	1.41643059490085	0.28328611898017	0	0	0	0.84985835694051	0	0	0	0	0	0.28328611898017	0	38.8101983002833	0	7.36543909348442	0	0	0	0	0	0	0	0	0	0	0	0	2.54957507082153	0	0	0	0	0	39.3767705382436	0.56657223796034	0	0	0	0.28328611898017	0	0.28328611898017	0	1.69971671388102	6.23229461756374	0
23844	41329	"Long Breach"	51.06583	-3.6875	172	"AWI"	172	5710	6894	6173	0	2.32558139534884	0	0	0	0	0	0	0	0	0	0	0	0	36.5448504983389	0	10.2990033222591	0	0	0	0.996677740863787	0	0	0	0.332225913621262	0	0	0	0	6.97674418604651	0	0	0	0	0	37.2093023255814	1.32890365448505	0	0	0	0.664451827242525	0.332225913621262	0	0	0.664451827242525	2.32558139534884	0
23844	41329	"Long Breach"	51.06583	-3.6875	176	"AWI"	176	5809	7111	6324	0	1.36612021857923	0.546448087431694	0	0	0	0.273224043715847	0	0	0	0	0	0	0	25.4098360655738	0	7.10382513661202	0	0	0	0.273224043715847	0	0	0	0	0	0	0	0	3.00546448087432	0	0	0	0	0	56.0109289617486	1.63934426229508	0	0	0	0.819672131147541	0	0	0	0.546448087431694	3.00546448087432	0
23844	41329	"Long Breach"	51.06583	-3.6875	180	"AWI"	180	5897	7366	6476	0	5.96205962059621	0	0	0	0	1.8970189701897	0	0	0	0	0	0.5420054200542	0	51.219512195122	0	4.8780487804878	0	0	0	0	0	0	0	0	0	0	0	0	2.4390243902439	0	0	0	0	0	28.4552845528455	1.6260162601626	0	0	0	0.5420054200542	0	0	0	0.813008130081301	1.6260162601626	0
23844	41329	"Long Breach"	51.06583	-3.6875	184	"AWI"	184	6005	7538	6628	0	2.03252032520325	0.40650406504065	0	0	0	1.6260162601626	0	0	0	0	0	0.40650406504065	0	30.8943089430894	0	14.2276422764228	0	0	0	0	0	0	0	0	0	0	0	0	8.53658536585366	0	0	0	0	0	31.3008130081301	3.65853658536585	0	0	0	0.40650406504065	0	0.40650406504065	0	1.21951219512195	4.8780487804878	0
