"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Lamiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15893	25455	"Tourbière du Peschio"	44.45	3.6	76	"AWI"	76	2160	3015	2598	0.99009900990099	0	3.3003300330033	0	0.66006600660066	0	0	0	11.2211221122112	0	0	0	0	0	0	0	0.33003300330033	26.4026402640264	0	0	0	24.4224422442244	0	0.33003300330033	0	0	0	0	0	0	7.26072607260726	0	0	0	0.33003300330033	0	19.4719471947195	0.66006600660066	2.97029702970297	0	0	0	0	0	1.32013201320132	0.33003300330033	0	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	80	"AWI"	80	2256	3149	2731	2.5974025974026	0	2.5974025974026	0.216450216450216	1.94805194805195	0	0.432900432900433	0	6.49350649350649	0.649350649350649	0	0.432900432900433	0	0	0.432900432900433	0	1.94805194805195	33.3333333333333	0	0	0	8.44155844155844	0	0.216450216450216	0	0	0	0	0	0.216450216450216	17.3160173160173	0	0	0	0	0	19.9134199134199	0.216450216450216	1.73160173160173	0	0	0	0.432900432900433	0	0	0.432900432900433	0	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	84	"AWI"	84	2515	3195	2854	2.17391304347826	0	7.33695652173913	0.543478260869565	1.35869565217391	0	0.271739130434783	0	21.4673913043478	0	0	0	0	0	0.271739130434783	0	5.97826086956522	13.5869565217391	0	0	0	13.8586956521739	0	0	0	0	0	0	0	0	10.3260869565217	0	0	0	0	0	16.8478260869565	0.271739130434783	2.44565217391304	0	0.271739130434783	0	1.6304347826087	0	0	0.271739130434783	1.08695652173913	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	88	"AWI"	88	2712	3252	2995	3.83693045563549	0	4.31654676258993	0.239808153477218	1.67865707434053	0	0.239808153477218	0	19.9040767386091	0.479616306954436	0	0.479616306954436	0.479616306954436	0	0.239808153477218	0	5.99520383693046	8.63309352517986	0	0	0	11.7505995203837	0	0	0	0	0.239808153477218	0	0	0.239808153477218	17.0263788968825	0	0	0	0.239808153477218	0	20.3836930455636	0.239808153477218	0.719424460431655	0	0.239808153477218	0.239808153477218	1.67865707434053	0	0	0	0.239808153477218	0.239808153477218	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	90	"AWI"	90	2778	3302	3065	3.30578512396694	0	6.8870523415978	0.550964187327824	2.75482093663912	0	0.275482093663912	0	18.4573002754821	0.275482093663912	0	0.550964187327824	0	0	0	0	5.23415977961433	6.8870523415978	0	0	0	15.9779614325069	0	0	0	0.275482093663912	0	0	0	0	13.2231404958678	0	0	0	0	0	22.038567493113	0	0	0	0.550964187327824	0.550964187327824	1.92837465564738	0	0	0	0	0.275482093663912	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	92	"AWI"	92	3056	3407	3256	2.78481012658228	0	4.55696202531646	0	1.51898734177215	0	0.253164556962025	0	12.9113924050633	0.506329113924051	0	0.759493670886076	0	0	0	0	4.81012658227848	9.11392405063291	0.253164556962025	0	0	22.7848101265823	0	0	0	0	0	0	0	0	11.6455696202532	0.253164556962025	0.506329113924051	0	0.253164556962025	0	17.2151898734177	0.253164556962025	1.26582278481013	5.06329113924051	0.506329113924051	0.253164556962025	1.51898734177215	0.253164556962025	0.253164556962025	0	0.253164556962025	0.253164556962025	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	94	"AWI"	94	3170	3692	3442	1.95530726256983	0.279329608938547	3.07262569832402	0	2.23463687150838	0	0.279329608938547	0	14.804469273743	0.279329608938547	0	0	0	0	0	0	4.18994413407821	11.731843575419	0	0	0	23.1843575418994	0	0	0	0	0	0	0	0	9.21787709497207	0	0	0	0	0	24.3016759776536	0	0.837988826815642	0	0.837988826815642	0	1.67597765363128	0	0	0.279329608938547	0.279329608938547	0.558659217877095	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	96	"AWI"	96	3238	4043	3622	2.29226361031519	0	3.15186246418338	0	0.859598853868195	0	0	0	12.6074498567335	0	0	0	0	0	0	0	4.87106017191977	15.7593123209169	0.286532951289398	0	0	27.7936962750716	0	0	0	0	0	0	0	0	9.16905444126074	0	0	0	0	0	14.3266475644699	0	0	0	0	0.286532951289398	8.02292263610315	0.286532951289398	0	0	0.286532951289398	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	98	"AWI"	98	3286	4425	3812	0.579710144927536	0	1.15942028985507	0.289855072463768	1.44927536231884	0	0.579710144927536	0	16.5217391304348	0.289855072463768	0.289855072463768	0.579710144927536	1.15942028985507	0	0	0	4.92753623188406	10.4347826086957	0	0	0	40.5797101449275	0	0	0	0	0	0	0	0	3.47826086956522	0	0.579710144927536	0	0.289855072463768	0	11.8840579710145	0	0.579710144927536	0	0.289855072463768	0.289855072463768	3.18840579710145	0	0.289855072463768	0	0.289855072463768	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	102	"AWI"	102	3738	4860	4244	2.5	0.3125	5	0	1.875	0	0	0	14.375	0.3125	0	0	0.9375	0	0	0	5.9375	15.625	0	0	0	21.875	0	0.3125	0	0	0	0	0	0	7.5	0	0	0	0	0	17.8125	0	3.125	0	0	0	1.5625	0.625	0	0	0.3125	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	106	"AWI"	106	4506	5059	4739	0.218818380743982	0.218818380743982	6.12691466083151	0.437636761487965	4.59518599562363	0	0.218818380743982	0	16.4113785557987	0.437636761487965	0	0.437636761487965	0.87527352297593	0	0	0	5.90809628008753	11.8161925601751	0.218818380743982	0	0	14.6608315098468	0	0	0	0	0	0	0	0	12.472647702407	0	0	0	0.218818380743982	0	20.3501094091904	0	1.09409190371991	0	0	0	1.53172866520788	0.656455142231947	0	0.218818380743982	0.87527352297593	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	110	"AWI"	110	4931	5616	5229	0.328947368421053	0.328947368421053	3.28947368421053	0.328947368421053	3.28947368421053	0	0.328947368421053	0	23.3552631578947	0.328947368421053	0	1.31578947368421	0.657894736842105	0	0	0	7.23684210526316	11.1842105263158	0	0	0	5.59210526315789	0	0	0	0	0	0	0	0	9.53947368421053	0	0	0	0.328947368421053	0	23.0263157894737	0	2.30263157894737	0	0.657894736842105	0.328947368421053	0.657894736842105	0	0	3.94736842105263	1.64473684210526	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	114	"AWI"	114	5045	6010	5425	0.290697674418605	0.290697674418605	1.16279069767442	0	0.581395348837209	0	0.290697674418605	0	13.3720930232558	0.290697674418605	0.290697674418605	0	1.16279069767442	0	0	0	16.5697674418605	10.1744186046512	0	0	0	1.74418604651163	0.581395348837209	0.290697674418605	0	0	0	0	0	0	14.8255813953488	0	0	0	0	0	28.1976744186047	0	0.872093023255814	0	0	0	1.16279069767442	0	0.290697674418605	4.06976744186047	3.48837209302326	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	118	"AWI"	118	5110	6614	5603	0	0	1.0498687664042	0.26246719160105	1.83727034120735	0	0	0	22.8346456692913	0	0	0.78740157480315	0	0	0	0	14.1732283464567	10.498687664042	0	0	0	0.78740157480315	0	0	0	0	0.26246719160105	0	0.26246719160105	0.26246719160105	11.0236220472441	0	0	0	0.26246719160105	0	25.7217847769029	0	2.88713910761155	0	0.26246719160105	0	0	0	0	4.98687664041995	1.83727034120735	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	122	"AWI"	122	5215	7074	5789	0	0	0	0	2.40963855421687	0	0.301204819277108	0	30.1204819277108	0	0	0	0	0	0	0	16.8674698795181	8.13253012048193	0	0	0	0.301204819277108	0.602409638554217	0	0	0	0	0	0	0	11.144578313253	0	0	0	0	0	21.6867469879518	0	0.602409638554217	0	0	0	0.602409638554217	0	0	7.2289156626506	0	0	0
15893	25455	"Tourbière du Peschio"	44.45	3.6	126	"AWI"	126	5321	7362	5996	0.246913580246914	0.493827160493827	0	0.246913580246914	4.93827160493827	0.246913580246914	0.987654320987654	0	23.4567901234568	0.246913580246914	0	0	0.493827160493827	0	0	0	16.2962962962963	12.3456790123457	0	0	0	0.493827160493827	0.246913580246914	0	0	0	0	0.246913580246914	0.493827160493827	0	7.40740740740741	0	0	0	0.246913580246914	0	16.0493827160494	0	2.22222222222222	0	0.493827160493827	0	3.7037037037037	0	0.987654320987654	4.93827160493827	2.46913580246914	0	0
