"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Urticaceae"	"Viburnum"
15801	24284	"Murifeld Bern"	46.9365	7.473	-57	"AWI"	-57	12772	13422	13058	0	0	0	0.853788687299893	0	20.4909284951974	0	0	0	0	0	0	0	7.79082177161153	0.106723585912487	0	0	0	0.426894343649947	0	0	0	68.5165421558164	0	0	0	0.106723585912487	0	0	0	0	0.64034151547492	0	0.747065101387407	0	0	0.32017075773746	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-53	"AWI"	-53	12843	13490	13123	0	0	0	1.34078212290503	0	27.8212290502793	0	0	0	0	0	0	0	7.0391061452514	0.335195530726257	0	0	0	0.111731843575419	0	0	0	61.6759776536313	0	0	0	0	0	0.111731843575419	0	0	0.223463687150838	0	0.893854748603352	0	0	0.446927374301676	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-50	"AWI"	-50	12874	13563	13169	0	0	0	1.0126582278481	0	24.6835443037975	0	0	0	0	0	0	0	8.9873417721519	0.126582278481013	0	0	0	0.886075949367089	0	0	0	63.4177215189873	0	0	0	0	0	0	0	0	0.379746835443038	0	0.506329113924051	0	0	0	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-47	"AWI"	-47	12939	13618	13221	0.139082058414465	0	0	0.973574408901252	0	21.1404728789986	0	0	0	0	0	0	0	7.64951321279555	0	0	0	0	0.278164116828929	0	0	0	69.1237830319889	0	0	0	0	0	0	0.139082058414465	0	0.278164116828929	0	0.278164116828929	0	0	0	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-43	"AWI"	-43	12998	13713	13291	0	0	0	1.78571428571429	0	20.6845238095238	0.148809523809524	0	0	0	0	0	0	6.39880952380952	0	0	0	0	0.148809523809524	0	0	0	69.7916666666667	0	0	0	0.148809523809524	0.148809523809524	0	0	0	0	0	0.595238095238095	0	0	0.148809523809524	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-40	"AWI"	-40	13030	13811	13340	0	0	0	1.91387559808612	0	0	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	1.43540669856459	0	0	0	85.6459330143541	0	0	0	0	0	0	0	0	0.478468899521531	0	0.956937799043062	0	0	0.478468899521531	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-37	"AWI"	-37	13120	13895	13407	0	0	0	1.43737166324435	0	28.3367556468172	0	0	0	0	0	0	0	7.80287474332649	0.205338809034908	0	0	0	0.82135523613963	0	0	0	60.3696098562628	0	0	0	0	0	0	0	0	0.205338809034908	0	0.82135523613963	0	0	0	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-33	"AWI"	-33	13193	14023	13499	0	0	0	1.45454545454545	0	32.3636363636364	0	0	0	0	0	0	0	7.27272727272727	0.181818181818182	0	0	0	1.45454545454545	0	0	0	54.9090909090909	0	0	0	0.181818181818182	0	0.363636363636364	0	0	0	0	0.909090909090909	0	0	0.909090909090909	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-30	"AWI"	-30	13227	14131	13565	0	0	0	4.31654676258993	0	0	0	0	0	0	0	0	0	15.8273381294964	0	0	0	0	2.87769784172662	0	0	0	74.4604316546763	0	0	0	0	0	0	0	0	0.719424460431655	0	1.07913669064748	0	0	0.719424460431655	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-27	"AWI"	-27	13325	14260	13664	0	0	0	4.28015564202335	0	61.4785992217899	0	0.389105058365759	0	0	0	0	0.389105058365759	12.0622568093385	1.16731517509728	0	0	0	5.44747081712062	0	0	0	9.33852140077821	0	0	0	0.778210116731518	0	0	0	0	1.55642023346304	0	2.33463035019455	0	0	0.389105058365759	0.389105058365759	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-23	"AWI"	-23	13416	14485	13790	0	0	0	2.89473684210526	0	57.8947368421053	0	0	0	0	0	0	0	13.4210526315789	0.263157894736842	0	0	0	1.57894736842105	0	0	0	21.0526315789474	0	0	0	0.263157894736842	0	0	0	0	0.789473684210526	0	1.84210526315789	0	0	0	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-20	"AWI"	-20	13463	14699	13882	0	0	0	13.0952380952381	0	0	0	0	0	0	0	0	0	38.0952380952381	1.19047619047619	0	0	0	21.4285714285714	0	0	0	7.14285714285714	0	0	0	0	0	0	0	0	0	0	15.4761904761905	0	0	3.57142857142857	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-17	"AWI"	-17	13625	14791	14028	0	0	0	3.89221556886228	0	70.9580838323353	0	0.29940119760479	0	0	0	0	0	11.377245508982	0	0	0	0	4.49101796407186	0	0	0	3.89221556886228	0	0	0	0.29940119760479	0	0	0	0	1.19760479041916	0	2.69461077844311	0	0	0.898203592814371	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-13	"AWI"	-13	13756	15003	14247	0.460829493087558	0	0	4.14746543778802	0	66.3594470046083	0.460829493087558	0	0	0	0	0	0	9.21658986175115	0	0	0	0	11.5207373271889	0	0	0	0.460829493087558	0	0	0	0	0	0	0	0	0.921658986175115	0	4.14746543778802	0	0	2.30414746543779	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-10	"AWI"	-10	13817	15220	14403	0	0	0	13.8888888888889	0	0	0	0	0	0	0	0	0	19.4444444444444	0	0	0	0	34.7222222222222	0	0	0	5.55555555555556	0	0	0	1.38888888888889	0	0	0	0	1.38888888888889	0	19.4444444444444	0	0	4.16666666666667	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-7	"AWI"	-7	14058	15302	14602	0	0	0	20.1612903225806	0	0	0	0	0	0	0.806451612903226	0	0	28.2258064516129	0.806451612903226	0	0	0	32.258064516129	0	0	0	5.64516129032258	0	0	0	1.61290322580645	0	0.806451612903226	0	0	0	0	8.87096774193548	0	0	0.806451612903226	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	-3	"AWI"	-3	14247	15464	14882	0	0	0	8.57142857142857	0	0	0	0	0	0	0	0	0	24.7619047619048	0.952380952380952	0	0	0.952380952380952	35.2380952380952	0	0	0	2.85714285714286	0	0	0	0	0	0	0	6.66666666666667	2.85714285714286	0	16.1904761904762	0	0	0.952380952380952	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	0	"AWI"	0	14349	15668	15082	0	0	0	3.76569037656904	0	66.1087866108787	0	0	0	0	0	0	0	7.94979079497908	1.25523012552301	0	0	0	11.7154811715481	0	0.418410041841004	0	0.836820083682008	0	0	0	1.67364016736402	0	0	0	0	0	0.836820083682008	4.60251046025105	0	0	0.836820083682008	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	3	"AWI"	3	14733	15743	15257	0	0	0	10.9090909090909	0	0	0	0	0	0	0	0	0	27.2727272727273	1.81818181818182	0	0	0	21.8181818181818	0	0	0	9.09090909090909	0	0	0	9.09090909090909	0	0	0	0	0	0	14.5454545454545	0	0	5.45454545454545	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	5	"AWI"	5	14948	15804	15389	0	0	0	3.08788598574822	0	61.9952494061758	0	0	0	0	0.475059382422803	0	0	6.88836104513064	0.712589073634204	0	0	0	13.7767220902613	0	0	0	0.237529691211401	0	9.02612826603325	0	0.475059382422803	0	0.237529691211401	0	0	0.237529691211401	0	1.90023752969121	0	0	0.712589073634204	0.237529691211401	0
15801	24284	"Murifeld Bern"	46.9365	7.473	7	"AWI"	7	15098	15895	15519	0	0	0	3.65853658536585	0	0	2.4390243902439	0	0	0	0	1.82926829268293	0	17.0731707317073	0.609756097560976	0	0	0	69.5121951219512	0	0	0	0	0	0	0	0	0	0	0	0	0.609756097560976	0	2.4390243902439	0	0	1.82926829268293	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	8.5	"AWI"	8.5	15165.5	16011	15616.5	0	0	0	1.62037037037037	0	12.7314814814815	0	0	0	0	0	0	0	6.94444444444444	0.925925925925926	0	0	0	75	0.231481481481481	0	0	0.462962962962963	0	0	0	0	0	0.231481481481481	0	0	0	0	1.62037037037037	0	0	0.231481481481481	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	10	"AWI"	10	15216	16164	15707	0	0	0	0.460829493087558	0	6.45161290322581	0	0	0	0	0	0	0	5.06912442396313	0.691244239631336	0	0	0	85.2534562211981	0	0	0	0	0	0	0	0	0	0	0	0	0.460829493087558	0	1.61290322580645	0	0	0	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	11.5	"AWI"	11.5	15303.5	16199	15761	0	0	0	1.0752688172043	0	0	0	0	0	0	0	0	0	4.83870967741935	2.1505376344086	0	0	0	89.7849462365591	0	0	0	0.268817204301075	0	0	0.268817204301075	0	0	0	0	0	0	0	1.34408602150538	0	0	0.268817204301075	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	12.5	"AWI"	12.5	15348.5	16228	15798	0.319488817891374	0	0	3.83386581469649	0	7.02875399361022	0	0	0	0	0	0	0	7.98722044728434	1.2779552715655	0	0	0	75.0798722044728	0.319488817891374	0	0	0.319488817891374	0	0	0	0	0	0	0	0	0.958466453674121	0	2.87539936102236	0	0	0	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	14	"AWI"	14	15406	16273	15853	0	0	0	5.2757793764988	0	7.19424460431655	0	0	0	0	0	0	0	13.4292565947242	0.719424460431655	0	0	0	53.7170263788969	0	0	0	0.479616306954436	0	15.347721822542	0	0	0	0.239808153477218	0	0	0.479616306954436	0	2.87769784172662	0	0	0.239808153477218	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	16	"AWI"	16	15465	16351	15929	0	0	0	21.7821782178218	0	0	0	0	0	0	0	0	0	36.6336633663366	0	0	0	0.99009900990099	32.6732673267327	0	0	0	0.99009900990099	0	0	0	0	0	0	0	0	0.99009900990099	0	4.95049504950495	0	0	0.99009900990099	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	18	"AWI"	18	15512	16472	16000	1.79640718562874	0.598802395209581	0	16.7664670658683	0	14.3712574850299	0	0	0	0	0	0	0	20.3592814371257	0	0	0	1.79640718562874	10.1796407185629	0	0	0	1.79640718562874	0	26.9461077844311	0.598802395209581	0	0	0.598802395209581	0	0	0.598802395209581	0	1.79640718562874	0	0	1.79640718562874	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	20	"AWI"	20	15554	16614	16071	5.26315789473684	0	0	43.1578947368421	0	0	1.05263157894737	0	0	0	0	0	0	20	0	0	0	0	14.7368421052632	0	0	0	3.15789473684211	0	0	4.21052631578947	0	0	0	0	0	3.15789473684211	0	2.10526315789474	0	0	3.15789473684211	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	22	"AWI"	22	15637	16667	16135	1.61290322580645	6.45161290322581	0	38.7096774193548	0	17.741935483871	0	0	0	0	0	0	0	19.3548387096774	0	0	0	0	8.06451612903226	0	0	0	4.83870967741935	0	0	0	0	0	3.2258064516129	0	0	0	0	0	0	0	0	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	26	"AWI"	26	15750	16786	16259	0	0	0	39.1304347826087	0	20.6521739130435	0	0	0	0	0	0	0	20.6521739130435	0	0	0	0	5.43478260869565	0	0	0	6.52173913043478	0	0	0	0	0	1.08695652173913	0	0	0	0	5.43478260869565	0	0	1.08695652173913	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	30	"AWI"	30	15831	16978	16381	1.44927536231884	4.34782608695652	0	46.3768115942029	0	24.6376811594203	0.72463768115942	0	0	0	0	0	0	7.2463768115942	0	0	0	0	0.72463768115942	0	0	0	7.2463768115942	0	0	0.72463768115942	0	0	0.72463768115942	0	0	1.44927536231884	0	2.17391304347826	0	0	2.17391304347826	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	32	"AWI"	32	15924	17028	16445	1.28205128205128	0	0	14.1025641025641	0	16.025641025641	0	0	0	0	0	0	0	16.025641025641	0	0	0	0	3.2051282051282	0	0	0	1.92307692307692	0	37.8205128205128	0	0	0	7.05128205128205	0	0	0	0	1.28205128205128	0	0	1.28205128205128	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	35	"AWI"	35	16024	17109	16540	0	1.73913043478261	0	29.5652173913043	0	22.6086956521739	0	0	0	0	0	0	0	25.2173913043478	0	0	0	0	2.60869565217391	0	0	0	4.34782608695652	0	0	0.869565217391304	0	0	7.82608695652174	0	0	0.869565217391304	0	1.73913043478261	0	0	2.60869565217391	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	38	"AWI"	38	16104	17210	16637	0	1.63934426229508	0	39.344262295082	0	26.2295081967213	0	0	0	0	0	0	0	19.672131147541	0	0	0	0	1.63934426229508	0	0	0	3.27868852459016	0	0	0	0	0	1.63934426229508	0	0	1.63934426229508	0	1.63934426229508	0	0	3.27868852459016	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	42	"AWI"	42	16221	17352	16765	1.36986301369863	0	0	33.5616438356164	0	27.3972602739726	0	0	0	0	0	0	0	18.4931506849315	0	0	0	0	6.84931506849315	0	0	0	7.53424657534247	0	0	0	0	0	0	0	0	1.36986301369863	0	2.05479452054794	0	0	1.36986301369863	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	45	"AWI"	45	16298	17493	16869	2.98507462686567	0	0	32.089552238806	0	23.8805970149254	0	0	0	0	0	0	0	19.4029850746269	0	0	0	0	6.71641791044776	0	0	0	2.98507462686567	0	0	1.49253731343284	0	0	4.47761194029851	0	0	0.746268656716418	0	2.98507462686567	0	0	2.23880597014925	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	47.5	"AWI"	47.5	16342	17653	16945.5	0.630252100840336	0.630252100840336	0	26.890756302521	0	12.3949579831933	0	0	0	0	0	0	0	11.1344537815126	0	0	0	0.630252100840336	2.73109243697479	0	0	0	4.20168067226891	0	0	0.210084033613445	0	0	36.7647058823529	0	0	1.26050420168067	0	1.26050420168067	0	0	1.26050420168067	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	50	"AWI"	50	16383	17855	17016	4.7244094488189	0.78740157480315	0	40.9448818897638	0	14.9606299212598	0.78740157480315	0.78740157480315	0	0	0	0	0	13.3858267716535	0.78740157480315	0	0	0	2.36220472440945	0	0	0.78740157480315	9.44881889763779	0	0	1.5748031496063	0	0	0.78740157480315	0	0	0.78740157480315	0	4.7244094488189	0	0	2.36220472440945	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	52	"AWI"	52	16444	17930	17086	3.76569037656904	0.836820083682008	0	34.3096234309623	0	18.8284518828452	0	0	0	0	0	0	0	19.6652719665272	0	0	0	0	0.836820083682008	0.418410041841004	0	0	3.76569037656904	0	0	0	0	0	11.2970711297071	0	0	2.09205020920502	0	2.51046025104602	0	0.418410041841004	1.25523012552301	0	0
15801	24284	"Murifeld Bern"	46.9365	7.473	57	"AWI"	57	16544	18189	17249	1.4218009478673	0.4739336492891	0	46.9194312796209	0	16.5876777251185	0	0	0	0	0	0	0	16.5876777251185	0	0	0	0.947867298578199	0.4739336492891	0.4739336492891	0	0	2.8436018957346	0	0	0.4739336492891	0	0	10.9004739336493	0	0	0.4739336492891	0	1.4218009478673	0	0	0	0	0
