"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Trachycarpus"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
23873	41401	"Balladrum"	46.15919	8.74872	148	"AWI"	148	10325	10779	10573	4	3	0	1	0	0	1	11	0	0	48	0	6	0	0	0	0	0	0	0	0	0	8	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	649	0	0	0	0	0	0	30	0	0	0	0	0	0	10	0	0	0	0	0	0	1	5	0	8	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	152	"AWI"	152	10541	11493	10948	4	1	0	0	0	0	0	16	0	0	61	0	4	0	0	0	0	0	0	0	0	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	451	0	0	0	0	0	0	20	0	0	0	0	1	0	14	0	0	0	0	0	0	2	5	0	4	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	156	"AWI"	156	10743	11946	11303	12	0	0	1	0	0	0	23	0	0	83	0	10	0	0	0	0	0	0	0	0	0	5	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	15	0	0	0	0	2	0	11	0	0	0	0	1	0	3	6	0	7	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	158	"AWI"	158	10887	12118	11477	0	1	0	3	0	0	0	31	0	0	138	0	16	0	0	0	0	0	0	0	0	0	16	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	16	0	0	0	0	7	0	21	0	1	0	0	0	0	6	3	0	2	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	160	"AWI"	160	11001	12348	11650	12	0	0	3	0	0	0	31	0	0	85	0	6	0	0	0	0	0	0	0	0	0	8	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	351	0	0	0	0	0	1	14	0	0	0	0	2	0	8	0	0	0	0	0	0	9	4	0	2	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	162	"AWI"	162	11193	12456	11837	17	0	0	4	0	0	0	56	0	0	81	0	1	0	0	0	0	0	0	2	0	0	20	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	1	34	0	0	0	0	5	0	9	0	0	0	0	0	0	1	3	0	2	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	164	"AWI"	164	11357	12613	12016	23	1	0	6	0	0	0	30	0	0	90	0	4	0	0	0	0	0	0	0	0	0	23	0	15	0	0	0	0	0	3	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	371	0	0	0	0	0	4	48	0	0	0	0	6	0	17	0	1	0	0	0	0	3	12	0	6	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	166	"AWI"	166	11541	12739	12199	0	0	0	3	0	0	0	32	0	0	104	0	1	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	1	0	0	0	0	2	0	7	0	1	0	0	0	0	6	0	0	0	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	168	"AWI"	168	11764	12840	12377	3	0	0	3	0	0	0	51	0	0	126	0	3	0	0	0	0	0	0	3	0	0	6	2	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	15	0	0	0	0	9	0	16	0	1	0	0	0	0	5	2	0	1	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	170	"AWI"	170	11933	12946	12567	14	1	0	5	0	0	0	43	0	0	87	0	3	0	0	0	0	0	1	1	0	0	10	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	32	0	0	1	0	1	0	7	0	1	0	0	0	0	3	14	0	5	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	174	"AWI"	174	12522	13091	12876	14	0	0	9	0	0	0	71	0	0	107	0	1	0	0	0	0	0	0	0	0	0	28	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	247	0	0	0	0	0	0	27	0	0	0	0	7	0	7	0	1	0	0	0	0	4	5	0	5	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	178	"AWI"	178	12959	13288	13132	3	0	0	8	0	0	0	65	0	0	113	0	1	0	0	0	0	0	0	1	0	0	5	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	14	0	0	0	0	7	0	18	0	2	0	0	0	0	6	6	0	0	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	180	"AWI"	180	13036	13436	13221	2	2	0	8	1	0	0	75	0	0	79	0	2	0	0	0	0	0	0	3	0	0	13	0	21	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	140	0	0	0	0	0	0	7	0	0	0	0	7	0	17	0	2	0	0	0	0	2	4	0	1	0	0	0	0
23873	41401	"Balladrum"	46.15919	8.74872	188	"AWI"	188	13548	14782	14053	0	0	0	22	0	0	0	100	0	0	56	0	1	0	0	0	0	0	0	1	0	0	3	0	47	3	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	0	8	0	14	0	1	0	0	0	0	13	0	0	0	0	0	0	0
