"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	369	"AWI"	369	5802	6480	6162	0	3.04347826086957	0	0	0	0	0	0	0	0	17.3913043478261	0	0	0	0	0	0	0	0	6.52173913043478	0	0	0	0	0	0.869565217391304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	20.8695652173913	1.73913043478261	0	0	0	0	0.869565217391304	0.434782608695652	0.434782608695652	0	0	0	0	0.434782608695652	0	1.30434782608696	5.65217391304348	0.434782608695652	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	371	"AWI"	371	5903	6554	6254	0	2.41935483870968	0	0	0	0	0	0.403225806451613	0	0	18.9516129032258	0	0	0	0	0	0	0	0.403225806451613	7.66129032258065	0	0.403225806451613	0	0	0	0.403225806451613	2.41935483870968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5	0	0	0	0	0	0	0	18.9516129032258	2.01612903225806	0	0.403225806451613	0	0	2.01612903225806	1.20967741935484	1.61290322580645	0	0	0	0	0	0	0.806451612903226	2.41935483870968	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	374	"AWI"	374	6033	6625	6395	16.6023166023166	1.54440154440154	6.94980694980695	0	0	0	0	2.31660231660232	0	0	12.7413127413127	0	0.386100386100386	0	0	0	0	0	0	10.8108108108108	0.386100386100386	0.386100386100386	0	0	0	0.386100386100386	0	0.386100386100386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.7799227799228	0	0	0	0	0	0	0	15.0579150579151	0.772200772200772	0	0	0	0	0.386100386100386	1.54440154440154	0.772200772200772	0	0	0	0.386100386100386	0	0	0.386100386100386	5.01930501930502	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	376	"AWI"	376	6174	6683	6475	0	2.52293577981651	7.3394495412844	0	0	0	0	3.6697247706422	0	0	22.9357798165138	0	0	0	0	0	0	0	0	8.48623853211009	0.229357798165138	0.229357798165138	0	0	0	0	0	0	0.458715596330275	0	0	2.06422018348624	0	0	0	0	0	0	0	0	0	0	0	28.8990825688073	0	0	0	0	0	0	0	12.1559633027523	1.60550458715596	0	0	0	0	0.688073394495413	1.60550458715596	1.14678899082569	0	0	0.458715596330275	0	0.229357798165138	0	0.688073394495413	4.35779816513761	0.229357798165138	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	378	"AWI"	378	6368	6714	6548	0	3.90070921985816	5.67375886524823	0.354609929078014	0	0	0	1.41843971631206	0.354609929078014	0	21.6312056737589	0	0	0	0	0	0	0	0	11.7021276595745	0	0.354609929078014	0	0	0	0.354609929078014	2.12765957446809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.8510638297872	0	0	0	0	0	0	0	11.3475177304965	1.06382978723404	0	0	0	0	0.354609929078014	1.06382978723404	0.709219858156028	0	0	0	0	0.354609929078014	0	1.06382978723404	5.31914893617021	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	383	"AWI"	383	6562	7082	6774	0	1.31291028446389	0	0.437636761487965	0	0	0	0.437636761487965	0	0	34.3544857768052	0	0.218818380743982	0	0	0	0	0	0	8.09628008752735	0.218818380743982	0.218818380743982	0	0	0	0	0	0	0.656455142231947	0	0	0	0	0	0	0	0	0	0.218818380743982	0	0	0	0	20.3501094091904	0	0	0	0	0	0	0	17.0678336980306	3.93873085339168	0	0	0.437636761487965	0	0	0.87527352297593	1.09409190371991	0	0	0	0	0.437636761487965	0	1.31291028446389	8.31509846827133	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	384	"AWI"	384	6577	7206	6816	0	4.739336492891	0	0	0	0	0	0.947867298578199	0	0	34.5971563981043	0	0	0	0	0	0	0	0.4739336492891	8.53080568720379	0	0.947867298578199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.1184834123223	0	0	0	0	0	0	0	13.2701421800948	0	0	0	0.4739336492891	0	0	1.8957345971564	0	0	0	0	0	0.4739336492891	0	0.4739336492891	7.58293838862559	0	0.4739336492891
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	385	"AWI"	385	6590	7347	6857	0	2.68456375838926	4.69798657718121	0	0	0	0	1.00671140939597	0	0	41.2751677852349	0	0.335570469798658	0	0	0	0	0	0	5.36912751677852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335570469798658	21.8120805369128	0	0	0	0	0	0	0	10.4026845637584	1.67785234899329	0	0	0	0	0.335570469798658	2.3489932885906	0.671140939597315	0	0	0	0	0	0	0.671140939597315	5.70469798657718	0.335570469798658	0.335570469798658
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	387	"AWI"	387	6656	7430	6959	0	1.77514792899408	3.55029585798817	0.29585798816568	0	0	0	0.591715976331361	0	0	35.5029585798817	0	0.29585798816568	0	0	0	0	0	0.591715976331361	3.55029585798817	0	1.4792899408284	0	0	0	0	0	0	0	0	0	1.77514792899408	0	0	0	0	0	0	0	0	0	0	0.591715976331361	16.2721893491124	0	0	0	0	0	0	0	17.7514792899408	2.07100591715976	0	0	0	0	1.18343195266272	1.77514792899408	0.29585798816568	0	0	0	0	0	0	1.4792899408284	7.98816568047337	0.887573964497041	0.29585798816568
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	392	"AWI"	392	6812	7717	7209	0	2	4.5	0	0	0	0	2	0	0	40	0	0	0	0	0	0	0	0.5	6.5	0.5	1	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	12.5	0	0	0	0.5	0	0	1	2.5	0	0	0	1.5	0	0	1.5	10	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	393	"AWI"	393	6840	7762	7272	0	1.68776371308017	5.06329113924051	0	0	0	0	1.68776371308017	0	0	17.7215189873418	0	0.421940928270042	0	0	0	0	0	0.421940928270042	8.86075949367089	0.421940928270042	0.843881856540084	0	0	0	0	0	0	1.26582278481013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421940928270042	28.2700421940928	0	0	0	0	0	0	0	18.1434599156118	0.843881856540084	0	0	0	0	0	2.53164556962025	1.68776371308017	0	0	0	0	1.26582278481013	0	0.421940928270042	4.64135021097046	3.37552742616034	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	396	"AWI"	396	6946	7953	7433	0	3.38983050847458	5.50847457627119	0.423728813559322	0	0	0	2.11864406779661	0	0	17.7966101694915	0	1.69491525423729	0	0	0	0	0	0.423728813559322	6.77966101694915	0	1.69491525423729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8983050847458	0	0	0	0	0	0	0	13.5593220338983	3.8135593220339	0	0	0	0	0.847457627118644	2.11864406779661	0	0	0	0	0	0	0	0.423728813559322	5.08474576271187	0.423728813559322	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	398	"AWI"	398	7026	8013	7541	0	1.89393939393939	2.65151515151515	0.378787878787879	0	0	0	1.13636363636364	0	0	25.7575757575758	0	0	0	0	0	0	0	0	10.2272727272727	0	1.13636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1212121212121	0.757575757575758	0	0	0	0	0	0.378787878787879	25	0.378787878787879	0	0	0	0	0.757575757575758	2.27272727272727	2.27272727272727	0	0	0	0	0.378787878787879	0	3.03030303030303	9.46969696969697	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	401	"AWI"	401	7166	8142	7696	0	2.20264317180617	0	0	0	0	0	0	0	0	31.7180616740088	0	0	0	0	0	0	0	0	7.48898678414097	0	0.440528634361234	0	0	0	0	0	0.881057268722467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440528634361234	17.6211453744493	0	0	0	0	0	0	0	20.704845814978	0.440528634361234	0	0	0	0	0.440528634361234	0.881057268722467	3.9647577092511	0	0	0	0	0.440528634361234	0	3.08370044052863	8.81057268722467	0	0.440528634361234
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	403	"AWI"	403	7298	8200	7804	5.80808080808081	3.03030303030303	0	0	0	0	0	0.505050505050505	0	0	28.030303030303	0	0	0	0	0	0	0	0	6.31313131313131	0	0.505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.969696969697	0	0	0	0	0	0	0	17.4242424242424	0.505050505050505	0	0	0	0	0.252525252525253	0.505050505050505	1.76767676767677	0	0	0	0	1.51515151515152	0.252525252525253	2.77777777777778	8.33333333333333	0.505050505050505	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	405	"AWI"	405	7374	8302	7914	0	2.75590551181102	0	0	0	0	0	0.78740157480315	0	0	23.2283464566929	0	0.393700787401575	0	0	0	0	0	0	9.05511811023622	0.393700787401575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393700787401575	0	0	0	0	0	0	18.8976377952756	0	0	0	0	0	0	0	25.1968503937008	1.96850393700787	0	0	0.393700787401575	0	0	1.18110236220472	1.5748031496063	0	0	0	1.18110236220472	0	0	5.51181102362205	6.69291338582677	0.393700787401575	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	409	"AWI"	409	7596	8381	8104	0	2.08333333333333	0	0.347222222222222	0	0	0	0.694444444444444	0	0	26.3888888888889	0	0	0	0	0	0	0	0	8.33333333333333	0	0.347222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4861111111111	0	0	0	0	0	0	0	24.3055555555556	1.04166666666667	0	0	0	0	0	2.08333333333333	3.81944444444444	0	0	0	0.694444444444444	0	0	2.08333333333333	7.29166666666667	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	414	"AWI"	414	8101	8492	8341	0	2.36686390532544	2.36686390532544	0	0	0	0	0.29585798816568	0	0	21.8934911242604	0	0	0	0	0	0	0	0	9.46745562130178	0.29585798816568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.0059171597633	0	0	0	0	0	0	0	24.5562130177515	0.29585798816568	0	0	0	0	0	0.29585798816568	2.66272189349112	0	0	0	0.29585798816568	0.591715976331361	0	3.55029585798817	10.0591715976331	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	418	"AWI"	418	8338	8616	8483	0	0.928792569659443	2.78637770897833	0	0	0	0	0.619195046439629	0	0	22.9102167182663	0	0	0	0	0	0	0	0	10.8359133126935	0	0.309597523219814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5294117647059	0	0	0	0	0	0	0	25.3869969040248	0.928792569659443	0	0	0	0	0.309597523219814	0.928792569659443	2.1671826625387	0	0	0	0	0	0	2.1671826625387	5.88235294117647	0	0.309597523219814
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	419	"AWI"	419	8374	8666	8510	0	0.540540540540541	0	0	0	0	0.27027027027027	0.27027027027027	0	0	17.5675675675676	0	0.27027027027027	0	0	0	0	0	0.27027027027027	10.2702702702703	0.27027027027027	0.27027027027027	0	0	0	0	0	0	0	0	0.27027027027027	2.43243243243243	0	0	0	0	0	0	0	0	0	0	0	25.6756756756757	0	0	0	0	0	0	0	29.1891891891892	0.810810810810811	0	0	0.810810810810811	0	0	0.810810810810811	1.89189189189189	0	0	0	0	0	0	4.59459459459459	2.97297297297297	0	0.540540540540541
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	422	"AWI"	422	8459	8833	8630	0	1.26050420168067	0	0	0	0	0	0	0	0	34.8739495798319	0	0	0	0	0	0	0	0.420168067226891	7.56302521008403	0	1.26050420168067	0	0	0	0	0	0	0.420168067226891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9075630252101	0	0	0	0	0	0	0	22.6890756302521	1.26050420168067	0	0	0	0	0.420168067226891	0.420168067226891	1.26050420168067	0	0	0	0	0.420168067226891	0	3.36134453781513	5.46218487394958	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	426	"AWI"	426	8586	9106	8822	0	1.53374233128834	2.45398773006135	0	0.306748466257669	0	0	0.613496932515337	0	0	27.6073619631902	0	0	0	0	0	0	0	0	7.05521472392638	0	0.613496932515337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0981595092025	0	0	0	0	0	0	0	31.2883435582822	0.920245398773006	0	0.306748466257669	0	0	0	1.22699386503067	1.84049079754601	0	0	0	0.920245398773006	0.306748466257669	0	2.14723926380368	2.76073619631902	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	430	"AWI"	430	8711	9301	9043	0	1	0	0	0	0	0	0.333333333333333	0	0	34	0	0	0	0	0	0	0	0	3	0	0.333333333333333	0	0	0	0	0	0	0	0	0.333333333333333	2.66666666666667	0	0	0	0	0	0	0	0	0	0	0	24.3333333333333	0	0	0	0	0	0	0	21.3333333333333	1.66666666666667	0	0	0	0	0	2	0.666666666666667	0	0	0	0	1	0	2.33333333333333	4.66666666666667	0	0.333333333333333
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	432	"AWI"	432	8781	9386	9108	0	0.66815144766147	2.44988864142539	0.22271714922049	0	0	0	1.33630289532294	0	0	35.1893095768374	0	0	0	0.44543429844098	0	0	0	0	4.23162583518931	0.44543429844098	0.22271714922049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5991091314031	0.44543429844098	0	0	0	0.22271714922049	0	0	22.271714922049	0.66815144766147	0	0	0	0	0	1.55902004454343	2.00445434298441	0	0	0	0	0.44543429844098	0	1.78173719376392	5.79064587973274	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	434	"AWI"	434	8823	9509	9170	0	0.466200466200466	0	0.233100233100233	0	0	0	0.233100233100233	0	0	13.0536130536131	0	0.233100233100233	0	0.233100233100233	0	0	0	0	12.1212121212121	0	0	0	0	0	0	3.4965034965035	0	0	0	0	1.16550116550117	0	0	0	0	0	0	0	0	0	0	0	26.3403263403263	0	0	0	0	0	0	0	29.3706293706294	0.699300699300699	0	0	0	0	0.233100233100233	3.26340326340326	1.16550116550117	0	0	0	0	0.233100233100233	0	2.56410256410256	4.42890442890443	0	0.466200466200466
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	438	"AWI"	438	8960	9682	9315	0	0.226244343891403	0	0.226244343891403	0	0	0	0.904977375565611	0	0	17.1945701357466	0	0	0	0	0	0	0	0.226244343891403	10.6334841628959	0.226244343891403	0	0	0	0	0	5.88235294117647	0	0	0.226244343891403	0	0.452488687782805	0	0	0	0	0	0	0	0	0	0	0	29.185520361991	0	0	0	0	0	0	0	21.4932126696833	1.35746606334842	0	0	0	0	0	1.58371040723982	1.58371040723982	0	0	0	0	0.904977375565611	0	2.48868778280543	4.97737556561086	0	0.226244343891403
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	442	"AWI"	442	9090	9845	9471	0	0.210084033613445	0	0.210084033613445	0	0	0	1.05042016806723	0	0	14.7058823529412	0	0.420168067226891	0	0	0	0	0	0	6.72268907563025	0	0	0	0	0	0	3.15126050420168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2521008403361	0	0	0	0	0	0	0	32.7731092436975	2.10084033613445	0	0	0	0	0	0.840336134453782	0.420168067226891	0	0	0	0	0.420168067226891	0	4.6218487394958	1.89075630252101	0	0.210084033613445
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	446	"AWI"	446	9238	9989	9631	0	0.240673886883273	0	0.36101083032491	0	0	0	1.56438026474128	0	0	23.9470517448857	0	0.120336943441637	0	0	0	0	0	0	6.97954271961492	0.240673886883273	0	0	0	0	0	4.09145607701564	0	0	0	0.120336943441637	0.481347773766546	0	0	0	0	0	0	0	0	0	0	0	24.0673886883273	0	0	6.49819494584837	0	0	0	0	22.1419975932611	2.40673886883273	0	0.240673886883273	0	0	0	0.842358604091456	0.240673886883273	0	0	0	0	0.601684717208183	0	2.40673886883273	2.28640192539109	0	0.120336943441637
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	450	"AWI"	450	9380	10135	9797	0	0.796812749003984	0.796812749003984	0	0	0	0	1.19521912350598	0	0	28.6852589641434	0	0.398406374501992	0	0	0	0	0	0	3.58565737051793	0.796812749003984	1.59362549800797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.8645418326693	0	0	0	0	0	0	0	20.3187250996016	0.398406374501992	0	0	0	0	0.398406374501992	1.19521912350598	0	0	0	0	0	0	0	1.99203187250996	3.98406374501992	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	458	"AWI"	458	9899	10370	10151	0	0.253164556962025	0	0.253164556962025	0	0	0	1.51898734177215	0	0	17.4683544303797	0	0	0	0	0	0	0	0.253164556962025	5.56962025316456	0	0.759493670886076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.3037974683544	0	0	0	0	0	0	0	19.746835443038	1.26582278481013	0	0.253164556962025	0	0	0.253164556962025	2.27848101265823	0.253164556962025	0	0	0	0	0.759493670886076	0	2.0253164556962	2.78481012658228	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	463	"AWI"	463	10108	10815	10428	0	0	0	0	0	0	0.591715976331361	1.77514792899408	0	0	23.6686390532544	0	0	0	0	0	0	0	0	4.14201183431953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.603550295858	0	0	2.36686390532544	0	0	0	0	18.9349112426036	0	0	0	0	0	0	0	0	0	0	0	0.591715976331361	0	0	1.77514792899408	3.55029585798817	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	472	"AWI"	472	10598	11626	11086	0	0	0	0.480769230769231	0	0	0	3.36538461538462	0	0	24.0384615384615	0	0	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480769230769231	0	0	0	53.8461538461538	0	0	0	0	0	0	0	11.5384615384615	0.480769230769231	0	0	0	0	0	1.92307692307692	0	0	0	0	0	0	0	1.44230769230769	0.480769230769231	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	488	"AWI"	488	11468	12864	12155	0	0	0	1.90839694656489	0	0	0	25.9541984732824	0	0	4.9618320610687	0	0.381679389312977	0	0	0	0	0	0	0	0	3.43511450381679	2.29007633587786	0	0	0	0	0	0	0	0.381679389312977	0	0	0	0	0	0	0	0	0	0	0	0	43.5114503816794	0	0	0	0	0	0	0	9.16030534351145	0.763358778625954	0	0	0	0	2.29007633587786	1.52671755725191	0	0	0	0	0	3.05343511450382	0	0	0	0.381679389312977	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	498	"AWI"	498	11998	13484	12796	0	0	0	4.80769230769231	0	0	0	18.2692307692308	0	0	1.92307692307692	0	0	0	0	0	0	0	0.961538461538462	0	0	3.84615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.961538461538462	0	0	0	65.3846153846154	0	0	0	0	0	0	0	0.961538461538462	0	0	0	0	0	0	1.92307692307692	0	0	0	0	0	0	0	0	0.961538461538462	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	501	"AWI"	501	12177	13667	12982	0	0	0	0	0	0	0	12.5	0	0	4.32692307692308	0	0	0	0	0	0	0	0.480769230769231	0.480769230769231	0	2.40384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.4230769230769	0	0	0	0	0	0	0	8.65384615384615	0.961538461538462	0	0	0	0	0.961538461538462	1.92307692307692	0	0	0	0	0	0	0	2.88461538461538	0	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	510	"AWI"	510	12808	14137	13555	0	0.581395348837209	0	2.32558139534884	0	0	0	22.093023255814	0	0	6.97674418604651	0	0	0	0	0	0	0	0	0	0	5.23255813953488	0	0	0	0	0	0	0	0	0	2.32558139534884	0	0	0	0	0	0	0	0	0	0	0	48.2558139534884	0	0	0	0	0	0	0	2.32558139534884	0	0	0	0	0	2.32558139534884	5.23255813953488	0.581395348837209	0	0	0	0	1.74418604651163	0	0	0	0	0
27222	48640	"Lac des Grenouilles"	44.09825	7.48358	512	"AWI"	512	12907	14216	13654	0	0	0	2.7027027027027	0	0	0	43.2432432432432	0	0	5.40540540540541	0	0	0	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.7297297297297	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0	10.8108108108108	0	0	0	0	0	0	0	0	0	2.7027027027027	0
