"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Montiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14522	22749	"Slawsko"	52.66667	18.25	100	"AWI"	100	1802	2188	1971	0.550964187327824	0	7.71349862258953	2.47933884297521	0	1.37741046831956	0	6.33608815426997	0	0	0	0	0	0	1.10192837465565	1.65289256198347	0	0	0	0	0	0	0	0	0	0	0	0	1.10192837465565	0.275482093663912	69.1460055096419	0	0	0	0.826446280991736	0	5.78512396694215	0	0	0	0	0	0	0	0	1.10192837465565	0	0.550964187327824
14522	22749	"Slawsko"	52.66667	18.25	110	"AWI"	110	1888	2323	2083	0.187265917602996	0.187265917602996	6.74157303370786	2.05992509363296	0	1.87265917602996	0	12.9213483146067	0	0	0	0	0	0	0.936329588014981	1.87265917602996	0	0	0.187265917602996	0	0.374531835205993	0	0	0.187265917602996	0	0	0	0	1.12359550561798	0.561797752808989	59.7378277153558	0	0	0	0.749063670411985	0	9.55056179775281	0	0	0	0	0	0	0	0.187265917602996	0	0.187265917602996	0.374531835205993
14522	22749	"Slawsko"	52.66667	18.25	120	"AWI"	120	1977	2460	2194	0	0	11.0199296600234	1.28956623681125	0	1.75849941383353	0	18.757327080891	0	0	0	0.234466588511137	0	0	3.04806565064478	3.04806565064478	0.351699882766706	0	0.82063305978898	0	0.82063305978898	0	0	0	0	0	0	0	3.51699882766706	0.117233294255569	44.9003516998828	0	0	0	0.586166471277843	0.117233294255569	7.97186400937866	0	0	0	0	0.351699882766706	0	0	0	0.234466588511137	0.586166471277843	0.468933177022274
14522	22749	"Slawsko"	52.66667	18.25	130	"AWI"	130	2075	2591	2306	0	0	12.6269956458636	1.1611030478955	0	2.90275761973875	0	21.3352685050798	0	0	1.1611030478955	0	0	0	1.30624092888244	3.62844702467344	0.435413642960813	0	0.435413642960813	0	0.145137880986938	0	0	0.145137880986938	0	0	0	0	3.33817126269956	0.145137880986938	43.5413642960813	0	0	0	0.145137880986938	0	6.53120464441219	0	0	0	0	0.290275761973875	0	0	0	0.145137880986938	0.290275761973875	0.290275761973875
14522	22749	"Slawsko"	52.66667	18.25	140	"AWI"	140	2173	2712	2419	0	0	22.027972027972	0.233100233100233	0	2.56410256410256	0	24.009324009324	0	0	0	0	0	0	3.37995337995338	1.16550116550117	0	0	0.932400932400932	0	1.28205128205128	0	0	0	0	0	0	0	3.96270396270396	0.233100233100233	28.2051282051282	0	0	0	0.815850815850816	0	9.55710955710956	0	0	0	0	0	0	0	0.116550116550117	0	1.3986013986014	0.116550116550117
14522	22749	"Slawsko"	52.66667	18.25	150	"AWI"	150	2270	2828	2532	0	0	21.3310580204778	1.87713310580205	0	11.0921501706485	0	19.9658703071672	0	0.170648464163823	0	0	0	0	3.24232081911263	1.36518771331058	0	0	0.511945392491468	0	0.170648464163823	0	0	0.341296928327645	0	0	0	0	3.24232081911263	0	26.6211604095563	0	0	0	0.341296928327645	0	6.31399317406143	0	1.36518771331058	0.170648464163823	0	0	0.170648464163823	0	0.170648464163823	0.68259385665529	0.341296928327645	0.511945392491468
14522	22749	"Slawsko"	52.66667	18.25	160	"AWI"	160	2373	2948	2645	0	0	16.9611307420495	2.82685512367491	0	5.65371024734982	0	22.8504122497055	0	0	0	0	0	0	4.24028268551237	1.41342756183746	0	0	1.17785630153121	0	0.588928150765607	0	0.117785630153121	0	0	0	0	0	4.59363957597173	0.235571260306243	29.2108362779741	0	0	0	0.235571260306243	0	8.00942285041225	0	0	0.117785630153121	0	0	0	0	0.117785630153121	0.117785630153121	1.29564193168433	0.235571260306243
14522	22749	"Slawsko"	52.66667	18.25	170	"AWI"	170	2486	3063	2759	0.0957854406130268	0.191570881226054	15.8045977011494	0.383141762452107	0	1.53256704980843	0	25.1915708812261	0	0	0	0	0	0	4.78927203065134	0.383141762452107	0	0	0.574712643678161	0	0.670498084291188	0	0	0	0	0	0	0	5.65134099616858	0.0957854406130268	32.4712643678161	0	0	0	0	0	9.09961685823755	0	0	0.478927203065134	0	0.478927203065134	0	0	0.383141762452107	0.191570881226054	1.24521072796935	0.28735632183908
14522	22749	"Slawsko"	52.66667	18.25	180	"AWI"	180	2599	3170	2870	0	0	12.6656848306333	1.76730486008837	0	5.00736377025037	0	15.0220913107511	0	0	0	0	0	0	6.9219440353461	1.32547864506627	0.736377025036819	0	1.03092783505155	0	0.441826215022091	0	0	0	0	0	0	0	5.44918998527246	0.147275405007364	23.7113402061856	0	17.0839469808542	0	0.147275405007364	0	5.89101620029455	0	0	0.147275405007364	0	0.294550810014728	0	0	0	0.589101620029455	1.03092783505155	0.589101620029455
14522	22749	"Slawsko"	52.66667	18.25	190	"AWI"	190	2721	3281	2981	0	0	15.0170648464164	1.19453924914676	0	4.60750853242321	0	13.481228668942	0	0	0	0	0	0	7.84982935153584	2.55972696245734	0	0	0.511945392491468	0	0.853242320819113	0	0	0.170648464163823	0	0	0	0	6.14334470989761	0.68259385665529	37.542662116041	0	0	0	0	0	5.2901023890785	1.19453924914676	0	0	0	0.170648464163823	0	0	0.341296928327645	0.511945392491468	1.5358361774744	0.341296928327645
14522	22749	"Slawsko"	52.66667	18.25	200	"AWI"	200	2824	3389	3094	0	0	14.6401985111663	1.48883374689826	0	1.98511166253102	0	25.3101736972705	0	0	0	0	0	0	3.2258064516129	1.98511166253102	0	0	0.372208436724566	0	0.496277915632754	0	0	0.372208436724566	0	0	0	0	5.4590570719603	0.248138957816377	30.0248138957816	0	0	0	0.620347394540943	0	11.7866004962779	0	0	0.372208436724566	0	0	0	0	0.124069478908189	0.248138957816377	0.86848635235732	0.372208436724566
14522	22749	"Slawsko"	52.66667	18.25	210	"AWI"	210	2918	3519	3203	0	0.0979431929480901	14.2997061704212	0.29382957884427	0	1.46914789422135	0	26.052889324192	0	0	0	0	0	0	4.30950048971596	2.15475024485798	0	0	0.489715964740451	0	0.783545543584721	0	0	0.19588638589618	0	0	0	0	6.17042115572968	0.489715964740451	27.3261508325171	0	0	0	0.39177277179236	0	13.6141038197845	0	0	0.29382957884427	0	0	0	0	0.19588638589618	0.587659157688541	0.489715964740451	0.29382957884427
14522	22749	"Slawsko"	52.66667	18.25	220	"AWI"	220	3016	3646	3315	0	0.121506682867558	17.0109356014581	0.972053462940462	0	1.45808019441069	0	19.5625759416768	0	0	0	0	0	0	6.56136087484812	1.57958687727825	0	0	0.121506682867558	0	0.850546780072904	0	0	0.364520048602673	0	0	0	0	4.13122721749696	0.364520048602673	30.9842041312272	0	0	0	0.243013365735115	0	14.3377885783718	0	0	0.121506682867558	0	0.243013365735115	0	0	0.121506682867558	0.121506682867558	0.729040097205346	0
14522	22749	"Slawsko"	52.66667	18.25	230	"AWI"	230	3106	3766	3423	0.280112044817927	0	15.8263305322129	0.840336134453782	0	1.96078431372549	0	20.3081232492997	0	0	0	0	0	0	7.98319327731092	1.82072829131653	0	0	0.840336134453782	0	1.26050420168067	0	0	0.140056022408964	0	0	0	0	8.26330532212885	0.420168067226891	23.3893557422969	0.980392156862745	0	0	0.840336134453782	0	11.9047619047619	0	0	0.140056022408964	0	0	0	0	0.280112044817927	1.12044817927171	1.26050420168067	0.140056022408964
14522	22749	"Slawsko"	52.66667	18.25	240	"AWI"	240	3199	3886	3532	0.118063754427391	0	18.2998819362456	2.36127508854782	0	1.53482880755608	0	19.3624557260921	0	0	0	0	0	0	10.86186540732	1.06257378984652	0	0	0.826446280991736	0	1.41676505312869	0	0	0	0.236127508854782	0	0	0	8.73671782762692	0.118063754427391	19.3624557260921	0	0	0	0.472255017709563	0	12.2786304604486	0	0	0.354191263282172	0	0.236127508854782	0	0	0.118063754427391	1.18063754427391	0.826446280991736	0.236127508854782
14522	22749	"Slawsko"	52.66667	18.25	250	"AWI"	250	3294	4005	3642	0	0	17.5025588536336	4.40122824974411	0	2.76356192425793	0	16.2743091095189	0	0	0	0	0	0	10.2354145342886	1.74002047082907	0.511770726714432	0	1.63766632548618	0	0.921187308085977	0	0	0	0	0.102354145342886	0	0	5.93654042988741	0.409416581371546	22.6202661207779	0	0	0	0.204708290685773	0	12.2824974411464	0	0	0.102354145342886	0	0.307062436028659	0	0	0	0.511770726714432	1.43295803480041	0.102354145342886
14522	22749	"Slawsko"	52.66667	18.25	260	"AWI"	260	3388	4123	3750	0	0	15.34795042898	1.42993326978074	0	6.19637750238322	0	14.2993326978074	0	0	0	0	0	0	14.8713060057197	1.71591992373689	0	0	0.857959961868446	0	1.33460438512869	0	0	0	0	0	0	0	4.48045757864633	0.571973307912297	21.5443279313632	0	0	0	0.0953288846520496	0	15.1572926596759	0	0	0	0	0.0953288846520496	0	0	0	0.476644423260248	1.14394661582459	0.381315538608198
14522	22749	"Slawsko"	52.66667	18.25	270	"AWI"	270	3490	4242	3862	0.113895216400911	0	13.2118451025057	0.911161731207289	0	1.36674259681093	0	16.0592255125285	0	0	0	0	0	0	14.2369020501139	1.70842824601367	0	0	1.0250569476082	0	1.82232346241458	0	0	0	0	0	0	0	2.16400911161731	0.113895216400911	22.8929384965831	0	0	0	0.227790432801822	0	14.2369020501139	0	0	0	6.83371298405467	0.341685649202733	0	0	0.113895216400911	1.36674259681093	1.13895216400911	0.113895216400911
14522	22749	"Slawsko"	52.66667	18.25	280	"AWI"	280	3592	4359	3968	0.247524752475248	0.123762376237624	15.7178217821782	0.247524752475248	0	1.48514851485149	0	19.5544554455446	0	0	0	0.247524752475248	0	0	13.2425742574257	3.71287128712871	0	0	0.866336633663366	0	2.72277227722772	0	0	0	0	0	0	0	1.11386138613861	0.742574257425743	24.7524752475248	0	0	0	0	0	10.6435643564356	0	0	0.123762376237624	0	0.247524752475248	0	0	0.123762376237624	1.48514851485149	1.98019801980198	0.618811881188119
14522	22749	"Slawsko"	52.66667	18.25	290	"AWI"	290	3697	4475	4077	0.116959064327485	0	14.6198830409357	0.935672514619883	0	6.31578947368421	0	16.6081871345029	0	0	0	0	0	0	12.3976608187135	1.6374269005848	0	0	0.818713450292398	0	1.05263157894737	0	0	0.116959064327485	0	0	0	0	0.818713450292398	0.701754385964912	31.5789473684211	0	0	0	0	0	9.35672514619883	0	0	0	0	0.116959064327485	0	0	0.116959064327485	1.28654970760234	1.28654970760234	0.116959064327485
14522	22749	"Slawsko"	52.66667	18.25	300	"AWI"	300	3800	4585	4184	0	0	15.5993431855501	1.3136288998358	0	7.55336617405583	0	15.7635467980296	0	0	0	0	0	0	10.6732348111658	1.97044334975369	0	0	0.656814449917898	0	1.80623973727422	0	0	0	0	0	0	0	2.46305418719212	0.328407224958949	27.5862068965517	0	0	0	0.164203612479475	0.164203612479475	9.85221674876847	0	1.80623973727422	0.164203612479475	0	0	0	0	0.164203612479475	1.14942528735632	0.821018062397373	0
14522	22749	"Slawsko"	52.66667	18.25	310	"AWI"	310	3904	4692	4295	0	0.0906618313689937	11.4233907524932	1.08794197642792	0	2.53853127833182	0	15.0498640072529	0	0	0	0	0	0	10.8794197642792	3.26382592928377	0	0	0.453309156844968	0	1.08794197642792	0	0	0	0	0	0	0	2.8105167724388	0.453309156844968	33.6355394378966	0	0	0	0.0906618313689937	0	7.70625566636446	5.34904805077063	0	0.0906618313689937	0	0	0	0	0.181323662737987	1.17860380779692	2.26654578422484	0.362647325475975
14522	22749	"Slawsko"	52.66667	18.25	320	"AWI"	320	4009	4797	4403	0	0	13.0105900151286	1.0590015128593	0	2.11800302571861	0	20.4236006051437	0	0	0	0	0	0	13.6157337367625	1.21028744326778	0	0	0.605143721633888	0	1.96671709531014	0	0	0	0	0	0	0	1.51285930408472	0.302571860816944	26.6263237518911	0	0	0	0.151285930408472	0	14.9773071104387	0	0	0	0	0	0	0	0	0.302571860816944	2.11800302571861	0
14522	22749	"Slawsko"	52.66667	18.25	330	"AWI"	330	4115	4912	4511	0	0.093984962406015	15.8834586466165	0.469924812030075	0.75187969924812	2.34962406015038	0	19.3609022556391	0	0	0	0	0	0.093984962406015	14.1917293233083	1.97368421052632	0	0	0.281954887218045	0.093984962406015	1.03383458646617	0	0	0.093984962406015	0	0	0	0	1.40977443609023	0.657894736842105	26.0338345864662	0	0	0	0.281954887218045	0	10.9022556390977	0	0	1.12781954887218	0	0	0	0	0.18796992481203	0.281954887218045	2.06766917293233	0.37593984962406
14522	22749	"Slawsko"	52.66667	18.25	340	"AWI"	340	4226	5021	4619	0.162866449511401	0	12.5407166123778	1.46579804560261	0	8.79478827361564	0	12.5407166123778	0	0	0	0	0	0	15.3094462540717	1.95439739413681	0	0	0.325732899022801	0	1.46579804560261	0	0	0	0	0	0	0	0.651465798045603	0.325732899022801	31.2703583061889	0	0	0	0	0	11.400651465798	0	0	0.162866449511401	0	0	0	0	0.162866449511401	0.162866449511401	1.30293159609121	0
14522	22749	"Slawsko"	52.66667	18.25	350	"AWI"	350	4332	5131	4726	0.0928505106778087	0	19.5914577530176	0.835654596100279	0	1.94986072423398	0	23.5840297121634	0	0	0	0	0	0	12.4419684308264	1.94986072423398	0.464252553389044	0	0.278551532033426	0	2.1355617455896	0	0	0	0	0	0	0	1.0213556174559	0.928505106778087	23.2126276694522	0	0	0	0.0928505106778087	0	7.14948932219127	0	0	0.74280408542247	0	0	0	0	0.0928505106778087	1.20705663881151	2.1355617455896	0.0928505106778087
14522	22749	"Slawsko"	52.66667	18.25	360	"AWI"	360	4443	5236	4836	0	0	20.0980392156863	0	0	1.76470588235294	0	19.5098039215686	0	0	0	0	0	0	17.3529411764706	1.47058823529412	0	0	0.588235294117647	0	2.64705882352941	0	0	0	0	0	0	0	1.37254901960784	0.490196078431373	21.4705882352941	0	0	0	0.0980392156862745	0	8.92156862745098	0	0	0.196078431372549	0	0.0980392156862745	0	0	0.196078431372549	1.07843137254902	2.54901960784314	0.0980392156862745
14522	22749	"Slawsko"	52.66667	18.25	370	"AWI"	370	4541	5350	4943	0	0	19.648737650933	0.439077936333699	0	1.64654226125137	0	20.8562019758507	0	0	0	0	0	0	14.4895718990121	2.41492864983535	0	0	0.329308452250274	0	1.42700329308452	0	0	0	0	0	0	0	0.109769484083425	0.768386388583974	26.344676180022	0	0	0	0.21953896816685	0	7.90340285400659	0	0	0.768386388583974	0	0	0	0	0	1.7563117453348	0.768386388583974	0.109769484083425
14522	22749	"Slawsko"	52.66667	18.25	380	"AWI"	380	4651	5451	5054	0	0	14.334085778781	0.225733634311512	0	1.35440180586907	0	23.8148984198646	0	0	0	0	0	0	13.2054176072235	1.12866817155756	0	0	0.564334085778781	0	1.58013544018059	0	0	0	0	0	0	0	0.790067720090293	1.8058690744921	29.4582392776524	0	0	0	0.338600451467269	0	7.90067720090294	0	0	0.112866817155756	0	0.112866817155756	0	0	0.225733634311512	1.58013544018059	1.12866817155756	0.338600451467269
14522	22749	"Slawsko"	52.66667	18.25	390	"AWI"	390	4753	5558	5162	0	0	8.93782383419689	12.1761658031088	0	1.03626943005181	0	10.880829015544	0	0	0	0	0	0	9.32642487046632	0.647668393782383	0	0	0	0	0.38860103626943	0	0	0	0	0	0	0	0	0.906735751295337	48.5751295336788	0	0	0	0	0	4.53367875647668	0	0	0.38860103626943	0	0.129533678756477	0	0	0	1.03626943005181	1.03626943005181	0
14522	22749	"Slawsko"	52.66667	18.25	400	"AWI"	400	4864	5661	5270	0	0	11.9072708113804	1.7913593256059	0	1.7913593256059	0	16.1222339304531	0	0	0	0	0	0	5.47945205479452	0.948366701791359	0	0	0.210748155953635	0	0.316122233930453	0	0	0	0	0	0	0	0.526870389884089	0.948366701791359	45.3108535300316	0	0	0	0	0	13.4878819810327	0	0	0	0	0	0	0	0	0.526870389884089	0.421496311907271	0.210748155953635
14522	22749	"Slawsko"	52.66667	18.25	410	"AWI"	410	4977	5761	5375	0	0	14.041404140414	1.53015301530153	0	4.41044104410441	0	19.2619261926193	0	0	0	0.18001800180018	0	0	8.91089108910891	2.07020702070207	0	0	0.09000900090009	0	1.35013501350135	0	0	0	0	0	0	0	0.09000900090009	0.27002700270027	38.5238523852385	0	0	0	0.09000900090009	0	6.66066606660666	0	0	0	0	0.09000900090009	0	0	0.45004500450045	0.72007200720072	1.26012601260126	0
14522	22749	"Slawsko"	52.66667	18.25	420	"AWI"	420	5090	5865	5486	0	0.0918273645546373	15.0596877869605	0.734618916437098	0	4.86685032139578	0	19.0082644628099	0	0	0	0	0	0	10.5601469237833	1.4692378328742	0	0	0.183654729109275	0	1.37741046831956	0	0	0	0	0	0	0	0.0918273645546373	1.19375573921028	31.2213039485767	0	0	0	0	0	10.1010101010101	0	0	0.550964187327824	0	0.275482093663912	0	0.0918273645546373	0.0918273645546373	1.01010101010101	1.56106519742883	0.459136822773186
14522	22749	"Slawsko"	52.66667	18.25	430	"AWI"	430	5212	5970	5597	0	0.105932203389831	18.75	0.423728813559322	0	5.82627118644068	0	18.5381355932203	0	0	0	0	0	0	14.1949152542373	2.01271186440678	0	0	0.105932203389831	0	0.847457627118644	0	0	0	0	0	0	0	0.105932203389831	0.105932203389831	29.3432203389831	0	0	0	0	0	6.67372881355932	0	0	0.105932203389831	0	0.105932203389831	0	0	0	1.27118644067797	1.27118644067797	0.211864406779661
14522	22749	"Slawsko"	52.66667	18.25	440	"AWI"	440	5324	6064	5705	0.281425891181989	0	16.0412757973734	1.03189493433396	0	9.28705440900563	0	14.5403377110694	0	0	0	0	0	0	15.8536585365854	2.06378986866792	0	0	0.187617260787992	0.0938086303939962	0.656660412757974	0	0	0	0	0	0	0	0.281425891181989	0.0938086303939962	27.9549718574109	0	0	0	0.0938086303939962	0	8.44277673545966	0	0	0.0938086303939962	0	0.0938086303939962	0	0	0.0938086303939962	1.12570356472795	1.40712945590994	0.281425891181989
14522	22749	"Slawsko"	52.66667	18.25	450	"AWI"	450	5439	6175	5814	0	0	14.5907473309609	0.593119810201661	0.830367734282325	5.93119810201661	0	18.2680901542112	0	0	0	0	0	0	11.1506524317912	2.49110320284698	0	0	0.118623962040332	0	0.593119810201661	0	0	0	0	0	0	0	0.118623962040332	0.474495848161329	33.926453143535	0	0	0	0	0	7.11743772241993	0	0	0.118623962040332	0	0	0	0	0.355871886120996	1.54211150652432	1.77935943060498	0
14522	22749	"Slawsko"	52.66667	18.25	460	"AWI"	460	5552	6275	5922	0	0	13.641245972073	0.537056928034372	0	6.65950590762621	0	17.4006444683136	0	0	0	0	0	0	16.6487647690655	2.25563909774436	0	0	0	0	1.61117078410312	0	0	0	0	0	0	0	0	0.214822771213749	26.6380236305048	0	0	0	0.214822771213749	0	9.66702470461869	0	1.71858216970999	0.429645542427497	0	0.107411385606874	0	0	0	0.859291084854995	1.28893662728249	0.107411385606874
14522	22749	"Slawsko"	52.66667	18.25	470	"AWI"	470	5675	6370	6031	0	0	16.0471441523119	0.181323662737987	0	2.9011786038078	0	18.3136899365367	0	0	0	0	0	0	17.6790571169538	1.81323662737987	0	0	0.181323662737987	0	2.17588395285585	0	0	0	0	0	0	0	0.181323662737987	0.271985494106981	27.5611967361741	0	0	0	0	0	8.6128739800544	0	0	0.181323662737987	0	0.0906618313689937	0	0	0.453309156844968	1.08794197642792	2.26654578422484	0
14522	22749	"Slawsko"	52.66667	18.25	480	"AWI"	480	5787	6466	6137	0	0	14.2335766423358	0.364963503649635	0	4.01459854014599	0	17.5182481751825	0	0	0	0	0	0	17.8832116788321	2.00729927007299	0	0	0.182481751824818	0	2.18978102189781	0	0	0	0	0	0	0	0	0.547445255474453	18.4306569343066	0	0	0	0.547445255474453	0	16.0583941605839	0	0	0.182481751824818	0	0.547445255474453	0	0	0.182481751824818	1.82481751824817	3.1021897810219	0.182481751824818
14522	22749	"Slawsko"	52.66667	18.25	490	"AWI"	490	5906	6562	6246	0	0	13.6783733826248	1.75600739371534	0	0.646950092421442	0	20.5175600739372	0	0	0	0	0	0	15.2495378927911	0.739371534195933	0.369685767097967	0	0	0	2.2181146025878	0	0	0	0	0	0	0	0	0.739371534195933	24.4916820702403	0	0	0	0.0924214417744917	0	10.3512014787431	0	0	0.369685767097967	0	0.0924214417744917	0.184842883548983	0	0.739371534195933	1.84842883548983	5.91497227356747	0
14522	22749	"Slawsko"	52.66667	18.25	500	"AWI"	500	6025	6658	6355	0	0	16.859344894027	0.385356454720617	0	0.963391136801541	0	24.6628131021195	0	0	0	0	0	0	16.281310211946	1.0597302504817	0.867052023121387	0	0.0963391136801541	0	2.89017341040462	0	0	0	0	0	0	0	0.0963391136801541	0.192678227360308	17.2447013487476	0	0	0	0.578034682080925	0	10.1156069364162	0	0	0.385356454720617	0	0.192678227360308	0	0	0.867052023121387	1.34874759152216	4.91329479768786	0
14522	22749	"Slawsko"	52.66667	18.25	510	"AWI"	510	6155	6757	6465	0	0	16.5022421524664	0.179372197309417	0	1.25560538116592	0	22.0627802690583	0	0	0	0	0	0	14.0807174887892	1.61434977578475	0	0	0	0	3.31838565022422	0	0	0	0	0	0	0	0.0896860986547085	0.448430493273543	26.1883408071749	0	0	0	0.0896860986547085	0	8.07174887892377	0	0	0.179372197309417	0	0	0	0	0.717488789237668	0.896860986547085	4.30493273542601	0
