"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Grossulariaceae"	"Ligustrum"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14264	22316	"Anenské údolí"	50.58861	16.1175	150	"AWI"	150	4592	5209	4869	0.164473684210526	0.657894736842105	6.08552631578947	0.164473684210526	0	0	0.493421052631579	0	5.59210526315789	0.164473684210526	0	0	0	0	37.828947368421	0.164473684210526	0	0	0	1.64473684210526	0.986842105263158	0	0	0	26.9736842105263	7.23684210526316	0	0	0	0	0.164473684210526	3.28947368421053	0	0	0.164473684210526	0	0	0	0	0	0	0	5.26315789473684	2.96052631578947	0
14264	22316	"Anenské údolí"	50.58861	16.1175	160	"AWI"	160	4735	5385	5056	0.245700245700246	0.491400491400491	9.33660933660934	0	0	0	1.22850122850123	0	4.91400491400491	0	0	0	0	0	38.0835380835381	0.245700245700246	0.737100737100737	0	0	0.491400491400491	0.245700245700246	0.245700245700246	0	0	16.2162162162162	5.40540540540541	0	0	0	0	0	4.42260442260442	0	0	0	0	0	0	0	0	0	0	4.42260442260442	13.2678132678133	0
14264	22316	"Anenské údolí"	50.58861	16.1175	165	"AWI"	165	4881	5456	5146	0	0.823723228995058	11.0378912685338	0	0	0.164744645799012	0.988467874794069	0	6.58978583196046	0.329489291598023	0.164744645799012	0	0	0	21.7462932454695	0	1.31795716639209	0	0	0.164744645799012	3.45963756177924	0	0	0.164744645799012	20.5930807248764	8.73146622734761	0	0	0	0	0	8.40197693574959	0	0	0.164744645799012	0	0.329489291598023	0.329489291598023	0	0	0.329489291598023	0	5.43657331136738	8.73146622734761	0
14264	22316	"Anenské údolí"	50.58861	16.1175	180	"AWI"	180	5266	7284	5973	0	0	6.37958532695375	0.159489633173844	0	0	0.318979266347687	0	7.33652312599681	0	0	0	0	0	38.2775119617225	0.956937799043062	0	0	0	0.159489633173844	1.27591706539075	0	0	0	9.88835725677831	7.81499202551834	0	0	0	0	2.87081339712919	4.94417862838915	0	0	0	0	0	0	0	0	0	0	8.29346092503987	11.3237639553429	0
14264	22316	"Anenské údolí"	50.58861	16.1175	190	"AWI"	190	5718	7986	6805	0	0.824742268041237	7.21649484536082	0.206185567010309	0	0	0.412371134020619	0	5.97938144329897	0	0	0	0	0	22.680412371134	0.618556701030928	0	0	0	0	1.23711340206186	0	0	0	17.9381443298969	16.2886597938144	0	0	0	0	0	4.32989690721649	0	0	0	0	0	0.206185567010309	0	0	0.206185567010309	0	9.89690721649485	11.9587628865979	0
14264	22316	"Anenské údolí"	50.58861	16.1175	200	"AWI"	200	6366	8487	7671	0	0	10.5175292153589	0.1669449081803	0	0.1669449081803	0.1669449081803	0	7.84641068447412	0	0.1669449081803	0	0	0	40.0667779632721	0.1669449081803	0	0	0	0	0.500834724540901	0	0	0	5.84307178631052	5.84307178631052	0	0	0	0	0	3.83973288814691	0	0	0	0	0.333889816360601	0.333889816360601	0.1669449081803	0	0.1669449081803	0.1669449081803	11.3522537562604	12.1869782971619	0
14264	22316	"Anenské údolí"	50.58861	16.1175	205	"AWI"	205	7287	8608	8060	0	0	4.90620490620491	0	0	0.144300144300144	0.432900432900433	0	5.19480519480519	0	0	0	0	0	46.4646464646465	2.30880230880231	0.432900432900433	0	0	0	0	0	0	0	6.06060606060606	11.2554112554113	0	0	0.577200577200577	0	1.73160173160173	2.88600288600289	0	0	0	0	0	0	0	0	0.432900432900433	0.432900432900433	5.19480519480519	11.5440115440115	0
14264	22316	"Anenské údolí"	50.58861	16.1175	210	"AWI"	210	7863	8857	8490	0	0.444444444444444	3.55555555555556	0	0	0	0.222222222222222	0	6	0	0	0	0	0	53.3333333333333	0.666666666666667	0	0	0	0	0.444444444444444	0	0	0	4.44444444444444	7.33333333333333	0	0	1.11111111111111	0	7.11111111111111	2	0	0	0	0	1.11111111111111	0.444444444444444	0	0	0	0	6.66666666666667	5.11111111111111	0
14264	22316	"Anenské údolí"	50.58861	16.1175	215	"AWI"	215	8506	8972	8707	0	0	2.46406570841889	0	0	0	0.410677618069815	0	3.28542094455852	0	0	0	0	0	49.2813141683778	0.82135523613963	0	0	0	0	0.205338809034908	0	0	0	4.72279260780287	13.5523613963039	0	0	2.6694045174538	0	0.205338809034908	5.95482546201232	0	0	0	0	0	0	0	0	0	0.205338809034908	5.3388090349076	10.6776180698152	0.205338809034908
14264	22316	"Anenské údolí"	50.58861	16.1175	220	"AWI"	220	8634	9628	8962	0	0	1.60642570281124	0	0	0	0	0	4.61847389558233	0	0.200803212851406	0	0	0	53.2128514056225	1.60642570281124	0	0	0	0	0.401606425702811	0	0	0	4.41767068273092	11.6465863453815	0	0	2.40963855421687	0	2.40963855421687	2.40963855421687	0	0	0	0	0	0.401606425702811	0.200803212851406	0	0	0	4.61847389558233	8.83534136546185	1.00401606425703
