"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Aristolochiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Fabaceae"	"Fagus"	"Fraxinus"	"Grossulariaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
14664	23008	"Stoyanov 2"	50.35164	24.669768	137.5	"AWI"	137.5	1622.5	2020.5	1821	0	2.44755244755245	0	0	0.34965034965035	0	1.04895104895105	0	9.09090909090909	0	0.699300699300699	0	0	0	0	2.0979020979021	0.34965034965035	11.5384615384615	0.34965034965035	0	0	0.699300699300699	0.34965034965035	0	0	0	0	4.89510489510489	0	0	1.74825174825175	48.6013986013986	0	0	0	0	0.34965034965035	14.6853146853147	0	0	0	0	0	0	0	0	0	0.699300699300699	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	150	"AWI"	150	1758	2308	2001	0	0.307692307692308	0	0.307692307692308	0	0	0	0	5.53846153846154	0	0.615384615384615	0	0	0	0	1.23076923076923	0	20	0.307692307692308	0.307692307692308	0	0.615384615384615	0	0.307692307692308	0	0	0	2.76923076923077	0	0	2.15384615384615	51.6923076923077	0	2.46153846153846	0	0	0	8.30769230769231	0	0	0	0.923076923076923	0	0.923076923076923	0	0	0	0.923076923076923	0.307692307692308	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	162.5	"AWI"	162.5	1900	2498	2186.5	0.342465753424658	1.36986301369863	0	0.342465753424658	0	0	0.684931506849315	0	5.13698630136986	0	1.36986301369863	0	0	0	0	0	0	12.3287671232877	0	0	0	0	0.342465753424658	0	0	0.342465753424658	0	1.36986301369863	0	0	1.02739726027397	59.2465753424658	1.36986301369863	0	0	0	0	11.986301369863	0	0	0	0.684931506849315	0.684931506849315	0.342465753424658	0	0	0.684931506849315	0	0.342465753424658	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	175	"AWI"	175	2065	2662	2374	0.319488817891374	1.59744408945687	3.83386581469649	0.958466453674121	0	0	0.638977635782748	0	4.79233226837061	0	0	0	0	0	0	0.958466453674121	0	16.2939297124601	0	0	0	0.638977635782748	0.319488817891374	0	0.319488817891374	0	0	2.23642172523962	0	0	1.59744408945687	54.3130990415335	0	0	0	0	0	8.30670926517572	0	0	0	0.319488817891374	0	0.319488817891374	0	0	0	1.91693290734824	0.319488817891374	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	187.5	"AWI"	187.5	2244.5	2800.5	2575	0.716845878136201	0.3584229390681	0	0.3584229390681	0	0	1.7921146953405	0	5.37634408602151	0	0.3584229390681	0	0	0	0	0	0	6.09318996415771	0	0	0	0	0.3584229390681	0	0	0	0	3.2258064516129	0	0	2.8673835125448	65.5913978494624	0	0	0	0	0.3584229390681	7.52688172043011	0	0.716845878136201	0.716845878136201	0.3584229390681	1.7921146953405	0.716845878136201	0.3584229390681	0.3584229390681	0	0	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	200	"AWI"	200	2445	2939	2767	0.689655172413793	0.689655172413793	1.03448275862069	1.72413793103448	0	0	0.689655172413793	0	2.06896551724138	0	0.344827586206897	0	0	0	0	0.689655172413793	0	5.17241379310345	0	0	0	0.344827586206897	0.689655172413793	0	0	0	0	1.37931034482759	0	0	1.03448275862069	72.4137931034483	0	2.75862068965517	0	0	0	6.20689655172414	0	0	0	1.72413793103448	0	0.344827586206897	0	0	0	0	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	225	"AWI"	225	2679	3334	3014	0.584795321637427	0.584795321637427	4.3859649122807	0.292397660818713	0	0	1.16959064327485	0	12.5730994152047	0	0.292397660818713	0	0	0	0	0.584795321637427	0	18.1286549707602	0	0.292397660818713	0	0	0	0	0.292397660818713	0	0.292397660818713	2.63157894736842	0	0	1.75438596491228	40.9356725146199	0	4.97076023391813	0	0	0	8.7719298245614	0	0.292397660818713	0	0.292397660818713	0	0	0	0	0	0.87719298245614	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	250	"AWI"	250	2936	3699	3288	0.645161290322581	0	0	0.645161290322581	0.32258064516129	0	0.645161290322581	0	6.7741935483871	0	0.32258064516129	0	0	0	0	1.29032258064516	0	13.5483870967742	0	0.32258064516129	0	0.645161290322581	0	0	0	0.32258064516129	0	1.93548387096774	0	0.32258064516129	2.25806451612903	55.4838709677419	0	0	0	0	0	8.70967741935484	1.61290322580645	0.645161290322581	0.967741935483871	0.645161290322581	0.967741935483871	0	0	0	0	0.967741935483871	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	275	"AWI"	275	3243	4040	3558	0.337837837837838	0.337837837837838	4.05405405405405	0	0	0	1.68918918918919	0	3.71621621621622	0	1.35135135135135	0.337837837837838	0	0	0.337837837837838	1.35135135135135	0	9.7972972972973	0	0.337837837837838	0	0.337837837837838	0	0.337837837837838	0	0	0	1.68918918918919	0	0	2.7027027027027	56.4189189189189	0	0	0	0	0	11.4864864864865	0	0.675675675675676	0	0.337837837837838	0	2.02702702702703	0	0	0	0.337837837837838	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	300	"AWI"	300	3574	4359	3815	0.72992700729927	1.09489051094891	1.09489051094891	1.09489051094891	0	0	0.364963503649635	0	4.01459854014599	0	0.72992700729927	0	0	0	0	0	0	0	0	0	0	0	0	0.364963503649635	0	0	0	0.72992700729927	0	0	4.01459854014599	66.0583941605839	0	5.10948905109489	0	0	0	12.043795620438	0	0.364963503649635	0	0.364963503649635	0	1.45985401459854	0	0	0	0.364963503649635	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	325	"AWI"	325	4072	5099	4577	0.352112676056338	0.352112676056338	0	0	0	0	0	0	4.57746478873239	0	0.704225352112676	0	0	0	0	0.704225352112676	0	12.3239436619718	0	0	0.352112676056338	0	0	0	0	0	0	1.05633802816901	0	0	3.87323943661972	65.8450704225352	0	0	0	0	0	7.04225352112676	0	0.352112676056338	0	0.704225352112676	0	0.352112676056338	0	0	0	1.40845070422535	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	350	"AWI"	350	5007	5565	5362	0	0	3.125	0.347222222222222	0.347222222222222	0	1.38888888888889	0	5.55555555555556	0	0.347222222222222	0	0	0	0	2.77777777777778	0	7.29166666666667	0	0	0	0	0	0	0	0.347222222222222	0.347222222222222	0.347222222222222	0	0	3.47222222222222	69.7916666666667	0	0	0.347222222222222	0.347222222222222	0	3.125	0	0	0	0	0	0.347222222222222	0	0	0	0.347222222222222	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	375	"AWI"	375	5461	6395	5929	0	0	0	0.386100386100386	0.386100386100386	0	1.15830115830116	0	4.24710424710425	0	1.15830115830116	0	0	0	0	2.31660231660232	0	3.86100386100386	0	0.386100386100386	0	0	0	0	0	0	0	0.386100386100386	0	0	0.772200772200772	83.7837837837838	0	0	0	0	0	0	0	0	0	0.386100386100386	0	0.386100386100386	0	0	0	0	0	0	0.386100386100386
14664	23008	"Stoyanov 2"	50.35164	24.669768	400	"AWI"	400	6031	6985	6556	0	0	0	0.352112676056338	0	0	1.05633802816901	0	4.22535211267606	0	0	0	0	0	0	0	0	10.9154929577465	0	0	0	0	0	0	0	0	0	0	0	0	0.704225352112676	81.3380281690141	0	0	0	0	0	0	0	0	0	0	0	0.704225352112676	0	0	0	0.704225352112676	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	425	"AWI"	425	6830	7312	7106	0	0	0	1.0752688172043	0.3584229390681	0	1.0752688172043	0	0	0	1.0752688172043	0	0	0	0	0.3584229390681	0	8.60215053763441	0	0	0.3584229390681	0	0	0	0	0.3584229390681	0	0.3584229390681	0	0	0.3584229390681	84.2293906810036	0	0	0	0	0	0	0	0	0	0.3584229390681	0	1.0752688172043	0	0	0	0.3584229390681	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	450	"AWI"	450	7160	7812	7478	0	0	0	1.79856115107914	1.07913669064748	0	1.79856115107914	0	0	0	0.359712230215827	0	0	0	0	0.359712230215827	0	9.71223021582734	0	0	0	0	0	0	0	0.359712230215827	0	0	0	0	0	81.6546762589928	0	0	0	0	0.719424460431655	0	0	0	0	1.07913669064748	0	0.719424460431655	0	0	0	0.359712230215827	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	475	"AWI"	475	7523	8118	7837	0	0	0	0	0	0	0.355871886120996	0	13.5231316725979	0	0.355871886120996	0	0	0	0	0	0	9.6085409252669	0	0	0.355871886120996	0	0	0	0	0	0	0.711743772241993	0	0	0.355871886120996	71.8861209964413	0	0	0	0	0	1.06761565836299	0	0	0	0	0	0.355871886120996	0.711743772241993	0	0	0.711743772241993	0	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	500	"AWI"	500	8003	8356	8177	0	0	0	3.01204819277108	0.602409638554217	0	4.21686746987952	0	4.81927710843374	0	0	0	0.301204819277108	0	0	0.602409638554217	0	15.6626506024096	0.301204819277108	0.301204819277108	0.301204819277108	0	0	0	0.301204819277108	0	0	0	0	0	0	68.3734939759036	0	0	0	0.301204819277108	0	0	0	0	0	0	0.301204819277108	0.301204819277108	0	0	0	0	0.301204819277108	0	0
14664	23008	"Stoyanov 2"	50.35164	24.669768	525	"AWI"	525	8229	9099	8557	0	0	0	0.974025974025974	0.324675324675325	0	6.16883116883117	0	0	0	0.324675324675325	0	0	0	0	0.324675324675325	0	15.2597402597403	0	0	0	0	0	0	0	0	0	0	0	0	0.324675324675325	73.7012987012987	0	0	0	0.324675324675325	0.974025974025974	0	0	0	0	0	0	0.649350649350649	0	0.649350649350649	0	0	0	0	0
