"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Linaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
16674	26512	"Schwemm"	47.65811	12.299518	720	"AWI"	720	5981	8082	6925	3	11	89	0	4	0	2	0	0	60	0	0	0	0	0	0	0	0	0	121	28	0	0	0	0	0	0	8	0	95	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	75	0	0	0	0	2	0	0	0	0	0	0	0	41	108	0	0
16674	26512	"Schwemm"	47.65811	12.299518	730	"AWI"	730	6084	8269	7078	2	11	118	0	2	0	1	0	0	33	0	0	0	0	0	0	0	0	0	123	29	0	0	0	0	0	0	5	0	84	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	79	0	0	0	0	1	2	0	0	0	0	0	0	44	136	0	0
16674	26512	"Schwemm"	47.65811	12.299518	740	"AWI"	740	6209	8437	7234	1	15	161	1	2	0	4	0	0	69	0	0	0	0	0	0	0	0	0	194	51	0	0	0	0	0	0	9	0	81	0	0	0	1	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	124	0	0	0	0	2	2	0	0	0	0	0	0	73	134	0	0
16674	26512	"Schwemm"	47.65811	12.299518	750	"AWI"	750	6334	8569	7392	0	16	137	2	2	0	3	0	0	32	0	0	0	0	0	0	0	0	0	130	127	0	0	0	0	0	0	9	0	108	0	0	0	1	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	63	0	0	0	0	2	2	0	0	0	0	0	0	50	264	3	0
16674	26512	"Schwemm"	47.65811	12.299518	760	"AWI"	760	6446	8735	7540	0	18	99	0	1	0	4	0	0	27	0	0	0	1	0	0	0	0	0	118	82	0	0	0	0	1	0	6	0	119	0	0	0	2	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	87	0	0	0	0	0	2	0	0	0	0	0	0	55	150	0	0
16674	26512	"Schwemm"	47.65811	12.299518	770	"AWI"	770	6585	8877	7693	0	13	63	0	2	0	0	0	0	56	0	0	0	0	0	0	0	0	0	104	27	0	0	0	0	0	0	4	0	106	0	0	0	1	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	93	0	0	0	0	1	1	0	0	0	0	0	0	61	125	0	0
16674	26512	"Schwemm"	47.65811	12.299518	780	"AWI"	780	6707	9036	7842	0	8	106	0	4	0	3	0	0	63	0	0	0	0	0	0	0	0	0	194	55	0	0	0	0	2	0	2	0	129	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	86	0	0	0	1	1	0	0	0	0	0	0	0	55	194	2	0
16674	26512	"Schwemm"	47.65811	12.299518	790	"AWI"	790	6850	9174	7995	0	11	77	0	3	0	1	0	0	49	0	0	0	0	0	0	0	0	0	126	23	0	0	0	0	0	0	2	0	79	0	0	0	3	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	113	0	0	0	1	1	2	0	0	0	0	0	0	90	190	0	0
16674	26512	"Schwemm"	47.65811	12.299518	800	"AWI"	800	6975	9339	8142	0	9	101	0	3	1	1	0	0	56	0	0	0	0	0	0	0	0	0	182	63	1	0	0	0	0	0	3	0	132	0	0	0	3	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	101	0	0	0	0	1	2	0	0	0	0	0	0	40	165	0	0
16674	26512	"Schwemm"	47.65811	12.299518	810	"AWI"	810	7121	9485	8291	0	1	72	0	6	0	2	0	0	41	0	0	0	0	0	0	0	0	0	152	31	0	0	0	0	0	0	0	0	102	0	0	0	2	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	107	0	0	0	1	5	0	0	0	0	0	0	1	43	330	0	0
16674	26512	"Schwemm"	47.65811	12.299518	820	"AWI"	820	7247	9624	8445	0	9	60	0	5	0	2	0	0	69	0	0	0	0	0	0	0	0	0	119	30	0	0	0	0	0	0	0	0	88	0	0	0	1	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	82	0	0	0	0	1	0	0	0	0	0	0	0	40	248	1	0
16674	26512	"Schwemm"	47.65811	12.299518	830	"AWI"	830	7367	9802	8591	0	11	58	0	8	0	6	0	0	96	0	0	0	0	0	0	0	0	0	143	93	0	0	0	0	0	0	0	1	85	0	0	0	4	0	1	0	0	0	0	0	301	0	0	0	0	0	0	0	106	0	0	0	2	3	2	0	0	0	0	0	0	72	238	1	0
16674	26512	"Schwemm"	47.65811	12.299518	840	"AWI"	840	7538	9916	8736	0	12	71	1	4	1	1	0	0	49	0	0	0	0	0	0	0	0	0	213	46	0	0	0	0	0	0	0	0	95	0	0	0	3	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	80	0	0	0	0	3	3	0	0	0	0	0	0	48	174	4	0
16674	26512	"Schwemm"	47.65811	12.299518	850	"AWI"	850	7652	10075	8891	0	19	81	1	1	0	1	0	0	58	0	0	0	0	0	0	0	0	0	172	36	0	0	0	0	0	0	2	0	94	0	0	0	4	0	1	0	0	0	0	0	153	0	0	0	0	0	0	0	73	0	1	0	0	1	2	0	0	0	0	0	1	60	221	0	0
16674	26512	"Schwemm"	47.65811	12.299518	860	"AWI"	860	7842	10207	9045	0	12	58	1	5	0	2	0	0	66	0	0	0	0	0	0	0	0	0	174	39	1	0	0	0	0	0	0	0	76	0	0	0	1	0	1	0	3	0	0	0	314	0	0	0	0	0	0	0	63	0	0	0	2	0	0	0	0	0	0	0	1	59	155	0	0
16674	26512	"Schwemm"	47.65811	12.299518	870	"AWI"	870	7986	10343	9197	0	13	73	0	0	0	7	0	0	48	0	0	0	0	0	0	0	0	0	243	23	0	0	0	0	0	0	0	0	61	0	0	0	3	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	107	0	0	0	1	3	4	0	0	0	0	0	0	64	212	0	0
16674	26512	"Schwemm"	47.65811	12.299518	880	"AWI"	880	8148	10488	9349	0	10	66	0	4	0	2	0	0	44	0	0	0	0	0	0	0	0	0	270	27	2	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	61	0	0	0	0	2	2	0	0	0	0	0	0	38	239	0	0
16674	26512	"Schwemm"	47.65811	12.299518	890	"AWI"	890	8307	10603	9500	0	7	56	1	4	0	3	0	0	58	0	1	0	0	0	0	0	0	0	168	32	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	104	0	0	0	3	1	2	0	0	0	0	0	0	24	234	1	0
16674	26512	"Schwemm"	47.65811	12.299518	900	"AWI"	900	8438	10751	9645	0	15	41	0	2	0	2	0	0	71	0	0	0	0	0	0	0	0	0	411	50	0	0	0	0	0	0	0	0	65	0	0	0	4	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	142	0	1	0	0	2	4	0	0	0	0	0	3	41	275	0	0
16674	26512	"Schwemm"	47.65811	12.299518	910	"AWI"	910	8638	10847	9789	0	7	46	0	2	2	6	0	0	80	0	3	0	1	0	0	0	0	0	277	54	0	0	0	0	0	0	0	0	71	0	0	0	5	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	105	0	0	0	0	2	3	0	0	0	0	0	1	42	239	0	0
16674	26512	"Schwemm"	47.65811	12.299518	920	"AWI"	920	8762	10972	9941	0	8	40	0	2	0	2	0	0	56	0	0	0	0	0	0	0	0	0	464	23	0	0	0	0	0	0	0	0	104	0	0	0	1	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	78	0	0	0	0	1	4	0	0	0	0	0	1	39	185	3	0
16674	26512	"Schwemm"	47.65811	12.299518	930	"AWI"	930	8950	11097	10087	0	3	48	0	1	0	2	0	0	37	0	1	0	0	0	0	0	0	0	339	33	0	0	0	0	0	0	0	0	51	0	0	0	1	0	0	0	0	0	0	0	152	54	0	0	0	0	0	0	77	0	1	0	0	0	0	0	0	0	0	0	0	44	198	1	0
16674	26512	"Schwemm"	47.65811	12.299518	940	"AWI"	940	9104	11203	10232	0	2	20	0	2	0	6	0	0	67	0	0	0	0	0	0	0	0	0	385	36	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	97	0	0	0	1	3	2	0	0	0	0	0	0	57	147	3	0
16674	26512	"Schwemm"	47.65811	12.299518	950	"AWI"	950	9258	11326	10382	0	6	21	1	1	0	2	1	0	66	0	1	0	0	0	0	0	0	0	374	26	0	0	0	0	0	0	0	0	29	0	0	0	3	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	69	0	0	0	0	2	4	0	0	0	0	0	1	30	214	1	0
16674	26512	"Schwemm"	47.65811	12.299518	960	"AWI"	960	9453	11422	10532	0	3	44	0	1	0	4	0	0	61	0	0	0	0	0	0	0	1	0	296	19	0	0	0	0	0	0	0	0	63	0	0	0	15	0	0	0	0	0	0	1	104	0	0	0	0	0	0	0	64	0	0	0	1	1	1	0	0	0	0	0	2	44	156	3	0
16674	26512	"Schwemm"	47.65811	12.299518	970	"AWI"	970	9606	11566	10682	0	4	31	0	0	0	2	0	0	64	0	1	0	1	0	0	0	2	0	416	32	0	0	0	0	0	0	0	0	15	0	0	0	5	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	71	0	0	0	0	2	0	0	0	0	0	0	2	47	141	6	0
16674	26512	"Schwemm"	47.65811	12.299518	980	"AWI"	980	9851	11649	10824	0	1	49	0	1	0	3	0	0	75	0	0	0	0	0	0	0	0	0	351	31	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	84	0	0	0	3	0	3	0	0	0	0	0	1	37	146	0	0
16674	26512	"Schwemm"	47.65811	12.299518	990	"AWI"	990	10010	11761	10974	0	0	47	0	0	0	4	0	0	108	0	0	0	0	0	0	0	0	0	508	34	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	35	241	0	0	0	0	0	0	46	0	0	0	1	0	1	0	0	0	0	0	0	43	176	2	0
16674	26512	"Schwemm"	47.65811	12.299518	1000	"AWI"	1000	10229	11867	11117	0	0	46	1	4	0	6	0	0	225	0	0	0	0	0	0	0	0	0	251	30	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	34	480	0	0	0	0	0	0	19	0	0	0	1	1	4	0	0	0	0	0	1	67	274	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1010	"AWI"	1010	10443	11956	11258	0	0	46	0	6	0	10	0	0	506	0	1	0	0	0	0	0	0	0	57	20	0	0	0	0	0	0	0	0	2	0	0	0	11	0	1	0	0	0	0	0	9	887	0	0	0	0	0	0	6	0	0	0	1	1	0	0	0	0	0	0	0	40	174	0	1
16674	26512	"Schwemm"	47.65811	12.299518	1020	"AWI"	1020	10633	12069	11404	0	0	34	0	4	0	4	0	0	486	0	1	0	0	0	0	0	0	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	510	0	0	0	0	0	0	2	0	0	0	0	1	4	0	0	0	0	0	0	4	8	0	1
16674	26512	"Schwemm"	47.65811	12.299518	1030	"AWI"	1030	10965	12155	11540	0	0	29	0	3	0	5	0	0	374	0	0	0	0	0	0	0	0	0	9	30	2	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	2	576	0	0	0	0	0	0	1	0	0	0	0	2	10	0	0	0	0	0	2	0	2	4	0
16674	26512	"Schwemm"	47.65811	12.299518	1040	"AWI"	1040	11175	12283	11688	0	0	0	3	20	0	13	0	0	176	0	0	0	0	0	0	0	0	0	0	39	1	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	647	0	0	0	0	0	0	1	0	0	0	0	7	4	0	0	0	0	0	11	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1045	"AWI"	1045	11294	12338	11787	0	0	2	3	8	0	13	0	0	156	0	0	0	0	0	0	0	0	1	0	40	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	742	0	0	0	0	0	0	1	0	0	0	3	5	5	0	0	0	0	0	4	0	0	1	0
16674	26512	"Schwemm"	47.65811	12.299518	1050	"AWI"	1050	11397	12401	11897	0	0	0	1	8	0	14	0	0	58	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	3	790	0	0	0	0	0	0	0	0	1	0	1	3	3	0	0	0	0	0	2	0	0	2	0
16674	26512	"Schwemm"	47.65811	12.299518	1060	"AWI"	1060	11536	12613	12122	0	0	1	7	4	0	28	0	0	115	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	3	0	0	0	0	0	10	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1070	"AWI"	1070	11658	12811	12292	0	0	0	1	3	0	3	0	0	195	0	1	0	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	14	0	0	0	0	0	1	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1080	"AWI"	1080	11769	12964	12417	0	0	0	1	1	0	7	0	0	293	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	1	0
16674	26512	"Schwemm"	47.65811	12.299518	1090	"AWI"	1090	11853	13178	12528	0	0	0	0	3	0	14	0	0	179	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	9	0	0	0	0	0	2	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1100	"AWI"	1100	11961	13279	12641	0	0	0	0	1	0	31	0	0	247	0	0	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	13	0	0	0	0	0	9	0	0	1	0
16674	26512	"Schwemm"	47.65811	12.299518	1110	"AWI"	1110	12038	13443	12747	0	0	0	2	3	0	28	0	0	308	0	0	0	0	0	0	0	0	0	0	28	3	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	20	0	0	0	0	0	2	0	0	2	0
16674	26512	"Schwemm"	47.65811	12.299518	1121	"AWI"	1121	12151	13569	12870	0	0	0	0	5	0	47	0	0	260	0	0	0	0	0	0	0	0	7	1	56	7	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	81	0	0	0	0	0	10	0	0	1	0
16674	26512	"Schwemm"	47.65811	12.299518	1131	"AWI"	1131	12254	13700	12985	0	0	2	4	8	0	26	0	0	282	0	1	0	0	0	0	0	0	0	11	53	13	0	0	0	0	0	0	0	0	0	1	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	8	86	0	0	0	3	0	8	0	0	3	1
16674	26512	"Schwemm"	47.65811	12.299518	1141	"AWI"	1141	12364	13829	13094	0	0	1	4	15	0	47	0	0	122	0	0	0	0	0	0	0	0	4	4	81	13	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	12	90	0	0	0	0	0	9	0	0	5	0
16674	26512	"Schwemm"	47.65811	12.299518	1161	"AWI"	1161	12553	14072	13318	0	0	0	2	14	0	18	0	0	174	0	1	0	1	0	0	0	0	3	3	130	24	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	7	77	0	0	0	0	0	19	0	1	2	0
16674	26512	"Schwemm"	47.65811	12.299518	1180	"AWI"	1180	12778	14288	13532	0	0	1	4	5	0	12	0	0	70	0	1	0	0	0	0	0	0	8	1	72	30	3	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	91	0	0	0	0	0	10	0	0	3	0
16674	26512	"Schwemm"	47.65811	12.299518	1200	"AWI"	1200	13010	14485	13754	0	0	1	1	3	0	11	0	0	66	0	0	0	1	0	0	0	0	3	0	25	27	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	50	0	0	0	0	0	11	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1220	"AWI"	1220	13257	14678	13981	0	0	1	5	0	0	7	0	0	19	0	0	0	0	0	0	0	0	7	1	54	16	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	66	0	0	0	0	0	4	0	0	1	0
16674	26512	"Schwemm"	47.65811	12.299518	1240	"AWI"	1240	13514	14884	14201	0	0	2	4	1	0	22	0	0	94	0	1	0	1	0	0	0	0	6	6	76	32	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	52	0	0	0	0	0	3	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1260	"AWI"	1260	13764	15065	14430	0	0	0	8	5	0	27	0	0	79	0	3	0	0	0	0	0	0	21	9	77	9	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	17	50	0	0	0	0	0	12	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1280	"AWI"	1280	14052	15268	14658	0	0	9	1	6	0	13	0	0	31	0	1	0	0	0	0	0	0	17	11	53	1	4	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	22	0	0	0	0	0	11	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1300	"AWI"	1300	14216	15680	14886	0	0	4	13	11	0	157	0	0	98	0	1	0	1	0	0	0	0	43	10	203	0	6	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	7	13	27	0	0	0	0	0	30	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1320	"AWI"	1320	14387	16068	15116	0	0	6	24	3	0	35	0	0	23	0	5	0	0	0	0	0	0	16	13	131	0	7	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	16	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1340	"AWI"	1340	14559	16416	15360	0	0	9	23	6	0	113	0	0	37	0	2	0	0	0	0	0	0	42	15	228	3	5	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	7	12	21	0	0	0	0	0	14	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1350	"AWI"	1350	14625	16621	15476	0	0	1	14	3	0	103	0	0	44	0	4	0	0	0	0	0	0	31	14	203	2	10	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	7	24	0	0	0	0	0	23	0	1	2	0
16674	26512	"Schwemm"	47.65811	12.299518	1360	"AWI"	1360	14716	16765	15601	0	0	3	26	2	0	83	0	0	21	0	2	0	0	0	0	0	0	26	10	92	3	6	0	0	0	0	0	0	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	8	0	0	0	0	0	8	0	1	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1380	"AWI"	1380	14907	17137	15849	0	0	2	6	0	0	21	0	0	6	0	0	0	0	0	0	0	0	3	7	31	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0
16674	26512	"Schwemm"	47.65811	12.299518	1400	"AWI"	1400	15077	17457	16098	0	0	0	20	0	0	23	0	0	8	0	1	0	0	0	0	0	0	11	21	84	3	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	5	0	0	6	0
16674	26512	"Schwemm"	47.65811	12.299518	1420	"AWI"	1420	15238	17786	16320	0	0	0	2	0	0	14	0	0	5	0	2	0	0	0	0	0	2	4	7	13	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	4	0
