"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	310	"AWI"	310	6489	7893	7285	1	0	60	3	1	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	40	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	2	0	0	0	1	0	0	29	0	3	0	0	0	0	4	0	0	0	0	1	11	2	0	0	0	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	315	"AWI"	315	6691	7975	7467	0	0	25	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	15	0	0	0	0	0	0	7	0	0	0	0	0	10	0	0	1	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	320	"AWI"	320	6811	8115	7663	0	1	46	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	1	8	0	1	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	325	"AWI"	325	6923	8179	7745	0	0	19	2	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	15	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	15	0	0	0	0	0	0	13	0	0	2	0	0	5	1	0	0	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	330	"AWI"	330	7013	8284	7824	0	0	100	16	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	26	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	10	23	0	0	0	0	0	0	22	0	0	1	0	0	0	6	0	0	0	0	0	18	3	0	0	1	1
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	340	"AWI"	340	7220	8431	7965	0	0	46	2	0	0	0	0	13	0	1	0	1	0	0	2	0	0	0	0	0	26	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	9	6	0	0	0	0	0	0	37	0	0	0	0	0	0	5	0	0	0	0	1	0	3	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	345	"AWI"	345	7315	8502	8040	1	0	11	3	1	0	2	0	3	0	4	0	0	3	0	2	0	0	0	0	0	4	0	107	0	5	0	0	0	2	0	0	0	0	1	1	4	0	7	2	0	0	0	2	0	0	0	0	3	3	62	0	0	0	0	0	12	0	0	0	0	2	0	14	0	0	2	0	1	2	1	0	0	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	355	"AWI"	355	7522	8633	8181	0	0	38	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	2	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	360	"AWI"	360	7602	8711	8252	0	0	15	2	2	0	0	0	2	0	4	0	0	5	0	2	0	0	0	0	0	2	1	82	0	6	0	0	0	1	0	0	0	0	0	0	4	0	6	0	0	1	0	1	0	0	2	0	2	4	0	0	0	0	0	0	6	0	0	0	0	0	0	8	0	0	3	0	0	1	1	1	0	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	395	"AWI"	395	8329	9137	8765	0	0	88	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	38	0	26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	20	0	0	0	0	0	0	7	0	0	0	0	0	10	0	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	400	"AWI"	400	8417	9201	8839	0	0	93	4	0	1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	33	0	27	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	0	0	1	0	0	6	0	0	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	405	"AWI"	405	8573	9247	8909	2	0	5	2	6	0	2	0	1	0	2	0	0	4	0	2	0	0	0	0	0	3	0	90	0	6	0	3	3	2	0	0	0	0	0	0	9	0	11	2	0	0	0	2	0	0	1	0	5	2	0	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	1	0	1	2	2	0	0	0	2
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	410	"AWI"	410	8661	9324	8981	0	0	7	2	6	1	6	0	2	0	5	0	0	3	0	7	0	0	1	0	0	2	0	51	0	11	0	0	0	2	1	0	0	0	0	0	6	0	8	2	0	0	0	2	0	0	0	0	6	6	0	0	0	0	0	1	8	0	0	0	0	2	0	3	0	0	4	0	0	2	2	0	0	0	3
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	415	"AWI"	415	8766	9427	9082	0	0	110	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	8	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	26	0	0	0	0	0	0	6	0	0	0	0	0	11	0	1	0	0	0
15935	24551	"Cinq-Mars-la-Pile"	47.33778	0.45111	420	"AWI"	420	8825	9627	9177	0	1	118	9	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	25	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	8	5	0	0	0	0	0	0	20	0	3	0	0	0	0	6	0	0	0	0	0	14	2	1	0	0	1
