"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Grossulariaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23673	40963	"Moossee"	47.02139	7.48381	591.35	"AWI"	591.35	4968.35	5262.35	5106.7	14	1	0	0	0	0	0	2	0	0	19	0	0	0	0	0	0	0	0	94	1	4	0	0	0	0	124	2	40	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	28	0	0	0	0	0	0	8	0	0	0	0	2	2	0	7	5	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	591.9	"AWI"	591.9	4979.9	5273.9	5118.8	24	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	84	0	3	0	0	0	0	159	0	40	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	29	0	0	1	0	1	0	5	0	0	0	0	3	4	0	9	7	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	592.55	"AWI"	592.55	4995.2	5288.1	5134.2	19	3	135	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	69	0	8	0	0	0	0	133	0	25	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	45	0	0	2	0	0	0	1	0	0	0	0	0	1	0	9	10	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	593.15	"AWI"	593.15	5007.95	5301.75	5148.75	21	2	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	72	0	2	0	0	0	0	144	0	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	48	0	0	1	0	0	0	6	0	0	1	0	0	3	0	4	3	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	593.65	"AWI"	593.65	5014.45	5314.25	5161.25	22	0	0	0	0	0	0	1	0	0	50	0	0	0	0	0	0	0	0	60	0	4	0	0	0	0	123	2	47	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	39	0	0	2	0	0	0	2	0	0	0	0	0	5	0	15	6	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	594.2	"AWI"	594.2	5024	5327.6	5173.8	31	2	117	0	0	0	1	0	0	0	46	0	0	0	0	0	0	0	0	78	0	2	0	0	0	0	136	0	48	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	36	0	0	0	0	0	0	3	0	0	0	0	0	1	0	7	6	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	594.7	"AWI"	594.7	5036.5	5339.1	5183.3	11	1	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	73	0	4	0	0	1	0	145	0	42	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	42	0	0	2	0	0	0	0	0	0	0	0	1	5	0	5	2	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	595.15	"AWI"	595.15	5047.15	5350.65	5192.15	21	1	121	0	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	68	0	4	0	0	0	0	132	0	51	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	20	0	0	1	0	0	0	4	0	0	0	0	0	8	0	5	6	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	595.65	"AWI"	595.65	5057.65	5366.15	5202.65	24	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	82	0	2	0	0	1	0	116	1	42	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	49	0	0	0	0	0	0	3	0	1	0	0	0	8	0	2	4	1	0	1
23673	40963	"Moossee"	47.02139	7.48381	596.1	"AWI"	596.1	5067.6	5379.2	5212	27	0	0	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	0	72	0	5	0	0	0	0	108	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	32	0	0	1	0	0	0	4	0	0	0	0	0	4	0	11	3	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	596.55	"AWI"	596.55	5079.3	5389.1	5221	27	2	140	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	97	0	9	0	0	0	0	81	0	29	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	56	0	0	1	0	0	0	2	0	0	0	0	1	6	0	14	7	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	597.05	"AWI"	597.05	5092.3	5399.85	5230.95	20	0	130	0	1	0	0	3	0	0	21	0	0	0	0	0	0	0	0	101	0	12	0	0	0	0	106	0	57	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	44	0	0	0	0	0	0	3	0	0	0	0	0	2	0	12	3	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	597.55	"AWI"	597.55	5105.3	5408.35	5240.45	29	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	77	0	6	0	0	0	0	83	2	35	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	36	0	0	7	0	0	0	3	0	0	0	0	0	5	0	8	8	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	598.05	"AWI"	598.05	5118.05	5417.15	5250.05	12	0	0	0	0	0	1	0	0	0	26	0	0	0	0	0	0	0	0	97	1	11	0	0	0	0	87	0	45	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	51	0	0	3	0	0	1	2	0	0	0	0	3	2	1	8	4	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	598.6	"AWI"	598.6	5129.6	5429.8	5261.6	16	1	0	0	1	0	0	1	0	0	35	1	0	0	0	0	0	0	0	89	0	10	0	1	0	0	67	0	38	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	47	0	0	5	0	0	0	1	0	0	0	0	1	2	0	7	8	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	599.1	"AWI"	599.1	5141.6	5440.5	5271.9	14	0	144	0	0	0	0	1	0	0	35	0	1	0	1	0	0	0	0	80	0	7	0	0	0	0	49	0	75	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	42	0	0	1	0	0	0	3	0	0	0	0	0	7	0	10	9	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	599.6	"AWI"	599.6	5159.6	5448	5281.4	18	1	0	0	0	0	1	0	0	0	41	0	0	0	0	0	0	0	0	88	0	3	0	0	0	0	64	1	51	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	32	0	0	3	0	1	0	1	0	0	0	0	0	7	0	11	6	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	600.2	"AWI"	600.2	5179.2	5458.4	5292.8	20	2	0	0	0	0	0	1	0	0	42	1	0	0	1	0	0	0	0	71	0	10	0	0	0	0	68	0	51	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	35	0	0	1	0	0	0	1	0	0	0	0	0	3	0	7	2	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	600.75	"AWI"	600.75	5193.5	5470.5	5303.25	17	1	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	57	0	15	0	0	0	0	49	2	49	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	50	0	0	1	0	0	0	0	0	0	0	0	0	4	0	5	3	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	601.3	"AWI"	601.3	5210.2	5481.7	5313.7	19	4	120	0	0	0	0	1	0	0	107	0	0	0	0	0	0	0	0	66	0	4	0	0	0	0	64	0	59	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	35	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	3	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	601.8	"AWI"	601.8	5227.2	5491.2	5323.2	21	0	135	0	0	0	0	0	0	0	141	0	0	0	1	0	0	0	0	52	0	13	0	0	0	0	55	1	34	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	12	0	0	31	0	0	0	0	0	0	1	0	0	0	0	0	2	0	5	4	3	0	0
23673	40963	"Moossee"	47.02139	7.48381	602.25	"AWI"	602.25	5246.75	5499	5330.5	17	0	144	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	56	0	7	0	0	0	0	46	0	42	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	602.75	"AWI"	602.75	5272.25	5507	5337.5	14	0	150	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	60	0	11	0	0	0	0	35	0	47	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	37	0	0	0	0	1	0	0	1	0	0	0	0	2	0	4	3	0	0	1
23673	40963	"Moossee"	47.02139	7.48381	603.25	"AWI"	603.25	5293.75	5516	5345.5	12	0	152	0	1	0	1	0	0	0	170	0	0	0	0	0	0	0	0	65	0	2	0	0	0	0	29	0	31	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	4	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	603.75	"AWI"	603.75	5311.25	5526	5354.5	16	1	152	0	0	0	0	0	0	0	171	0	0	0	1	0	0	0	0	76	0	6	0	0	0	0	33	0	21	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	23	0	0	2	0	0	0	1	0	0	0	0	1	1	0	4	7	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	604.3	"AWI"	604.3	5325.4	5533.1	5364.1	5	1	169	0	0	0	1	0	0	0	160	0	0	0	0	0	0	0	0	64	0	6	0	0	0	0	18	0	24	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	22	0	0	3	0	0	0	4	0	0	0	0	0	2	0	2	2	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	604.9	"AWI"	604.9	5336.2	5537.3	5374.3	11	1	0	0	0	0	0	1	0	0	136	0	0	0	0	0	0	0	0	89	0	5	0	0	0	0	28	1	16	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	17	0	0	1	0	0	0	2	0	0	0	0	1	1	0	1	3	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	605.5	"AWI"	605.5	5341	5544	5387.5	14	1	0	0	0	0	0	0	0	0	99	1	0	0	1	0	0	0	0	115	0	6	0	0	0	0	24	0	30	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	10	0	0	23	0	0	2	0	0	0	17	0	0	0	0	0	2	0	1	5	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	606.05	"AWI"	606.05	5344.8	5550.65	5400.2	19	0	0	0	0	0	0	2	0	0	120	0	0	0	0	0	0	0	0	111	0	6	0	0	0	0	44	1	22	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	33	0	0	2	0	1	0	9	0	0	0	0	0	3	0	3	1	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	606.5	"AWI"	606.5	5352	5556.5	5411	19	0	0	0	0	0	0	1	0	0	63	0	0	0	0	0	0	0	0	105	0	7	0	0	0	0	62	0	14	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	2	0	0	28	0	0	1	0	0	0	11	0	0	0	0	0	2	0	4	5	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	606.95	"AWI"	606.95	5359.2	5562.35	5421.8	14	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	89	0	13	0	0	0	0	57	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	34	0	0	2	0	0	0	16	0	0	0	0	0	3	0	5	3	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	607.45	"AWI"	607.45	5366.75	5567.5	5434.25	12	1	0	1	0	0	0	2	0	0	27	0	0	0	0	0	0	0	0	101	1	5	0	0	0	0	51	1	28	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	35	0	3	3	0	0	0	5	0	0	0	0	0	4	0	4	2	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	607.95	"AWI"	607.95	5374.25	5572.5	5446.75	15	0	0	0	0	0	0	1	0	0	24	2	0	0	1	0	0	0	0	87	1	5	0	0	0	0	89	0	18	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	32	0	0	1	0	0	0	4	0	0	0	0	1	6	0	6	7	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	608.5	"AWI"	608.5	5380.5	5580	5460	20	1	0	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	72	0	7	0	0	1	0	97	0	40	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	37	0	0	3	0	0	0	3	0	0	0	0	0	1	0	5	2	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	609.1	"AWI"	609.1	5389.4	5588.3	5474	15	1	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	68	0	4	0	0	0	0	101	1	31	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	38	0	0	1	0	0	1	2	0	0	0	0	0	3	0	6	1	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	609.6	"AWI"	609.6	5406.4	5594.8	5484	18	2	0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	79	0	8	0	0	0	0	116	2	18	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	44	0	0	0	0	0	0	6	0	0	0	0	0	0	0	12	1	4	0	0
23673	40963	"Moossee"	47.02139	7.48381	610	"AWI"	610	5420	5600	5492	22	1	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	72	0	6	0	0	0	0	126	1	40	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	30	0	0	1	0	0	0	1	0	0	0	0	0	4	0	11	6	3	0	0
23673	40963	"Moossee"	47.02139	7.48381	610.4	"AWI"	610.4	5429.2	5608.4	5501.6	8	2	0	0	0	0	0	1	0	0	55	0	0	0	0	0	0	0	0	71	0	9	0	1	0	0	103	0	28	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	53	0	0	1	0	0	0	0	0	0	0	0	0	3	0	7	8	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	610.8	"AWI"	610.8	5438.4	5616.8	5511.2	12	0	0	0	0	0	1	0	0	0	38	1	0	0	0	0	0	0	0	65	0	9	0	0	1	0	101	0	41	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	23	0	0	0	0	0	0	3	0	0	0	0	0	2	0	7	6	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	611.25	"AWI"	611.25	5448.5	5625.25	5521.5	27	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	54	0	10	0	0	0	0	99	0	36	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	39	0	0	2	0	0	0	3	0	0	0	0	0	2	0	5	5	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	611.75	"AWI"	611.75	5459.5	5633.75	5532.5	20	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	52	0	10	0	0	0	0	94	0	41	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	38	0	0	1	0	0	0	2	0	0	0	0	0	3	0	4	7	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	612.25	"AWI"	612.25	5469.75	5641.25	5544	23	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	66	0	7	0	0	0	0	106	1	20	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	35	0	0	0	0	0	0	1	0	0	0	0	0	3	0	6	5	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	612.75	"AWI"	612.75	5479.25	5647.75	5556	18	0	0	0	0	0	1	2	0	0	66	0	0	0	0	0	0	0	0	66	0	9	0	0	0	0	78	0	23	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	27	0	0	2	0	0	0	2	0	0	0	0	0	1	0	6	7	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	613.25	"AWI"	613.25	5486.5	5656.75	5568	16	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	79	0	7	0	0	0	0	100	0	32	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	33	0	0	0	0	0	0	6	0	0	0	0	0	3	0	6	5	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	613.75	"AWI"	613.75	5491.5	5668.25	5580	25	0	0	0	1	0	2	2	0	0	95	0	0	0	1	0	0	0	0	61	0	6	0	0	0	0	93	1	23	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	33	0	0	0	0	0	0	0	0	0	0	0	1	5	0	6	8	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	614.25	"AWI"	614.25	5501.25	5676.5	5591.25	22	1	0	0	1	0	0	0	0	0	71	0	0	0	0	0	0	0	0	64	1	12	0	0	1	0	91	0	25	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	51	0	0	0	0	0	0	2	0	0	0	0	0	3	0	4	4	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	614.75	"AWI"	614.75	5515.75	5681.5	5601.75	23	2	0	0	1	0	0	0	0	0	52	0	0	0	0	0	0	0	0	65	0	14	0	0	1	0	104	0	25	0	0	1	0	0	13	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	29	0	0	2	0	0	0	1	0	0	0	0	0	2	0	3	5	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	615.3	"AWI"	615.3	5527.8	5688.2	5613.3	28	1	133	1	0	0	0	2	0	0	58	0	0	0	0	0	0	0	0	85	1	17	0	0	1	0	102	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	0	30	0	0	0	0	0	0	6	0	0	0	1	1	1	0	2	4	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	615.9	"AWI"	615.9	5537.4	5696.6	5625.9	29	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	105	0	8	0	0	0	0	120	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	24	0	0	0	0	0	0	6	0	0	0	0	1	2	0	2	9	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	616.6	"AWI"	616.6	5555.2	5707.6	5640	13	0	0	0	5	0	0	2	0	0	42	1	0	0	0	0	0	0	0	115	0	21	0	0	0	0	93	0	12	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	40	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	9	3	0	0
23673	40963	"Moossee"	47.02139	7.48381	617.25	"AWI"	617.25	5574	5716.5	5652.5	11	0	0	0	0	0	0	0	0	0	36	1	0	0	0	0	0	0	0	74	2	12	0	0	1	0	109	2	18	0	0	3	0	0	3	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	5	0	0	30	0	0	0	0	1	0	5	3	0	0	0	1	2	0	9	5	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	617.8	"AWI"	617.8	5591.6	5722	5662.4	20	0	0	0	0	0	1	1	0	0	38	0	0	0	0	0	0	0	0	104	0	22	0	0	0	0	96	0	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	34	0	0	0	0	0	0	6	1	0	0	0	0	2	0	0	5	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	618.4	"AWI"	618.4	5604.4	5733.2	5674	26	0	128	0	1	0	0	2	0	0	37	0	0	0	0	0	0	0	0	95	0	8	0	0	0	0	104	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	36	0	0	0	0	0	0	4	0	0	0	0	0	2	0	6	2	3	1	0
23673	40963	"Moossee"	47.02139	7.48381	619	"AWI"	619	5614	5747	5686	31	1	0	0	4	0	2	0	0	0	28	2	0	0	0	0	0	0	0	87	1	9	0	0	0	0	115	1	10	0	0	2	0	0	5	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	1	0	1	26	0	0	0	0	0	0	10	3	0	0	0	2	2	0	5	3	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	619.55	"AWI"	619.55	5624.45	5755.8	5694.25	20	3	97	0	2	0	0	3	0	0	28	2	0	0	0	0	0	0	0	78	1	8	0	0	0	0	129	0	7	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	36	0	0	1	0	0	2	7	2	0	0	0	3	4	0	3	1	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	620.1	"AWI"	620.1	5634	5765.4	5702.6	25	0	0	1	4	0	0	0	0	0	47	1	0	0	0	0	0	0	0	89	0	14	0	0	1	0	123	1	20	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	25	0	0	1	0	0	0	4	1	0	0	0	3	1	0	5	2	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	620.7	"AWI"	620.7	5640	5779.8	5712.2	19	0	0	0	0	0	1	2	0	0	40	0	0	0	0	0	0	0	0	86	0	19	0	0	0	0	110	0	15	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	29	0	0	2	0	0	0	8	0	0	0	0	3	3	0	3	3	3	0	0
23673	40963	"Moossee"	47.02139	7.48381	621.3	"AWI"	621.3	5648.7	5793.3	5721.2	27	2	108	0	1	0	1	0	0	0	49	0	0	0	0	0	0	0	0	97	0	4	0	0	0	0	140	0	10	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	0	25	0	0	0	0	0	0	6	0	0	0	0	0	1	0	5	3	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	621.9	"AWI"	621.9	5660.1	5805.9	5729.6	25	4	79	0	1	0	2	1	0	0	41	2	0	0	0	0	0	0	0	109	2	10	0	0	1	0	134	0	5	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	24	0	0	0	0	0	1	11	0	0	0	0	2	1	0	6	3	1	1	1
23673	40963	"Moossee"	47.02139	7.48381	622.5	"AWI"	622.5	5674.5	5815.5	5738.5	11	0	107	0	0	0	0	1	0	0	25	1	0	0	0	0	0	0	0	79	1	14	0	0	2	0	145	0	15	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	30	0	0	0	0	0	0	6	0	0	0	0	2	2	0	4	3	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	622.95	"AWI"	622.95	5685.75	5822.25	5745.25	16	0	122	0	3	0	0	0	2	0	23	2	0	0	0	0	0	0	0	113	0	5	0	0	0	0	114	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	26	0	0	0	0	0	0	8	0	0	0	0	4	0	0	4	5	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	623.35	"AWI"	623.35	5691.9	5831.05	5750.9	11	1	0	0	1	0	1	0	0	0	37	0	0	0	0	0	0	0	0	109	1	4	0	0	0	0	98	0	14	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	30	0	0	0	0	0	0	4	0	0	0	0	2	5	0	7	6	1	0	0
23673	40963	"Moossee"	47.02139	7.48381	623.9	"AWI"	623.9	5699.6	5843.7	5758.6	16	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	92	0	5	0	0	0	0	149	0	15	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	35	0	0	4	0	0	0	6	0	0	0	0	0	2	0	6	6	0	0	0
23673	40963	"Moossee"	47.02139	7.48381	624.5	"AWI"	624.5	5712.5	5851	5768.5	20	1	0	0	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0	79	1	9	0	0	0	0	111	0	18	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	27	0	0	1	0	0	0	5	0	0	0	0	1	2	0	6	5	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	625	"AWI"	625	5724	5856	5777	18	1	0	0	1	0	0	1	0	0	23	0	0	0	0	0	0	0	0	79	0	10	0	0	0	0	140	0	12	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	22	0	0	0	0	0	0	3	0	0	0	0	0	2	0	5	5	2	0	0
23673	40963	"Moossee"	47.02139	7.48381	625.55	"AWI"	625.55	5732.25	5862.6	5786.35	20	0	0	0	0	0	0	0	0	0	29	1	0	0	0	0	0	0	0	76	0	5	0	0	0	0	146	0	17	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	49	0	0	1	0	0	0	2	0	0	0	0	0	3	0	6	10	0	0	0
