"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juniperus"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13335	19906	"Styggtjärnen"	62.324148	13.557466	244	"AWI"	244	2545	2928	2771	56	0	0	0	1	0	587	0	0	0	0	0	10	13	0	25	0	0	1	0	0	2	3	0	1	39	823	0	0	2	0	9	0	0	0	0	6	3	1	0	2	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	246	"AWI"	246	2588	3100	2854	30	0	1	0	0	0	421	0	0	0	0	0	6	11	0	0	0	0	2	0	0	0	11	0	0	23	535	0	0	0	0	6	0	0	0	0	1	0	0	0	2	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	248	"AWI"	248	2619	3277	2939	33	0	0	0	0	0	449	0	0	1	0	0	5	7	0	20	0	0	0	0	0	0	3	0	0	20	661	1	0	0	0	11	0	0	0	1	2	0	0	2	4	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	250	"AWI"	250	2648	3469	3031	35	0	0	0	1	0	432	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	4	0	0	16	554	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1
13335	19906	"Styggtjärnen"	62.324148	13.557466	252	"AWI"	252	2747	3574	3126	49	0	0	0	1	0	472	0	0	0	0	0	7	9	0	18	0	0	1	0	0	1	2	0	0	13	539	0	0	0	0	4	0	0	0	0	3	0	0	2	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	254	"AWI"	254	2918	3596	3228	30	1	0	0	1	0	463	0	0	0	0	0	3	5	1	0	1	0	0	0	0	0	1	0	0	15	577	0	0	0	0	7	0	0	1	0	2	2	0	1	6	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	256	"AWI"	256	3063	3620	3332	40	1	0	0	2	0	511	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	1	0	0	13	612	0	0	0	0	9	0	0	0	0	2	0	0	0	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	258	"AWI"	258	3173	3653	3441	42	0	0	0	1	0	455	0	0	0	0	0	2	5	0	17	0	0	1	0	0	0	3	0	0	16	617	0	0	0	0	6	0	0	0	0	2	0	0	2	4	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	260	"AWI"	260	3275	3710	3550	43	0	0	0	2	0	432	0	0	1	0	0	9	2	0	0	0	1	1	0	0	0	1	0	0	10	576	0	0	1	0	3	0	0	0	2	0	4	0	3	2	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	262	"AWI"	262	3335	3765	3610	43	0	0	0	0	0	395	0	0	0	0	0	2	4	0	0	0	0	1	0	0	0	4	0	0	6	578	0	0	0	1	10	0	0	0	0	1	0	0	1	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	264	"AWI"	264	3377	3778	3630	41	0	1	0	1	0	437	0	0	1	0	0	2	9	0	0	0	0	4	0	0	1	5	0	0	5	578	0	0	0	0	5	0	0	0	0	4	0	0	1	2	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	266	"AWI"	266	3399	3794	3651	35	0	0	0	0	0	479	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	2	0	0	8	579	0	0	0	0	7	0	0	0	0	4	4	0	0	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	268	"AWI"	268	3423	3813	3667	34	0	0	0	0	0	425	0	0	0	0	0	9	6	0	0	1	0	1	0	0	2	2	0	0	11	639	0	0	0	0	5	0	0	0	0	1	2	0	0	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	270	"AWI"	270	3443	3841	3685	48	0	0	0	0	0	410	0	0	0	0	0	6	3	0	0	0	0	1	0	0	0	4	0	0	6	625	1	0	0	0	9	0	0	0	1	2	1	0	0	4	1
13335	19906	"Styggtjärnen"	62.324148	13.557466	272	"AWI"	272	3476	3861	3702	43	0	0	0	1	0	449	0	0	1	0	0	9	11	0	0	0	0	0	0	0	1	1	0	0	2	644	0	0	1	0	6	0	0	0	0	6	1	0	0	4	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	274	"AWI"	274	3509	3873	3717	29	0	0	0	1	0	352	0	0	0	0	0	6	3	0	7	0	0	0	0	0	0	4	0	0	1	602	0	0	1	0	4	0	0	0	0	0	0	0	0	2	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	276	"AWI"	276	3532	3886	3731	34	0	0	0	2	0	466	0	0	0	0	0	8	3	0	0	0	0	2	0	0	1	5	0	1	2	792	0	0	2	0	5	0	0	0	2	2	0	1	1	4	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	278	"AWI"	278	3553	3903	3745	35	0	0	0	1	0	408	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	3	0	0	2	585	0	0	0	0	8	0	0	0	1	1	1	0	0	4	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	280	"AWI"	280	3571	3921	3760	45	0	0	0	2	0	389	0	0	0	0	0	4	5	0	0	0	0	3	0	0	0	3	0	0	2	585	0	0	0	0	4	0	0	0	0	2	0	0	0	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	282	"AWI"	282	3599	3938	3774	48	0	0	0	1	0	458	0	0	0	0	0	6	12	0	0	0	0	0	0	0	0	5	2	0	2	569	0	0	0	0	6	0	0	0	0	2	0	0	1	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	284	"AWI"	284	3632	3948	3791	45	0	1	0	2	0	439	1	0	0	0	0	11	4	0	0	0	0	1	0	0	1	1	0	1	1	609	0	0	0	0	10	0	0	0	0	2	1	0	0	4	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	286	"AWI"	286	3668	3959	3806	44	1	0	0	0	0	412	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	5	0	0	4	616	0	0	1	0	10	0	0	1	0	3	0	0	0	2	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	288	"AWI"	288	3691	3971	3823	33	0	0	0	1	0	373	0	0	0	0	0	9	6	0	8	0	0	1	0	0	1	4	0	1	2	634	0	0	0	0	3	0	0	0	0	2	1	0	1	5	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	292	"AWI"	292	3729	4015	3859	34	0	0	0	1	0	404	0	0	0	0	0	6	3	0	0	0	0	0	0	1	1	0	0	0	2	869	0	0	1	0	7	0	0	0	0	1	0	0	0	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	296	"AWI"	296	3764	4078	3907	36	0	0	0	0	0	400	0	0	0	0	0	7	5	0	0	0	0	2	0	0	0	5	0	0	0	610	0	0	0	0	7	0	0	0	0	0	1	0	1	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	298	"AWI"	298	3774	4118	3932	42	0	0	0	2	0	425	0	0	0	0	0	7	3	0	0	0	0	1	0	0	1	1	0	0	3	593	0	0	0	0	9	0	0	1	1	1	3	0	1	1	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	302	"AWI"	302	3806	4203	3979	39	0	0	1	0	0	401	0	0	0	0	0	11	9	0	0	0	0	0	0	0	0	1	0	1	0	730	0	0	0	1	9	0	0	0	1	2	1	0	0	1	1
13335	19906	"Styggtjärnen"	62.324148	13.557466	304	"AWI"	304	3831	4221	4006	36	0	0	0	0	0	315	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	4	0	0	1	713	0	0	0	0	5	0	0	0	1	4	0	0	1	2	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	308	"AWI"	308	3865	4267	4059	49	0	0	0	1	0	453	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	1	793	0	0	4	0	6	0	0	0	0	1	2	0	0	1	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	312	"AWI"	312	3903	4328	4109	45	0	0	0	0	0	376	0	0	0	0	0	8	6	0	11	0	0	1	0	0	0	5	0	0	0	686	0	0	2	0	6	0	0	0	0	1	2	0	1	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	316	"AWI"	316	3973	4361	4159	34	0	0	0	1	0	342	0	0	2	0	0	8	7	0	0	0	0	0	0	0	1	1	0	0	0	717	0	0	0	0	4	0	0	0	0	4	1	0	1	1	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	320	"AWI"	320	4014	4414	4215	48	0	0	0	1	0	435	0	0	1	0	0	4	3	0	0	0	0	3	0	0	0	3	0	0	0	694	0	0	2	0	12	0	0	0	0	1	2	0	2	3	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	324	"AWI"	324	4128	4494	4308	55	1	0	0	1	0	496	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	1	0	0	1	922	0	0	4	0	10	0	0	0	0	4	4	0	0	4	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	328	"AWI"	328	4187	4654	4400	28	0	0	0	0	0	316	0	0	0	0	0	10	8	0	9	0	0	1	0	0	1	4	0	0	0	689	0	0	2	0	4	0	0	0	0	3	0	0	1	7	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	332	"AWI"	332	4262	4861	4507	44	0	1	0	0	0	528	0	0	1	0	0	13	1	0	0	0	0	1	0	0	0	3	0	0	1	581	0	0	0	0	9	0	0	0	0	3	4	0	3	5	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	336	"AWI"	336	4355	5040	4697	39	0	0	0	0	0	488	0	0	0	0	0	7	6	0	13	0	0	1	0	0	0	0	0	0	1	612	0	0	0	0	2	0	0	0	0	0	3	0	0	2	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	340	"AWI"	340	4403	5353	4866	87	0	0	0	0	0	552	0	0	0	0	0	13	5	0	0	0	0	6	0	0	0	2	0	0	1	749	0	0	1	0	7	0	0	0	0	1	4	0	4	6	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	344	"AWI"	344	4610	5494	5032	39	1	0	0	1	0	452	0	0	1	0	0	6	4	0	0	0	1	3	0	0	0	0	0	0	0	673	0	0	0	0	9	0	0	0	0	1	1	0	1	7	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	348	"AWI"	348	4765	5592	5217	56	0	1	0	0	0	395	0	0	0	0	0	11	3	0	0	0	0	1	0	0	0	2	0	0	0	591	0	0	1	0	6	0	0	0	0	4	2	0	1	2	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	352	"AWI"	352	4954	5719	5406	47	0	1	0	0	0	441	0	0	0	0	0	8	3	0	0	0	0	3	0	0	0	0	0	0	0	509	0	0	2	0	7	0	0	0	0	1	1	0	1	7	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	356	"AWI"	356	5429	5813	5595	73	0	0	0	0	0	650	0	0	0	0	1	9	8	0	0	0	0	2	0	0	0	0	0	0	1	718	0	0	1	0	2	0	0	0	0	7	1	0	3	11	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	360	"AWI"	360	5614	6099	5799	62	0	1	0	3	0	447	0	0	0	0	0	9	7	0	0	0	0	1	0	0	0	1	0	0	0	567	0	0	0	0	1	0	0	0	0	1	1	0	0	9	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	364	"AWI"	364	5737	6530	6075	68	0	0	0	0	0	552	0	0	0	0	0	14	5	0	0	0	0	4	0	0	1	0	0	0	0	557	0	0	0	0	3	0	0	0	0	3	4	0	0	7	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	368	"AWI"	368	5803	7263	6343	56	1	0	0	0	0	579	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	2	559	0	0	3	0	3	0	0	0	0	0	4	0	1	8	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	372	"AWI"	372	5933	7877	6617	96	0	0	0	0	0	757	0	0	0	0	0	24	5	0	0	0	0	2	0	0	0	2	0	0	0	834	0	0	9	0	3	0	0	0	0	9	2	0	2	23	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	376	"AWI"	376	6142	8092	6955	110	0	0	0	0	0	652	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	636	0	0	0	0	3	0	0	0	0	1	2	0	1	14	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	380	"AWI"	380	6249	8402	7274	133	0	0	0	1	0	566	0	0	0	0	0	18	1	0	0	0	0	1	0	0	1	0	0	0	0	650	0	0	0	0	1	0	0	0	0	1	5	0	1	10	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	384	"AWI"	384	6536	8592	7585	182	0	0	0	0	0	805	0	0	1	0	0	18	5	0	0	0	0	1	0	0	0	0	0	0	0	837	0	0	0	0	4	0	0	0	0	1	2	0	0	13	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	388	"AWI"	388	6781	8702	7925	274	0	0	0	1	0	1170	0	0	0	0	0	23	4	0	0	0	0	0	0	0	0	1	0	0	0	943	0	0	10	0	2	0	0	0	0	7	9	0	0	11	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	392	"AWI"	392	7102	8920	8247	164	0	0	0	0	0	630	0	0	1	0	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	762	0	0	2	0	5	0	0	0	0	3	1	1	0	5	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	394	"AWI"	394	7459	8954	8384	151	0	0	0	0	0	543	0	0	0	0	0	18	6	0	0	0	0	0	0	0	0	0	0	0	1	745	0	0	2	0	2	0	0	0	0	2	3	1	0	6	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	401	"AWI"	401	8500	9212	8896	43	0	1	0	1	0	393	0	0	0	0	0	40	23	0	0	0	0	0	0	0	0	1	0	0	1	903	0	0	3	0	1	0	0	0	0	10	4	0	0	4	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	404	"AWI"	404	8665	9323	9033	21	0	0	0	0	0	330	0	0	1	0	0	20	11	0	0	0	0	0	1	0	2	1	0	0	0	823	0	0	0	0	1	0	0	0	0	8	5	0	0	1	0
13335	19906	"Styggtjärnen"	62.324148	13.557466	408	"AWI"	408	8745	9725	9168	7	0	0	0	0	0	278	0	0	2	0	0	19	16	0	0	0	0	0	0	0	0	4	0	0	0	781	0	0	3	0	0	0	0	0	0	16	2	0	0	2	0
