"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"
3387	4391	"Rugozero"	64.08333	32.63333	425	"AWI"	425	6257	7520	6955	0.151745068285281	6.98027314112291	0	0.151745068285281	0.606980273141123	0	53.5660091047041	0.151745068285281	0	1.97268588770865	1.51745068285281	0	0	0.303490136570561	0	0	0	0.303490136570561	29.5902883156297	2.73141122913505	0	0	0	0.151745068285281	0	0	0	0.151745068285281	0	0	0.151745068285281	1.51745068285281
3387	4391	"Rugozero"	64.08333	32.63333	450	"AWI"	450	6467	7755	7174	0	3.17195325542571	0	0	0.1669449081803	0	44.7412353923205	0	0	0.333889816360601	2.50417362270451	0	0	0.333889816360601	0	0	0	0.333889816360601	43.906510851419	2.67111853088481	0	0.1669449081803	0.1669449081803	0	0	0	0	0.333889816360601	0	0	0	1.1686143572621
3387	4391	"Rugozero"	64.08333	32.63333	475	"AWI"	475	6675	7995	7398	0.200803212851406	4.61847389558233	0	0	0.602409638554217	0	51.6064257028112	0	0	0.803212851405622	1.40562248995984	0	0	0	0	0	0	0.401606425702811	33.9357429718875	3.81526104417671	0	0.200803212851406	0.200803212851406	0.200803212851406	0	0	0	1.00401606425703	0	0	0.200803212851406	0.803212851405622
3387	4391	"Rugozero"	64.08333	32.63333	500	"AWI"	500	6910	8222	7612	0	4.75504322766571	0	0	0.288184438040346	0.144092219020173	48.8472622478386	0	0.144092219020173	1.29682997118156	1.29682997118156	0	0	0.288184438040346	0	0	0	0.432276657060519	37.0317002881844	2.88184438040346	0	0	0	0.288184438040346	0	0	0	0.432276657060519	0	0.144092219020173	0	1.72910662824208
3387	4391	"Rugozero"	64.08333	32.63333	525	"AWI"	525	7117	8449	7830	0.200400801603206	1.80360721442886	0	0.200400801603206	0.400801603206413	0	40.2805611222445	0	0	1.20240480961924	3.60721442885772	0	0	0.200400801603206	0	0	0	0.400801603206413	48.0961923847695	1.60320641282565	0	0	0.200400801603206	0.400801603206413	0	0	0	0.400801603206413	0	0	0	1.00200400801603
3387	4391	"Rugozero"	64.08333	32.63333	550	"AWI"	550	7363	8659	8050	0	2.35294117647059	0	0.147058823529412	0.294117647058824	0	41.9117647058824	0	0	0.294117647058824	1.61764705882353	0	0	0	0	0	0	0.147058823529412	48.5294117647059	1.91176470588235	0	0.294117647058824	0.147058823529412	0.147058823529412	0	0.147058823529412	0	1.02941176470588	0	0	0.147058823529412	0.882352941176471
3387	4391	"Rugozero"	64.08333	32.63333	575	"AWI"	575	7577	8877	8260	0	1.77383592017738	0	0	0.886917960088692	0.221729490022173	57.8713968957871	0	0	0.443458980044346	2.21729490022173	0	0	0.221729490022173	0	0	0	0.221729490022173	31.9290465631929	2.21729490022173	0	0	0	0.443458980044346	0	0	0	0.443458980044346	0	0.221729490022173	0	0.886917960088692
3387	4391	"Rugozero"	64.08333	32.63333	600	"AWI"	600	7804	9083	8479	0	0	0	0	1.15740740740741	0	51.3888888888889	0	0	0	3.47222222222222	0	0	0.231481481481481	0	0.231481481481481	0	0.925925925925926	37.5	3.47222222222222	0	0	0	0.231481481481481	0	0.231481481481481	0	0.462962962962963	0	0.462962962962963	0	0.231481481481481
3387	4391	"Rugozero"	64.08333	32.63333	625	"AWI"	625	8023	9294	8701	0	0	0	0	1.51898734177215	0	55.6962025316456	0	0	0.253164556962025	2.27848101265823	0	0	0.506329113924051	0	0	0	0.759493670886076	33.4177215189873	4.05063291139241	0	0.253164556962025	0	0.253164556962025	0	0	0	0.759493670886076	0	0	0	0.253164556962025
3387	4391	"Rugozero"	64.08333	32.63333	650	"AWI"	650	8261	9489	8917	0	0	0	0	1.60857908847185	0.268096514745308	63.0026809651474	0	0	0.268096514745308	4.55764075067024	0	0	0.804289544235925	0	0	0	0.536193029490617	20.1072386058981	5.89812332439678	0	0.268096514745308	0	0.536193029490617	0	0	0.268096514745308	1.34048257372654	0.268096514745308	0	0	0.268096514745308
3387	4391	"Rugozero"	64.08333	32.63333	675	"AWI"	675	8481	9668	9131	0	0	0	0.251256281407035	0.753768844221105	0	61.3065326633166	0	0	0	8.04020100502512	0	0	0.251256281407035	0	0	0	0.251256281407035	14.8241206030151	11.8090452261307	0	0	0.251256281407035	0.251256281407035	0	0.251256281407035	0	1.25628140703518	0	0.251256281407035	0	0.251256281407035
3387	4391	"Rugozero"	64.08333	32.63333	700	"AWI"	700	8722	9854	9346	0	0	0	0	0.986842105263158	0	63.1578947368421	0	0	0	8.88157894736842	0	0	0.328947368421053	0	0	0	0.657894736842105	16.7763157894737	7.89473684210526	0	0	0	0	0	0	0	0.986842105263158	0	0	0	0.328947368421053
3387	4391	"Rugozero"	64.08333	32.63333	725	"AWI"	725	8998	10032	9566	0	2.45098039215686	0	0.163398692810458	0.326797385620915	0	40.1960784313725	0	0	0.163398692810458	1.63398692810458	0	0	0.163398692810458	0	0	0	0.490196078431373	49.5098039215686	3.26797385620915	0	0	0	0.326797385620915	0	0	0	0.65359477124183	0	0	0.163398692810458	0.490196078431373
3387	4391	"Rugozero"	64.08333	32.63333	750	"AWI"	750	9276	10210	9787	0	0	0	0.214132762312634	1.49892933618844	0	59.5289079229122	0	0	0.428265524625268	5.99571734475375	0.214132762312634	0	0.428265524625268	0	0	0	0.856531049250535	23.5546038543897	5.56745182012848	0	0	0	0	0	0	0	0.856531049250535	0	0.214132762312634	0.214132762312634	0.428265524625268
3387	4391	"Rugozero"	64.08333	32.63333	775	"AWI"	775	9541	10374	10004	0	2.66666666666667	0	0	1.33333333333333	0	60	0	0	0.222222222222222	2.88888888888889	0.222222222222222	0	0.222222222222222	0	0	0	0	24.6666666666667	5.77777777777778	0	0	0	0.222222222222222	0	0	0	0.888888888888889	0	0.222222222222222	0	0.666666666666667
3387	4391	"Rugozero"	64.08333	32.63333	800	"AWI"	800	9838	10529	10214	0	0.581395348837209	0	0.193798449612403	0.968992248062015	0.193798449612403	63.953488372093	0	0	0	3.87596899224806	0.193798449612403	0	0.387596899224806	0	0.193798449612403	0	0.193798449612403	21.3178294573643	6.2015503875969	0	0.193798449612403	0	0	0	0	0.193798449612403	0.968992248062015	0	0.193798449612403	0	0.193798449612403
3387	4391	"Rugozero"	64.08333	32.63333	820	"AWI"	820	10136	10656	10375	0	0.411522633744856	0	0	0.617283950617284	0	55.5555555555556	0	0	0	3.08641975308642	0	0	0.205761316872428	0	0	0	0.823045267489712	32.5102880658436	5.34979423868313	0	0.411522633744856	0	0	0	0	0	0.411522633744856	0	0.205761316872428	0	0.411522633744856
3387	4391	"Rugozero"	64.08333	32.63333	830	"AWI"	830	10204	10761	10460	0	0	0	0.537634408602151	1.61290322580645	0	70.9677419354839	0	0	0.268817204301075	4.03225806451613	0	0	0.537634408602151	0	0	0	0.268817204301075	3.2258064516129	16.1290322580645	0	0	0	0.268817204301075	0	0	0	1.88172043010753	0	0	0	0.268817204301075
3387	4391	"Rugozero"	64.08333	32.63333	840	"AWI"	840	10272	10884	10544	0	0	0	0	1.71990171990172	0	75.4299754299754	0	0	0.245700245700246	1.71990171990172	0.245700245700246	0	0.491400491400491	0	0	0	0.245700245700246	0.491400491400491	15.970515970516	0	0	0	0.245700245700246	0	0	0.737100737100737	2.21130221130221	0	0.245700245700246	0	0
3387	4391	"Rugozero"	64.08333	32.63333	850	"AWI"	850	10325	11016	10624	0	0	0	0	9.54198473282443	0	69.4656488549618	0.381679389312977	0	0	5.34351145038168	0	0	0	0	0	0	0.381679389312977	4.58015267175572	2.67175572519084	0	0.381679389312977	0	2.29007633587786	0	0	0	4.58015267175572	0	0.381679389312977	0	0
3387	4391	"Rugozero"	64.08333	32.63333	860	"AWI"	860	10366	11171	10702	0	0	0	0	12.3076923076923	0	65.6410256410256	0	0	0	3.07692307692308	0	0	1.53846153846154	0	0	0	1.53846153846154	3.58974358974359	4.1025641025641	0	0	0	3.07692307692308	0	0	0	4.1025641025641	0	1.02564102564103	0	0
