"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Grossulariaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
25957	44896	"Llyn Cororion"	53.197734	-4.101292	584	"AWI"	584	7314	7840	7543	86	0	0	0	0	0	142	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	2	0	0	0	142	0	0	0	0	8	0	0	0	0	0	38	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	592	"AWI"	592	7377	7908	7613	136	0	0	3	0	0	236	0	0	0	0	0	222	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	42	0	0	0	272	0	0	0	0	9	0	0	0	0	0	43	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	600	"AWI"	600	7409	8009	7679	64	0	0	0	0	0	94	0	0	0	0	0	178	0	2	0	0	0	0	0	0	1	0	0	0	37	0	0	0	0	0	46	0	0	0	137	0	0	0	0	5	0	0	2	0	0	25	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	608	"AWI"	608	7482	8068	7752	112	0	0	0	0	0	119	0	0	0	0	0	191	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	43	0	0	0	235	0	0	0	0	12	0	0	0	0	0	20	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	612	"AWI"	612	7497	8107	7786	91	1	0	3	0	0	140	1	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	51	0	0	0	191	0	0	0	0	4	0	0	0	0	0	49	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	616	"AWI"	616	7516	8159	7822	108	0	0	3	0	0	108	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	62	0	0	0	173	0	0	0	0	12	0	0	1	0	0	27	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	620	"AWI"	620	7555	8187	7856	65	0	0	1	0	0	70	0	0	0	0	0	165	0	0	1	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	41	0	0	0	127	0	0	0	0	5	0	0	0	0	0	17	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	624	"AWI"	624	7584	8218	7890	122	0	0	1	0	0	175	0	0	0	0	0	126	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	73	0	0	0	133	0	0	0	0	13	0	0	1	0	0	30	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	632	"AWI"	632	7624	8308	7957	90	0	0	2	0	0	112	0	0	0	0	0	96	0	2	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	67	0	0	0	119	0	0	0	0	16	0	0	0	0	0	20	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	640	"AWI"	640	7708	8364	8029	114	0	0	0	0	0	101	0	0	0	0	0	117	0	14	0	0	0	0	0	0	0	0	0	0	94	3	0	0	0	0	130	0	0	0	150	0	0	0	0	16	0	0	0	0	0	24	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	648	"AWI"	648	7761	8442	8101	94	0	0	0	0	0	164	0	0	0	0	0	48	0	4	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	2	90	0	0	0	118	0	0	0	0	12	0	0	0	0	0	23	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	656	"AWI"	656	7851	8497	8169	93	0	0	1	0	0	142	0	0	0	0	0	50	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	69	0	0	0	140	0	0	0	0	19	0	0	1	1	0	34	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	664	"AWI"	664	7910	8576	8237	114	1	0	0	0	0	108	0	0	0	0	0	132	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	95	0	0	0	237	0	0	0	2	15	0	0	0	1	0	20	0	1
25957	44896	"Llyn Cororion"	53.197734	-4.101292	672	"AWI"	672	8019	8634	8299	123	0	0	1	0	0	143	0	0	0	0	0	91	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	280	0	0	0	0	11	0	0	0	0	0	36	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	680	"AWI"	680	8089	8699	8366	136	0	0	0	0	0	77	1	0	0	0	0	119	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	229	0	0	0	175	0	0	0	0	9	0	0	0	0	0	30	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	688	"AWI"	688	8227	8763	8423	136	0	0	0	0	0	77	1	0	0	0	0	119	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	229	0	0	0	175	0	0	0	0	9	0	0	0	0	0	30	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	696	"AWI"	696	8309	8833	8486	37	2	0	1	0	0	91	0	0	0	0	0	151	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	114	0	0	0	204	0	0	0	0	9	0	0	0	0	0	15	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	702	"AWI"	702	8416	8887	8544	5	0	0	0	0	0	98	0	0	0	0	0	44	0	6	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	193	0	0	0	94	0	0	0	0	16	0	0	1	0	0	9	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	704	"AWI"	704	8430	8902	8566	0	0	6	1	2	0	107	0	0	0	0	0	199	0	14	0	0	0	0	0	0	0	0	0	0	21	3	0	0	0	110	285	0	0	0	158	0	0	0	0	48	0	0	1	0	0	16	0	1
25957	44896	"Llyn Cororion"	53.197734	-4.101292	706	"AWI"	706	8439	8923	8586	2	0	0	1	0	0	91	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	0	0	104	0	0	0	0	8	0	0	0	0	0	12	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	708	"AWI"	708	8448	8943	8605	3	1	0	1	0	0	82	0	0	0	0	0	123	0	2	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	327	0	0	0	111	0	0	0	2	9	0	0	0	0	0	8	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	712	"AWI"	712	8471	8987	8648	4	0	0	2	1	0	139	0	0	0	0	0	126	0	2	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	388	0	0	0	177	0	0	0	0	13	0	0	1	0	0	23	0	3
25957	44896	"Llyn Cororion"	53.197734	-4.101292	716	"AWI"	716	8511	9017	8695	0	0	0	2	1	0	56	0	0	0	0	0	188	0	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	247	0	0	0	134	0	0	0	0	13	0	0	0	0	0	16	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	720	"AWI"	720	8534	9051	8741	21	0	2	0	0	0	146	1	0	0	0	0	72	0	19	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	57	0	0	0	127	0	0	0	2	19	0	0	0	0	0	17	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	728	"AWI"	728	8583	9166	8828	0	1	0	2	0	0	103	0	0	0	0	0	157	0	4	0	0	0	0	0	0	0	0	0	0	32	2	0	0	0	0	244	0	0	0	156	0	0	0	0	16	0	0	0	0	0	13	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	732	"AWI"	732	8631	9186	8877	1	1	0	0	0	0	130	0	0	0	0	0	161	0	21	0	0	0	0	1	0	0	0	0	0	41	0	0	0	0	0	435	0	0	0	21	0	0	0	1	6	0	0	0	0	0	33	0	2
25957	44896	"Llyn Cororion"	53.197734	-4.101292	740	"AWI"	740	8690	9256	8973	0	0	0	0	1	0	145	0	0	0	0	0	138	0	27	0	0	0	0	0	0	0	0	0	0	37	5	0	0	0	0	142	0	0	0	108	0	0	0	0	11	0	0	0	0	0	21	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	748	"AWI"	748	8791	9324	9062	0	0	0	1	1	0	194	0	0	0	0	0	141	0	1	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	1	127	0	0	0	79	0	0	0	0	4	0	0	0	0	0	12	0	2
25957	44896	"Llyn Cororion"	53.197734	-4.101292	756	"AWI"	756	8858	9389	9161	0	0	0	2	0	0	129	0	0	0	0	0	140	0	6	0	0	0	0	0	0	1	0	0	0	7	1	0	0	0	0	97	0	0	0	136	0	0	0	0	19	0	0	0	0	0	16	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	764	"AWI"	764	8992	9441	9250	0	0	0	7	0	0	296	0	0	0	0	0	436	0	7	0	2	0	0	0	0	0	0	0	0	35	0	0	0	0	0	62	0	0	0	233	0	0	0	0	12	0	1	0	0	0	36	2	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	772	"AWI"	772	9104	9484	9343	0	0	0	0	0	0	204	6	0	0	0	0	145	0	7	0	0	0	0	0	0	2	0	0	0	18	0	0	0	0	0	17	0	0	0	218	0	0	0	0	10	0	0	0	0	0	13	0	1
25957	44896	"Llyn Cororion"	53.197734	-4.101292	780	"AWI"	780	9223	9533	9430	0	0	0	5	0	0	152	0	0	0	0	0	297	0	9	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	8	0	0	0	129	0	0	0	0	6	0	0	0	0	0	40	0	5
25957	44896	"Llyn Cororion"	53.197734	-4.101292	788	"AWI"	788	9311	9661	9501	0	0	0	1	0	0	235	0	0	0	0	0	290	0	50	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	8	0	0	0	67	0	0	0	0	39	0	0	2	0	0	50	0	2
25957	44896	"Llyn Cororion"	53.197734	-4.101292	804	"AWI"	804	9523	9848	9635	0	0	0	1	0	0	396	0	0	0	0	0	631	0	10	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	31	0	0	0	14	0	0	0	0	27	0	2	0	0	0	30	0	9
25957	44896	"Llyn Cororion"	53.197734	-4.101292	808	"AWI"	808	9556	9893	9673	4	0	0	0	0	0	217	3	0	0	0	0	326	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	9	0	0	0	18	0	0	0	2	12	0	0	3	0	0	20	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	812	"AWI"	812	9580	9920	9715	0	0	0	0	1	0	130	2	0	0	0	0	815	0	10	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	18	0	0	0	8	7	0	0	0	30	0	0	0	0	0	43	0	2
25957	44896	"Llyn Cororion"	53.197734	-4.101292	816	"AWI"	816	9597	9958	9756	0	0	0	0	0	0	165	0	0	0	0	0	299	0	3	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	2	0	0	0	7	0	0	0	0	10	0	0	4	0	0	3	1	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	820	"AWI"	820	9609	10022	9793	0	2	0	0	0	0	210	0	0	0	0	0	260	0	6	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	5	0	0	0	4	0	0	1	0	11	0	0	0	0	0	13	1	1
25957	44896	"Llyn Cororion"	53.197734	-4.101292	824	"AWI"	824	9647	10069	9833	0	0	0	0	0	0	218	1	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	4	0	0	0	4	0	0	0	0	17	0	0	4	0	0	5	0	4
25957	44896	"Llyn Cororion"	53.197734	-4.101292	826	"AWI"	826	9668	10080	9854	0	0	0	0	0	0	327	3	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	7	0	0	0	3	0	0	0	0	17	0	0	0	0	0	5	0	3
25957	44896	"Llyn Cororion"	53.197734	-4.101292	829	"AWI"	829	9694	10098	9887	0	0	0	0	0	0	178	0	0	0	0	0	355	0	4	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	4	0	0	0	0	6	0	0	0	0	0	1	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	831	"AWI"	831	9711	10115	9909	0	0	0	0	0	0	102	0	0	0	0	0	426	0	10	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	4	0	0	0	3	0	0	0	0	9	0	0	0	0	0	0	0	1
25957	44896	"Llyn Cororion"	53.197734	-4.101292	834	"AWI"	834	9726	10149	9940	0	0	0	1	0	0	227	0	0	0	0	0	332	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	7	0	0	0	4	0	0	0	0	8	0	0	2	0	0	3	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	836	"AWI"	836	9738	10177	9959	0	0	0	0	0	0	84	0	0	0	0	0	391	0	4	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	5	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	3
25957	44896	"Llyn Cororion"	53.197734	-4.101292	844	"AWI"	844	9830	10258	10047	0	0	0	0	0	0	230	2	0	0	0	0	479	0	3	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	7	0	0	0	2	0	0	0	0	20	0	0	0	0	0	7	0	1
25957	44896	"Llyn Cororion"	53.197734	-4.101292	852	"AWI"	852	9883	10363	10143	0	0	0	0	0	0	143	1	0	0	0	0	334	0	1	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	5	0	0	0	3	0	0	0	0	15	0	0	0	0	0	1	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	860	"AWI"	860	10020	10421	10221	0	0	0	0	2	0	410	3	0	0	0	0	203	0	6	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	0	0	0	0	15	0	0	1	1	0	0	0	6
25957	44896	"Llyn Cororion"	53.197734	-4.101292	868	"AWI"	868	10097	10493	10303	0	0	0	1	0	0	473	0	0	0	0	0	52	0	14	0	0	0	0	0	0	0	0	0	0	146	1	0	0	0	0	6	0	0	0	6	0	0	0	0	39	0	0	0	0	0	0	0	4
25957	44896	"Llyn Cororion"	53.197734	-4.101292	872	"AWI"	872	10173	10521	10344	0	0	0	0	0	0	372	1	0	0	0	0	11	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	0	0	1	0	0	0	0	57	0	0	2	0	0	2	0	4
25957	44896	"Llyn Cororion"	53.197734	-4.101292	876	"AWI"	876	10248	10546	10385	0	0	0	0	4	0	462	8	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	15	0	0	0	1	0	0	0	1	46	0	0	0	0	0	2	0	1
25957	44896	"Llyn Cororion"	53.197734	-4.101292	880	"AWI"	880	10282	10577	10431	1	0	0	0	0	0	395	2	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	3	0	0	0	1	44	0	0	0	0	0	0	0	5
25957	44896	"Llyn Cororion"	53.197734	-4.101292	884	"AWI"	884	10301	10638	10476	0	0	0	0	2	0	412	1	0	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	44	4	0	0	0	0	9	0	0	0	0	0	0	0	0	53	0	0	0	0	0	1	0	2
25957	44896	"Llyn Cororion"	53.197734	-4.101292	888	"AWI"	888	10347	10672	10513	0	1	0	0	0	0	331	7	0	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	8	0	0	0	3	0	0	0	0	60	0	0	0	0	0	0	0	12
25957	44896	"Llyn Cororion"	53.197734	-4.101292	892	"AWI"	892	10376	10710	10552	0	0	0	0	4	0	605	3	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	100	0	0	0	1	0	12	0	0	0	2	0	0	0	0	45	0	0	0	0	0	0	0	3
25957	44896	"Llyn Cororion"	53.197734	-4.101292	896	"AWI"	896	10396	10770	10588	0	0	0	0	3	0	370	5	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	2	0	36	0	0	0	0	0	11	0	0	0	1	0	0	0	1	72	0	0	0	0	0	0	0	8
25957	44896	"Llyn Cororion"	53.197734	-4.101292	900	"AWI"	900	10414	10842	10623	0	0	0	0	0	0	367	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	41	1	0	0	0	0	9	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	1	13
25957	44896	"Llyn Cororion"	53.197734	-4.101292	908	"AWI"	908	10480	10918	10696	0	0	0	0	2	0	316	7	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	3	0	0	0	1	0	0	0	0	61	0	0	0	0	0	0	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	912	"AWI"	912	10505	10968	10730	0	0	0	0	2	0	399	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	5	0	0	0	9	0	0	0	1	15	0	0	2	2	0	0	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	916	"AWI"	916	10521	11037	10762	0	3	0	0	3	0	297	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	75	5	0	0	0	0	3	0	0	0	0	0	0	1	0	77	0	0	0	0	0	1	1	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	920	"AWI"	920	10563	11063	10800	0	0	0	0	2	0	462	0	0	0	0	0	11	0	19	0	0	0	0	0	0	0	0	1	0	42	2	0	0	0	0	1	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	924	"AWI"	924	10603	11088	10840	0	0	0	0	1	0	382	5	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	68	1	0	0	0	0	5	0	0	0	0	0	0	0	0	96	0	0	0	4	0	0	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	928	"AWI"	928	10631	11119	10879	0	0	0	0	5	0	233	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	1	0	9	4	0	0	0	0	2	0	0	0	1	0	0	1	3	72	0	0	0	4	0	1	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	932	"AWI"	932	10649	11159	10916	0	0	0	0	6	0	317	5	0	0	0	0	9	0	5	0	4	0	0	0	0	0	0	0	0	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	1	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	936	"AWI"	936	10696	11173	10957	0	0	0	0	1	0	148	4	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	7	0	0	0	0	0	0	0	5	129	0	0	0	3	0	0	0	1
25957	44896	"Llyn Cororion"	53.197734	-4.101292	940	"AWI"	940	10734	11190	10999	0	0	1	0	1	0	311	8	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	97	8	0	0	1	0	6	0	0	0	1	0	0	2	13	112	0	0	0	8	0	0	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	944	"AWI"	944	10765	11212	11046	0	0	0	0	3	0	277	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	1	11	1	0	0	2	0	3	0	0	0	3	0	0	4	5	80	0	0	0	2	0	0	0	0
25957	44896	"Llyn Cororion"	53.197734	-4.101292	948	"AWI"	948	10787	11244	11088	0	0	0	0	0	0	75	18	0	0	0	0	0	0	37	0	4	0	0	0	0	0	0	0	0	96	191	0	0	1	0	4	0	0	0	0	0	0	10	0	86	0	0	0	0	0	1	0	0
