"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Hypericaceae"	"Ilex"	"Lamiaceae"	"Lythraceae"	"Myrica"	"Nartheciaceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	80	"AWI"	80	4549	5097	4819	0	13.2397191574724	0	0	0.0501504513540622	0	0	7.87362086258776	0	0	0	0	37.4122367101304	3.61083249749248	0	22.6680040120361	0	0	0	0	0.45135406218656	0.0501504513540622	0	0	0	0	0	0	0	0.0501504513540622	0	0	0	13.691073219659	0	0	0	0	0.200601805416249	0	0	0	0	0.200601805416249	0	0.150451354062187	0.300902708124373	0.0501504513540622	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	85	"AWI"	85	4683	5235	4955	0	21.2491513917176	0	0	0.0678886625933469	0	0	7.60353021045485	0	0	0	0	35.1663272233537	9.02919212491514	0	12.6272912423625	0	0	0	0.135777325186694	0.271554650373388	0.0678886625933469	0	0	0	0	0	0	0	0.203665987780041	0	0	0	13.102511880516	0	0	0	0	0	0	0	0	0	0.135777325186694	0	0.0678886625933469	0.271554650373388	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	90	"AWI"	90	4812	5373	5090	0	40.7894736842105	0	0.0848896434634974	0.0424448217317487	0.0424448217317487	0	24.5331069609508	0	0	0	0	21.8166383701188	1.7402376910017	0	0	0	0	0	0	0.254668930390492	0	0	0	0	0	0	0	1.69779286926995	0	0	0	0	8.446519524618	0	0	0	0	0.0424448217317487	0.0424448217317487	0	0	0.0424448217317487	0.127334465195246	0	0.0848896434634974	0.212224108658744	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	95	"AWI"	95	4945	5494	5222	0	31.8622174381055	0	0.035880875493362	0.107642626480086	0	0	46.286329386437	0	0	0	0	11.2665949049157	0.251166128453534	0	0	0	0	0	0	0.215285252960172	0	0	0	0	0	0	0	1.50699677072121	0.143523501973448	0	0	0	8.0373161105131	0.035880875493362	0	0	0	0.0717617509867241	0	0	0	0	0.035880875493362	0	0	0.143523501973448	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	100	"AWI"	100	5080	5624	5358	0	19.0979563072586	0	0	0.281888653981677	0	0	11.4869626497533	0	0	0	0	30.1620859760395	1.97322057787174	0	16.4200140944327	0	0	0.0704721634954193	0.140944326990839	0.775193798449612	0.0704721634954193	0	0	0	0	0	0	1.05708245243129	0.140944326990839	0	0	0	16.7019027484144	0	0	0	0.0704721634954193	0.211416490486258	0.0704721634954193	0	0	0	0.281888653981677	0	0.211416490486258	0.775193798449612	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	105	"AWI"	105	5218	5755	5494	0	18.8575899843505	0	0.0782472613458529	0.0782472613458529	0.0782472613458529	0	7.90297339593114	0	0	0.234741784037559	0	28.6384976525822	4.53834115805947	0	21.9092331768388	0	0	0	0.0782472613458529	0.469483568075117	0	0	0	0	0	0	0	0	0.0782472613458529	0	0	0	15.5712050078247	0.0782472613458529	0	0	0	0.469483568075117	0	0	0	0	0.0782472613458529	0	0.156494522691706	0.704225352112676	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	110	"AWI"	110	5360	5877	5630	0	12.0533792509686	0.12914334911752	0.301334481274214	0.215238915195867	0	0	11.1493758071459	0	0	0	0	42.3159707275075	0.688764528626776	0	13.5600516573396	0	0	0	0	0.344382264313388	0	0	0	0	0	0	0	1.07619457597934	0.344382264313388	0	0	0.0430477830391735	16.9177787343952	0.0430477830391735	0	0	0	0.301334481274214	0.0430477830391735	0	0	0	0	0	0	0.387430047352561	0.086095566078347	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	115	"AWI"	115	5510	5997	5767	0	13.406795224977	0.0459136822773186	0.32139577594123	0.137741046831956	0.0459136822773186	0	30.3030303030303	0	0	0	0	36.1340679522498	0.734618916437098	0	0	0	0	0	0.32139577594123	0.229568411386593	0	0	0	0	0	0	0	0.780532598714417	0.0918273645546373	0	0	0	16.4830119375574	0	0	0	0	0.367309458218549	0	0	0	0.0918273645546373	0	0	0.0459136822773186	0.459136822773186	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	120	"AWI"	120	5664	6114	5905	0	12.4053581828771	0	0.64065230052417	0.23296447291788	0.11648223645894	0	8.38672102504368	0	0	0	0.05824111822947	46.0687245195108	1.80547466511357	0	0	0	0	0	0.11648223645894	0.40768782760629	0	0	0.05824111822947	0	0	0	0	2.38788584740827	0.11648223645894	0	0	0	23.7041351193943	0	0	0	0	2.15492137449039	0	0	0	0.05824111822947	0	0	0.11648223645894	0.99009900990099	0.17472335468841	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	125	"AWI"	125	5817	6224	6045	0	11.2052730696798	0.0470809792843691	0.0941619585687382	0.235404896421846	0.0470809792843691	0	10.8757062146893	0	0	0	0	36.7231638418079	0.0470809792843691	0	15.7250470809793	0	0	0	0.141242937853107	0.282485875706215	0	0	0	0	0	0	0	1.45951035781544	0.0470809792843691	0	0	0.0470809792843691	17.0433145009416	0.0941619585687382	0	0	0.0470809792843691	4.37853107344633	0	0	0	0.0941619585687382	0.0470809792843691	0	0.329566854990584	0.988700564971752	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	130	"AWI"	130	5977	6340	6192	0	11.783884489986	0.0465766185374942	0	0.0931532370749884	0	0	11.1783884489986	0	0	0	0	38.3325570563577	0.512342803912436	0	14.2058686539357	0	0	0	0.0465766185374942	0.465766185374942	0	0	0	0	0	0	0	0.978108989287378	0.139729855612483	0	0	0	17.1401956217979	0	0	0	0	2.93432696786213	0	0	0	0	0	0	0.186306474149977	1.90964136003726	0	0	0.0465766185374942
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	135	"AWI"	135	6086	6522	6313	0	6.37842465753425	0	0.171232876712329	0.0856164383561644	0	0	10.402397260274	0	0	0	0	38.8270547945205	0	0	21.3184931506849	0	0	0	0.0856164383561644	0.684931506849315	0	0	0	0	0	0	0	1.66952054794521	0.214041095890411	0.0856164383561644	0	0.0428082191780822	17.5513698630137	0	0	0.0428082191780822	0	0.214041095890411	0	0	0	0	0	0	0	2.22602739726027	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	140	"AWI"	140	6187	6695	6443	0	4.86935866983373	0	0.0593824228028504	0.118764845605701	0.118764845605701	0	11.4608076009501	0	0	0	0	48.812351543943	2.19714964370546	0	0	0	0	0	0	0.771971496437055	0	0	0	0	0	0	0	4.75059382422803	0.178147268408551	0	0	0.237529691211401	24.5249406175772	0	0	0	0	0.178147268408551	0	0	0.0593824228028504	0	0.0593824228028504	0	0	1.60332541567696	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	145	"AWI"	145	6303	6862	6577	0	3.72990353697749	0	0.257234726688103	0.128617363344051	0.0643086816720257	0	10.1607717041801	0	0	0	0	43.9871382636656	2.05787781350482	0	0	0	0	0	0.0643086816720257	0.192926045016077	0	0.0643086816720257	0	0	0	0	0	11.0610932475884	0.45016077170418	0	0	0.128617363344051	23.3440514469453	0	0	0.0643086816720257	0.0643086816720257	0.771704180064309	0	0	0	0	0	0	0.128617363344051	3.15112540192926	0.0643086816720257	0	0.0643086816720257
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	150	"AWI"	150	6414	7027	6710	0	3.90334572490706	0.0619578686493185	0.433705080545229	0.123915737298637	0.0619578686493185	0	12.639405204461	0	0	0	0	45.0433705080545	0.371747211895911	0	0	0	0	0	0.0619578686493185	0.495662949194548	0	0	0	0	0	0	0	7.62081784386617	0.557620817843866	0	0	0.0619578686493185	25.2788104089219	0	0	0	0	0.371747211895911	0	0	0	0	0	0	0.185873605947955	2.72614622057001	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	155	"AWI"	155	6530	7188	6846	0	0.948866631523458	0	0.632577754348972	0.0527148128624143	0.0527148128624143	0	16.8160253031102	0	0	0	0	49.3410648392198	0.3690036900369	0	0	0	0	0	0.158144438587243	0.105429625724829	0	0	0	0	0	0	0	9.06694781233527	0.105429625724829	0	0	0.0527148128624143	18.9773326304692	0	0	0	0	0.896151818661044	0	0	0	0.158144438587243	0	0	0.0527148128624143	2.2140221402214	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	160	"AWI"	160	6646	7353	6980	0	0	0	0.167704839482511	0	0.0479156684235745	0	0.910397700047916	0	0	0	0	34.7628174413033	1.38955438428366	0	0	0	0	0	0	0.167704839482511	0	0	0.0718735026353618	0	0	0	0	8.57690464781984	0.287494010541447	0	0	0	10.3258265452803	0	0	0	0	41.7105893627216	0	0.239578342117873	0	0.0718735026353618	0	0	0.0479156684235745	1.22184954480115	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	165	"AWI"	165	6767	7504	7115	0	0	0.0370507595405706	0.111152278621712	0.333456835865135	0	0	0.703964431270841	0.0370507595405706	0	0	0	41.6080029640608	0.296406076324565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81733975546499	0.296406076324565	0	0	0.0370507595405706	12.4861059651723	0	0	0	0.0370507595405706	35.6798814375695	0	0.296406076324565	0	0.0370507595405706	0	0	0.0741015190811412	1.11152278621712	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	170	"AWI"	170	6877	7667	7248	0	0.704776820673453	0.0391542678151919	0	0.195771339075959	0.0783085356303837	0	32.7329678935004	0.0783085356303837	0	0	0	43.6961628817541	0.0783085356303837	0	0	0	0	0	0	0.234925606891151	0	0	0	0	0	0	0	5.48159749412686	0.391542678151919	0	0	0	13.7431480031323	0	0	0	0	0.587314017227878	0	0	0	0	0	0	0.0783085356303837	1.87940485512921	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	175	"AWI"	175	6996	7822	7384	0	0.680272108843537	0	0.952380952380952	0.136054421768707	0.090702947845805	0	24.2176870748299	0.0453514739229025	0	0	0	50.6122448979592	0.226757369614512	0	0	0	0	0	0	0.136054421768707	0	0	0	0.0453514739229025	0	0	0	4.35374149659864	0.36281179138322	0	0	0	14.6485260770975	0	0	0	0	1.13378684807256	0	0.0453514739229025	0	0.0453514739229025	0	0	0.226757369614512	2.04081632653061	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	180	"AWI"	180	7119	7974	7519	0	0.506212609295904	0.092038656235619	1.33456051541647	0.092038656235619	0	0	37.5517717441325	0	0	0	0	36.4933271974229	0.138057984353428	0	0	0.092038656235619	0	0	0	0.092038656235619	0.0460193281178095	0.092038656235619	0	0	0	0.0460193281178095	0	3.95766221813162	0.230096640589047	0	0	0	15.3704555913484	0.092038656235619	0	0.0460193281178095	0	1.15048320294524	0	0	0	0	0	0	0	2.57708237459733	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	185	"AWI"	185	7234	8129	7653	0.0379506641366224	0.645161290322581	0.0379506641366224	1.59392789373814	0.189753320683112	0.0759013282732448	0	44.8956356736243	0	0	0	0	26.1859582542694	0.455407969639469	0	0	0	0	0	0	0.0759013282732448	0	0.0759013282732448	0	0	0	0	0	7.9696394686907	0.227703984819734	0	0	0	13.5483870967742	0.265654648956357	0	0.94876660341556	0.0379506641366224	0.265654648956357	0	0	0	0	0	0	0.0379506641366224	2.42884250474383	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	190	"AWI"	190	7355	8273	7787	0	0.269749518304432	0	1.69556840077071	0.23121387283237	0	0	46.3198458574181	0	0	0.115606936416185	0	26.6281310211946	0.269749518304432	0	0	0	0	0	0	0.0385356454720617	0	0	0	0	0	0.0385356454720617	0	7.20616570327553	0.46242774566474	0	0	0	12.3314065510597	0.0385356454720617	0	0.886319845857418	0	0.578034682080925	0	0	0	0.346820809248555	0	0	0.0770712909441233	2.46628131021195	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	195	"AWI"	195	7476	8425	7923	0	0.188628402047966	0.0269469145782808	0.0808407437348424	0.538938291565616	0.0269469145782808	0	42.7647534357316	0	0	0	0	31.6895715440582	0.269469145782808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68283481541363	0.134734572891404	0	0	0	12.7728375101051	0	0	0	0	0	0	0.161681487469685	0	1.72460253300997	0	0	0.0269469145782808	2.91026677445432	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	200	"AWI"	200	7597	8580	8059	0	0.0997340425531915	0.166223404255319	0.0664893617021277	0.0997340425531915	0	0	32.4468085106383	0.0332446808510638	0	0	0	35.4720744680851	0.498670212765957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.77393617021277	0.365691489361702	0	0	0	16.0239361702128	0	0	0	0	1.06382978723404	0	0	0	1.5625	0	0	0	2.32712765957447	0	0	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	205	"AWI"	205	7719	8729	8197	0	0.063304494619118	0.147710487444609	0.189913483857354	0.063304494619118	0.0844059928254906	0	41.9075754378561	0	0	0	0	32.3485967503693	6.28824646549905	0	0.105507491031863	0	0	0	0	0.0211014982063727	0	0	0	0	0.0211014982063727	0	0	4.64232960540198	0.358725469508335	0	0	0.0211014982063727	11.2048955475839	0	0	0	0	0.865161426461279	0	0	0	0.548638953365689	0	0	0	1.09727790673138	0	0.0211014982063727	0
3034	3951	"Saint Michel de Braspart"	48.41667	-3.66667	210	"AWI"	210	7836	8885	8332	0	0.0206654267410622	0.0826617069642488	0.0619962802231866	0	0.0413308534821244	0	78.5286216160364	0	0	0	0	7.41888820004133	3.67844595990907	0	0.123992560446373	0	0	0	0	0	0	0	0	0	0	0	0	0.165323413928498	0.37197768133912	0	0	0	8.32816697664807	0	0	0	0	1.0952676172763	0	0	0	0.0206654267410622	0	0.0206654267410622	0	0.0206654267410622	0	0.0206654267410622	0
