"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Zygophyllaceae"
3077	4011	"Dags Mosse"	58.32288	14.70652	430	"AWI"	430	6452	6804	6627	0	0	0	0	2	0	131	0	0	0	0	0	0	0	289	102	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	713	0	0	0	0	77	0	0	1	0	1	0	0	0	97	85	0	0	118
3077	4011	"Dags Mosse"	58.32288	14.70652	435	"AWI"	435	6540	6841	6692	0	0	0	1	0	0	114	0	0	0	0	0	0	0	127	99	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	637	0	0	0	0	72	0	0	1	0	0	0	0	0	114	74	0	0	51
3077	4011	"Dags Mosse"	58.32288	14.70652	440	"AWI"	440	6586	6918	6755	0	0	0	0	0	0	99	0	0	0	0	0	0	0	80	53	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	333	0	0	0	0	43	0	0	1	0	0	0	0	0	71	29	0	0	53
3077	4011	"Dags Mosse"	58.32288	14.70652	445	"AWI"	445	6673	6958	6821	0	0	0	0	1	0	141	0	0	0	0	0	0	0	131	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	64	0	0	37	0	1	0	0	0	105	43	0	0	91
3077	4011	"Dags Mosse"	58.32288	14.70652	450	"AWI"	450	6713	7052	6888	0	1	0	0	4	0	159	0	0	0	0	0	0	0	333	58	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	387	0	0	0	0	53	0	0	0	0	0	0	0	0	149	63	0	0	143
3077	4011	"Dags Mosse"	58.32288	14.70652	455	"AWI"	455	6802	7092	6948	0	0	0	0	0	0	117	0	0	0	0	0	0	0	148	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	55	0	0	4	0	0	1	0	0	91	47	0	0	105
3077	4011	"Dags Mosse"	58.32288	14.70652	460	"AWI"	460	6854	7157	7011	0	0	0	0	0	0	18	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	4	0	0	1	0	0	0	0	0	14	7	0	0	24
3077	4011	"Dags Mosse"	58.32288	14.70652	470	"AWI"	470	6959	7260	7113	0	0	0	0	1	0	67	0	0	0	0	0	0	0	83	29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	510	0	0	0	0	13	0	0	2	0	0	0	0	0	36	21	0	0	90
3077	4011	"Dags Mosse"	58.32288	14.70652	475	"AWI"	475	7019	7280	7158	0	2	0	0	0	0	9	0	0	0	0	1	0	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	270	0	0	0	0	11	0	0	0	0	0	0	0	0	20	15	0	0	25
3077	4011	"Dags Mosse"	58.32288	14.70652	480	"AWI"	480	7051	7330	7203	0	0	1	0	2	0	9	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	6	0	0	0	0	0	0	0	0	34	4	0	0	75
3077	4011	"Dags Mosse"	58.32288	14.70652	495	"AWI"	495	7184	7431	7314	0	1	0	0	2	0	8	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	4	0	0	0	0	0	0	0	0	39	4	0	0	38
3077	4011	"Dags Mosse"	58.32288	14.70652	500	"AWI"	500	7217	7471	7350	1	1	0	0	0	0	29	0	0	0	0	0	0	0	44	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	124	0	0	0	0	8	0	0	4	0	0	0	0	0	11	15	0	0	41
3077	4011	"Dags Mosse"	58.32288	14.70652	505	"AWI"	505	7274	7515	7406	0	0	0	0	0	0	38	0	0	0	0	0	0	0	29	30	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	141	0	0	0	0	17	0	0	1	0	1	0	0	1	24	13	0	0	51
3077	4011	"Dags Mosse"	58.32288	14.70652	510	"AWI"	510	7298	7604	7452	0	0	1	0	0	0	42	0	0	0	0	0	0	0	23	44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	185	0	0	0	0	6	0	0	1	0	0	0	0	0	19	16	0	0	90
3077	4011	"Dags Mosse"	58.32288	14.70652	515	"AWI"	515	7371	7640	7511	0	0	0	0	1	0	50	0	0	0	0	0	0	0	36	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	12	0	0	1	0	0	0	0	0	27	19	0	0	84
3077	4011	"Dags Mosse"	58.32288	14.70652	520	"AWI"	520	7410	7707	7568	0	0	0	0	0	0	72	0	0	1	0	0	0	0	32	34	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	193	0	0	0	0	18	0	0	4	0	0	0	0	0	28	27	0	0	95
3077	4011	"Dags Mosse"	58.32288	14.70652	525	"AWI"	525	7503	7740	7617	0	0	1	0	0	0	37	0	0	0	0	0	0	0	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	4	0	0	0	0	2	0	0	0	14	18	0	0	52
3077	4011	"Dags Mosse"	58.32288	14.70652	530	"AWI"	530	7540	7799	7671	0	0	0	0	1	0	53	0	0	0	0	0	0	0	16	21	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	173	0	0	0	0	10	0	0	0	0	2	0	1	1	21	16	0	0	40
3077	4011	"Dags Mosse"	58.32288	14.70652	535	"AWI"	535	7599	7829	7711	0	0	1	0	0	0	46	1	0	0	0	0	0	0	34	22	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	138	0	0	0	0	6	0	0	1	0	0	0	0	0	23	18	0	0	60
3077	4011	"Dags Mosse"	58.32288	14.70652	540	"AWI"	540	7630	7890	7749	0	0	0	0	1	0	51	0	0	0	0	0	0	0	30	33	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	117	0	0	0	0	14	0	0	0	0	2	0	0	0	19	16	0	0	68
3077	4011	"Dags Mosse"	58.32288	14.70652	545	"AWI"	545	7681	7914	7791	0	0	0	0	2	0	58	0	0	0	0	0	0	0	42	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	71	0	0	0	0	5	0	0	0	0	0	0	0	0	22	14	0	0	133
3077	4011	"Dags Mosse"	58.32288	14.70652	550	"AWI"	550	7711	7963	7833	0	0	0	0	1	0	17	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	8	0	0	0	0	1	0	0	0	9	6	0	0	55
3077	4011	"Dags Mosse"	58.32288	14.70652	555	"AWI"	555	7761	8024	7894	0	0	0	0	0	0	30	0	0	0	0	0	0	0	19	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	4	0	0	0	0	0	0	1	0	7	13	0	0	124
3077	4011	"Dags Mosse"	58.32288	14.70652	560	"AWI"	560	7789	8163	7946	0	0	0	0	2	0	90	0	0	0	0	0	0	0	50	109	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	185	0	0	0	0	6	0	0	0	0	2	0	0	0	4	10	0	0	88
3077	4011	"Dags Mosse"	58.32288	14.70652	565	"AWI"	565	7840	8254	8023	0	0	0	0	1	0	55	0	0	0	0	0	0	0	44	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	11	0	0	0	0	2	0	2	0	8	11	0	0	61
3077	4011	"Dags Mosse"	58.32288	14.70652	570	"AWI"	570	7869	8423	8093	0	0	0	0	1	0	79	0	0	0	0	0	0	0	57	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	6	0	0	1	0	4	0	0	0	7	28	0	0	187
3077	4011	"Dags Mosse"	58.32288	14.70652	575	"AWI"	575	7948	8495	8176	0	1	3	1	2	0	148	0	0	0	0	0	0	0	124	36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	186	0	0	0	0	16	0	0	2	0	6	1	1	0	14	41	0	2	324
3077	4011	"Dags Mosse"	58.32288	14.70652	580	"AWI"	580	7988	8615	8255	0	0	1	0	0	0	92	0	0	0	0	0	0	2	41	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	417	0	0	0	0	19	0	0	0	0	0	0	0	0	18	23	0	0	136
3077	4011	"Dags Mosse"	58.32288	14.70652	585	"AWI"	585	8062	8672	8334	0	0	0	0	2	0	136	0	0	0	0	0	0	2	94	25	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	219	0	0	0	0	20	0	0	0	0	0	0	0	0	28	59	0	0	379
3077	4011	"Dags Mosse"	58.32288	14.70652	590	"AWI"	590	8105	8774	8420	0	0	0	1	0	0	86	0	0	0	0	0	0	2	51	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	211	0	0	0	1	16	0	0	0	0	4	0	0	0	13	39	0	1	256
3077	4011	"Dags Mosse"	58.32288	14.70652	595	"AWI"	595	8191	8836	8495	0	0	0	0	2	0	142	0	0	1	0	0	0	6	96	38	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	328	0	0	0	0	20	0	0	0	0	3	0	1	0	15	46	0	0	501
3077	4011	"Dags Mosse"	58.32288	14.70652	600	"AWI"	600	8244	8921	8573	0	0	3	0	2	0	108	0	0	0	0	0	0	0	102	51	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	318	0	0	0	2	15	0	0	1	0	2	0	0	0	7	31	0	1	370
3077	4011	"Dags Mosse"	58.32288	14.70652	605	"AWI"	605	8365	8973	8651	0	0	1	0	1	0	147	0	0	2	0	0	0	0	162	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	2	15	0	0	1	0	6	1	2	0	16	44	0	0	627
3077	4011	"Dags Mosse"	58.32288	14.70652	610	"AWI"	610	8435	9060	8734	0	0	3	0	0	0	260	0	0	1	0	0	0	0	211	17	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	396	0	0	0	5	16	0	0	1	0	23	1	4	0	9	56	0	2	221
3077	4011	"Dags Mosse"	58.32288	14.70652	615	"AWI"	615	8539	9117	8812	0	1	0	0	0	0	297	0	0	0	0	0	0	0	229	10	0	0	0	0	0	3	3	0	1	0	0	0	0	0	0	326	0	0	0	4	22	0	0	0	0	29	0	4	0	10	51	0	0	231
