"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Gentianaceae"	"Hypericaceae"	"Indeterminable"	"Juniperus"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1166	"AWI"	1166	12389	12747	12606	0	0	0	0	0	0	0	6.57894736842105	0	0	0	5.26315789473684	0	0	0	63.1578947368421	0	0	1.31578947368421	0	0	0	0	13.1578947368421	1.31578947368421	0	1.31578947368421	0	0	0	7.89473684210526	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1168	"AWI"	1168	12483	12824	12679	0.151285930408472	0	0	0.75642965204236	0	1.96671709531014	0	1.21028744326778	0	0.75642965204236	0	9.53101361573374	58.8502269288956	0	0	9.22844175491679	0	0	0	0	0.75642965204236	0	0	9.98487140695915	0	0	0.605143721633888	0	0	3.17700453857791	2.87443267776097	0	0	0	0.151285930408472	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1170	"AWI"	1170	12539	12947	12746	0	0	0	0.943396226415094	0	0	0	9.43396226415094	0	2.83018867924528	0	11.3207547169811	0	0	0	32.0754716981132	0	0	0	0	5.66037735849057	0	0	15.0943396226415	0.943396226415094	0	0.943396226415094	0	0	13.2075471698113	7.54716981132075	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1174	"AWI"	1174	12708	13088	12888	0	0	0.904977375565611	0	0	9.50226244343891	0	1.35746606334842	0	0	0	27.6018099547511	0	0	0	14.4796380090498	0	0	0	0	4.97737556561086	0	0	33.0316742081448	1.80995475113122	0	0	0	0	3.61990950226244	2.71493212669683	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1176	"AWI"	1176	12764	13163	12964	0	0	0.689655172413793	0	0	10.6896551724138	0	0.689655172413793	0	1.03448275862069	0	51.7241379310345	0	0	0	7.24137931034483	0	0	0	0	2.06896551724138	0	0	17.2413793103448	0	0	1.37931034482759	0	0.344827586206897	4.48275862068965	2.06896551724138	0	0	0	0.344827586206897	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1178	"AWI"	1178	12900	13276	13088	0	0	0	0	0	0	0	3.93700787401575	0	0	0	42.1259842519685	0	0	0	8.26771653543307	1.18110236220472	0	0.393700787401575	0	3.54330708661417	0	0.393700787401575	27.5590551181102	4.33070866141732	0	0.78740157480315	0	0	3.1496062992126	4.33070866141732	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1179	"AWI"	1179	12933	13375	13145	0	0.628930817610063	0	0	0	13.2075471698113	0	0.628930817610063	0	1.25786163522013	0	30.8176100628931	0	0	0	28.9308176100629	0	0	0	0	1.25786163522013	0	0	18.8679245283019	0	0	0	0	0	1.88679245283019	2.51572327044025	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1181	"AWI"	1181	12975	13635	13257	0	0	0	0.72992700729927	0	15.3284671532847	0	0.72992700729927	0	0	0	13.8686131386861	0	0	0	37.2262773722628	0	0	0	0	0.72992700729927	0.72992700729927	0	26.2773722627737	0	0	0	0	0	1.45985401459854	2.91970802919708	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1182	"AWI"	1182	13072	13665	13326	0	0.598802395209581	0	0.598802395209581	0	12.5748502994012	0	2.39520958083832	0.598802395209581	0.598802395209581	0	28.1437125748503	0	0	0	17.3652694610778	1.19760479041916	0	0	0	1.79640718562874	0	0	18.562874251497	5.98802395209581	0	0	0	0	4.79041916167665	4.79041916167665	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1183	"AWI"	1183	13153	13704	13398	0	0	0.546448087431694	2.18579234972678	0	12.0218579234973	0	2.73224043715847	0	1.09289617486339	0	27.8688524590164	0	0	0	25.1366120218579	0	0	0	0	2.73224043715847	0	0	22.9508196721311	0	0	0	0	0	0.546448087431694	2.18579234972678	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1184	"AWI"	1184	13211	13760	13468	0	0	0	0	0	0	0	0	0	1.6	0	46.4	0	0	0	20.8	0	0	0	0	0.8	0.8	0	12	0	0	0	0	0	11.2	6.4	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1185	"AWI"	1185	13264	13839	13538	0	0	1.11111111111111	0	0	26.6666666666667	0	3.33333333333333	0	1.11111111111111	0	12.2222222222222	0	0	0	20	0	0	0	0	0	0	0	23.3333333333333	0	0	1.11111111111111	0	0	7.77777777777778	3.33333333333333	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1186	"AWI"	1186	13294	13939	13606	0	0	0.78740157480315	3.1496062992126	0	17.3228346456693	0	0.78740157480315	0	0	0	30.7086614173228	0	0	0	11.8110236220472	0	0	0	0	4.7244094488189	0.78740157480315	0	10.2362204724409	0	0	0	0	0	13.3858267716535	5.51181102362205	0	0.78740157480315	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1187	"AWI"	1187	13367	14010	13683	0	0	0	0.930232558139535	0	17.2093023255814	0	4.18604651162791	0	1.3953488372093	0	15.8139534883721	0	0	0	15.8139534883721	0	0	0	0	1.86046511627907	0	0	14.8837209302326	0	0	0	0	0.465116279069767	21.8604651162791	5.58139534883721	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1188	"AWI"	1188	13423	14121	13760	0	0	0	3.18471337579618	0	11.4649681528662	0	5.4140127388535	0	0	0	5.73248407643312	0	0.318471337579618	0	17.1974522292994	0	0	0.318471337579618	0	0.636942675159236	0	0.318471337579618	31.2101910828025	0	0	0	0	0	16.2420382165605	7.64331210191083	0	0	0	0.318471337579618	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1190	"AWI"	1190	13497	14445	13903	0	0	0.763358778625954	8.3969465648855	0	0	0	4.58015267175572	0	0	0.763358778625954	3.81679389312977	0	0	0	24.4274809160305	0	0	0	0	3.05343511450382	0.763358778625954	0	13.7404580152672	0	0	0	0	0	25.1908396946565	10.6870229007634	0	0	0	3.81679389312977	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1192	"AWI"	1192	13628	14664	14045	0.286532951289398	0.286532951289398	0	2.86532951289398	0	0	0	2.29226361031519	0	2.57879656160458	0	13.7535816618911	0	0	0	6.59025787965616	0	0	0	0	1.14613180515759	0	0	23.2091690544413	0	0	0	0	0.573065902578797	38.6819484240688	7.73638968481375	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1194	"AWI"	1194	13754	14795	14212	0.308641975308642	0	0	3.7037037037037	0	0	0	3.08641975308642	0	0	0	8.33333333333333	0	0	0	7.09876543209876	0.308641975308642	0	0.617283950617284	0	2.16049382716049	0.308641975308642	0	21.2962962962963	0.308641975308642	0	0.308641975308642	0	1.23456790123457	39.5061728395062	10.8024691358025	0	0	0	0.617283950617284	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1196	"AWI"	1196	13831	15000	14369	0	0	0	0.732600732600733	0	1.0989010989011	0	1.0989010989011	0	0	0	4.02930402930403	0	0	0	19.7802197802198	0	0	0	0	1.83150183150183	0	0	21.978021978022	1.0989010989011	0	0	0	0	30.7692307692308	17.5824175824176	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1198	"AWI"	1198	14033	15073	14502	0.284090909090909	0	0.284090909090909	1.13636363636364	0	3.69318181818182	0	0.568181818181818	0	0	0	9.94318181818182	0	0	0	11.3636363636364	0	0	0	0	2.27272727272727	0.284090909090909	0	20.4545454545455	0	0	0	0	0.284090909090909	33.5227272727273	14.7727272727273	0	0.852272727272727	0	0.284090909090909	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1199	"AWI"	1199	14105	15127	14565	0	1.31147540983607	0	4.59016393442623	0	0	0	0.983606557377049	0.655737704918033	0	0	5.24590163934426	0	0	0	9.18032786885246	0	0	0.983606557377049	0.655737704918033	11.8032786885246	0	0	21.9672131147541	0	0	0	0	0	21.3114754098361	20.983606557377	0	0	0	0.327868852459016	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1200	"AWI"	1200	14161	15198	14627	0.540540540540541	0	0	2.7027027027027	0	0	0	2.7027027027027	0	0	0	3.24324324324324	0	0	0	5.94594594594595	0	0	0	0	5.40540540540541	0	0	24.3243243243243	0	0	0.540540540540541	0	0.540540540540541	28.6486486486486	25.4054054054054	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1202	"AWI"	1202	14240	15387	14747	1.61290322580645	0	0	4.83870967741935	0	0	0	3.2258064516129	0	1.61290322580645	0	11.2903225806452	0	0	0	22.5806451612903	0	0	0	0	1.61290322580645	0	0	38.7096774193548	0	0	0	0	0	11.2903225806452	1.61290322580645	0	0	0	0	1.61290322580645	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1203	"AWI"	1203	14278	15457	14799	0	0	0	1.8348623853211	0	0	0	1.8348623853211	0	0	0	6.42201834862385	0	0	0	10.0917431192661	0	0	0	0	19.2660550458716	0	0	58.7155963302752	0	0	0	0	0	1.8348623853211	0	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1205	"AWI"	1205	14339	15656	14904	5.26315789473684	0	0	5.26315789473684	0	0	0	10.5263157894737	0	0	0	5.26315789473684	0	0	0	31.5789473684211	0	0	0	0	26.3157894736842	0	0	15.7894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13483	20298	"Lochan An Druim"	58.47126	-4.685728	1207	"AWI"	1207	14405	15834	15003	8.33333333333333	0	0	0	0	0	0	8.33333333333333	0	0	0	0	0	0	0	29.1666666666667	0	0	0	0	45.8333333333333	0	0	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
