"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26129	45351	"Måsåtjørnet"	61.5625	10.26778	455	"AWI"	455	3191	4061	3563	0	5.42056074766355	0	0	0	0	42.803738317757	0	0	0	0	0	0.747663551401869	1.49532710280374	0	0	0	0.186915887850467	0.373831775700935	0	0	0	0	7.10280373831776	0	0.560747663551402	0	0	38.6915887850467	0	0	0	0	0	1.1214953271028	0	0	0	0	0	0	0.186915887850467	0.186915887850467	0.186915887850467	0.747663551401869	0.186915887850467	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	463	"AWI"	463	3414	4356	3860	0	11.9496855345912	0	0	0	0	0	0	0	0	0	0	1.57232704402516	2.83018867924528	0	0	0	0	0	0	0	0	0	9.74842767295597	0	0.314465408805031	0.314465408805031	0	70.125786163522	0	0	0	0.314465408805031	0	1.25786163522013	0	0	0.314465408805031	0	0	0	0	0	0.314465408805031	0.943396226415094	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	471	"AWI"	471	3666	4625	4177	0	11.5501519756839	0	0	0	0	0	0	0	0	0	0	1.51975683890578	1.82370820668693	0	0	0	0	0	0	0	0	0	14.2857142857143	0	0	0	0	65.6534954407295	0	0	0	0	0	1.82370820668693	0	0	0	0	0	0	1.51975683890578	0	0.303951367781155	1.51975683890578	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	479	"AWI"	479	3979	4856	4492	0	14.6131805157593	0	0	0	0	0	0	0	0	0	0	1.71919770773639	0.859598853868195	0	0	0	0	0	0	0	0	0	13.4670487106017	0	0.859598853868195	0	0	65.9025787965616	0	0	0	0	0	1.43266475644699	0	0	0	0	0	0	0.286532951289398	0.573065902578797	0	0.286532951289398	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	487	"AWI"	487	4443	5000	4801	0	10.4761904761905	0	0	0	0	0	0	0	0	0	0	3.17460317460317	2.85714285714286	0	0	0	0	0	0	0	0	0	13.968253968254	0	0.317460317460317	0	0	65.3968253968254	0	0	0	0	0.317460317460317	1.26984126984127	0	0	0	0	0	0	0.952380952380952	0	0.317460317460317	0.634920634920635	0.317460317460317	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	495	"AWI"	495	4670	5176	4984	0	13.5734072022161	0	0	0	0	0	0	0	0	0	0	2.21606648199446	3.32409972299169	0	0	0	0	0	0	0	0	0	12.4653739612188	0	0.277008310249307	0	0	63.1578947368421	0	0	0	0	0	1.66204986149584	0	0	0	0	0	0	0.554016620498615	0	1.10803324099723	1.38504155124654	0.277008310249307	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	505	"AWI"	505	4865	5356	5132	0	15.4838709677419	0	0	0	0	0	0	0	0	0	0	2.25806451612903	2.90322580645161	0	0	0	0	0	0	0	0	0	10.3225806451613	0	0.645161290322581	0	0	63.8709677419355	0	0	0	0	0	2.90322580645161	0	0	0	0	0	0	0	0	0	1.29032258064516	0.32258064516129	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	511	"AWI"	511	4976	5446	5220	0	52	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	1	0	0	17	0	3	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	2	0	0	5	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	519	"AWI"	519	5103	5567	5343	0	11.7808219178082	0	0	0	0	0	0	0	0	0	0	1.91780821917808	1.36986301369863	0	0	0	0.273972602739726	0	0	0	0	0	9.58904109589041	0	1.36986301369863	0	0	69.8630136986301	0	0	0	0	0	2.46575342465753	0	0	0	0	0	0	0.273972602739726	0	0.273972602739726	0.821917808219178	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	527	"AWI"	527	5259	5671	5459	0	14.6198830409357	0	0	0	0	0	0	0	0	0	0	3.80116959064327	2.04678362573099	0	0	0	0	0	0	0	0	0	4.3859649122807	0	1.16959064327485	0	0	67.5438596491228	0	0	0	0.87719298245614	0	2.33918128654971	0	0	0	0	0	0	0.292397660818713	0.292397660818713	0	2.04678362573099	0.584795321637427	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	535	"AWI"	535	5430	5788	5582	0	10.939907550077	0.154083204930663	0	0	0	44.6841294298921	0	0	0	0	0	0.924499229583975	1.07858243451464	0	0	0	0	0	0	0	0	0	2.15716486902928	0	0.308166409861325	0	0	37.1340523882897	0	0	0	0	0	0.61633281972265	0	0	0	0	0	0	0.154083204930663	0.154083204930663	0.61633281972265	0.924499229583975	0.154083204930663	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	543	"AWI"	543	5531	5962	5719	0	16.358024691358	0	0	0	0	0	0	0	0	0	0	2.16049382716049	0	0	0	0	0	0.617283950617284	0	0	0	0	7.09876543209876	0	1.54320987654321	0	0	66.358024691358	0	0	0	0	0	1.23456790123457	0	0	0.308641975308642	0	0	0	0.925925925925926	0.308641975308642	0	2.77777777777778	0.308641975308642	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	551	"AWI"	551	5636	6133	5867	0	8.8379705400982	0	0	0	0	37.8068739770867	0	0	0	0	0	1.14566284779051	2.61865793780687	0	0	0	0	0.16366612111293	0	0	0	0	3.92798690671031	0	0	0	0	42.5531914893617	0	0	0	0	0	0.981996726677578	0	0	0	0	0	0	0.16366612111293	0	0.818330605564648	0.490998363338789	0.490998363338789	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	559	"AWI"	559	5776	6284	6016	0	19.0311418685121	0	0	0	0	0	0	0	0	0	0	4.49826989619377	0	0	0	0	0	0	0	0.346020761245675	0	0	8.30449826989619	0	0	0	0	61.9377162629758	0	0	0	0.346020761245675	0	1.73010380622837	0	0	0	0	0	0	0.346020761245675	0.346020761245675	0.69204152249135	2.42214532871972	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	567	"AWI"	567	5910	6428	6169	0	22.2841225626741	0	0	0	0	0	0	0	0	0	0	1.67130919220056	1.67130919220056	0	0	0	0	0.278551532033426	0	0	0	0	3.34261838440111	0	0.835654596100279	0	0	64.066852367688	0	0	0	0.557103064066852	0	1.94986072423398	0	0	0	0	0	0	0.557103064066852	0	0	2.50696378830084	0.278551532033426	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	575	"AWI"	575	6113	6556	6311	0	13.3136094674556	0	0	0	0	0	0	0	0	0	0	2.9585798816568	0.591715976331361	0	0	0	0	0	0	0	0	0	5.02958579881657	0	1.18343195266272	0	0	72.4852071005917	0	0	0	0	0	1.77514792899408	0	0	0	0	0	0	1.18343195266272	0	0	1.4792899408284	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	583	"AWI"	583	6276	6762	6482	0	59.6026490066225	0	0	0	0	0	0	0	0	0	0	6.62251655629139	7.28476821192053	0	0	0	0	0	0	0	0	0	11.2582781456954	0	2.64900662251656	0	0	0	0	0	0	1.98675496688742	0	3.3112582781457	0	0	0	0	0	0	1.32450331125828	0.662251655629139	0.662251655629139	3.97350993377483	0	0.662251655629139
26129	45351	"Måsåtjørnet"	61.5625	10.26778	591	"AWI"	591	6397	7075	6677	0	26.2987012987013	0	0	0	0	0	0	0	0	0	0	2.92207792207792	0	0	0	0	0	0	0	0	0	0	3.8961038961039	0	0.649350649350649	0	0	60.7142857142857	0	0	0	0.974025974025974	0	0.974025974025974	0	0	0	0	0	0	1.62337662337662	0	0.324675324675325	1.62337662337662	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	599	"AWI"	599	6550	7304	6882	0	23.1578947368421	0	0	0	0	0	0	0	0	0	0	2.10526315789474	3.15789473684211	0	0	0	0	0	0	0	0	0	2.63157894736842	0	1.31578947368421	0	0	60.7894736842105	0	0	0	0.789473684210526	0	0.526315789473684	0	0	0	0	0	0	1.57894736842105	0	0.789473684210526	3.15789473684211	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	607	"AWI"	607	6714	7508	7087	0	23.3695652173913	0	0	0	0	0	0	0	0	0	0	4.6195652173913	0	0	0	0	0	0	0	0	0	0	3.26086956521739	0	0.543478260869565	0	0	63.3152173913043	0	0	0	0	0	0.543478260869565	0	0	0	0	0	0	1.08695652173913	0	0.271739130434783	2.71739130434783	0.271739130434783	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	615	"AWI"	615	6887	7705	7296	0	26.5463917525773	0	0	0	0	0	0	0	0	0	0	5.92783505154639	1.80412371134021	0	0	0	0	0	0	0	0	0.257731958762887	2.83505154639175	0	0.77319587628866	0	0	55.9278350515464	0	0	0	1.03092783505155	0	0.257731958762887	0	0	0	0	0	0	0.515463917525773	0	0.257731958762887	3.8659793814433	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	623	"AWI"	623	7083	7904	7504	0	29.0816326530612	0	0	0	0	0	0	0	0	0	0	3.57142857142857	2.29591836734694	0	0	0	0	0	0	0	0	0	3.06122448979592	0	0.510204081632653	0	0	52.0408163265306	0	0	0	0.510204081632653	0	1.27551020408163	0	0	0	0	0	0	1.02040816326531	0	0.76530612244898	5.86734693877551	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	631	"AWI"	631	7339	8058	7705	0	61.3138686131387	0	0	0	0	0	0	0	0	0	0	10.9489051094891	4.37956204379562	0	0	0	0	0	0	0	0	0	8.75912408759124	0	1.45985401459854	0	0	0	0	0	0	0.72992700729927	0	2.18978102189781	0	0	0	0	0	0	0.72992700729927	0	0	9.48905109489051	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	639	"AWI"	639	7595	8233	7894	0	34.7161572052402	0	0	0	0	0	0	0	0	0	0	4.58515283842795	0	0.218340611353712	0	0	0	0.218340611353712	0	0	0	0	5.02183406113537	0	0.218340611353712	0	0	48.0349344978166	0	0	0	1.74672489082969	0	0.655021834061135	0	0	0	0	0	0	0.436681222707424	0	0	3.7117903930131	0.436681222707424	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	647	"AWI"	647	7911	8511	8163	0	20.335429769392	0	0	0	0	0	0	0	0	0	0	4.61215932914046	2.30607966457023	0	0	0	0	0	0	0	0	0	2.72536687631027	0	1.0482180293501	0	0	64.1509433962264	0	0	0	0.628930817610063	0	1.0482180293501	0	0	0	0	0	0	0.209643605870021	0	0	2.72536687631027	0.209643605870021	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	655	"AWI"	655	8130	9063	8544	0	74.5664739884393	0	0	0	0	0	0	0	0	0	0	3.46820809248555	2.89017341040462	0	0	0	0	0	0	0	0	0	5.78034682080925	0	0.578034682080925	0	0	0	0	0	0	3.46820809248555	0	1.15606936416185	0	0	0	0	1.73410404624277	0	0	0	0	6.35838150289017	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	663	"AWI"	663	8437	9426	8939	0	23.1578947368421	0	0	0	0	0	0	0	0	0	0	0.421052631578947	1.47368421052632	0	0	0	0	0.210526315789474	0	0	0	0	5.47368421052632	0	0.210526315789474	0	0	65.8947368421053	0	0	0	0.421052631578947	0	0.210526315789474	0	0	0	0	0	0	0	0	0	2.31578947368421	0.210526315789474	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	671	"AWI"	671	9032	9796	9329	0	72.0183486238532	0	0	0	0	0	0	0	0	0	0	5.04587155963303	5.5045871559633	0	0	0	0	0	0	0.458715596330275	0	0	10.5504587155963	0	0.458715596330275	0	0	0	0	0	0	2.75229357798165	0	0.458715596330275	0	0	0	0	0	0	0	0	0	2.75229357798165	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	675	"AWI"	675	9241	10157	9561	0	14.0916808149406	0	0	0	0	0	0	0	0	0	0	1.01867572156197	1.35823429541596	0	0	0	0	0	0	0	0	0	6.11205432937182	0	0.169779286926995	0	0	75.8913412563667	0	0	0	0.169779286926995	0	0.509337860780985	0	0	0	0	0	0	0.33955857385399	0	0	0.33955857385399	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	679	"AWI"	679	9499	10978	10047	0	2.54491017964072	0	0	0	0	19.1616766467066	0	0	0	0	0	2.54491017964072	0.598802395209581	0	0	0	0	0	0	0	0	0	5.98802395209581	0	0.449101796407186	0	0	68.562874251497	0	0	0	0	0	0	0	0	0	0	0	0	0.149700598802395	0	0	0	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	683	"AWI"	683	9781	11734	10551	0	0.669642857142857	0	0	0	0	0	0	0	0	0	0	1.33928571428571	0.669642857142857	0	0	0	0	0	0	0	0	0	8.92857142857143	0.223214285714286	0.223214285714286	0	0	85.7142857142857	0	0	0	1.33928571428571	0	0.446428571428571	0	0	0	0	0	0	0	0	0	0.446428571428571	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	687	"AWI"	687	9999	12302	11121	0	0	0	0	0	0	26.0655737704918	0	0	0	0	0	1.31147540983607	1.9672131147541	0.163934426229508	0	0	0	0	0	0	0	0	5.24590163934426	0	0.163934426229508	0	0	64.2622950819672	0	0	0	0.327868852459016	0	0.163934426229508	0	0	0	0	0	0	0.163934426229508	0	0	0.163934426229508	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	689	"AWI"	689	10350	12411	11385	0	0.23094688221709	0	0	0	0	0	0	0	0	0	0	0.69284064665127	1.61662817551963	0.92378752886836	0	0	0	0	0	0	0	0	8.08314087759815	0	0.23094688221709	0	0	86.3741339491917	0	0	0	0.92378752886836	0	0.23094688221709	0	0	0	0	0	0	0.23094688221709	0	0	0.23094688221709	0.23094688221709	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	691	"AWI"	691	10562	12527	11690	0	0	0	0	0	0	69.0821256038647	0	0	0	0	0	0.966183574879227	5.79710144927536	0.966183574879227	0	0	0	0	0	0	0	0	10.6280193236715	0	0	0	0	0	0	0	0	2.89855072463768	0	0.966183574879227	0	0	0	0	7.72946859903382	0	0.483091787439614	0	0	0.483091787439614	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	693	"AWI"	693	10716	12748	11992	0	0	0	0	0	0	0	0	0	0	0	0	2.11081794195251	1.05540897097625	0.79155672823219	0	0	0	0	0	0	0	0	7.12401055408971	0	0.79155672823219	0	0	86.2796833773087	0	0	0	1.84696569920844	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	695	"AWI"	695	11312	12802	12238	0	0	0	0	0	0	71.8032786885246	0	0	0	0	0	2.62295081967213	3.60655737704918	0.983606557377049	0	0	0	0	0	0	0	0	10.8196721311475	0	0.327868852459016	0	0	0	0	0	0	1.9672131147541	0	0	0	0	0	0	6.88524590163934	0	0	0	0	0.983606557377049	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	697	"AWI"	697	11784	12872	12495	0	0	0	0	0	0	0	0	0	0	0	0	2.22222222222222	37.7777777777778	33.3333333333333	0	0	0	0	0	0	0	0	15.5555555555556	0	0	0	0	0	0	0	0	0	0	2.22222222222222	0	0	0	0	0	0	2.22222222222222	0	0	6.66666666666667	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	699	"AWI"	699	12045	13025	12754	0	0	0	0	0	0	85.0855745721271	0	0	0	0	0	0.733496332518337	5.62347188264059	2.68948655256724	0	0	0	0	0.244498777506112	0	0	0	4.88997555012225	0	0	0	0	0	0	0	0	0	0	0.488997555012225	0	0	0	0	0	0	0	0	0	0.244498777506112	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	700.5	"AWI"	700.5	12122	13168.5	12858	0	0	0	0	0	0	84.8920863309353	0	0	0	0	0	0.239808153477218	3.83693045563549	2.6378896882494	0.959232613908873	0	0	0	0	0	0	0	6.23501199040767	0	0	0	0	0	0	0	0	0.239808153477218	0	0.239808153477218	0	0	0	0	0	0	0.479616306954436	0	0	0.239808153477218	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	701.5	"AWI"	701.5	12175.5	13317.5	12917	0	0.675675675675676	0.675675675675676	0	5.40540540540541	0	62.1621621621622	0	0.675675675675676	0	0	0	7.43243243243243	14.8648648648649	0	0	0	0	0	0	0	0	0	3.37837837837838	0	0	0	2.7027027027027	0	0	0	0	0	0	0.675675675675676	0	0	0	0	0	0	0	0	0	1.35135135135135	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	703	"AWI"	703	12229	13600	13000	0	0	1.0752688172043	0	0	0	0	2.1505376344086	0	0	0	0	0	16.1290322580645	1.0752688172043	0	0	0	0	0	0	59.1397849462366	0	8.60215053763441	0	0	0	1.0752688172043	0	0	0	0	0	0	0	0	0	0	0	7.52688172043011	0	0	1.0752688172043	0	2.1505376344086	0	0
26129	45351	"Måsåtjørnet"	61.5625	10.26778	705	"AWI"	705	12316	14009	13109	0	0	0	0	0	0	0	0	2.63157894736842	0	0	0	0	42.1052631578947	10.5263157894737	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	15.7894736842105	0	0	0	5.26315789473684	0	0	0	0	0	0	0	15.7894736842105	2.63157894736842	0	0	0	0	0	0
