"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Lamiaceae"	"Montiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	22	"AWI"	22	882	1342	1176	0	2.04081632653061	1.02040816326531	0	0	0	0	2.04081632653061	0	0	0	0	0	0	0	0	29.0816326530612	0	41.8367346938776	0	0	0	1.02040816326531	1.02040816326531	0	0	0	0	0	0	0	0	0	0.510204081632653	0	1.02040816326531	0	0	0	0	0	0	16.8367346938775	2.55102040816327	0	0	0	0	0	0	0	1.02040816326531	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	24	"AWI"	24	1139	1389	1278	0	0.45662100456621	0.45662100456621	0	0.45662100456621	0	0	1.82648401826484	0	0	0	0	0	0	0	0	5.93607305936073	0	46.5753424657534	0	0	0	4.10958904109589	0.45662100456621	0	0	0	0	0	0	0	0	0	1.36986301369863	0	0.91324200913242	0	0	0	0.91324200913242	0	0	34.2465753424658	0.91324200913242	0	0	0	0	0	0	0	1.36986301369863	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	26	"AWI"	26	1250	1499	1375	0	4.34782608695652	0	0	0	0	0	3.67892976588629	0	0.334448160535117	0	0	0	0.334448160535117	0	0	31.1036789297659	0	22.0735785953177	0	0	0	1.00334448160535	0.334448160535117	0	0	0	0.668896321070234	0	0	0.334448160535117	0	0.334448160535117	0	0	0.334448160535117	0	0	0	0	0	0	32.7759197324415	0.668896321070234	0	0	0	0	0	0.668896321070234	0	1.00334448160535	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	28	"AWI"	28	1311	1676	1453	0.784313725490196	0	0	0	0.392156862745098	0	0	1.56862745098039	0	0	0	0	0	0	0	0	12.5490196078431	0	33.3333333333333	7.45098039215686	0	0	3.52941176470588	0	0	0	0	0.392156862745098	0	0	0	0	0.784313725490196	0	0	0	0	0	0	1.17647058823529	0	0	35.2941176470588	0	0	0	0	0	0	0	0	2.74509803921569	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	30	"AWI"	30	1342	1888	1529	0	2.89256198347107	0	0	0	0.413223140495868	0	0.413223140495868	0	0	0	0	0	0	0	0	16.1157024793388	0	49.5867768595041	0	0	0	2.89256198347107	0	0	0	0	0	0	0	0.413223140495868	0	0	0.413223140495868	0	0	0	0	0	0.413223140495868	0	0	22.7272727272727	2.06611570247934	0	0	0	0	0	0.413223140495868	0	1.2396694214876	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	32	"AWI"	32	1408	1947	1632	0.390625	0.390625	0	0	0.390625	0	0	1.5625	0	0	1.953125	0	0	0.78125	0	0	6.640625	0	49.609375	0	0.390625	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0.78125	0	0	0	1.171875	0	0	31.640625	1.171875	0	0	0	0	0	0	0	0	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	34	"AWI"	34	1452	2042	1730	0	1.58730158730159	0	0	0	0.396825396825397	0	0.793650793650794	0	0.396825396825397	0.793650793650794	0	0	0.396825396825397	0	0	19.4444444444444	0	24.6031746031746	0	0	0	3.96825396825397	0.396825396825397	0	0	0	0	0	0	0.793650793650794	0	0.396825396825397	0.396825396825397	0	3.57142857142857	0	0	0	0	0	0	40.0793650793651	1.19047619047619	0	0	0	0	0	0	0	0.793650793650794	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	36	"AWI"	36	1529	2132	1823	0	1.55642023346304	0	0	0	0	0	0.389105058365759	0	0	0	0	0	0	0	0	9.72762645914397	0	41.6342412451362	0	0.389105058365759	0	2.33463035019455	0.389105058365759	0	0	0	0.389105058365759	0	0	0	0	0	0	0	0.389105058365759	0	0	0	0	0	0	40.0778210116732	0.389105058365759	0	0	0	0	0	0.778210116731518	0	1.55642023346304	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	38	"AWI"	38	1612	2184	1926	0.440528634361234	6.6079295154185	0	0	0.440528634361234	0	0	3.52422907488987	0	0	0.881057268722467	0	0	0	0	0	41.8502202643172	0	7.04845814977974	0	0	0	1.3215859030837	0.440528634361234	0	0	0	0	0	0	0	0	0.440528634361234	0	0	0.440528634361234	0	0	0	0	0	0	32.15859030837	1.76211453744493	0	0	0	0.440528634361234	0	0.440528634361234	0.440528634361234	1.3215859030837	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	40	"AWI"	40	1666	2266	2029	0	0.458715596330275	0.458715596330275	0	0.917431192660551	0	0	0	0	0	0	0	0	0	0	0	8.71559633027523	0	16.0550458715596	0	0	0	3.6697247706422	0	0	0	0	0	0	0	0	0	0	0	0	4.58715596330275	0	0	0	0.458715596330275	0	0	61.0091743119266	1.37614678899083	0	0	0	0	0	0	0	2.29357798165138	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	42	"AWI"	42	1875	2291	2110	0	4.296875	0	0	0	0	0	2.734375	0	0.390625	0	0	0	0	0	0	33.984375	0	6.25	0	0	0	1.171875	1.171875	0	0	0	0	0	0	0	0	0.390625	0	0	0.78125	0	0	0	0	0	0	47.65625	0.390625	0	0	0	0	0	0	0.390625	0.390625	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	44	"AWI"	44	2054	2323	2190	0	9.04522613065327	0.50251256281407	0	1.00502512562814	0	0	3.51758793969849	0	0	1.00502512562814	0	0	0	0.50251256281407	0	25.1256281407035	0	10.5527638190955	0	0	0	1.00502512562814	1.50753768844221	0	0	0	0	0	0	0	0	0	0	0	0.50251256281407	0	0	0	0	0	0	43.21608040201	1.50753768844221	0	0	0	0	0	0	0	1.00502512562814	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	46	"AWI"	46	2145	2414	2275	0.431034482758621	1.72413793103448	0.431034482758621	0	2.1551724137931	0	0	1.29310344827586	0	0	0.431034482758621	0	0	0.431034482758621	0	0	17.2413793103448	0	14.6551724137931	0	0	0	0.862068965517241	1.29310344827586	0	0	0	0.862068965517241	0	0	0	0	0	0	0	1.29310344827586	0	0	0	0.431034482758621	0	0	55.6034482758621	0.862068965517241	0	0	0	0	0	0	0	0	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	48	"AWI"	48	2194	2565	2361	0	3.48432055749129	0	0	0.348432055749129	0	0	2.78745644599303	0	0	0.348432055749129	0	0	0	0	0	20.2090592334495	0	44.5993031358885	0	0	0	1.04529616724739	0.696864111498258	0	0	0	0	0	0	0	0	0	0	0	1.74216027874564	0	0	0	0	0	0	21.2543554006969	0.696864111498258	0	0	2.09059233449477	0	0	0.696864111498258	0	0	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	50	"AWI"	50	2221	2748	2432	0	3.34448160535117	1.00334448160535	0	0.334448160535117	0.334448160535117	0	2.34113712374582	0	0.334448160535117	0	0	0	0	0.334448160535117	0	22.4080267558528	0	50.8361204013378	0	0	0	0.334448160535117	0	0	0	0	0	0	0	0	0	0	0	0	0.668896321070234	0	0	0	0	0	0	16.3879598662207	1.00334448160535	0	0	0	0	0	0.334448160535117	0	0	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	52	"AWI"	52	2291	2804	2525	0.655737704918033	2.95081967213115	0	0	0.327868852459016	0.983606557377049	0	1.31147540983607	0	0	0	0	0	0.655737704918033	0	0	33.7704918032787	0	33.4426229508197	0	0	0	0	0.327868852459016	0	0	0	0	0	0	0	0	0	0.327868852459016	0	0	0	0	0	0	0	0	23.2786885245902	1.63934426229508	0	0	0	0	0	0	0	0.327868852459016	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	54	"AWI"	54	2335	2897	2614	0	2.87539936102236	0.319488817891374	0	0	0.319488817891374	0	1.2779552715655	0	0	0	0	0	0.319488817891374	0	0	30.9904153354633	0	30.3514376996805	10.223642172524	0	0	0	0.638977635782748	0	0.319488817891374	0	0	0	0	0	0	0	0.638977635782748	0	0	0	0	0	0	0	0	17.8913738019169	2.87539936102236	0	0	0	0	0	0	0	0.958466453674121	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	56	"AWI"	56	2415	2986	2702	0	1.875	0	0	0.3125	0	0	1.25	0	0	0	0	0	0.625	0	0	20.625	0	53.75	0	0	0	0.3125	0.3125	0	0	0	0	0	0	0	0	0	0	0.3125	0.3125	0	0	0	0	0	0	18.125	0.625	0	0	0	0.3125	0	0	0.3125	0.625	0.3125
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	58	"AWI"	58	2508	3034	2793	0.471698113207547	3.30188679245283	0	0	0.943396226415094	0.471698113207547	0	1.41509433962264	0	0.471698113207547	0	0	0	0	0	0	28.3018867924528	0	4.24528301886792	0	0	0	0.471698113207547	0.471698113207547	0	0	0	0	0	0	0	0	0	0	0	1.88679245283019	0	0	0	0	0	0	56.6037735849057	0.471698113207547	0	0	0	0	0	0	0.471698113207547	0	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	60	"AWI"	60	2569	3112	2885	0	6.69291338582677	0	0.393700787401575	0	0	0	0.78740157480315	0	0	0	0	0	0.393700787401575	0	0	42.1259842519685	0	8.66141732283465	0	0	0	1.96850393700787	0	0	1.18110236220472	0	0	0	0	1.5748031496063	0	0	0.78740157480315	0	1.18110236220472	0	0	0	0	0	0	33.0708661417323	0.393700787401575	0	0	0	0	0	0.393700787401575	0	0.393700787401575	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	62	"AWI"	62	2746	3140	2958	0	8.91089108910891	0.495049504950495	0.495049504950495	0.99009900990099	0	0	2.47524752475248	0	0	0	0	0	0	0	0	32.6732673267327	0	6.93069306930693	0	0	0	0	1.48514851485149	0	0	0	0.495049504950495	0	0	0	0	0	0	0	1.98019801980198	0	0	0	0	0	0	40.0990099009901	1.98019801980198	0	0	0	0	0	0	0	0.99009900990099	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	64	"AWI"	64	2874	3182	3040	0	6.58914728682171	0	0	1.55038759689922	0	0	0.387596899224806	0	0	0	0	0	1.16279069767442	0	0	30.2325581395349	0	6.2015503875969	0	0.387596899224806	0	4.26356589147287	0	0	1.16279069767442	0	0	0	0	0	0	0.387596899224806	0.387596899224806	0.387596899224806	0.775193798449612	0	0	0	0.387596899224806	0	0	41.4728682170543	0.387596899224806	0	0	0	0	0	0.387596899224806	0	3.48837209302326	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	66	"AWI"	66	2939	3240	3107	0	1.1070110701107	0	0	0.738007380073801	0	0	0.738007380073801	0	0	0	0	0	0.3690036900369	0	0	25.830258302583	0	36.1623616236162	0	0	0	0	0	0	0	0	0.3690036900369	0	0	0.738007380073801	0	0.3690036900369	0	0	0.3690036900369	0	0	0	0	0	0	30.9963099630996	1.1070110701107	0	0	0	0	0	0	0	1.1070110701107	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	68	"AWI"	68	2991	3318	3156	0	2.59259259259259	0	0	0	0	0	0	0	0	0	0	0	0.37037037037037	0	0	32.2222222222222	0	25.1851851851852	0	0	0	0.37037037037037	0	0	0	0	0	0	0.37037037037037	1.48148148148148	0	0	0.37037037037037	0	0	0	0	0	0	0	0	33.3333333333333	2.59259259259259	0	0	0	0	0	0.37037037037037	0.740740740740741	0	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	70	"AWI"	70	3018	3415	3203	0	8.88888888888889	0	0	0	0	0	1.85185185185185	0	0	0.37037037037037	0.37037037037037	0	0	0	0	42.962962962963	0	15.5555555555556	0	0	0	0	0.740740740740741	0	0	0	0	0	0	0.740740740740741	0	0	0	0	0	0	0	0	0	0	0	23.7037037037037	2.59259259259259	0	0	1.48148148148148	0	0	0.37037037037037	0	0.37037037037037	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	72	"AWI"	72	3073	3454	3258	0	3.40425531914894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.9787234042553	0	40.4255319148936	0	0	0	0.425531914893617	0	0	0	0	0	0	0	0	0	0	0	0	0.425531914893617	0	0	0	0	0	0	31.4893617021277	0	0	0	0	0	0	0	0.425531914893617	0.425531914893617	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	74	"AWI"	74	3110	3508	3312	0	4.29042904290429	0	0	0.33003300330033	0	0	2.31023102310231	0	0	0	0	0	0	0	0	37.953795379538	0	26.0726072607261	0	0	0	0.33003300330033	0.66006600660066	0	0	0	0	0	0	0.66006600660066	0	0	0	0	0	0	0	0	0	0	0	26.4026402640264	0.33003300330033	0	0	0	0	0	0	0	0.66006600660066	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	76	"AWI"	76	3164	3553	3365	0	7.58620689655172	0	0	0.689655172413793	0	0	0	0	0	0	0	0	0	0	0	22.7586206896552	0	29.6551724137931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.689655172413793	0	0	0	0	0	0	37.9310344827586	0	0	0	0	0.689655172413793	0	0	0	0	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	78	"AWI"	78	3221	3586	3419	0	6.47773279352227	0	0	0.809716599190283	0	0	0.404858299595142	0	0	0	0	0	0	0	0	32.3886639676113	0	24.6963562753036	0	0	0	0	0	0	0	0	0	0	0	0.809716599190283	0	0	0	0	0	0	0	0	0	0	0	34.0080971659919	0	0	0	0	0	0	0	0	0.404858299595142	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	80	"AWI"	80	3259	3636	3474	0	7.11297071129707	0	0	0	0	0	2.09205020920502	0	0	0	0	0	0	0	0	25.5230125523013	0	31.3807531380753	0	0	0	0	0	0	0	0	0	0	0	1.25523012552301	0	0	0.418410041841004	0	0.836820083682008	0	0	0	0	0	0	30.1255230125523	0.418410041841004	0	0	0	0	0	0	0	0.836820083682008	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	82	"AWI"	82	3363	3658	3519	0	9.55631399317406	0	0	0	0	0	3.41296928327645	0	0	0	0	0	0	0	0	30.3754266211604	0.341296928327645	18.4300341296928	0	0	0	0	1.36518771331058	0	0	0	0	0	0	2.73037542662116	0	0.341296928327645	0	0	0.68259385665529	0	0	0	0	0	0	31.0580204778157	0.341296928327645	0	0	0	0	0	0.341296928327645	0	1.02389078498294	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	84	"AWI"	84	3448	3684	3570	0	2.17391304347826	0	0	0	0	0	1.30434782608696	0	0	0	0	0	0.434782608695652	0	0	19.5652173913043	0	32.1739130434783	0	0	0	0.434782608695652	0	0	0	0	0	0	0	0.869565217391304	0	0	0	0	1.73913043478261	0	0	0	0	0	0	39.5652173913043	0.434782608695652	0	0	0	0	0	0.434782608695652	0	0.869565217391304	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	86	"AWI"	86	3496	3727	3613	0	2.8169014084507	0	0	0.352112676056338	0	0	1.40845070422535	0	0	0	0	0	0	0	0	42.2535211267606	0	11.2676056338028	0	0	0	0	1.40845070422535	0	0	0	0	0	0	0.352112676056338	0	0	0	0	0.352112676056338	0	0	0	0	0	0	36.9718309859155	0.352112676056338	0	0	0	0	0	0	0	2.46478873239437	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	88	"AWI"	88	3517	3790	3650	0	6.97674418604651	0	0	0	0	0	1.16279069767442	0	0	0	0	0	0	0	0	39.922480620155	0	9.68992248062016	0	0	0	0	1.16279069767442	0	0	0	0	0	0	0	0	0	0.387596899224806	0	0	0	0	0	0	0	0	40.3100775193798	0	0	0	0	0	0	0	0	0.387596899224806	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	90	"AWI"	90	3535	3862	3685	0	4.66666666666667	0.333333333333333	0	0	0	0	1	0	0	0	0	0	0	0	0	27.6666666666667	0	5.66666666666667	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0.666666666666667	2.33333333333333	0	0	0	0	0	55	0.666666666666667	0	0	0	0.333333333333333	0	0	0	1	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	92	"AWI"	92	3576	3891	3724	0	14.2361111111111	0	0	1.04166666666667	0	0	1.73611111111111	0.347222222222222	0	0	0	0	0	0	0	28.125	0	6.94444444444444	0	0.347222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38888888888889	0	0	0	0	0	0	43.4027777777778	0	0	0	0	0.347222222222222	0	0	0	2.08333333333333	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	94	"AWI"	94	3603	3934	3762	0	3.125	0	0	0.390625	0	0	0.78125	0	0	0	0	0	0	0	0	26.5625	0.390625	2.734375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.953125	0	0	0	0	0	0	61.328125	0.390625	0	0	0.78125	0	0	0	0	1.5625	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	96	"AWI"	96	3640	3977	3798	0	8.03571428571429	0	0	0	0	0	0.446428571428571	0	0	0	0	0	0	0	0	29.9107142857143	0	16.5178571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892857142857143	0	0	0	0	0	0	44.1964285714286	0	0	0	0	0	0	0	0	0	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	98	"AWI"	98	3681	4007	3835	0	5.59701492537313	0	0	0	0	0	2.23880597014925	0	0	0	0	0	0.373134328358209	0	0	38.0597014925373	0	4.1044776119403	0	0	0	0.746268656716418	0.373134328358209	0	0	0	0	0	0	0.373134328358209	0	0	0	0	1.49253731343284	2.98507462686567	0	0	0.373134328358209	0	0	42.1641791044776	0.373134328358209	0	0	0	0	0	0	0.373134328358209	0.373134328358209	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	100	"AWI"	100	3710	4053	3872	0	8.71794871794872	0	0.512820512820513	1.02564102564103	0	0	1.53846153846154	0	0	0	0	0	0	0	0	35.8974358974359	0	4.1025641025641	0	0	0	0.512820512820513	0	0	0	0	0	0	0	0	0	0	0	0	1.02564102564103	0	0	0	0	0	0	45.6410256410256	0	0	0	0	0	0	0.512820512820513	0	0.512820512820513	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	102	"AWI"	102	3772	4076	3906	0	5.55555555555556	0	0	0	0	0	0.925925925925926	0	0	0	0	0	0.925925925925926	0	0	25	0	6.01851851851852	0	0	0	0	0.925925925925926	0.462962962962963	0	0	0	0	0	0	0	0.462962962962963	0	0	0	15.2777777777778	0	0	0	0	0	40.7407407407407	0.462962962962963	0	0	0	0	0.925925925925926	0	0	2.31481481481481	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	104	"AWI"	104	3823	4116	3940	0	10.5691056910569	0	0.40650406504065	0	0.813008130081301	0	2.03252032520325	0.40650406504065	0	0	0	0	0	0	0	26.4227642276423	0	10.9756097560976	0	0	0	0	1.6260162601626	0	0	0	0	0	0	0	1.6260162601626	0	0	0	0.813008130081301	0	0	0	0	0	0	42.6829268292683	0.813008130081301	0	0	0	0	0	0	0	0.813008130081301	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	106	"AWI"	106	3855	4178	3989	0	5.15021459227468	0.429184549356223	0.429184549356223	0	0	0	0.429184549356223	0	0	0	0	0	0	0	0.429184549356223	31.3304721030043	0	15.0214592274678	0	0.858369098712446	0	0	0.858369098712446	0.429184549356223	0	0	0.429184549356223	0	0	0	0	0	0.429184549356223	0	0.858369098712446	0	0	0	0	0	0	42.4892703862661	0	0	0	0	0.429184549356223	0	0	0	0	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	108	"AWI"	108	3884	4306	4051	0	9.34959349593496	0	0	0.40650406504065	0.40650406504065	0	1.6260162601626	0	0	0	0	0	0	0	0	45.9349593495935	0	13.4146341463415	0	0	0	0	1.6260162601626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.2032520325203	0	0	0	0	0	0	0	1.21951219512195	0.813008130081301	0
23838	41320	"North Twitchen Springs"	51.11722	-3.82611	110	"AWI"	110	3904	4462	4105	0	11.0119047619048	0	0	0	0	0	1.48809523809524	0	0	0	0	0	0	0	0	20.5357142857143	0	22.6190476190476	0	0	0	0.297619047619048	0.595238095238095	0	0	0	0	0	0	0.595238095238095	0	0	0	0	0.297619047619048	2.08333333333333	0	0	0	0	0	36.6071428571429	0.892857142857143	0	0	0	0.297619047619048	0	0	0.595238095238095	2.08333333333333	0
