"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	340	"AWI"	340	1945	2545	2250	0	0	10	3	9	2	1	0	7	0	0	0	18	0	0	1	0	0	0	0	6	0	41	3	0	0	0	4	5	0	0	1	0	0	0	0	1	0	4	0	0	0	2	0	1	2	0	0	0	0	2	48	0	1	0	0	0	0	1	0	0	0	2	0	0	2	0	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	350	"AWI"	350	2104	2640	2398	1	0	5	3	4	0	3	8	7	0	0	0	0	0	0	1	0	0	0	1	5	0	62	5	0	0	0	10	2	0	0	0	0	0	0	0	2	0	6	2	0	0	1	0	2	6	87	0	0	0	1	68	0	2	0	0	1	4	2	0	0	0	4	0	2	5	0	3	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	360	"AWI"	360	2311	2712	2539	0	1	17	3	8	1	2	0	12	0	1	0	0	4	0	1	0	0	0	0	10	0	88	4	0	0	0	9	2	0	0	0	0	0	0	11	2	1	4	0	0	0	1	0	2	11	89	0	0	0	0	63	0	3	0	0	0	6	6	0	0	0	2	0	0	4	2	2	0	0	0	2
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	370	"AWI"	370	2433	3000	2695	1	1	72	1	6	1	2	0	15	0	0	0	0	0	0	1	0	0	0	0	9	0	38	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	45	0	0	0	0	73	0	0	3	0	0	0	11	0	0	0	3	0	0	0	2	3	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	375	"AWI"	375	2506	3108	2785	0	0	59	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	5	0	20	0	0	0	0	73	0	0	0	0	0	0	7	1	0	0	0	0	0	0	9	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	385	"AWI"	385	2640	3368	2962	0	0	130	4	6	1	2	0	5	0	1	0	0	0	0	1	0	0	0	0	9	0	18	4	0	0	0	5	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	3	2	18	0	0	0	0	104	0	0	2	0	0	0	12	0	0	0	2	0	0	1	3	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	395	"AWI"	395	2770	3591	3146	0	0	188	2	4	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	9	0	25	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	2	2	15	0	0	0	0	50	0	1	0	0	0	0	16	1	0	0	1	0	0	1	2	0	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	405	"AWI"	405	2907	3788	3335	2	0	165	2	8	2	2	0	2	0	1	0	0	0	0	1	0	0	0	0	23	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	10	0	0	0	2	74	0	0	3	0	0	0	12	0	0	0	1	0	0	0	5	0	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	415	"AWI"	415	3066	3959	3520	1	3	152	3	5	2	2	0	2	0	4	0	1	0	0	0	0	0	0	0	15	0	22	0	0	0	0	4	0	0	2	0	0	0	0	4	0	0	2	1	0	0	0	0	2	0	10	0	0	0	0	86	0	0	3	0	1	0	2	0	0	0	0	0	0	2	7	2	0	2	0	1
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	420	"AWI"	420	3135	4053	3607	1	0	180	2	4	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	13	0	24	3	0	0	0	0	2	0	0	0	0	0	0	3	1	1	2	0	0	0	0	0	1	2	6	0	0	0	1	60	0	0	3	0	0	0	2	0	0	0	2	0	0	1	3	1	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	425	"AWI"	425	3250	4114	3698	0	0	209	1	0	2	1	0	4	0	1	0	0	0	0	0	0	0	0	0	4	0	35	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	13	0	0	0	0	46	0	0	1	0	0	0	2	0	0	0	1	0	0	0	2	2	0	0	0	1
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	435	"AWI"	435	3436	4263	3890	0	0	88	0	9	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	30	0	53	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	30	0	0	0	0	0	7	0	7	0	0	0	0	90	0	0	2	0	0	0	5	0	0	0	0	0	0	0	1	3	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	445	"AWI"	445	3658	4375	4073	0	0	51	1	7	1	0	0	17	0	1	0	0	0	0	0	0	0	0	0	27	0	40	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	4	0	6	0	0	0	0	108	0	0	3	0	0	0	3	0	0	0	0	0	0	0	2	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	460	"AWI"	460	4064	4556	4349	0	0	110	0	0	0	0	0	11	0	0	0	1	2	0	0	0	0	0	0	12	0	7	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	100	0	1	2	0	0	0	2	0	0	0	0	0	0	0	4	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	475	"AWI"	475	4253	4822	4543	1	0	130	2	22	2	1	0	4	0	3	0	3	0	0	0	0	0	0	0	21	0	16	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	6	0	0	0	0	0	2	1	11	0	0	0	0	69	0	0	2	0	0	0	6	0	0	0	1	0	0	1	3	2	0	0	0	1
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	490	"AWI"	490	4387	5064	4721	0	0	164	1	9	2	2	0	6	0	2	0	0	0	0	1	0	0	0	0	16	0	13	0	0	0	0	0	3	0	0	0	0	1	0	3	2	0	2	0	0	0	0	0	2	0	10	0	0	0	0	68	0	0	2	0	0	0	10	1	0	0	1	0	1	0	4	4	0	0	1	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	500	"AWI"	500	4496	5210	4847	0	0	220	1	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	3	0	0	0	0	60	0	0	2	0	0	0	2	1	0	0	1	0	0	0	5	1	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	510	"AWI"	510	4597	5345	4963	0	0	166	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	27	0	8	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	66	0	0	2	0	0	0	4	0	0	0	0	0	0	0	2	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	515	"AWI"	515	4658	5393	5025	0	0	164	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	30	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	65	0	0	2	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	525	"AWI"	525	4773	5512	5150	0	0	203	2	5	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	12	0	7	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	48	0	2	0	0	0	0	3	0	0	0	1	0	0	0	3	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	535	"AWI"	535	4884	5623	5272	0	1	133	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	41	0	6	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	55	0	3	1	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	545	"AWI"	545	5008	5732	5393	2	0	134	2	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	20	0	0	0	0	10	3	0	0	0	0	0	0	7	2	0	1	0	0	0	0	0	2	2	28	0	0	0	1	68	0	3	3	0	0	0	10	0	0	0	0	0	0	1	2	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	555	"AWI"	555	5135	5831	5514	0	0	104	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	30	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	90	0	0	0	0	0	0	4	1	0	0	0	0	0	0	7	4	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	565	"AWI"	565	5277	5933	5632	0	0	182	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	49	0	0	0	0	0	0	4	2	0	0	1	0	0	0	4	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	575	"AWI"	575	5429	6021	5755	0	0	195	1	4	1	0	0	6	0	0	0	0	0	0	1	0	0	0	0	19	0	16	0	0	0	0	0	4	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	50	0	0	0	0	0	0	4	1	0	0	0	0	0	0	4	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	585	"AWI"	585	5610	6104	5875	0	0	159	0	6	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	29	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	65	0	0	3	0	0	0	3	0	0	0	0	0	0	0	6	4	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	590	"AWI"	590	5677	6154	5930	0	0	61	0	4	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	37	0	18	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	2	0	20	0	0	0	0	93	0	0	0	0	0	0	7	0	0	0	0	0	0	1	5	3	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	595	"AWI"	595	5748	6199	5982	0	1	59	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	28	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	2	1	16	0	0	0	0	101	0	0	1	0	0	0	9	0	0	0	0	0	0	1	8	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	600	"AWI"	600	5784	6281	6029	2	0	110	2	30	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0	4	0	2	0	0	0	0	3	2	0	0	0	0	0	0	3	1	1	2	2	0	0	0	0	2	2	30	0	0	0	1	64	0	2	0	0	0	2	2	0	0	0	1	0	0	2	2	3	0	0	1	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	605	"AWI"	605	5830	6334	6084	0	2	91	1	11	2	1	0	2	0	1	0	1	0	0	1	0	0	0	0	23	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	1	14	0	0	0	0	93	0	1	0	0	0	0	5	0	0	0	0	0	0	1	6	6	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	610	"AWI"	610	5862	6421	6134	0	2	48	2	6	2	2	0	1	0	0	0	3	0	0	4	0	0	0	0	13	0	7	0	0	0	0	1	3	0	0	0	0	1	0	4	2	1	3	1	0	0	0	0	4	4	38	0	0	0	0	41	0	8	2	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	620	"AWI"	620	5943	6543	6232	0	0	84	1	9	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	29	0	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	18	0	0	0	0	85	0	0	0	0	0	0	6	0	0	0	1	0	0	0	5	3	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	625	"AWI"	625	5993	6590	6286	0	1	85	2	12	1	2	0	2	0	0	0	1	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	2	2	45	0	0	0	0	70	0	4	2	0	0	0	4	0	0	1	3	0	0	2	2	3	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	630	"AWI"	630	6027	6659	6334	1	1	85	2	19	2	2	0	2	0	0	0	3	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	3	2	1	0	0	0	0	2	3	46	0	0	0	0	92	0	4	2	0	0	0	4	2	0	0	2	0	1	0	6	2	0	0	0	2
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	635	"AWI"	635	6078	6703	6384	0	0	136	2	13	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	2	24	0	0	0	0	92	0	1	3	0	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	640	"AWI"	640	6116	6763	6435	0	0	147	0	9	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	1	0	8	0	0	0	0	76	0	3	0	0	0	0	10	0	0	0	0	0	0	0	6	1	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	645	"AWI"	645	6174	6804	6489	0	1	172	0	0	2	2	0	3	0	2	0	4	0	0	2	0	0	0	1	11	0	3	0	0	3	2	0	1	0	0	0	0	0	0	5	2	2	2	1	0	0	0	0	2	0	10	0	0	0	0	91	0	0	0	0	0	0	4	0	0	0	2	0	0	0	3	3	1	2	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	655	"AWI"	655	6270	6908	6592	0	0	219	1	3	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	5	0	0	0	0	64	0	1	0	0	0	0	3	0	0	0	1	0	0	0	6	3	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	660	"AWI"	660	6307	6961	6647	0	0	174	2	5	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	14	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	1	6	0	0	0	0	82	0	2	1	0	0	0	3	0	0	0	1	0	0	0	3	4	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	670	"AWI"	670	6406	7052	6748	0	0	170	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	2	0	11	0	0	0	0	85	0	0	2	0	0	0	8	0	0	0	0	0	0	0	7	2	0	0	0	1
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	680	"AWI"	680	6509	7143	6851	1	1	212	0	5	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0	17	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	7	0	0	0	0	40	0	0	1	0	0	0	2	0	0	0	1	0	0	0	7	8	0	1	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	695	"AWI"	695	6690	7259	7001	1	0	236	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	54	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	710	"AWI"	710	6865	7378	7152	1	1	206	1	4	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	2	0	5	0	0	0	0	57	0	2	0	0	0	0	8	0	0	0	1	0	0	0	4	3	0	0	0	2
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	720	"AWI"	720	7000	7455	7252	0	0	109	1	7	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	19	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	1	9	0	0	0	0	104	0	3	0	0	0	0	2	0	0	0	1	0	0	0	7	4	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	728	"AWI"	728	7149	7501	7323	1	0	200	2	0	2	0	0	2	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	6	0	0	0	0	95	0	2	0	0	0	0	2	0	2	0	0	0	0	0	11	4	0	3	0	1
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	730	"AWI"	730	7169	7521	7343	0	0	52	3	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	21	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	1	0	60	5	0	2	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	733	"AWI"	733	7217	7544	7373	1	0	34	3	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	28	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	11	1	4	0	0	0	1	142	0	2	0	0	0	0	0	0	0	0	1	0	0	0	78	5	0	2	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	735	"AWI"	735	7237	7568	7395	0	0	17	3	0	2	1	0	1	0	0	0	0	0	0	3	0	0	0	0	71	0	5	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	81	0	2	0	0	0	0	0	0	2	0	1	0	0	0	93	3	0	0	0	1
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	740	"AWI"	740	7281	7659	7448	0	0	12	3	0	2	1	0	2	0	0	0	0	0	0	2	0	0	0	0	41	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	122	0	0	0	0	0	0	1	0	2	0	0	0	0	0	102	3	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	745	"AWI"	745	7321	7749	7504	0	0	11	2	0	2	1	0	2	0	0	0	0	1	0	3	0	0	0	0	54	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	1	0	0	0	0	0	62	0	0	0	0	0	0	0	0	2	0	0	0	0	0	135	8	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	755	"AWI"	755	7387	7941	7608	0	0	24	2	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	110	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	2	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	1	82	7	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	765	"AWI"	765	7456	8125	7715	0	0	26	2	0	3	1	0	3	0	0	0	0	0	0	1	0	0	0	0	70	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	32	0	1	0	0	0	0	2	0	0	0	0	0	0	0	23	12	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	770	"AWI"	770	7482	8231	7771	0	0	51	6	0	1	0	0	6	0	0	0	1	0	0	1	0	0	0	0	115	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	2	0	0	0	0
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	780	"AWI"	780	7560	8386	7883	0	0	28	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	28	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1
16104	24869	"Marais de Mazerolles"	47.35806	-1.47861	790	"AWI"	790	7627	8522	7995	0	0	30	3	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	72	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0
