"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Olea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxus"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Viburnum"
14501	22714	"Labradillos mire"	40.34489	-4.57065	55	"AWI"	55	711	1013	852	2.45398773006135	0	0.613496932515337	0	1.6359918200409	0	0	0	0.204498977505113	0.204498977505113	0.81799591002045	0.204498977505113	1.43149284253579	0.613496932515337	0	0	1.6359918200409	0	1.02249488752556	0.408997955010225	0	0	0.81799591002045	0.204498977505113	0	1.6359918200409	10.0204498977505	0	57.2597137014315	0	0	5.52147239263804	0	0	0	0.204498977505113	11.6564417177914	0.613496932515337	0	0	0	0	0.613496932515337	0.204498977505113	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	60	"AWI"	60	775	1073	915	8.30449826989619	0.346020761245675	1.03806228373702	0	1.73010380622837	0	0	1.03806228373702	0.346020761245675	0	0	0	3.46020761245675	0.346020761245675	0	0.346020761245675	2.42214532871972	4.1522491349481	2.7681660899654	1.03806228373702	0	0	0.346020761245675	0	0.69204152249135	0.346020761245675	27.681660899654	0	0	0	0	17.9930795847751	0	0	0	0	22.8373702422145	1.3840830449827	0	0	0	0	0.69204152249135	0.69204152249135	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	62	"AWI"	62	812	1089	939	3.00751879699248	0	0.93984962406015	0	0.93984962406015	0.37593984962406	0	0	0.56390977443609	0	0.56390977443609	0	0.93984962406015	0.56390977443609	0	0	2.81954887218045	0.93984962406015	1.12781954887218	0	0	0	0	0.18796992481203	0.18796992481203	0	13.9097744360902	0	48.3082706766917	0	0.18796992481203	5.82706766917293	0	0	0	0	16.1654135338346	0	0	0	0	0.37593984962406	0	2.06766917293233	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	65	"AWI"	65	841	1133	974	5.50284629981025	0.379506641366224	0.94876660341556	0	0.94876660341556	0	0	0.189753320683112	0	0	0.569259962049336	0	1.13851992409867	0.189753320683112	0	0	2.27703984819734	0	1.13851992409867	0	0	0	0.189753320683112	0.189753320683112	0	0.379506641366224	15.7495256166983	0	50.0948766603416	0	0	6.45161290322581	0	0	0	0	11.3851992409867	1.13851992409867	0	0	0.189753320683112	0	0.189753320683112	0.759013282732448	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	68	"AWI"	68	889	1177	1028	3.46232179226069	0	0.610997963340122	0	1.62932790224033	0.203665987780041	0	0.203665987780041	0.814663951120163	0	0.610997963340122	0	2.24032586558045	0	0	0.203665987780041	4.27698574338086	0	1.42566191446029	0	0	0	0.203665987780041	0	0	0.203665987780041	13.6456211812627	4.68431771894094	41.1405295315682	0	0	8.75763747454175	0.814663951120163	0	0.407331975560081	0.610997963340122	12.0162932790224	0.407331975560081	0.203665987780041	0	0.407331975560081	0.407331975560081	0.203665987780041	0.203665987780041	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	70	"AWI"	70	906	1235	1060	5.42635658914729	0	0.387596899224806	0	1.35658914728682	0	0	0.387596899224806	1.35658914728682	0	0.387596899224806	0	0	0.581395348837209	0	0	3.87596899224806	0	1.93798449612403	0.193798449612403	0	0	0.387596899224806	0.193798449612403	0	0.387596899224806	12.5968992248062	0	41.4728682170543	0	0	9.30232558139535	0	0	0	0.581395348837209	16.2790697674419	0.387596899224806	0	0	0	0	0.581395348837209	1.93798449612403	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	75	"AWI"	75	981	1332	1146	7.14285714285714	0	2.38095238095238	0	1.70068027210884	0	0	2.04081632653061	0	0	1.36054421768707	0	3.40136054421769	0.680272108843537	0	0.340136054421769	15.6462585034014	0	1.02040816326531	0	0	0	0	0.340136054421769	0.340136054421769	0	21.0884353741497	7.48299319727891	0	0	0	12.9251700680272	0	0.680272108843537	0	0.680272108843537	18.7074829931973	0.680272108843537	0	0	0	0	0	1.36054421768707	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	77	"AWI"	77	1015	1356	1179	2.49433106575964	0	0.453514739229025	0	0.90702947845805	0.226757369614512	0	0.226757369614512	0.453514739229025	0	0.226757369614512	0	1.8140589569161	1.58730158730159	0	0	2.49433106575964	0	0.90702947845805	0.680272108843537	0	0	0.453514739229025	0.453514739229025	0.226757369614512	0	11.7913832199546	0	42.4036281179138	0	0.453514739229025	10.2040816326531	0	0	0	0.226757369614512	13.8321995464853	0.680272108843537	0	0	1.13378684807256	0	0.226757369614512	5.21541950113379	0.226757369614512
14501	22714	"Labradillos mire"	40.34489	-4.57065	80	"AWI"	80	1049	1412	1230	8.10810810810811	0	4.95495495495495	0	1.8018018018018	0	0	0.45045045045045	0	0	1.35135135135135	0	7.20720720720721	0	0	0	8.10810810810811	0	4.05405405405405	0.45045045045045	0	0	0	0.900900900900901	1.35135135135135	0	19.3693693693694	8.10810810810811	0	0	0	14.8648648648649	0	0	0	0.45045045045045	14.8648648648649	0	0	0	0.45045045045045	0	0.45045045045045	2.7027027027027	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	83	"AWI"	83	1111	1445	1282	5.42635658914729	0	0.968992248062015	0	0.775193798449612	0	0	0.193798449612403	0.581395348837209	0	0.387596899224806	0	2.13178294573643	0.193798449612403	0	0	2.51937984496124	0	1.16279069767442	0	0	0	0.387596899224806	0	0	0	7.55813953488372	2.32558139534884	58.3333333333333	0	0	4.84496124031008	0	0.775193798449612	0	0	10.2713178294574	0.387596899224806	0	0	0.193798449612403	0.193798449612403	0	0.193798449612403	0.193798449612403
14501	22714	"Labradillos mire"	40.34489	-4.57065	85	"AWI"	85	1137	1485	1316	9.23076923076923	0.384615384615385	1.53846153846154	0	0.384615384615385	0	0	0.769230769230769	1.15384615384615	0	0.769230769230769	0	2.69230769230769	0.384615384615385	0	0	6.15384615384615	0	1.53846153846154	0	0	0	0.769230769230769	0.769230769230769	0	0	25	0	0	0	0	14.6153846153846	3.84615384615385	0	0	0	26.9230769230769	1.15384615384615	0	0	0	0	0.384615384615385	1.53846153846154	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	88	"AWI"	88	1203	1515	1366	16.1971830985916	0.176056338028169	0.352112676056338	0	1.05633802816901	0	0	0.704225352112676	0.528169014084507	0	0.880281690140845	0	2.2887323943662	0	0	0	3.87323943661972	0	0.704225352112676	0.352112676056338	0	0	0.352112676056338	0.352112676056338	0	0	9.6830985915493	0	45.2464788732394	0	0	8.62676056338028	0	0.704225352112676	0	0	7.3943661971831	0	0	0	0	0	0	0.352112676056338	0.176056338028169
14501	22714	"Labradillos mire"	40.34489	-4.57065	90	"AWI"	90	1224	1548	1398	47.4683544303797	0	1.89873417721519	0	0.316455696202532	0	0	0.316455696202532	1.26582278481013	0	0.632911392405063	0	2.53164556962025	0.949367088607595	0	0.316455696202532	4.11392405063291	0	0	0.632911392405063	0	0	0.316455696202532	0.632911392405063	0	0.632911392405063	13.6075949367089	0	0	0	0	10.4430379746835	0	0	0	0	13.2911392405063	0.316455696202532	0	0.316455696202532	0	0	0	0	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	92	"AWI"	92	1299	1567	1428	15.0090415913201	0	0.54249547920434	0	0.54249547920434	0	0	0.361663652802893	1.62748643761302	0	0	0	1.80831826401447	0.904159132007233	0	0.361663652802893	9.94575045207957	2.7124773960217	0.54249547920434	0.54249547920434	0	0	0.54249547920434	0.180831826401447	0.180831826401447	0	10.8499095840868	3.97830018083183	21.880650994575	0	0.180831826401447	12.8390596745027	2.16998191681736	0	0	0.361663652802893	8.31826401446655	1.08499095840868	0.180831826401447	0	0.180831826401447	0.361663652802893	0.723327305605787	1.08499095840868	0
14501	22714	"Labradillos mire"	40.34489	-4.57065	95	"AWI"	95	1368	1613	1478	16.4222873900293	0	3.2258064516129	0	0.293255131964809	0	0	2.93255131964809	1.46627565982405	0	0.293255131964809	0	4.10557184750733	0.586510263929619	1.75953079178886	0.293255131964809	8.79765395894428	0	1.75953079178886	0.293255131964809	0	0	0.586510263929619	0	0	0	8.21114369501466	0	0	0.879765395894428	0	20.8211143695015	4.69208211143695	0	0	0.293255131964809	17.5953079178886	0.879765395894428	0.293255131964809	0	0	0	0.879765395894428	2.63929618768328	0
