"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	120	"AWI"	120	3582	4339	3954	5.92592592592593	0	11.4814814814815	0	0	0	0.37037037037037	0	2.59259259259259	0	0	0	0	0	0	0	1.11111111111111	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0	0	0	17.037037037037	48.1481481481481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37037037037037	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	130	"AWI"	130	3678	4391	4037	3.18725099601594	0.398406374501992	9.16334661354582	0	0	0	0.398406374501992	0	7.96812749003984	0	0	0.398406374501992	0	0	0	0	0.398406374501992	0	55.7768924302789	0	0	0	0.398406374501992	0	0	0	0	1.59362549800797	0	1.59362549800797	0	0	0	0	15.1394422310757	0	0	0	0	0	0	2.39043824701195	0	0	0	0	0.796812749003984	0.398406374501992	0	0	0	0	0	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	140	"AWI"	140	3752	4476	4122	10.3064066852368	0.557103064066852	8.07799442896936	0	0.835654596100279	0	0	0	3.89972144846797	0	0	0	0	0	0	0	0	0	20.6128133704735	0	0	0	0.278551532033426	0	0	0.278551532033426	0	0	0	1.39275766016713	0	0	0	0	13.3704735376045	31.7548746518106	0	0	0	0	0	1.1142061281337	0	0	0	6.4066852367688	0.278551532033426	0	0	0	0.278551532033426	0	0.557103064066852	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	150	"AWI"	150	3843	4575	4201	2.9940119760479	0.399201596806387	21.7564870259481	0	1.39720558882236	0	0.199600798403194	0	3.79241516966068	0	0	0	0	0	0	0	1.59680638722555	0.199600798403194	15.1696606786427	0	0	0	0	0.199600798403194	0	0.199600798403194	0	0	0	0	0	0	0	0	3.39321357285429	44.9101796407186	0	0	0	0	0	1.79640718562874	0	0	0.199600798403194	0.798403193612774	0.399201596806387	0	0	0	0.199600798403194	0	0.399201596806387	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	160	"AWI"	160	3978	4632	4273	6.11028315946349	0	6.11028315946349	0	1.63934426229508	0	0.447093889716841	0	3.27868852459016	0	0	0	0	0	0.14903129657228	0	0.596125186289121	0	34.1281669150522	0	0	0	0.14903129657228	0	0.14903129657228	0	0	0	0	1.19225037257824	0	0	0	0	5.96125186289121	39.0461997019374	0	0	0	0	0	0.596125186289121	0	0	0	0.14903129657228	0	0	0	0	0	0	0.29806259314456	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	170	"AWI"	170	4070	4703	4353	3.58974358974359	0	5.64102564102564	0	0	0	0.512820512820513	0	2.82051282051282	0.256410256410256	0	0.256410256410256	0	0	0	0	1.53846153846154	0.512820512820513	42.5641025641026	0	0	0	0.512820512820513	0	0.256410256410256	0	0	0.769230769230769	0	0.769230769230769	0	0	0	0	6.41025641025641	31.025641025641	0	0	0	0	0	0.512820512820513	0	0	0	1.02564102564103	0.256410256410256	0.512820512820513	0	0	0	0	0	0	0.256410256410256
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	180	"AWI"	180	4158	4784	4433	6.38297872340426	0	4.72813238770686	0	0.236406619385343	0	0.709219858156028	0	2.83687943262411	0	0	0	0	0	0.236406619385343	0	1.6548463356974	0	28.3687943262411	0	0	0	0.472813238770686	0	0	0	0	0	0	0.709219858156028	0	0	0	0	7.56501182033097	43.2624113475177	0	0	0	0	0	1.89125295508274	0	0	0	0.472813238770686	0.236406619385343	0	0	0	0	0	0.236406619385343	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	190	"AWI"	190	4242	4845	4533	6.25	0	0	0	0	0	0	0	7.29166666666667	0	0	0	0	0	0	0	2.08333333333333	0	36.4583333333333	0	0	0	0	0	0	0	0	0	0	3.125	0	0	0	0	9.375	33.3333333333333	0	0	0	0	0	1.04166666666667	0	0	0	0	0	0	0	0	0	0	1.04166666666667	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	200	"AWI"	200	4298	4980	4624	18.9189189189189	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	64.8648648648649	0	0	0	0	0	0	0	0	0	0	2.7027027027027	0	0	0	0	8.10810810810811	0	0	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	210	"AWI"	210	4392	5103	4712	4.1958041958042	0.233100233100233	9.09090909090909	0.466200466200466	0.699300699300699	0	0.233100233100233	0	1.63170163170163	0.233100233100233	0	0	0	0	0	0	0.932400932400932	0	41.958041958042	0	0	0	0	0	0	0	0	0.932400932400932	0	1.63170163170163	0	0	0	0	2.33100233100233	32.8671328671329	0	0	0	0	0	0.932400932400932	0	0	0.233100233100233	0.466200466200466	0.932400932400932	0	0	0	0	0	0	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	220	"AWI"	220	4508	5156	4807	7.96178343949045	0.159235668789809	9.07643312101911	0	0.159235668789809	0	0.636942675159236	0	1.43312101910828	0	0	0	0	0	0	0	1.27388535031847	0	30.0955414012739	0	0	0	0	0	0	0	0	0	0	2.38853503184713	0	0	0	0	0.636942675159236	44.5859872611465	0	0	0	0	0	0.796178343949045	0	0	0.159235668789809	0	0.159235668789809	0	0	0	0.159235668789809	0	0.318471337579618	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	230	"AWI"	230	4572	5233	4900	1.72910662824208	1.15273775216138	19.5965417867435	0	0.576368876080692	0	0.576368876080692	0	2.59365994236311	1.15273775216138	0	0	0	0	0	0	1.15273775216138	0	22.7665706051873	0	0	0	0.288184438040346	0	0	0.288184438040346	0	0	0	1.72910662824208	0	0	0	0	2.30547550432277	38.0403458213257	0	0	0	0	0	3.7463976945245	0	0	0	0.864553314121038	0.576368876080692	0	0	0	0	0	0.864553314121038	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	240	"AWI"	240	4664	5310	4995	8.17307692307692	0	6.73076923076923	0	0.240384615384615	0	0.480769230769231	0	1.68269230769231	0	0	0	0	0	0	0	1.44230769230769	0	46.3942307692308	0	0	0	0	0	0	0	0	0	0	2.40384615384615	0	0	0	0	1.20192307692308	30.0480769230769	0	0	0	0	0	0.240384615384615	0	0	0.240384615384615	0.240384615384615	0.480769230769231	0	0	0	0	0	0	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	250	"AWI"	250	4744	5438	5099	6.74418604651163	0.232558139534884	0	0	1.3953488372093	0	0.930232558139535	0	3.95348837209302	0	0	0	0	0	0	0	3.25581395348837	0.232558139534884	35.3488372093023	0	0	0	0.232558139534884	0	0	0	0	0	0	4.41860465116279	0	0	0.465116279069767	0	0.465116279069767	37.906976744186	0	0	0	0	0	2.09302325581395	0	0	0	0	1.16279069767442	0	0	0	0.232558139534884	0	0.930232558139535	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	260	"AWI"	260	4797	5622	5200	12.6582278481013	2.53164556962025	27.2151898734177	0	0	0	0	0	7.59493670886076	0	0	0	0	0	0	0	5.69620253164557	0	29.1139240506329	0	0	0	0.632911392405063	0.632911392405063	0	0	0	0	0	5.69620253164557	0	0	0	0	4.43037974683544	0	0	0	0	0	0	1.89873417721519	0	0	0	1.89873417721519	0	0	0	0	0	0	0	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	270	"AWI"	270	4896	5747	5295	2.9023746701847	1.84696569920844	18.4696569920844	0	0.527704485488127	0	1.05540897097625	0	3.16622691292876	0.79155672823219	0	0	0	0	0	0	1.31926121372032	0	29.8153034300792	0	0	0	0	0.263852242744063	0	0	0	0.263852242744063	0	3.16622691292876	0	0	0	0	1.58311345646438	29.5514511873351	0	0	0	0	0	1.58311345646438	0	0	0	1.31926121372032	1.84696569920844	0	0	0	0.263852242744063	0	0.263852242744063	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	280	"AWI"	280	4978	5819	5398	13.4751773049645	2.12765957446809	29.0780141843972	0	1.41843971631206	0	1.41843971631206	0	4.25531914893617	0	0	0	0	0	0	0	3.54609929078014	0	29.7872340425532	0	0	0	0	0	0	0	0	0.709219858156028	0	7.80141843971631	0	0	0	0	3.54609929078014	0	0	0	0	0	0	1.41843971631206	0	0	0	0	0.709219858156028	0	0	0	0	0	0.709219858156028	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	290	"AWI"	290	5040	5936	5497	5.26315789473684	1.50375939849624	25.9398496240602	0	1.12781954887218	0	2.63157894736842	0	5.6390977443609	0.75187969924812	0	0	0	0	0	0	5.26315789473684	0	39.4736842105263	0	0	0	0	0	0	0	0	1.12781954887218	0	5.6390977443609	0	0	0	0	1.12781954887218	0	0	0	0	0	0	4.13533834586466	0	0	0	0	0	0	0	0	0	0	0.37593984962406	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	300	"AWI"	300	5154	6026	5594	14.6551724137931	0	24.1379310344828	0	0.862068965517241	0	0.862068965517241	0	10.3448275862069	0	0	0	0	0	0	0	6.89655172413793	0	24.1379310344828	0	0	0	0	0	0	0	0	0	0	12.0689655172414	0	0	0	0	4.31034482758621	0	0	0	0	0	0	0.862068965517241	0	0	0	0	0	0	0	0	0	0	0.862068965517241	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	310	"AWI"	310	5268	6089	5696	0.595238095238095	0.595238095238095	0	0	0.595238095238095	0	1.78571428571429	0	2.97619047619048	0.595238095238095	0	0	0	0	0	0	2.97619047619048	0	16.6666666666667	0	0	0	0	0	0	0	0	1.19047619047619	0	5.35714285714286	0	0	0	0	1.19047619047619	61.3095238095238	0	0	0	0	0	2.38095238095238	0	0	0	0	1.78571428571429	0	0	0	0	0	0	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	320	"AWI"	320	5341	6188	5806	5.95482546201232	0.205338809034908	17.2484599589322	0	1.64271047227926	0	0.410677618069815	0	6.16016427104723	0	0	0	0	0	0	0	1.23203285420945	0	14.9897330595483	0	0	0	0	0.410677618069815	0	0	0	0	0	1.02669404517454	0	0	0	0	0.616016427104723	39.6303901437372	0	0	0	0	0	0.410677618069815	0	0	0.205338809034908	0.82135523613963	6.77618069815195	0	0	0	0.410677618069815	0	1.84804928131417	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	330	"AWI"	330	5465	6257	5890	6.89655172413793	0	19.8275862068966	0	0	0	0	0	6.03448275862069	0	0	0	0	0	0	0	0	0.862068965517241	18.9655172413793	0	0	0	0.862068965517241	0	0	0	0	0	0	2.58620689655172	0	0	0	0	1.72413793103448	31.8965517241379	0	0	0	0	0	1.72413793103448	0	0	0	0.862068965517241	6.89655172413793	0	0	0	0	0	0.862068965517241	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	340	"AWI"	340	5577	6312	5970	8.00627943485086	0.313971742543171	0	0.156985871271586	0.784929356357928	0	0	0	1.41287284144427	0	0	0	0	0	0	0	1.72684458398744	0	57.1428571428571	0	0	0	0.313971742543171	0	0.156985871271586	0	0	0.156985871271586	0	0.470957613814757	0	0	0	0	0	24.3328100470958	0	0	0	0	0.470957613814757	2.1978021978022	0	0	0	0.470957613814757	0.784929356357928	0	0.156985871271586	0	0	0	0.941915227629513	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	350	"AWI"	350	5640	6397	6055	3.41880341880342	0	13.6752136752137	0	0.341880341880342	0	0	0	2.22222222222222	0	0	0	0	0	0	0	0.683760683760684	0	49.0598290598291	0	0	0	0	0	0	0	0	0	0	0.854700854700855	0	0	0	0	0	27.5213675213675	0	0	0	0	0	1.02564102564103	0	0	0	0	0	0	0	0	0.170940170940171	0	1.02564102564103	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	360	"AWI"	360	5729	6448	6122	10.0494233937397	0.164744645799012	22.0757825370675	0	0	0	0	0	1.31795716639209	0	0	0	0	0	0	0	0.329489291598023	0	38.5502471169687	0	0	0	0	0	0	0	0	0.164744645799012	0	0.164744645799012	0	0	0	0	0	24.3822075782537	0	0	0	0	0	0.988467874794069	0	0	0	0.164744645799012	0.823723228995058	0	0	0	0.164744645799012	0	0.658978583196046	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	370	"AWI"	370	5810	6495	6183	40.2234636871508	0	18.4357541899441	0	0	0	1.11731843575419	0	1.67597765363128	0	0	0	0	0	0	0	0.558659217877095	0	3.91061452513966	0	0	0	0	0	0	0	0	0	0	0.558659217877095	0	0	0	0	0	31.2849162011173	0	0	0	0	0	0	0	0	0	0.558659217877095	0.558659217877095	0	0	0	0	0	1.11731843575419	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	380	"AWI"	380	5871	6572	6249	9.57178841309824	0.755667506297229	23.1738035264484	0	1.51133501259446	0	0	0	4.78589420654912	0	0	0	0	0	0	0	1.51133501259446	0	8.56423173803526	0	0	0	0.251889168765743	0	0	0.251889168765743	0	1.00755667506297	0	0.755667506297229	0	0	0	0	0	32.2418136020151	0	0	0	0	0	6.04534005037783	0	0	0	0	6.29722921914358	0	0.251889168765743	0	0	0	3.02267002518892	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	390	"AWI"	390	5989	6616	6304	5.39499036608863	0.192678227360308	3.66088631984586	0	1.34874759152216	0	0.385356454720617	0	3.66088631984586	0	0	0	0	0	0	0	1.54142581888247	0	20.0385356454721	0	0	0	0	0	0	0	0	0	0	0.963391136801541	0	0	0	0	0	61.4643545279383	0	0	0	0	0	0.578034682080925	0	0	0	0.192678227360308	0.385356454720617	0	0	0	0	0	0.192678227360308	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	400	"AWI"	400	6102	6666	6363	4.46280991735537	0.661157024793388	2.8099173553719	0	3.47107438016529	0	0.330578512396694	0	11.7355371900826	0	0	0	0	0.330578512396694	0	0	3.1404958677686	0	12.2314049586777	0	0	0	0	0	0	0.165289256198347	0	0	0	1.65289256198347	0	0.165289256198347	0	0	0	52.7272727272727	0	0	0	0	0	1.15702479338843	0	0	0.330578512396694	0.330578512396694	0.991735537190083	0	0	0	0.661157024793388	1.15702479338843	1.48760330578512	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	405	"AWI"	405	6147	6691	6393	8.69565217391304	0	0	0.434782608695652	2.60869565217391	0.434782608695652	0	0	7.82608695652174	0	0	0	0	0	0	0	2.60869565217391	0	13.0434782608696	0	0	0	0	0	0	0.434782608695652	0	0	0	2.60869565217391	0	0	0	0	0	56.5217391304348	0	0	0	0	0	2.17391304347826	0	0	0	0	0.869565217391304	0	0	0	0	0	1.73913043478261	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	415	"AWI"	415	6212	6767	6462	15.1260504201681	0.840336134453782	0	0	5.88235294117647	0	0.840336134453782	0	31.0924369747899	0	0	0	0	0	0	0	11.7647058823529	0	25.2100840336134	0	0	0	0	0	0	0	0	0	0	0.840336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68067226890756	0	0	0	0	0	0	6.72268907563025	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	420	"AWI"	420	6237	6820	6501	8.66666666666667	0	13.3333333333333	0.666666666666667	8.66666666666667	0	0.666666666666667	0	36	0	0	0	0	0	0	0	10	0	14.6666666666667	0	0	0	0	0	0	0.666666666666667	0	0	0	2	0	0.666666666666667	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0.666666666666667	0	1.33333333333333	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	425	"AWI"	425	6265	6894	6538	9.61538461538462	0	13.4615384615385	0	3.84615384615385	0	0.961538461538462	0	36.5384615384615	0	0	0	0	0	0	0	10.5769230769231	0	13.4615384615385	0	0	0	0	0	0	0	0	0	0	0.961538461538462	0	0	0	0	0	0	0	0	0	0	0	2.88461538461538	0	0	0	0.961538461538462	0.961538461538462	0	0	0	0	0	5.76923076923077	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	430	"AWI"	430	6289	6981	6575	8.7719298245614	0	0	0	3.50877192982456	0	1.75438596491228	0	26.3157894736842	0	0	0	0	0	0	0	24.5614035087719	0	21.0526315789474	0	0	0	0	0	0	0	0	0	0	1.75438596491228	0	0	0	0	0	0	0	0	0	0	0	3.50877192982456	0	0	0	0	0	0	0	0	0	0	8.7719298245614	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	435	"AWI"	435	6307	7088	6608	31.7073170731707	0	0	0	4.8780487804878	0	2.4390243902439	0	2.4390243902439	0	0	0	0	0	0	0	14.6341463414634	0	21.9512195121951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.75609756097561	0	0	0	0	0	0	4.8780487804878	0	0	0	0	2.4390243902439	0	0	0	0	0	4.8780487804878	0	0
15805	24300	"Greicheralp Riederalp"	46.37972	8.03028	440	"AWI"	440	6317	7195	6641	18.6046511627907	0	0	0	4.65116279069767	0	0	0	16.2790697674419	0	0	0	0	0	0	0	9.30232558139535	0	23.2558139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.2790697674419	0	0	0	0	0	0	4.65116279069767	0	0	0	0	0	0	0	0	0	0	6.97674418604651	0	0
