"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16314	25308	"Sources de l'Yonne"	46.95639	4.01	56	"AWI"	56	820	1069	944	0	0.171232876712329	0	2.56849315068493	0.171232876712329	0.171232876712329	0	0.342465753424658	0	46.0616438356164	0.342465753424658	0	0	0	0.342465753424658	0	0.342465753424658	0	17.8082191780822	5.13698630136986	0	0	0	15.0684931506849	0	0	0.171232876712329	0	0.171232876712329	0.171232876712329	0	0	0	0	0	0	1.1986301369863	0	0	0.171232876712329	0	0	0	0	0	0	0.342465753424658	7.87671232876712	0	0	0	0.342465753424658	0	0.684931506849315	0	0	0.171232876712329	0	0	0	0	0	0	0.171232876712329	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	60	"AWI"	60	873	1409	1073	0.249376558603491	0	0	17.7057356608479	0.249376558603491	0.498753117206983	0	0.748129675810474	0	8.4788029925187	0	0	0	0	1.49625935162095	0	0.249376558603491	0	10.9725685785536	13.9650872817955	0	0	0	16.2094763092269	0	1.24688279301746	0	0	0	0	0	0	0	0	0	0	0.748129675810474	0.249376558603491	0	0.498753117206983	0	0	0	0	0	0	0	15.71072319202	0	0	0	2.9925187032419	0	5.48628428927681	0	0.249376558603491	0	0	0	0	0.249376558603491	0	0.249376558603491	1.49625935162095	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	64	"AWI"	64	978	1575	1240	0.210526315789474	0	0	3.78947368421053	0	0.631578947368421	0	0.421052631578947	0	2.10526315789474	0.210526315789474	0	0	0	0	0	0.631578947368421	0	6.73684210526316	12.2105263157895	0	0	0	39.5789473684211	0	0.842105263157895	0	0	0	0	0	0	0	0.210526315789474	0	0	0.421052631578947	0.842105263157895	0	0.210526315789474	0	0	0	0	0	0	0	23.5789473684211	0	0	0	3.36842105263158	0	2.52631578947368	0	0.210526315789474	0.210526315789474	0	0	0	0	0	0	1.05263157894737	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	68	"AWI"	68	1105	1722	1407	0	0	0	6.37450199203187	0	2.98804780876494	0.199203187250996	0.398406374501992	0	3.38645418326693	0.199203187250996	0	0	0	0.796812749003984	0	0	0	9.7609561752988	8.56573705179283	0	0	0	26.2948207171315	0	2.19123505976096	0	0	0	0	0.199203187250996	0.199203187250996	0	0	0.199203187250996	0.199203187250996	0.796812749003984	1.99203187250996	0	0.398406374501992	0	0	0	0	0	0	0.199203187250996	23.3067729083665	0	0	0	5.57768924302789	0	4.7808764940239	0	0	0.199203187250996	0	0.199203187250996	0	0	0	0.199203187250996	0.398406374501992	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	72	"AWI"	72	1252	1857	1571	0.22883295194508	0.22883295194508	0	14.8741418764302	0.45766590389016	1.83066361556064	0	0	0	3.4324942791762	0.22883295194508	0	0	0	1.37299771167048	0	0.22883295194508	0	15.7894736842105	6.8649885583524	0	0	0	20.137299771167	0	0.91533180778032	0	0	0	0	0.22883295194508	0.45766590389016	0	0	0.22883295194508	0.22883295194508	0.91533180778032	0	0	0.91533180778032	0	0	0	0	0	0	0.22883295194508	20.137299771167	0	0	0	2.05949656750572	0	6.17848970251716	0	0	0	0	0	0	0	0	0.68649885583524	0.91533180778032	0.22883295194508	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	76	"AWI"	76	1428	1959	1729	0	0.198807157057654	0	16.10337972167	0.198807157057654	1.19284294234592	0	0.198807157057654	0	7.15705765407555	0.198807157057654	0	0	0	0	0	0.198807157057654	0	19.4831013916501	4.97017892644135	0	0	0	17.2962226640159	0	1.78926441351889	0	0	0	0	0	0.397614314115308	0	0	0	0	1.39165009940358	0.198807157057654	0	1.19284294234592	0	0	0	0	0	0	0	17.2962226640159	2.78330019880716	0	0	2.78330019880716	0	4.57256461232604	0	0	0	0	0	0	0	0	0.198807157057654	0.198807157057654	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	80	"AWI"	80	1648	2055	1882	0.269541778975741	0.269541778975741	0	12.3989218328841	0.539083557951483	0	0	0.269541778975741	0	3.23450134770889	0	0	0	0	0	0	0	0	10.7816711590297	14.0161725067385	0	0	0	33.4231805929919	0	1.07816711590297	0	0.269541778975741	0	0	0	0	0	0	0	0.269541778975741	0.269541778975741	0	0	0.539083557951483	0	0	0	0	0	0	0	16.711590296496	0	0	0	0.808625336927224	0	2.69541778975741	0	0	0.269541778975741	0	0.269541778975741	0	0	0.269541778975741	0.808625336927224	0.539083557951483	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	84	"AWI"	84	1775	2140	1981	0	0	0	11.9672131147541	0.327868852459016	0.327868852459016	0.163934426229508	0.491803278688525	0	2.62295081967213	0.163934426229508	0	0	0	0	0	0	0	6.0655737704918	24.0983606557377	0.491803278688525	0	0	24.4262295081967	0	0.655737704918033	0	0	0	0	0	0.491803278688525	0	0	0	0	0.163934426229508	0	0	0.655737704918033	0	0	0	0	0	0	0	21.8032786885246	0	0	0	0.327868852459016	0	0.163934426229508	0	0.163934426229508	0	0	0	0	0.163934426229508	0.163934426229508	0	4.0983606557377	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	88	"AWI"	88	1853	2249	2059	0.377358490566038	0	0	20.7547169811321	0	0.754716981132076	0	0	0	4.33962264150943	0.566037735849057	0	0	0	0.377358490566038	0	0	0	9.62264150943396	3.58490566037736	0	0	0	41.8867924528302	0	0.566037735849057	0	0	0	0	0	0.377358490566038	0	0	0	0	0.377358490566038	0	0	0.754716981132076	0	0	0	0	0	0	0	13.3962264150943	0	0	0	0.754716981132076	0	0.754716981132076	0	0	0	0	0	0	0	0.377358490566038	0	0.188679245283019	0	0.188679245283019
16314	25308	"Sources de l'Yonne"	46.95639	4.01	92	"AWI"	92	1921	2354	2129	0.276243093922652	0	0	24.8618784530387	0.552486187845304	0	0	0.276243093922652	0	2.76243093922652	0.828729281767956	0	0	0	0	0	0	0	5.80110497237569	3.59116022099448	0	0	0	38.9502762430939	0	0.276243093922652	0	0	0.276243093922652	0	0	0.276243093922652	0	0	0	0	0.276243093922652	0	0.552486187845304	0.276243093922652	0	0	0	0	0.276243093922652	0	0	15.7458563535912	0	0	0	1.93370165745856	0	0.276243093922652	0	0	0.276243093922652	0	0	0	0	0.276243093922652	0.276243093922652	1.10497237569061	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	96	"AWI"	96	1985	2453	2197	1.04166666666667	0	0	41.9270833333333	0.260416666666667	0.260416666666667	0	0	0	0	0.260416666666667	0	0	0	0	0	0.260416666666667	0	5.72916666666667	2.86458333333333	0	0	0	27.8645833333333	0	0.260416666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78125	0	0	0	0	0.260416666666667	0	0	16.40625	0	0	0	0.260416666666667	0	0.260416666666667	0	0	0	0	0	0	0	0.520833333333333	0	0.78125	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	100	"AWI"	100	2051	2530	2265	0.268817204301075	0	0	38.3064516129032	0.134408602150538	0	0	0.134408602150538	0	0.268817204301075	0.134408602150538	0	0	0	0	0	0	0	5.64516129032258	4.83870967741935	0	0	0	34.5430107526882	0	0.672043010752688	0	0	0	0	0	0	0	0	0	0	0.134408602150538	0	0	0.403225806451613	0	0	0	0	0	0	0	12.2311827956989	0	0	0	0.403225806451613	0	0.672043010752688	0	0	0	0	0	0.134408602150538	0	0.268817204301075	0.134408602150538	0.672043010752688	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	104	"AWI"	104	2136	2595	2329	0.395778364116095	0	0	46.3060686015831	0.131926121372032	0.131926121372032	0	0	0	0.79155672823219	0.131926121372032	0	0	0	0	0	0	0	4.88126649076517	3.56200527704486	0.263852242744063	0	0	28.8918205804749	0	1.05540897097625	0	0	0	0	0	0	0	0	0	0	0.263852242744063	0	0.131926121372032	1.05540897097625	0	0	0	0	0	0	0	10.0263852242744	0	0	0	0.527704485488127	0	0.263852242744063	0.131926121372032	0.131926121372032	0	0	0.131926121372032	0	0	0.395778364116095	0	0.263852242744063	0.131926121372032	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	108	"AWI"	108	2223	2655	2394	0.423728813559322	0	0	43.0084745762712	0	0	0	0.317796610169492	0	0.423728813559322	0	0	0	0	0	0	0	0	3.8135593220339	2.11864406779661	0	0	0	35.5932203389831	0	0.529661016949152	0	0	0.105932203389831	0.317796610169492	0	0	0	0	0	0	0	0	0	0.635593220338983	0	0	0	0	0	0	0	11.1228813559322	0	0	0	0.635593220338983	0	0.211864406779661	0	0	0	0	0	0	0	0.635593220338983	0.105932203389831	0	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	112	"AWI"	112	2305	2765	2480	0.75187969924812	0	0	61.4285714285714	0	0.150375939849624	0	0.075187969924812	0	0.225563909774436	0.075187969924812	0	0	0	0	0	0	0	6.16541353383459	1.42857142857143	0	0	0	21.8796992481203	0	1.35338345864662	0	0	0	0.150375939849624	0	0	0	0	0	0	0	0	0	0.225563909774436	0	0	0	0	0	0	0	5.33834586466165	0	0	0	0.075187969924812	0	0	0	0	0	0	0	0	0	0.526315789473684	0.150375939849624	0	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	118	"AWI"	118	2400	3052	2642	0.173761946133797	0	0	56.6463944396177	0.0868809730668983	0.347523892267593	0	0.173761946133797	0	0.695047784535187	0	0	0	0	0	0	0	0	6.42919200695048	1.39009556907037	0	0	0	24.3266724587315	0	2.43266724587315	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52128583840139	0	0	0	0	0	0	0	5.56038227628149	0	0	0	0.347523892267593	0	0.0868809730668983	0	0	0	0	0	0	0	0.608166811468288	0.0868809730668983	0.0868809730668983	0	0
16314	25308	"Sources de l'Yonne"	46.95639	4.01	120	"AWI"	120	2420	3150	2698	0.546021840873635	0	0	47.6599063962558	0	0	0	0.15600624024961	0	0.390015600624025	0	0	0	0	0	0	0	0	5.85023400936037	0.78003120124805	0.15600624024961	0	0	34.7113884555382	0	0.46801872074883	0	0	0	0.390015600624025	0	0.078003120124805	0	0	0.078003120124805	0	0	0	0	0.390015600624025	0	0	0	0	0	0	0	7.48829953198128	0	0	0	0.078003120124805	0	0.078003120124805	0	0	0	0	0	0	0	0.46801872074883	0.15600624024961	0.078003120124805	0	0
