"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Lamiaceae"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	55	"AWI"	55	3287	4418	3894	6.17977528089888	0.280898876404494	0	0.280898876404494	0	43.5393258426966	0	0	0	0	2.24719101123596	0	2.80898876404494	0	0	1.12359550561798	38.7640449438202	3.65168539325843	0.280898876404494	0	0	0	0	0.561797752808989	0	0	0	0.280898876404494
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	60	"AWI"	60	3658	4715	4226	5.57029177718833	0	0	0	0	34.2175066312997	0	0	0	0.26525198938992	2.38726790450928	0	2.38726790450928	0	0	0.530503978779841	51.4588859416446	2.6525198938992	0	0	0	0	0	0.26525198938992	0	0	0	0.26525198938992
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	65	"AWI"	65	3923	5014	4487	4.16666666666667	0.555555555555556	0	0	0	35.2777777777778	0	0	0	0.555555555555556	2.77777777777778	0	3.33333333333333	0	0.277777777777778	0.833333333333333	49.1666666666667	2.22222222222222	0	0	0	0	0	0.833333333333333	0	0	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	70	"AWI"	70	4175	5317	4752	1.92771084337349	0.481927710843374	0	0.240963855421687	0.240963855421687	33.9759036144578	0	0	0	0	1.92771084337349	0	3.6144578313253	0	0	0.963855421686747	52.7710843373494	2.16867469879518	0.240963855421687	0	0	0	0.240963855421687	0.963855421686747	0	0	0	0.240963855421687
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	75	"AWI"	75	4447	5569	5019	6.42458100558659	0	0	0	0.279329608938547	33.2402234636872	0	0	0	0.558659217877095	3.91061452513966	0	2.51396648044693	0	0	0.558659217877095	48.6033519553073	3.35195530726257	0	0	0	0	0	0.558659217877095	0	0	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	80	"AWI"	80	4723	5851	5288	6.11246943765281	0	0	0.244498777506112	0	40.0977995110024	0	0	0	0	2.68948655256724	0	4.15647921760391	0	0	0.244498777506112	43.520782396088	1.71149144254279	0	0	0	0	0	0.244498777506112	0	0	0	0.97799511002445
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	85	"AWI"	85	5085	6081	5552	5.19480519480519	0	0.25974025974026	0	0	38.4415584415584	0	0	0	0.25974025974026	2.33766233766234	0	2.33766233766234	0	0	0.519480519480519	48.0519480519481	2.07792207792208	0	0	0	0	0	0.25974025974026	0	0	0	0.25974025974026
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	90	"AWI"	90	5373	6414	5860	6.36363636363636	0.303030303030303	0	0.303030303030303	0.303030303030303	38.7878787878788	0	0	0	0	3.03030303030303	0	1.81818181818182	0	0	0.303030303030303	45.7575757575758	2.42424242424242	0	0	0	0	0	0.303030303030303	0	0	0.303030303030303	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	95	"AWI"	95	5673	6807	6216	8.15899581589958	0	0	0	0.209205020920502	30.7531380753138	0	0	0	0.836820083682008	3.55648535564854	0	0.627615062761506	0	0	0.209205020920502	53.765690376569	1.04602510460251	0	0	0	0	0	0.418410041841004	0	0	0	0.418410041841004
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	100	"AWI"	100	5948	7219	6567	7.43362831858407	0	0	0	0.176991150442478	36.1061946902655	0	0	0	0.176991150442478	2.12389380530973	0	0.353982300884956	0	0	0	51.1504424778761	1.76991150442478	0	0	0	0	0	0.176991150442478	0	0	0	0.530973451327434
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	105	"AWI"	105	6309	7509	6928	8.92857142857143	0.324675324675325	0	0	0.162337662337662	36.8506493506493	0	0	0	0.487012987012987	1.62337662337662	0	0	0	0	0	48.0519480519481	2.11038961038961	0	0	0.487012987012987	0	0	0.487012987012987	0	0	0.162337662337662	0.324675324675325
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	110	"AWI"	110	6663	7814	7275	4.71014492753623	0	0	0.181159420289855	0	32.9710144927536	0	0	0	0.36231884057971	1.26811594202899	0	0.543478260869565	0	0	0.181159420289855	57.4275362318841	1.6304347826087	0	0	0	0	0	0.543478260869565	0	0	0	0.181159420289855
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	115	"AWI"	115	7170	8086	7621	7.06713780918728	0.176678445229682	0	0.176678445229682	0.176678445229682	34.452296819788	0	0	0	0.353356890459364	3.18021201413428	0	0.530035335689046	0	0	0.353356890459364	50.530035335689	2.47349823321555	0	0	0	0	0	0.176678445229682	0.176678445229682	0	0	0.176678445229682
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	120	"AWI"	120	7521	8482	7959	5.47169811320755	0	0	0	0.188679245283019	30.9433962264151	0	0	0	0.377358490566038	1.88679245283019	0	0.188679245283019	0	0	0.188679245283019	57.1698113207547	2.83018867924528	0	0	0	0	0	0.188679245283019	0	0	0	0.566037735849057
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	125	"AWI"	125	7802	8891	8305	3.45423143350604	0	0	0.345423143350604	0	37.13298791019	0	0	0	0.518134715025907	2.07253886010363	0	0.690846286701209	0	0	0.518134715025907	51.8134715025907	2.59067357512953	0	0	0	0	0	0.172711571675302	0.345423143350604	0	0.172711571675302	0.172711571675302
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	130	"AWI"	130	8074	9290	8652	2.0253164556962	0	0	0	0.253164556962025	31.8987341772152	0	0	0	0.506329113924051	2.0253164556962	0	1.77215189873418	0	0	0.253164556962025	56.4556962025316	4.55696202531646	0	0	0	0	0	0.253164556962025	0	0	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	135	"AWI"	135	8426	9604	9001	2.52100840336134	0.210084033613445	0	0.630252100840336	0.420168067226891	37.3949579831933	0	0.210084033613445	0	0.420168067226891	2.10084033613445	0	1.05042016806723	0	0	0	48.109243697479	5.04201680672269	0	0	1.26050420168067	0	0.210084033613445	0.420168067226891	0	0	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	140	"AWI"	140	8736	9937	9346	4.18848167539267	0	0	0.261780104712042	0	45.0261780104712	0	0	0	0.785340314136126	2.35602094240838	0	0.523560209424084	0	0	0.261780104712042	39.5287958115183	5.75916230366492	0	0	0	0	0.523560209424084	0.523560209424084	0.261780104712042	0	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	145	"AWI"	145	9194	10192	9672	2.6369168356998	0.202839756592292	0	0.811359026369168	0.608519269776876	57.606490872211	0	0	0	0.405679513184584	2.23123732251521	0	0.811359026369168	0	0	0	27.3833671399594	3.24543610547667	0	0	1.21703853955375	0	0	1.21703853955375	1.01419878296146	0	0	0.608519269776876
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	150	"AWI"	150	9521	10587	10021	1.44092219020173	0.288184438040346	0	0.576368876080692	0	64.8414985590778	0	0	0	0.576368876080692	5.47550432276657	0	1.72910662824208	0	0	0	15.2737752161383	6.62824207492795	0	0	0	0	0.864553314121038	0.288184438040346	0.576368876080692	0.288184438040346	0.288184438040346	0.864553314121038
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	155	"AWI"	155	9784	10999	10354	1.0752688172043	0	0.21505376344086	0.43010752688172	0	73.1182795698925	0.21505376344086	0	0	0.43010752688172	3.01075268817204	0.21505376344086	1.0752688172043	0	0	0	11.1827956989247	6.66666666666667	0	0	0	0	0.21505376344086	1.93548387096774	0	0	0	0.21505376344086
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	160	"AWI"	160	10045	11422	10689	0	0	0	0.769230769230769	0	73.5897435897436	0	0	0	0	5.12820512820513	0	2.30769230769231	0	0	0	8.2051282051282	6.66666666666667	0	0	0	0	1.02564102564103	1.53846153846154	0.512820512820513	0.256410256410256	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	165	"AWI"	165	10343	11784	11019	0	0.277777777777778	0	1.38888888888889	0	73.8888888888889	0	0	0	0	4.44444444444444	0	5.55555555555556	0	0	0.277777777777778	5	3.61111111111111	0	0	0	0	2.22222222222222	2.77777777777778	0	0.277777777777778	0	0.277777777777778
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	170	"AWI"	170	10625	12145	11354	0	0.664451827242525	0	0.996677740863787	0	41.8604651162791	0	0	0	0.332225913621262	2.6578073089701	0	39.5348837209302	0	0	0	2.32558139534884	6.64451827242525	0	0	0	0	0.332225913621262	4.65116279069767	0	0	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	175	"AWI"	175	10996	12438	11691	0	0	0	3.72340425531915	0	39.3617021276596	0	0	0	0	5.31914893617021	0	22.3404255319149	0	0	0.531914893617021	2.65957446808511	7.97872340425532	0	0.531914893617021	0	0.531914893617021	12.2340425531915	4.78723404255319	0	0	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	180	"AWI"	180	11280	12829	12016	0	1.58730158730159	0	3.17460317460317	0	30.1587301587302	0	1.58730158730159	0	0	9.52380952380952	0	1.58730158730159	0	0	0	0.793650793650794	17.4603174603175	0	0	0	0	23.8095238095238	9.52380952380952	0.793650793650794	0	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	185	"AWI"	185	11512	13277	12330	0	7.42857142857143	0	25.1428571428571	0.571428571428571	19.4285714285714	0	0	0.571428571428571	0	5.14285714285714	0	0	0	0	0	0	4.57142857142857	0	0	0	0	13.7142857142857	17.7142857142857	4.57142857142857	1.14285714285714	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	190	"AWI"	190	11724	13736	12646	0	6.46551724137931	0	71.1206896551724	0.431034482758621	6.03448275862069	0	2.1551724137931	0	0	0.862068965517241	0	0	0	0	0	1.29310344827586	2.58620689655172	0	0	0	0.431034482758621	0.862068965517241	5.60344827586207	0.862068965517241	1.29310344827586	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	195	"AWI"	195	11981	14125	12971	0	9.17874396135266	0	62.8019323671498	0.483091787439614	6.28019323671498	0	3.38164251207729	0	0	0.966183574879227	0	0	0.483091787439614	0	0	3.38164251207729	2.89855072463768	0	0	0	0.483091787439614	0	6.76328502415459	2.41545893719807	0.483091787439614	0	0
310	317	"Bruvatnet [Rovvejávri]"	70.18035	28.403788	200	"AWI"	200	12214	14546	13280	0.72463768115942	12.3188405797101	0	38.4057971014493	0	15.2173913043478	0	2.17391304347826	0	0	4.34782608695652	0	0	0	0	0.72463768115942	3.6231884057971	2.89855072463768	0	0	0	0.72463768115942	4.34782608695652	12.3188405797101	2.17391304347826	0	0	0
