"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26211	45701	"Kinnshaugen"	61.108412	10.358996	1038	"AWI"	1038	10098	11741	10870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.4615384615385	0	17.9487179487179	0	0	0	0	0	0	2.56410256410256	0	17.9487179487179	0	0	2.56410256410256	0	0	0	0	0	0	0	5.12820512820513	0	0	2.56410256410256	0	0	0	0	0	0	0	7.69230769230769	0	0	2.56410256410256	0	2.56410256410256
26211	45701	"Kinnshaugen"	61.108412	10.358996	1042	"AWI"	1042	10368	12126	11380	0	0	0	0	0	3.03030303030303	0	0	0	0	0	0	0	0	0	0	28.7878787878788	12.1212121212121	1.51515151515152	0	0	0	0	0	0	12.1212121212121	0	9.09090909090909	0	0	0	0	0	0	0	0	0	0	19.6969696969697	0	0	4.54545454545455	0	0	0	0	0	0	0	9.09090909090909	0	0	0	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1044	"AWI"	1044	10638	12303	11587	0	0	1.53846153846154	0	0	6.15384615384615	0	0	0	0	0	0	0	0	0	0	24.6153846153846	16.9230769230769	12.3076923076923	0	0	0	1.53846153846154	0	0	6.15384615384615	0	9.23076923076923	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	0	0	0	0	0	0	0	0	0	12.3076923076923	0	0	1.53846153846154	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1046	"AWI"	1046	11034	12407	11781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	36.3636363636364	0	0	0	0	0	0	1.81818181818182	0	18.1818181818182	0	0	0	0	0	0	0	0	0	0	1.81818181818182	0	0	0	0	0	1.81818181818182	0	0	0	0	0	0	0	0	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1048	"AWI"	1048	11279	12579	11983	0	0	0.263852242744063	0	0	0	0	0	76.2532981530343	0	0	0.527704485488127	0	0	0	0	4.22163588390501	2.37467018469657	6.59630606860158	0	0	0	0	0	0	1.58311345646438	0	6.06860158311346	0	0	0.527704485488127	0	0	0	0	0	0	0	0.79155672823219	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79155672823219	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1050	"AWI"	1050	11419	12911	12171	0	0	0	0	0	2.01342281879195	0	0	0	0	0	0	0	0	0	0	12.0805369127517	0	64.4295302013423	0	0	0	0	0	0	2.68456375838926	0	16.1073825503356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01342281879195	0.671140939597315	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1052	"AWI"	1052	11513	13404	12350	0	0	0.552486187845304	0	0	0.552486187845304	0	0	41.4364640883978	0	0	0	0	0	0	0	6.353591160221	2.76243093922652	38.9502762430939	0	0	0	0	0	0	3.31491712707182	0	5.52486187845304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.552486187845304	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1054	"AWI"	1054	11614	13772	12512	0	0	0	0	0	0.384615384615385	0	0	51.9230769230769	0	0	0	0	0	0	0	8.84615384615385	2.69230769230769	23.4615384615385	0	0	0	0	0	0	5.76923076923077	0	5.76923076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384615384615385	0	0	0.384615384615385	0	0	0	0	0	0	0	0.384615384615385	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1058	"AWI"	1058	11806	14280	12823	0	0.359712230215827	0	0	0	1.07913669064748	0	0	57.9136690647482	0	0	0	0	0	0	0	14.3884892086331	2.51798561151079	7.55395683453237	0	0	0	0	0	0	6.47482014388489	0	8.27338129496403	0	0	0	0	0	0	0	0	0	0	0	0	0	0.719424460431655	0	0	0	0	0	0	0	0	0	0	0.719424460431655	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1060	"AWI"	1060	11877	14643	12960	0	0	0.492610837438424	0	0	1.47783251231527	0	0	69.9507389162562	0	0	0	0	0	0	0	5.91133004926108	1.97044334975369	10.8374384236453	0	0	0	0	0	0	5.91133004926108	0	0.985221674876847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46305418719212	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1062	"AWI"	1062	11934	15056	13094	0	0	0	0	0	1.3215859030837	0	0	74.4493392070485	0	0	0	0	0	0	0	3.9647577092511	3.52422907488987	8.81057268722467	0	0	0	0	0	0	3.9647577092511	0	0.881057268722467	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440528634361234	0	0	0	0	0	0	0	0	0.881057268722467	0	1.76211453744493	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1066	"AWI"	1066	12111	15598	13398	0	0	1.49253731343284	0	0	1.49253731343284	0	0	69.4029850746269	0	0	0	0	0	0	0	5.97014925373134	1.86567164179104	4.1044776119403	0	0	0	0	0	0	7.08955223880597	0	1.86567164179104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22388059701492	0	0	0	0	0	1.49253731343284	0	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1070	"AWI"	1070	12258	16088	13714	0	0	0	0	0	0.769230769230769	0	0	80	0	0	0	0	0	0	0	1.15384615384615	1.92307692307692	3.46153846153846	0	0	0	0	0	0	3.84615384615385	0	4.23076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07692307692308	0	0	0	0	0	1.15384615384615	0.384615384615385	0
26211	45701	"Kinnshaugen"	61.108412	10.358996	1073.5	"AWI"	1073.5	12375	16639.5	13972.5	0	0	0.966183574879227	0	0	1.44927536231884	0	0	51.6908212560386	0	0	0	0	0	0	0	25.6038647342995	1.93236714975845	5.79710144927536	0	0	0	0	0	0	1.44927536231884	0	8.21256038647343	0	0	0	0	0	0	0	0.483091787439614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483091787439614	0	1.44927536231884	0.483091787439614	0
