"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14534	22775	"Merzdorf"	51.4	13.53333	167	"AWI"	167	10906	11792	11338	0	0	1	0	0	0	0	1	0	271	0	0	0	0	0	0	3	17	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	380	0	0	0	0	1	0	3	0	0	0	0	0	16	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	171	"AWI"	171	10931	11823	11360	0	0	1	0	0	0	0	3	0	180	0	0	1	0	0	0	1	21	0	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	0	0	0	0	338	0	0	0	0	8	0	3	0	1	0	1	0	18	0	0	0	0	0	1	0
14534	22775	"Merzdorf"	51.4	13.53333	175	"AWI"	175	10958	11854	11381	0	0	0	2	1	0	0	3	0	110	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	1	1	18	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	179	"AWI"	179	10975	11886	11402	0	0	1	0	1	0	0	2	0	112	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	417	0	0	0	0	3	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	183	"AWI"	183	10993	11912	11422	0	0	0	0	0	0	0	4	0	160	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	1	0	0	479	0	0	0	0	0	0	9	0	0	0	0	0	25	0	0	0	0	0	1	0
14534	22775	"Merzdorf"	51.4	13.53333	187	"AWI"	187	11007	11955	11445	0	1	0	0	0	0	0	2	0	118	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	470	0	0	0	0	11	0	1	0	0	0	0	1	15	0	0	0	0	0	2	0
14534	22775	"Merzdorf"	51.4	13.53333	191	"AWI"	191	11022	11995	11465	0	0	1	0	0	0	0	2	0	104	0	0	0	0	0	0	2	29	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	477	0	0	0	0	5	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	195	"AWI"	195	11037	12042	11485	0	0	0	0	1	0	0	2	0	116	0	0	0	0	0	2	0	28	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	480	0	0	0	0	5	0	1	0	0	0	0	1	6	0	0	0	1	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	199	"AWI"	199	11054	12073	11505	0	0	0	0	0	0	0	5	0	101	0	0	0	0	0	0	2	25	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	468	0	0	0	0	3	0	2	0	0	0	1	1	3	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	203	"AWI"	203	11081	12097	11527	0	0	0	0	0	0	0	2	0	146	0	0	0	0	0	1	4	54	0	0	0	0	0	0	0	0	0	0	1	3	5	0	0	0	0	0	0	0	0	974	0	0	0	0	1	0	4	0	0	0	0	0	8	0	0	0	1	0	5	0
14534	22775	"Merzdorf"	51.4	13.53333	207	"AWI"	207	11103	12117	11549	0	0	0	1	0	0	0	0	0	96	2	0	0	0	0	2	1	24	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	1	0
14534	22775	"Merzdorf"	51.4	13.53333	211	"AWI"	211	11119	12138	11572	0	0	1	0	0	0	0	2	0	93	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	554	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	1	0
14534	22775	"Merzdorf"	51.4	13.53333	215	"AWI"	215	11135	12162	11592	0	0	1	0	1	0	0	1	0	36	1	0	0	0	0	1	2	26	0	0	0	0	0	0	0	2	0	0	1	5	1	0	0	0	0	0	0	0	1	728	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	223	"AWI"	223	11165	12229	11633	0	0	1	1	1	0	0	6	0	104	0	0	0	0	0	1	1	18	0	0	0	0	1	1	0	1	0	0	0	2	5	0	0	0	0	0	1	0	0	457	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	227	"AWI"	227	11187	12260	11655	0	0	1	0	0	0	0	1	0	65	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	473	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
14534	22775	"Merzdorf"	51.4	13.53333	231	"AWI"	231	11218	12289	11676	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0
14534	22775	"Merzdorf"	51.4	13.53333	233	"AWI"	233	11229	12298	11688	0	1	0	0	1	0	0	4	0	125	0	0	0	0	0	0	3	12	0	0	0	0	0	0	1	0	0	0	0	1	11	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0	6	0	0	0	0	2	4	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	235	"AWI"	235	11238	12315	11701	0	0	0	0	0	0	0	5	0	162	0	0	1	0	0	0	1	15	0	1	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	383	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	239	"AWI"	239	11261	12341	11721	0	0	0	1	1	0	0	6	0	135	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	243	"AWI"	243	11287	12371	11743	0	0	0	0	0	0	0	2	0	135	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	247	"AWI"	247	11302	12401	11766	0	0	0	0	0	0	0	2	0	154	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	416	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1
14534	22775	"Merzdorf"	51.4	13.53333	251	"AWI"	251	11314	12440	11786	0	0	0	0	0	0	0	3	0	119	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	492	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	255	"AWI"	255	11335	12466	11810	0	0	0	1	0	0	0	4	0	122	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	498	0	0	0	0	0	0	1	0	0	0	0	2	5	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	259	"AWI"	259	11362	12493	11836	0	1	0	0	0	0	0	8	0	221	0	0	0	0	0	0	2	19	1	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	1	948	0	0	0	0	1	0	7	0	0	0	0	0	8	0	0	0	1	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	263	"AWI"	263	11383	12528	11864	0	0	1	0	0	0	0	11	0	113	1	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	1	0	4	6	0	0	0	0	0	0	0	1	486	0	0	0	0	0	0	2	0	0	0	1	0	8	0	0	0	0	0	1	0
14534	22775	"Merzdorf"	51.4	13.53333	265	"AWI"	265	11391	12550	11879	0	0	2	0	0	0	0	8	0	122	0	0	0	0	0	2	1	27	0	0	0	0	0	0	0	0	0	0	1	6	6	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	9	0	0	0	0	0	10	0	0	0	0	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	267	"AWI"	267	11401	12567	11891	0	0	1	1	0	0	0	4	0	94	0	0	0	0	0	1	3	60	0	0	8	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	1	0	514	0	0	0	0	1	0	2	0	0	0	0	0	7	0	0	0	0	0	1	0
14534	22775	"Merzdorf"	51.4	13.53333	269	"AWI"	269	11413	12588	11904	0	0	1	0	0	0	0	5	0	73	0	0	0	0	0	2	3	27	0	0	5	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	1	474	0	0	0	0	0	0	6	0	0	0	1	1	4	0	2	0	0	0	2	0
14534	22775	"Merzdorf"	51.4	13.53333	271	"AWI"	271	11425	12607	11916	0	0	10	4	4	0	0	5	0	133	0	0	0	0	0	3	2	113	0	0	0	0	1	1	0	0	0	0	0	9	25	0	0	1	0	0	0	0	0	463	0	0	0	0	3	0	0	0	1	0	1	1	12	0	0	0	0	0	3	0
14534	22775	"Merzdorf"	51.4	13.53333	273	"AWI"	273	11434	12624	11929	0	0	6	1	1	0	1	6	0	133	0	0	0	0	0	1	2	77	0	0	10	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	456	0	0	0	0	0	0	3	0	0	0	0	2	9	0	0	0	1	0	0	0
14534	22775	"Merzdorf"	51.4	13.53333	275	"AWI"	275	11442	12647	11943	0	2	0	1	0	0	0	5	0	106	0	0	0	0	0	2	1	37	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	2	511	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0
14534	22775	"Merzdorf"	51.4	13.53333	277	"AWI"	277	11452	12665	11956	0	0	2	1	0	0	1	3	0	91	0	0	0	0	0	0	2	38	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	484	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0	1	0	2	0
