"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Anacardiaceae"	"Apiaceae"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caprifoliaceae"	"Castanea"	"Corylus"	"Ericales"	"Fagus"	"Geraniaceae"	"Ilex"	"Liliaceae"	"Nyssaceae"	"Ostrya.Carpinus"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Tilia"	"Ulmus"
2970	3870	"Alsa"	43.11778	-4.01667	130	"AWI"	130	2792	3148	2973	3.93258426966292	30.8988764044944	3.93258426966292	0	0.561797752808989	1.12359550561798	0	19.6629213483146	0	0	0	7.30337078651685	3.37078651685393	0.561797752808989	0	0	0	0	0	7.30337078651685	8.42696629213483	0	5.61797752808989	0	1.68539325842697	0	0	5.61797752808989
2970	3870	"Alsa"	43.11778	-4.01667	140	"AWI"	140	2884	3451	3113	3.03030303030303	21.8181818181818	8.48484848484849	0	0	0.606060606060606	0	20	0	0	0	12.7272727272727	2.42424242424242	0.606060606060606	0	0	0	0	0	13.3333333333333	3.03030303030303	0	10.3030303030303	0	1.81818181818182	0	0	1.81818181818182
2970	3870	"Alsa"	43.11778	-4.01667	150	"AWI"	150	2980	3678	3260	4.73372781065089	18.9349112426036	3.55029585798817	0.591715976331361	0	0	0	23.6686390532544	0	0	0	13.6094674556213	2.9585798816568	1.18343195266272	0	0	0	0	0	11.8343195266272	2.9585798816568	0	9.46745562130178	0.591715976331361	4.14201183431953	0	0	1.77514792899408
2970	3870	"Alsa"	43.11778	-4.01667	160	"AWI"	160	3090	3858	3418	10.5590062111801	13.6645962732919	1.24223602484472	0	0	4.34782608695652	0	24.8447204968944	0	0	0	13.0434782608696	3.1055900621118	1.86335403726708	0	0	0	0	0	9.3167701863354	3.1055900621118	0	13.0434782608696	0	0	0	0	1.86335403726708
2970	3870	"Alsa"	43.11778	-4.01667	170	"AWI"	170	3197	4017	3575	11.8055555555556	10.4166666666667	0	1.38888888888889	0	0	0	31.25	0	0	0	10.4166666666667	4.16666666666667	1.38888888888889	0	0	0	0	0	13.8888888888889	6.94444444444444	0	3.47222222222222	0	0	0	0	4.86111111111111
2970	3870	"Alsa"	43.11778	-4.01667	180	"AWI"	180	3320	4185	3722	17.816091954023	9.19540229885057	0	1.14942528735632	0	0	0.574712643678161	25.8620689655172	0	0	0	13.2183908045977	0.574712643678161	0	0	0	0	0	1.14942528735632	14.367816091954	6.89655172413793	0	4.59770114942529	0	0	0	0	4.59770114942529
2970	3870	"Alsa"	43.11778	-4.01667	190	"AWI"	190	3453	4337	3877	17.4216027874564	7.66550522648084	0	2.09059233449477	0	0	1.04529616724739	5.57491289198606	0	0	0	9.05923344947735	0.696864111498258	0	0	0	0	0	1.39372822299652	14.6341463414634	4.18118466898955	0	31.3588850174216	0	0	0	0	4.8780487804878
2970	3870	"Alsa"	43.11778	-4.01667	200	"AWI"	200	3584	4496	4033	2.30769230769231	5.38461538461539	1.53846153846154	2.30769230769231	0	0	0.769230769230769	30.7692307692308	0	0	0	6.15384615384615	3.84615384615385	3.84615384615385	0	0	0	0	0	31.5384615384615	2.30769230769231	0	6.15384615384615	0	0.769230769230769	0	0	2.30769230769231
2970	3870	"Alsa"	43.11778	-4.01667	210	"AWI"	210	3726	4637	4187	1.32450331125828	3.97350993377483	31.1258278145695	0	0	0	3.3112582781457	10.5960264900662	0	0	0	0.662251655629139	15.2317880794702	13.9072847682119	0	0	0	0	0	7.28476821192053	3.3112582781457	0	5.96026490066225	0	0.662251655629139	0	0.662251655629139	1.98675496688742
2970	3870	"Alsa"	43.11778	-4.01667	220	"AWI"	220	3890	4774	4349	0	0	0	0.675675675675676	0	0.675675675675676	4.72972972972973	27.027027027027	0.675675675675676	0	0	6.75675675675676	3.37837837837838	0	0.675675675675676	0	0	0	0.675675675675676	43.9189189189189	0	0	6.75675675675676	0	1.35135135135135	0	0	2.7027027027027
2970	3870	"Alsa"	43.11778	-4.01667	230	"AWI"	230	4077	4911	4495	8.69565217391304	0	0.869565217391304	4.34782608695652	0	5.21739130434783	2.60869565217391	26.0869565217391	0.869565217391304	0	0	22.6086956521739	1.73913043478261	0	0.869565217391304	0	0	0	1.73913043478261	17.3913043478261	0	0	4.34782608695652	0	2.60869565217391	0	0	0
2970	3870	"Alsa"	43.11778	-4.01667	240	"AWI"	240	4243	5041	4651	11.0091743119266	0	0	4.12844036697248	0	2.75229357798165	5.5045871559633	18.348623853211	0	0	0	13.7614678899083	3.6697247706422	0	2.75229357798165	0	0	0.458715596330275	0	27.5229357798165	0	0	10.0917431192661	0	0	0	0	0
2970	3870	"Alsa"	43.11778	-4.01667	250	"AWI"	250	4443	5163	4798	2.94117647058824	0	1.17647058823529	0.588235294117647	0	0	7.05882352941176	35.2941176470588	0.588235294117647	0.588235294117647	0	6.47058823529412	1.76470588235294	0	1.76470588235294	0	0	0	0	30	0	0	0	0	11.7647058823529	0	0	0
2970	3870	"Alsa"	43.11778	-4.01667	260	"AWI"	260	4662	5265	4932	8.2089552238806	0	1.49253731343284	0	0	0	2.23880597014925	18.6567164179104	4.47761194029851	0.746268656716418	0	17.910447761194	0.746268656716418	0	0.746268656716418	0	0	0	0	44.7761194029851	0	0	0	0	0	0	0	0
