"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Betula"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juglans"	"Ostrya.Carpinus"	"Pinus"	"Poaceae"	"Quercus"	"Tilia"	"Ulmus"
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	110	"AWI"	110	1408	2740	2067	6.93069306930693	7.92079207920792	7.92079207920792	5.94059405940594	18.3168316831683	8.91089108910891	0	0	0.99009900990099	0	21.2871287128713	2.97029702970297	16.3366336633663	0.495049504950495	1.98019801980198
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	120	"AWI"	120	1584	2938	2255	8.25688073394496	7.3394495412844	12.3853211009174	7.3394495412844	16.5137614678899	7.3394495412844	0	0	0.458715596330275	0	22.0183486238532	0.917431192660551	14.6788990825688	0.917431192660551	1.8348623853211
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	130	"AWI"	130	1777	3113	2437	6.86274509803922	4.90196078431373	10.2941176470588	7.35294117647059	20.5882352941176	4.90196078431373	0	0	0	0.980392156862745	23.5294117647059	1.96078431372549	15.1960784313725	1.47058823529412	1.96078431372549
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	140	"AWI"	140	1970	3283	2621	5.85106382978723	3.72340425531915	7.97872340425532	4.78723404255319	25.531914893617	3.72340425531915	0	0	0	0.531914893617021	27.1276595744681	1.59574468085106	15.9574468085106	1.59574468085106	1.59574468085106
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	150	"AWI"	150	2179	3452	2805	4.86486486486486	2.7027027027027	7.02702702702703	2.7027027027027	27.027027027027	1.62162162162162	0	2.7027027027027	0	1.62162162162162	27.027027027027	2.7027027027027	16.7567567567568	1.62162162162162	1.62162162162162
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	160	"AWI"	160	2402	3632	2983	3.82513661202186	3.82513661202186	7.65027322404372	0	14.7540983606557	0.546448087431694	0	0	0	1.63934426229508	44.8087431693989	3.82513661202186	14.7540983606557	1.63934426229508	2.73224043715847
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	170	"AWI"	170	2640	3805	3164	2.67379679144385	2.67379679144385	8.02139037433155	0	8.02139037433155	0.53475935828877	0	0	0	1.60427807486631	56.1497326203209	2.67379679144385	13.903743315508	1.06951871657754	2.67379679144385
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	180	"AWI"	180	2821	4083	3393	5.06912442396313	4.14746543778802	10.1382488479263	0	6.91244239631336	0.921658986175115	0.921658986175115	0	0	1.84331797235023	49.7695852534562	1.84331797235023	15.668202764977	0.921658986175115	1.84331797235023
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	190	"AWI"	190	3003	4378	3609	5.64971751412429	5.64971751412429	15.2542372881356	0.564971751412429	6.21468926553672	0.564971751412429	0.564971751412429	0	0	1.69491525423729	45.7627118644068	0	16.9491525423729	0.564971751412429	0.564971751412429
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	200	"AWI"	200	3181	4621	3839	3.68663594470046	6.91244239631336	16.1290322580645	1.84331797235023	5.99078341013825	0	0.921658986175115	1.84331797235023	0	1.84331797235023	44.7004608294931	0	15.2073732718894	0	0.921658986175115
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	210	"AWI"	210	3367	4853	4067	0.836820083682008	8.78661087866109	15.8995815899582	3.76569037656904	5.43933054393306	0	0.836820083682008	0	0	1.67364016736402	47.6987447698745	1.67364016736402	12.5523012552301	0	0.836820083682008
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	220	"AWI"	220	3561	5111	4299	2.69058295964126	14.7982062780269	11.6591928251121	2.69058295964126	4.93273542600897	0	0.896860986547085	0	0	0	40.8071748878924	0.896860986547085	19.7309417040359	0	0.896860986547085
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	230	"AWI"	230	3771	5340	4529	2.63157894736842	12.719298245614	17.9824561403509	1.75438596491228	3.94736842105263	0	0.87719298245614	0	0	0	40.3508771929825	0.87719298245614	17.9824561403509	0	0.87719298245614
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	240	"AWI"	240	3973	5556	4758	2.75229357798165	9.63302752293578	24.7706422018349	1.8348623853211	2.75229357798165	0	0.917431192660551	0	0	0	39.9082568807339	0.917431192660551	15.5963302752294	0	0.917431192660551
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	250	"AWI"	250	4183	5770	4986	2.80373831775701	7.00934579439252	12.1495327102804	0.934579439252336	1.86915887850467	0	0.934579439252336	1.86915887850467	0	0	60.7476635514019	1.86915887850467	8.8785046728972	0	0.934579439252336
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	260	"AWI"	260	4394	5972	5218	2.01005025125628	14.070351758794	24.1206030150754	2.01005025125628	1.50753768844221	0	1.00502512562814	0	0	0	36.1809045226131	1.00502512562814	17.0854271356784	0	1.00502512562814
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	270	"AWI"	270	4642	6178	5452	3.88888888888889	9.44444444444444	10.5555555555556	3.88888888888889	0.555555555555556	0	0.555555555555556	0	0	0	57.2222222222222	1.66666666666667	11.6666666666667	0	0.555555555555556
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	280	"AWI"	280	4892	6363	5681	1.76211453744493	10.1321585903084	25.5506607929515	0.881057268722467	0.440528634361234	0	1.3215859030837	5.72687224669604	0	0	28.6343612334802	2.6431718061674	21.1453744493392	0	1.76211453744493
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	290	"AWI"	290	5123	6552	5909	0.520833333333333	10.9375	15.1041666666667	1.5625	0	0	1.5625	0	0	1.5625	52.6041666666667	1.5625	13.0208333333333	0	1.5625
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	300	"AWI"	300	5406	6730	6141	0.956937799043062	15.7894736842105	14.8325358851675	3.82775119617225	0	0	1.43540669856459	1.91387559808612	0	0.956937799043062	39.7129186602871	2.87081339712919	15.7894736842105	0.956937799043062	0.956937799043062
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	310	"AWI"	310	5673	6909	6367	2.77777777777778	12.7777777777778	16.6666666666667	0.555555555555556	0	0	0.555555555555556	0	0	0.555555555555556	39.4444444444444	5.55555555555556	20.5555555555556	0.555555555555556	0
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	320	"AWI"	320	5964	7061	6589	1.69491525423729	9.6045197740113	19.2090395480226	0.564971751412429	0	0	0	0	0	0.564971751412429	34.4632768361582	13.5593220338983	18.6440677966102	1.69491525423729	0
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	330	"AWI"	330	6335	7216	6803	0	7.29166666666667	21.875	3.64583333333333	0	0	0	0	0	1.5625	30.2083333333333	19.7916666666667	15.625	0	0
3073	4005	"Cueto de la Avellanosa"	43.11667	-4.36417	340	"AWI"	340	6461	7542	6975	1.81818181818182	5	40	5.90909090909091	0	0	0	1.81818181818182	0	0.909090909090909	35	5.90909090909091	3.63636363636364	0	0
