"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
9690	14274	"Brackloon Lough"	53.76021	-9.56165	958	"AWI"	958	5977	7989	6758	15.9914712153518	0	0.213219616204691	0	0	0	11.727078891258	0	0	0	34.1151385927505	2.55863539445629	0	0	0	0.426439232409382	0	0.426439232409382	1.70575692963753	0	0	0	0	0	0	0	2.13219616204691	0	0	0	0	18.5501066098081	0	0	0	0	6.39658848614073	0	0	0.213219616204691	0	5.54371002132196	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	974	"AWI"	974	6143	8393	7096	22.9665071770335	0	0	0.956937799043062	0	0	6.69856459330144	0	0	0	31.3397129186603	0.717703349282297	0	0	0	0.239234449760766	0	0	0.956937799043062	0	0	0	0	0	0	0	2.87081339712919	0	0	0	0	23.6842105263158	0	0	0	0	2.39234449760766	0	0	0	0	7.17703349282297	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	990	"AWI"	990	6407	8766	7429	21.0762331838565	0	0	0.224215246636771	0	0	5.15695067264574	0	0	0	46.6367713004484	1.5695067264574	0	0	0	0	0	0	0.224215246636771	0	0	0	0	0	0	0	3.36322869955157	0	0	0	0	13.6771300448431	0	0	0	0	1.34529147982063	0	0	0	0	6.72645739910314	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1006	"AWI"	1006	6666	9115	7769	0	0	0	0.218340611353712	0	0	4.58515283842795	0	0	0	72.0524017467249	0	0	0	0	0	0	0	0.218340611353712	0	0	0	0	0	0	0	2.18340611353712	0	0	0	0	8.73362445414847	0	0	0	0	1.31004366812227	0	0	0.655021834061135	0	10.0436681222707	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1022	"AWI"	1022	6957	9465	8114	0	0	0	0	0	0	7.97101449275362	0	0	0	60.1449275362319	0.241545893719807	0	0	0	0	0	0	0.966183574879227	0	0	0	0	0	0	0	7.72946859903382	0	0	0	0	11.3526570048309	0	0	0	0	1.44927536231884	0	0	0	0	10.1449275362319	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1038	"AWI"	1038	7219	9811	8473	0	0	0.413223140495868	0.206611570247934	0	0	10.5371900826446	0	0	0	55.9917355371901	1.65289256198347	0	0	0	0	0	0	1.65289256198347	0	0	0	0	0	0	0	3.92561983471074	0	0	0	0	11.5702479338843	0	0	0	0	3.71900826446281	0	0	0.206611570247934	0	10.1239669421488	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1070	"AWI"	1070	7828	10400	9127	0	0	0.214592274678112	0.429184549356223	0	0	5.36480686695279	0	0	0	50.2145922746781	0.643776824034335	0	0	0	0	0	0	1.50214592274678	0	0	0	0	0	0	0	6.22317596566524	0	0	0	0	18.4549356223176	0	0	0	0	0.429184549356223	0	0	0	0	16.5236051502146	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1086	"AWI"	1086	8114	10712	9457	0	0	0	0.222222222222222	0	0	4.66666666666667	0	0	0	70.4444444444444	1.33333333333333	0	0	0	0	0	0	0.888888888888889	0	0	0	0	0	0	0	2.66666666666667	0	0	0	0	8	0	0	0	0	2.22222222222222	0	0	0	0	9.55555555555556	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1102	"AWI"	1102	8427	11027	9800	0	0	0	0	0	0	2.87610619469027	0	0	0	79.4247787610619	0.221238938053097	0	0	0	0	0	0	0.663716814159292	0	0	0	0	0	0	0	1.10619469026549	0	0	0	0	4.42477876106195	0	0	0	0	2.43362831858407	0	0	0.221238938053097	0	8.6283185840708	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1118	"AWI"	1118	8781	11281	10136	0	0.233100233100233	0.233100233100233	0.466200466200466	0	0	10.955710955711	0	0	0	63.6363636363636	0.932400932400932	0	0	0	0	0	0	0.233100233100233	0	0	0	0	0	0	0	3.4965034965035	0	0	0	0	1.63170163170163	0	0	0	0	3.26340326340326	0	0	0.466200466200466	0	14.4522144522145	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1134	"AWI"	1134	9120	11510	10484	0	0	0	0.224215246636771	0	0	9.19282511210762	0	0	0	80.2690582959641	1.34529147982063	0	0	0	0	0	0	0.224215246636771	0	0	0	0	0	0	0	3.81165919282511	0	0	0	0.224215246636771	0.448430493273543	0	0	0	0	2.46636771300448	0	0	0	0	1.79372197309417	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1146	"AWI"	1146	9398	11709	10741	0	0	0	0	0	0	10.3703703703704	0	0	0	77.037037037037	0.987654320987654	0	0	0	0	0	0	0.987654320987654	0	0	0	0	0	0	0	1.97530864197531	0	0	0	0.987654320987654	0.493827160493827	0	0	0	0	3.7037037037037	0	0	0.246913580246914	0	3.20987654320988	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1162	"AWI"	1162	9745	11983	11095	0	0	0	0	0	0	16.144578313253	0	0	0	78.5542168674699	0.481927710843374	0	0	0	0	0	0	0.240963855421687	0	0	0	0	0	0	0	0.481927710843374	0	0	0	0.240963855421687	0	0	0	0	0	2.40963855421687	0	0	0	0	0.963855421686747	0	0.481927710843374
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1178	"AWI"	1178	10270	12169	11434	0	0	0	0	0	0	5.18867924528302	0	0	0	89.622641509434	0	0	0	0	0	0	0	0.943396226415094	0	0	0	0	0	0	0	0.943396226415094	0	0	0	0.235849056603774	0.707547169811321	0	0	0	0	2.35849056603774	0	0	0	0	0	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1192	"AWI"	1192	10724	12322	11729	0	0	0	0	0	0	5.12820512820513	0	0	0	88.3449883449883	0.466200466200466	0	0	0	0	0	0	1.16550116550117	0	0	0	0	0	0	0	1.86480186480186	0	0	0	0	0	0	0	0	0	2.7972027972028	0	0	0	0	0.233100233100233	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1208	"AWI"	1208	11236	12509	12054	0	0	0	0	0	0	6.6193853427896	0	0	0	89.1252955082742	0	0	0	0	0	0	0	1.18203309692671	0	0	0	0	0	0	0	0.236406619385343	0	0	0	0	0.236406619385343	0	0	0	0	2.36406619385343	0	0	0	0	0.236406619385343	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1224	"AWI"	1224	11774	12638	12386	0	0	0	0	0	0	57.5757575757576	0	0	0	1.26262626262626	3.53535353535354	0	0	0	0	0	0	1.01010101010101	0.505050505050505	0	0	0	0	0	0	0.252525252525253	0	0	0	0	0	0	0	0	0	35.8585858585859	0	0	0	0	0	0	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1236	"AWI"	1236	12165	12706	12583	0	0	0	0	0.574712643678161	0	25.8620689655172	0	0	0	0.574712643678161	4.31034482758621	0	0	0	0	0	0	3.73563218390805	35.0574712643678	0	0	0	0	0	0	0.28735632183908	0	0	0	0	0.574712643678161	0	0	0	0	28.735632183908	0	0	0	0	0	0.28735632183908	0
9690	14274	"Brackloon Lough"	53.76021	-9.56165	1244	"AWI"	1244	12279	13053	12699	0	0	0	0	0	0	4.93506493506494	0	0	0	0	1.03896103896104	0	0	0	0	0	0	0.519480519480519	89.0909090909091	0	0	0	0	0	0	0.25974025974026	0	0	0	0	0	0	0	0	0	4.15584415584416	0	0	0	0	0	0	0
