"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Ilex"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"
3413	4421	"Loch Sionascaig"	58.069	-5.2008	237	"AWI"	237	3778	4649	4273	36	0	2	0	0	0	0	0	0	0	0	60	0	0	0	0	0	1	0	0	81	0	0	0	20	0	0	0	0	0	0	0	0	0	1
3413	4421	"Loch Sionascaig"	58.069	-5.2008	240	"AWI"	240	3836	4699	4328	24	0	0	0	0	0	0	0	0	0	0	66	0	0	0	1	0	3	0	0	218	0	0	0	15	0	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	242	"AWI"	242	3912	4711	4359	40	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	2	0	0	162	0	0	0	14	1	0	0	1	0	0	0	0	0	5
3413	4421	"Loch Sionascaig"	58.069	-5.2008	245	"AWI"	245	4008	4740	4409	21	1	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	1	0	0	215	0	0	0	11	0	0	0	0	0	0	0	0	1	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	247	"AWI"	247	4052	4760	4442	28	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	3	0	0	169	0	0	0	15	1	0	0	0	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	250	"AWI"	250	4111	4796	4497	19	0	0	0	0	0	1	0	0	0	0	44	0	0	0	1	0	3	0	0	168	0	0	0	24	1	0	0	1	0	0	0	0	0	1
3413	4421	"Loch Sionascaig"	58.069	-5.2008	252	"AWI"	252	4188	4814	4534	26	1	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	4	0	0	118	0	0	0	11	0	0	0	0	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	255	"AWI"	255	4270	4848	4593	31	0	0	0	0	0	0	0	0	0	0	60	0	0	0	1	0	1	0	0	103	0	0	0	16	0	0	0	0	0	0	0	0	0	1
3413	4421	"Loch Sionascaig"	58.069	-5.2008	257	"AWI"	257	4308	4902	4638	36	0	0	0	0	0	0	0	0	0	0	42	0	0	0	2	1	1	0	0	169	0	0	0	22	0	0	0	1	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	260	"AWI"	260	4352	5016	4702	35	1	1	0	0	0	0	0	0	0	0	44	0	0	0	2	0	2	0	0	177	0	0	0	37	0	7	0	0	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	262	"AWI"	262	4418	5043	4744	35	0	1	0	0	0	0	0	0	0	0	32	0	0	0	3	0	4	0	0	173	0	0	0	13	0	0	0	0	0	0	0	0	0	1
3413	4421	"Loch Sionascaig"	58.069	-5.2008	265	"AWI"	265	4491	5100	4812	43	0	0	0	0	0	0	0	0	0	0	42	0	0	0	1	0	4	0	0	146	0	0	0	25	0	0	0	1	0	0	0	0	0	1
3413	4421	"Loch Sionascaig"	58.069	-5.2008	267	"AWI"	267	4527	5154	4856	34	0	0	0	0	0	0	0	0	0	0	43	0	0	0	1	0	2	0	0	182	0	0	0	20	0	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	270	"AWI"	270	4563	5257	4916	19	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	4	0	0	309	0	0	0	32	0	0	0	1	0	0	1	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	275	"AWI"	275	4753	5333	5023	34	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	1	0	0	259	0	0	0	27	0	0	0	0	0	0	0	0	1	1
3413	4421	"Loch Sionascaig"	58.069	-5.2008	280	"AWI"	280	4868	5445	5136	22	0	0	0	0	0	0	0	0	0	0	22	0	0	0	1	0	3	0	0	257	0	0	0	23	2	0	0	0	0	0	0	0	0	3
3413	4421	"Loch Sionascaig"	58.069	-5.2008	285	"AWI"	285	4949	5613	5262	20	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	6	0	0	325	0	0	1	25	0	0	0	0	0	0	0	0	0	1
3413	4421	"Loch Sionascaig"	58.069	-5.2008	290	"AWI"	290	5003	5914	5371	39	0	1	0	0	0	0	0	0	0	0	17	0	0	0	1	1	7	0	0	173	0	0	0	23	1	0	0	1	0	0	0	0	0	4
3413	4421	"Loch Sionascaig"	58.069	-5.2008	295	"AWI"	295	5107	6019	5503	26	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	2	0	0	310	0	0	0	11	1	0	0	1	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	300	"AWI"	300	5165	6227	5623	23	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	5	0	0	309	0	0	0	16	0	0	0	1	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	305	"AWI"	305	5283	6347	5763	22	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	384	0	0	0	8	0	0	0	0	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	310	"AWI"	310	5351	6509	5893	36	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	5	0	0	296	0	0	0	12	0	0	0	0	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	315	"AWI"	315	5483	6602	6031	19	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	320	0	0	0	31	1	0	0	0	0	0	0	0	0	6
3413	4421	"Loch Sionascaig"	58.069	-5.2008	320	"AWI"	320	5560	6756	6160	16	1	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	2	0	0	273	0	0	0	24	0	0	0	0	0	0	1	0	0	9
3413	4421	"Loch Sionascaig"	58.069	-5.2008	325	"AWI"	325	5742	6833	6289	27	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	3	0	0	252	0	0	0	28	0	0	0	0	0	0	0	0	0	7
3413	4421	"Loch Sionascaig"	58.069	-5.2008	330	"AWI"	330	5847	6962	6424	20	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	2	0	0	261	0	0	0	26	0	0	0	0	0	0	0	0	0	14
3413	4421	"Loch Sionascaig"	58.069	-5.2008	335	"AWI"	335	6024	7031	6559	19	1	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	285	0	0	0	29	0	0	0	0	0	0	0	0	0	8
3413	4421	"Loch Sionascaig"	58.069	-5.2008	340	"AWI"	340	6121	7147	6694	5	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	315	0	0	0	13	0	0	0	1	0	0	0	0	0	8
3413	4421	"Loch Sionascaig"	58.069	-5.2008	342	"AWI"	342	6228	7168	6742	12	0	0	0	0	0	1	0	1	0	0	20	0	0	0	2	0	5	0	0	258	0	0	0	25	0	0	0	0	0	0	0	0	0	4
3413	4421	"Loch Sionascaig"	58.069	-5.2008	345	"AWI"	345	6359	7204	6814	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	212	0	0	0	18	0	6	0	0	0	0	0	0	0	3
3413	4421	"Loch Sionascaig"	58.069	-5.2008	347	"AWI"	347	6422	7239	6864	5	0	1	0	0	0	0	0	0	0	0	30	0	0	0	0	0	2	0	0	262	0	0	0	34	0	0	0	1	0	0	1	0	0	6
3413	4421	"Loch Sionascaig"	58.069	-5.2008	350	"AWI"	350	6475	7309	6941	2	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	6	0	0	341	0	0	0	31	0	0	0	0	0	0	0	0	0	4
3413	4421	"Loch Sionascaig"	58.069	-5.2008	355	"AWI"	355	6661	7384	7045	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	160	0	0	0	27	0	0	0	0	0	0	0	0	1	7
3413	4421	"Loch Sionascaig"	58.069	-5.2008	360	"AWI"	360	6752	7525	7160	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	316	0	0	0	52	0	0	0	0	0	0	0	0	0	3
3413	4421	"Loch Sionascaig"	58.069	-5.2008	365	"AWI"	365	6845	7611	7254	1	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	322	0	0	0	40	0	0	0	0	0	0	0	0	0	5
3413	4421	"Loch Sionascaig"	58.069	-5.2008	370	"AWI"	370	6913	7754	7348	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	7	0	0	166	0	0	0	17	1	0	0	0	0	0	0	0	0	9
3413	4421	"Loch Sionascaig"	58.069	-5.2008	375	"AWI"	375	7022	7828	7443	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	218	0	0	0	17	0	0	0	0	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	380	"AWI"	380	7093	7945	7536	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	118	0	0	0	11	1	0	0	1	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	390	"AWI"	390	7306	8110	7731	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	110	0	0	0	13	0	0	0	0	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	400	"AWI"	400	7573	8274	7917	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	104	0	0	0	7	1	0	0	0	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	410	"AWI"	410	7828	8521	8154	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	104	0	0	0	14	0	0	0	0	0	0	0	0	0	8
3413	4421	"Loch Sionascaig"	58.069	-5.2008	420	"AWI"	420	8030	8831	8419	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	88	0	0	0	10	0	0	0	0	0	0	0	1	0	7
3413	4421	"Loch Sionascaig"	58.069	-5.2008	430	"AWI"	430	8357	9049	8681	1	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	1	0	0	82	0	0	0	16	0	0	0	0	0	0	0	0	0	3
3413	4421	"Loch Sionascaig"	58.069	-5.2008	440	"AWI"	440	8539	9395	8926	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	41	0	0	0	21	0	0	0	1	0	0	0	0	0	6
3413	4421	"Loch Sionascaig"	58.069	-5.2008	450	"AWI"	450	8744	9639	9175	0	0	1	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	1	22	0	0	0	16	1	0	0	0	0	0	0	0	1	11
3413	4421	"Loch Sionascaig"	58.069	-5.2008	455	"AWI"	455	8916	9731	9291	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	1	0	0	42	0	0	0	25	0	0	0	2	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	460	"AWI"	460	9015	9880	9414	0	1	1	0	0	0	0	0	1	0	0	13	0	0	0	0	0	1	0	0	42	0	0	0	16	0	0	0	0	0	0	1	0	0	7
3413	4421	"Loch Sionascaig"	58.069	-5.2008	465	"AWI"	465	9186	9985	9533	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	40	0	0	0	13	4	0	0	1	0	0	1	1	0	7
3413	4421	"Loch Sionascaig"	58.069	-5.2008	470	"AWI"	470	9282	10163	9671	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	44	0	0	0	20	0	0	0	1	0	0	3	0	0	3
3413	4421	"Loch Sionascaig"	58.069	-5.2008	475	"AWI"	475	9419	10291	9818	0	0	0	0	0	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	53	0	0	0	4	0	0	0	0	0	0	0	0	0	10
3413	4421	"Loch Sionascaig"	58.069	-5.2008	480	"AWI"	480	9495	10514	9956	0	0	1	0	0	0	0	0	0	0	0	18	0	0	0	0	0	4	0	0	41	0	0	0	9	0	0	0	1	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	485	"AWI"	485	9654	10623	10104	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	10	0	0	29	0	0	0	5	0	0	0	1	0	0	0	0	0	2
3413	4421	"Loch Sionascaig"	58.069	-5.2008	490	"AWI"	490	9728	10804	10249	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	29	0	0	35	0	0	0	7	0	0	0	0	0	0	0	0	0	1
3413	4421	"Loch Sionascaig"	58.069	-5.2008	495	"AWI"	495	9933	10900	10385	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	95	0	0	46	0	0	0	1	0	0	0	3	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	500	"AWI"	500	10045	11033	10526	0	0	3	0	0	0	0	0	0	0	0	26	0	0	0	0	0	89	0	0	40	0	0	0	3	0	0	0	3	0	0	0	0	0	1
3413	4421	"Loch Sionascaig"	58.069	-5.2008	505	"AWI"	505	10228	11152	10663	0	1	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	25	0	0	38	0	0	0	2	0	0	0	1	0	0	0	1	0	1
3413	4421	"Loch Sionascaig"	58.069	-5.2008	510	"AWI"	510	10300	11395	10796	0	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	111	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	515	"AWI"	515	10396	11566	10922	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	38	0	0	9	0	0	0	2	0	0	0	7	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	517	"AWI"	517	10421	11661	10971	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	33	0	0	9	0	0	0	1	0	0	0	5	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	520	"AWI"	520	10456	11801	11038	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	36	0	0	9	0	0	0	0	0	0	0	5	0	0	0	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	522	"AWI"	522	10500	11863	11092	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	20	0	0	5	0	0	0	0	1	0	0	6	0	0	0	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	524	"AWI"	524	10537	11930	11143	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	3	0	0	12	0	0	0	0	0	0	0	1	0	0	1	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	526	"AWI"	526	10570	12019	11194	0	1	1	0	2	0	1	0	0	0	0	28	0	0	0	0	0	12	0	0	14	0	0	0	0	1	0	0	3	0	0	1	1	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	528	"AWI"	528	10594	12122	11242	0	1	1	0	0	16	0	0	2	0	0	27	0	0	0	0	0	8	0	0	26	0	0	0	0	0	0	0	12	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	530	"AWI"	530	10622	12215	11289	0	0	0	0	2	0	0	0	1	0	0	26	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	8	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	532	"AWI"	532	10666	12283	11339	0	0	0	0	3	0	0	0	1	0	0	36	0	0	0	0	0	1	0	0	22	0	0	0	0	0	0	0	17	9	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	534	"AWI"	534	10712	12366	11392	0	0	0	0	0	0	3	0	0	0	0	56	0	0	0	0	0	3	0	0	4	0	0	1	0	3	0	0	26	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	536	"AWI"	536	10742	12436	11448	0	0	0	0	0	0	0	0	1	0	0	67	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	10	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	538	"AWI"	538	10777	12512	11499	0	0	0	0	0	0	1	0	4	1	0	58	0	0	0	0	0	2	0	0	16	0	0	0	0	0	0	0	10	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	540	"AWI"	540	10806	12611	11547	0	1	0	0	0	25	1	0	6	0	0	27	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	11	0	1	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	542	"AWI"	542	10852	12665	11602	0	1	0	0	0	0	4	0	6	0	0	18	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	15	0	0	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	544	"AWI"	544	10891	12721	11650	0	0	0	0	0	0	1	0	3	0	0	8	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	4	0	1	0	0	0	0
3413	4421	"Loch Sionascaig"	58.069	-5.2008	546	"AWI"	546	10921	12789	11697	0	3	1	0	0	0	9	0	2	0	0	25	0	0	0	0	0	1	0	0	5	0	0	0	0	5	0	0	12	0	0	0	1	0	0
