"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	430	"AWI"	430	1762	1986	1875	0	0	110	0	1	0	0	0	10	0	1	0	0	3	0	0	0	0	0	1	94	10	0	0	0	40	0	2	0	0	0	5	1	0	0	0	0	0	7	0	0	0	5	0	0	50	0	0	0	2	44	5	1	0	0	1	50	0	0	0	0	0	0	3	0	1	0	11
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	433	"AWI"	433	1770	1992	1881	0	0	115	1	1	0	1	0	10	0	1	0	0	5	0	0	0	0	0	0	33	5	0	0	0	13	0	0	0	0	0	3	1	0	0	0	0	0	5	0	0	1	4	0	0	0	0	0	0	3	44	7	0	0	0	4	76	0	0	0	0	0	0	2	0	1	0	6
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	435	"AWI"	435	1773	1994	1885	1	1	198	1	1	0	2	0	9	0	3	0	0	8	0	0	0	0	0	0	133	13	0	0	0	43	0	4	0	0	2	4	4	0	0	1	0	0	20	0	1	0	4	15	0	91	0	0	0	2	99	23	1	0	0	6	96	1	0	1	1	1	1	12	1	2	0	20
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	437	"AWI"	437	1778	1996	1889	2	1	71	2	1	0	0	0	5	0	1	1	0	6	0	0	0	0	0	0	45	8	0	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2	56	7	0	0	1	5	49	0	0	0	0	1	0	6	0	0	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	440	"AWI"	440	1782	2004	1895	0	0	115	0	0	1	1	0	9	1	1	0	0	6	0	0	0	0	0	0	68	7	0	0	0	14	0	5	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	15	0	0	0	0	0	1	64	12	0	0	1	3	18	2	0	0	0	0	0	3	0	0	0	10
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	445	"AWI"	445	1790	2017	1904	0	1	89	4	1	0	0	0	4	0	0	0	1	4	0	0	0	0	0	1	67	7	0	0	0	37	0	3	0	0	0	1	2	0	0	1	0	0	14	0	0	0	6	14	0	0	0	0	0	3	64	9	0	0	2	5	24	0	0	0	0	0	1	7	0	2	0	10
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	450	"AWI"	450	1796	2032	1914	0	0	42	3	0	1	1	0	7	0	5	2	1	3	0	0	0	1	0	1	35	11	2	0	0	41	0	4	0	0	0	5	5	0	0	0	0	0	13	0	0	0	1	0	0	112	0	0	0	0	87	8	0	0	0	5	23	1	0	0	0	0	0	8	0	0	0	20
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	454	"AWI"	454	1807	2040	1923	2	1	61	1	0	0	3	0	9	0	0	1	0	1	0	0	0	0	0	0	74	8	0	0	0	80	0	5	0	0	0	1	3	0	0	0	0	0	48	0	0	0	3	11	0	0	0	0	0	0	58	15	0	0	2	5	31	0	0	0	0	0	0	4	1	2	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	456	"AWI"	456	1811	2044	1927	5	0	44	0	1	0	1	0	4	0	1	0	1	3	0	0	0	0	0	0	91	7	0	0	0	25	0	11	0	0	0	1	2	0	0	0	0	0	12	0	0	4	7	12	0	69	0	0	0	1	40	4	0	0	0	1	22	0	0	0	0	0	0	3	0	1	1	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	460	"AWI"	460	1819	2058	1936	0	1	83	1	3	0	0	0	7	0	1	0	1	3	0	0	0	0	0	0	87	6	2	0	0	33	0	4	0	0	0	1	3	0	0	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	52	5	0	0	2	2	4	0	0	2	0	0	2	8	0	1	0	4
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	465	"AWI"	465	1826	2078	1946	0	2	55	2	1	2	1	0	9	0	0	0	0	2	0	0	0	0	0	0	58	13	0	0	0	36	0	6	0	0	0	2	3	0	0	0	0	0	5	1	0	0	2	0	0	105	0	0	0	1	62	8	0	0	1	7	12	1	0	1	0	0	1	6	1	6	0	3
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	470	"AWI"	470	1834	2102	1956	1	2	46	1	1	1	1	0	8	0	0	0	0	2	0	0	0	0	0	0	45	9	0	0	0	12	0	8	0	0	0	8	1	0	1	0	0	0	16	0	0	0	8	17	0	90	0	0	0	1	153	9	0	0	1	4	13	0	0	0	0	0	0	3	0	1	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	475	"AWI"	475	1841	2128	1965	3	2	40	3	1	1	3	0	5	0	1	3	0	5	0	0	0	0	0	0	51	20	0	0	0	19	1	7	0	0	0	2	2	0	0	0	0	0	19	0	0	0	7	19	0	155	0	0	0	2	60	17	0	0	3	5	14	0	0	0	0	2	1	1	2	0	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	480	"AWI"	480	1845	2153	1975	5	0	65	3	2	0	3	0	14	0	3	1	0	0	0	0	0	0	0	0	67	11	0	0	0	85	0	3	0	0	0	0	3	0	0	0	0	0	8	0	0	0	10	25	0	67	0	0	0	1	46	12	0	0	1	3	8	0	0	1	0	0	1	3	0	0	0	1
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	485	"AWI"	485	1851	2180	1984	1	0	67	1	0	0	1	0	11	0	0	1	0	1	0	0	0	0	0	0	111	8	0	0	0	31	0	4	0	0	0	1	2	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	3	69	5	0	0	1	3	11	0	0	0	0	0	0	4	1	0	0	1
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	490	"AWI"	490	1861	2193	1994	0	1	44	1	2	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	91	8	0	0	0	28	0	1	0	0	0	0	2	0	0	0	0	0	14	0	0	0	7	18	0	0	0	0	0	0	88	6	0	0	0	10	5	0	0	0	0	0	0	2	0	0	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	495	"AWI"	495	1868	2210	2005	2	1	34	2	2	0	1	0	7	0	0	0	0	1	0	0	0	0	0	0	63	6	0	0	0	84	1	4	0	0	0	2	3	0	0	0	0	0	18	0	0	1	4	0	0	77	0	0	0	1	79	11	0	0	2	6	5	0	0	0	0	0	0	7	0	0	0	2
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	500	"AWI"	500	1874	2227	2016	1	0	49	2	1	0	1	0	6	0	0	1	0	2	0	0	0	0	0	0	93	13	0	0	0	16	0	4	0	0	1	0	4	0	0	1	0	0	8	0	0	0	5	16	0	104	0	0	0	0	66	7	0	0	1	5	7	0	0	1	0	0	1	7	0	0	0	1
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	505	"AWI"	505	1880	2245	2026	1	0	25	1	0	0	2	0	3	0	3	0	0	2	0	0	0	0	0	0	37	14	0	0	0	94	0	9	0	0	0	1	0	0	0	0	0	0	26	0	0	0	4	0	0	0	0	0	0	2	69	14	0	0	1	4	7	0	0	0	0	0	0	3	0	0	0	1
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	510	"AWI"	510	1885	2263	2036	0	0	40	5	1	0	3	0	5	0	3	1	0	5	0	0	0	0	0	0	28	4	0	0	0	32	1	3	0	0	0	1	2	0	1	0	0	0	7	0	0	0	2	28	0	121	0	0	0	1	59	10	0	0	2	3	1	1	1	0	0	0	3	2	0	0	0	2
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	515	"AWI"	515	1889	2280	2046	2	0	18	1	0	0	0	0	6	0	6	1	0	0	0	0	0	0	1	0	9	15	0	0	0	22	0	6	0	0	3	0	0	0	0	0	0	0	2	0	0	0	31	9	0	90	0	0	0	5	138	26	0	0	0	11	5	0	0	1	0	0	1	2	0	0	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	520	"AWI"	520	1894	2304	2056	0	0	31	4	1	1	0	0	5	0	0	1	0	0	0	0	0	0	0	0	53	12	0	0	0	6	0	4	0	0	1	2	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	1	42	3	0	0	4	2	5	0	0	0	0	0	1	3	0	0	0	0
