"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cotinus"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrtus"	"Olea"	"Oleaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
15847	24390	"Lake Voulkaria"	38.86667	20.83333	630	"AWI"	630	2639	2781	2722	3	0	3	9	0	0	0	10	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	11	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	23	0	15	0	30	8	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	632	"AWI"	632	2650	2793	2728	2	1	6	9	2	0	0	11	1	0	3	4	0	0	0	0	0	0	0	0	0	0	5	1	0	11	0	22	4	0	1	9	0	0	0	0	0	0	4	0	0	1	0	0	0	8	0	0	53	0	39	0	50	24	0	0	0	0	0	0	0	288	19	0	0	0	3	3	2	0	0	0	0	0	0	0	0	2	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	634	"AWI"	634	2657	2805	2734	1	0	7	7	1	0	0	5	0	0	2	3	0	0	0	0	0	0	0	0	0	0	10	0	0	11	0	15	8	0	2	7	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	44	0	31	0	35	15	0	1	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	638	"AWI"	638	2673	2833	2746	6	0	9	2	1	0	0	7	1	0	2	3	0	0	0	0	0	0	0	0	0	0	7	0	0	20	0	35	0	0	5	5	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	52	0	40	0	51	13	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	3
15847	24390	"Lake Voulkaria"	38.86667	20.83333	646	"AWI"	646	2747	2867	2779	4	1	6	8	2	0	0	14	1	0	3	1	0	0	0	0	0	0	0	0	0	0	4	0	0	20	0	24	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	2	0	43	0	30	0	66	19	0	0	1	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	654	"AWI"	654	2772	2940	2828	5	0	5	11	2	0	0	5	1	0	1	4	0	0	0	0	3	0	0	0	1	0	5	0	0	18	0	17	0	0	6	7	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	47	0	23	1	61	13	0	0	1	0	0	0	1	0	17	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	662	"AWI"	662	2795	3032	2881	11	0	4	4	0	0	0	7	0	0	1	3	0	0	0	0	0	0	0	0	0	0	4	0	0	22	0	18	0	0	4	5	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	41	0	31	0	84	13	0	0	0	0	0	0	1	0	9	0	0	0	0	1	0	1	0	0	0	0	0	1	2	3	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	670	"AWI"	670	2868	3148	2979	4	0	3	6	0	0	0	6	0	0	1	2	0	0	0	0	3	0	0	0	0	0	5	0	0	24	0	23	0	0	3	4	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	41	0	25	0	63	10	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	678	"AWI"	678	2910	3360	3103	5	0	6	6	1	0	0	3	0	0	2	2	0	0	0	0	0	0	0	0	0	0	6	0	0	22	0	31	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	56	0	46	0	43	23	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	1	5	0	4
15847	24390	"Lake Voulkaria"	38.86667	20.83333	686	"AWI"	686	3117	3431	3269	9	0	6	9	1	0	0	6	0	0	4	2	0	0	0	0	0	0	0	0	0	0	9	0	0	13	0	21	0	0	7	6	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	46	0	43	0	41	11	0	0	1	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	688	"AWI"	688	3156	3457	3314	8	0	1	10	0	0	0	3	1	0	1	5	0	0	0	0	0	0	0	0	0	0	8	0	0	20	0	19	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	37	0	37	0	55	20	0	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	696	"AWI"	696	3265	3624	3459	6	0	12	5	1	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	12	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1	16	0	0	64	0	40	0	34	11	0	1	0	0	0	0	0	0	14	0	0	0	2	2	0	0	0	0	0	0	0	0	1	2	0	3
15847	24390	"Lake Voulkaria"	38.86667	20.83333	704	"AWI"	704	3315	3911	3558	4	0	5	9	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	13	2	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	64	0	36	0	36	15	0	0	0	0	0	0	0	0	24	0	0	0	2	3	0	0	0	0	0	0	0	0	4	3	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	712	"AWI"	712	3407	4096	3686	2	0	8	4	0	1	0	3	0	0	0	1	0	0	0	0	3	0	0	0	0	0	8	0	0	12	0	21	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	45	0	15	0	25	10	0	0	0	0	0	0	0	0	15	0	0	0	0	2	1	0	0	0	0	0	0	0	1	5	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	720	"AWI"	720	3473	4308	3816	9	0	8	5	0	0	0	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	0	0	11	0	14	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	41	0	27	0	22	12	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	728	"AWI"	728	3572	4437	3950	4	0	4	5	0	0	0	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	22	0	0	3	6	0	0	0	0	0	0	2	0	0	1	0	0	0	18	0	0	44	0	28	0	34	7	0	1	1	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	1	12	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	736	"AWI"	736	3664	4616	4082	5	0	4	9	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	4	0	12	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	16	0	0	66	0	44	0	38	9	0	0	0	0	0	0	1	0	27	0	0	0	3	3	1	0	0	0	0	0	0	1	3	1	0	3
15847	24390	"Lake Voulkaria"	38.86667	20.83333	744	"AWI"	744	3760	4720	4214	8	0	3	6	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	19	0	0	1	5	0	0	1	0	0	0	1	0	0	0	0	0	0	4	0	0	38	0	37	1	50	7	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	3	4	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	753	"AWI"	753	3892	4841	4363	6	0	2	6	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	10	1	0	8	0	16	0	0	2	4	0	0	0	0	0	0	3	0	0	0	0	0	0	9	0	0	52	0	32	1	41	6	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	1	0	0	0	0	0	0	1	7	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	761	"AWI"	761	3984	4961	4494	10	0	4	7	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	28	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	50	0	39	1	50	7	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	766	"AWI"	766	4096	5011	4581	20	2	3	12	0	0	0	4	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	19	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	48	0	34	0	73	6	0	0	0	0	0	0	0	0	7	0	0	0	2	7	0	0	0	0	0	0	0	0	2	4	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	774	"AWI"	774	4213	5152	4719	13	0	4	3	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	29	0	0	1	0	0	0	0	0	0	0	3	0	0	2	1	0	0	4	0	0	51	0	15	0	61	12	0	0	0	0	0	0	1	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	2	9	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	782	"AWI"	782	4394	5221	4852	12	0	2	2	0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	9	0	26	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	5	0	78	7	0	0	0	0	0	0	0	0	10	0	1	0	0	2	0	0	0	0	0	0	0	0	1	7	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	790	"AWI"	790	4545	5310	4984	7	0	2	5	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	24	0	0	3	6	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	35	0	2	0	78	4	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	5	2	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	798	"AWI"	798	4706	5371	5104	12	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	15	0	0	4	6	0	0	0	0	0	0	2	0	0	0	0	0	0	4	1	0	63	0	7	0	51	13	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	4	4	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	802	"AWI"	802	4768	5419	5164	12	1	5	3	0	1	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	9	0	0	6	0	22	0	0	2	12	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	56	0	8	0	47	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	806	"AWI"	806	4913	5443	5214	7	0	2	3	0	0	0	6	3	0	0	1	0	0	0	0	2	0	0	0	0	0	5	0	0	6	0	10	0	0	3	18	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	62	0	4	0	46	5	0	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	3	7	0	3
15847	24390	"Lake Voulkaria"	38.86667	20.83333	814	"AWI"	814	5119	5513	5322	6	0	1	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	8	0	22	0	0	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	55	0	3	0	37	13	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	8	0	4
15847	24390	"Lake Voulkaria"	38.86667	20.83333	822	"AWI"	822	5326	5594	5427	13	0	10	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	21	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	58	0	3	1	68	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	8	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	830	"AWI"	830	5363	5815	5536	9	0	3	3	0	0	0	5	2	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	15	0	0	0	12	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	54	0	5	0	46	5	0	0	0	0	0	0	1	0	4	0	0	0	0	2	1	0	0	0	0	0	0	0	5	13	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	832	"AWI"	832	5379	5838	5562	9	0	1	6	0	2	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	10	0	17	0	0	0	9	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	38	0	6	0	75	7	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	3	10	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	840	"AWI"	840	5421	6013	5667	5	1	0	2	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	3	19	0	0	3	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	48	0	9	0	57	11	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	3	9	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	848	"AWI"	848	5490	6149	5775	3	0	6	11	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	11	0	11	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	1	0	54	4	0	0	0	0	0	0	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	5	3	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	856	"AWI"	856	5543	6330	5879	8	0	1	3	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	10	3	14	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	34	0	2	0	84	7	0	0	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	10	6	1	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	864	"AWI"	864	5639	6420	5987	9	0	5	7	0	2	0	4	0	0	2	3	0	0	0	0	0	0	0	0	0	0	8	0	0	15	0	8	0	0	2	7	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	37	0	13	0	71	19	0	0	0	0	0	0	1	0	7	0	0	0	0	4	2	0	0	0	0	0	0	0	1	12	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	872	"AWI"	872	5716	6542	6092	5	0	0	8	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	7	0	11	0	0	1	4	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	31	0	1	0	64	13	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	880	"AWI"	880	5811	6636	6206	11	0	1	5	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	6	0	0	16	0	8	0	0	0	9	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	40	0	2	0	86	20	0	0	0	0	0	0	0	0	4	0	0	0	0	2	1	0	0	0	0	0	0	0	3	11	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	888	"AWI"	888	5903	6720	6313	12	0	1	9	0	0	0	3	1	0	1	4	0	0	0	0	0	0	0	0	0	0	3	0	0	15	0	4	6	0	4	22	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	6	0	112	9	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	3	6	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	896	"AWI"	896	5991	6825	6432	15	0	1	5	2	2	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	16	0	0	7	0	2	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	24	0	0	0	59	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	11	4	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	898	"AWI"	898	6018	6856	6457	6	0	7	9	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	11	0	4	0	0	1	17	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	34	0	15	2	33	18	0	0	0	0	0	0	0	0	6	0	0	0	0	3	1	0	0	0	0	0	0	0	4	10	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	906	"AWI"	906	6149	6920	6567	8	0	1	9	0	1	0	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	14	0	0	29	0	0	0	0	1	24	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	27	0	6	0	62	25	0	0	0	0	0	0	0	0	10	0	0	0	0	3	1	0	0	0	0	0	0	0	5	10	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	914	"AWI"	914	6273	7006	6678	15	0	2	5	1	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	0	0	18	0	1	0	0	1	32	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	51	0	8	0	37	19	0	0	0	0	0	0	0	0	4	0	0	0	0	4	1	0	0	0	0	0	0	0	8	13	0	5
15847	24390	"Lake Voulkaria"	38.86667	20.83333	922	"AWI"	922	6379	7079	6785	23	0	1	25	1	0	0	5	4	0	3	8	0	1	0	0	0	0	0	0	0	0	12	0	0	42	0	2	0	0	0	26	0	0	0	0	0	0	9	0	0	1	0	0	0	2	0	0	0	0	15	0	112	27	0	0	0	0	0	0	0	0	5	0	0	0	0	3	1	0	0	0	0	0	0	0	6	4	0	4
15847	24390	"Lake Voulkaria"	38.86667	20.83333	930	"AWI"	930	6587	7148	6886	8	0	0	7	1	0	0	4	0	0	2	3	1	0	0	0	0	0	0	0	0	0	15	1	0	14	0	0	0	0	6	42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	41	0	8	0	23	23	0	0	0	0	0	0	0	0	3	0	0	0	0	2	2	0	0	0	0	0	0	0	4	6	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	946	"AWI"	946	6915	7364	7141	6	0	6	8	1	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	9	0	0	0	0	1	28	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	28	0	15	0	21	37	0	0	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	8	11	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	954	"AWI"	954	7022	7632	7281	6	0	2	3	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	29	0	0	12	0	2	0	0	2	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	32	29	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	8	7	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	962	"AWI"	962	7115	7831	7459	11	1	3	4	0	0	0	0	2	0	0	4	0	0	0	0	0	0	1	0	0	0	9	0	0	6	0	1	2	0	1	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	39	29	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	970	"AWI"	970	7263	8003	7631	15	0	2	2	0	0	0	2	0	0	1	8	0	1	0	0	0	0	0	0	0	0	12	0	0	12	0	1	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	50	16	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	4	5	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	978	"AWI"	978	7367	8143	7815	10	0	1	13	3	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	7	0	0	8	0	1	0	0	3	14	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	8	1	29	17	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	7	6	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	986	"AWI"	986	7665	8217	7975	16	0	3	14	2	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	27	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	3	0	80	15	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	9	4	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	991	"AWI"	991	7773	8280	8088	10	0	0	12	1	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	0	18	0	1	0	0	1	6	0	0	1	0	0	0	5	0	0	1	0	0	0	0	0	0	3	0	6	0	59	24	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	9	11	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	998	"AWI"	998	8001	8348	8214	2	0	1	10	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0	0	8	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	36	31	0	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	4	9	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	1006	"AWI"	1006	8108	8608	8349	9	0	1	11	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	14	0	0	11	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	0	47	37	0	0	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	5	9	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	1015	"AWI"	1015	8220	8803	8484	12	0	0	14	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	0	0	15	0	1	0	0	4	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	64	46	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	4	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	1022	"AWI"	1022	8284	9009	8584	2	0	3	18	1	1	0	7	0	0	2	11	0	0	0	0	0	0	0	0	0	0	5	0	0	29	0	0	0	0	1	16	0	0	0	0	0	0	3	0	0	3	0	1	0	0	0	0	0	0	3	0	43	38	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	3	10	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	1030	"AWI"	1030	8368	9157	8717	4	0	1	23	2	0	0	7	1	0	0	3	0	1	0	0	2	0	2	0	0	0	9	0	0	33	4	1	0	0	2	10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	63	52	0	0	0	0	0	0	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	0	2	6	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	1038	"AWI"	1038	8460	9297	8840	7	2	3	24	1	2	0	6	1	0	3	11	0	0	0	0	6	0	0	0	0	0	5	0	0	21	0	1	0	0	3	14	0	0	0	0	0	0	8	0	0	0	0	1	0	0	1	0	0	0	5	1	69	52	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	1	4	6	0	2
15847	24390	"Lake Voulkaria"	38.86667	20.83333	1046	"AWI"	1046	8542	9430	8977	18	0	0	17	1	1	0	2	1	0	2	5	0	0	0	0	0	0	0	0	0	0	5	0	0	25	0	3	0	0	1	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	95	54	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	3	5	0	1
15847	24390	"Lake Voulkaria"	38.86667	20.83333	1054	"AWI"	1054	8678	9526	9102	2	0	1	26	1	0	0	7	0	0	3	4	0	0	0	0	0	0	0	0	0	0	4	0	0	24	0	1	0	0	2	12	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	42	104	0	0	0	0	0	0	0	0	6	0	0	0	2	2	1	0	0	0	0	0	0	0	3	14	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	1062	"AWI"	1062	8784	9651	9233	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	1110	"AWI"	1110	9666	10278	9918	0	0	4	16	1	0	0	12	0	0	8	3	0	0	0	0	14	0	0	0	0	0	1	0	0	34	0	5	0	0	1	5	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	0	30	47	0	0	12	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	3	9	0	0
15847	24390	"Lake Voulkaria"	38.86667	20.83333	1129	"AWI"	1129	9797	10678	10150	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
