"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Montiaceae"	"Onagraceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"
14490	22693	"Ellanmore"	58.303104	-3.296514	42	"AWI"	42	5136	9369	7490	0	0	0.338983050847458	0	0.338983050847458	0	0	0	0	0	0	49.4915254237288	0	0	0.677966101694915	0	0	0	0	1.01694915254237	0	0	45.4237288135593	0	0	0	0	2.71186440677966	0	0
14490	22693	"Ellanmore"	58.303104	-3.296514	8	"AWI"	8	197	2960	1065	0	0	0.377358490566038	0	1.13207547169811	0	0	0	0	0	0	13.2075471698113	0	0	2.26415094339623	0	0	0	0	0	0	0	76.9811320754717	0	0	0.377358490566038	0.377358490566038	5.28301886792453	0	0
14490	22693	"Ellanmore"	58.303104	-3.296514	5	"AWI"	5	-24	2255	537	0	0	0	0	0.280898876404494	0	0	0	0	0	0	40.1685393258427	0	0	0.842696629213483	0	0	0	0	0.280898876404494	0	0	57.3033707865169	0	0	0	0	1.12359550561798	0	0
14490	22693	"Ellanmore"	58.303104	-3.296514	2	"AWI"	2	-66	872	177	0	0	0.526315789473684	0	1.05263157894737	0	0	0	0	0.526315789473684	0	64.2105263157895	0	0	3.42105263157895	0	0	0	0	1.05263157894737	0	0	27.3684210526316	0	0	0	0	1.84210526315789	0	0
14490	22693	"Ellanmore"	58.303104	-3.296514	14	"AWI"	14	728	4567	2130	0	0	0	0	1.75438596491228	0	0	0	0	0	0.292397660818713	69.8830409356725	0	0	7.01754385964912	0	0	0	0	0	0	0	17.8362573099415	0	0	0	0.292397660818713	2.92397660818713	0	0
14490	22693	"Ellanmore"	58.303104	-3.296514	36.5	"AWI"	36.5	4113	8588	6451	0	0	0	0	0.0821692686935086	0.328677074774035	0	0	0	0	0	14.215283483977	0	0	0.164338537387017	0	2.21857025472473	0.246507806080526	0	0.0821692686935086	0	0	81.5119145439606	0	0	0	0.0821692686935086	1.06820049301561	0	0
14490	22693	"Ellanmore"	58.303104	-3.296514	31.5	"AWI"	31.5	3259.5	7741.5	5484	0	0	0	0	0.27027027027027	0	0	0	0	0	0	24.0540540540541	0	0	2.7027027027027	0	0	0	0	4.05405405405405	0	0	52.972972972973	0	0	0	1.62162162162162	12.972972972973	0	1.35135135135135
14490	22693	"Ellanmore"	58.303104	-3.296514	18	"AWI"	18	1231	5358	2935	0	0	0.3584229390681	0	1.0752688172043	0	0	0	0	0	0	45.1612903225806	0	0	3.2258064516129	0.3584229390681	0	0	0	0.716845878136201	0	0	45.1612903225806	0	0	0	2.8673835125448	1.0752688172043	0	0
14490	22693	"Ellanmore"	58.303104	-3.296514	50.5	"AWI"	50.5	6961.5	10456	9040	0	0	0.319488817891374	0	2.55591054313099	0	0	0	0	0	0	32.9073482428115	0	0	0.958466453674121	0	0	0	0.958466453674121	8.30670926517572	0	0	39.9361022364217	0	0	0	0.638977635782748	13.4185303514377	0	0
14490	22693	"Ellanmore"	58.303104	-3.296514	10	"AWI"	10	274	3814	1369	0	0	0.836820083682008	0	8.78661087866109	0	0	0	0	0	0	37.2384937238494	0	0	2.51046025104602	0	0	0	0	0.836820083682008	0.418410041841004	0	45.1882845188285	0	0	0.418410041841004	0.836820083682008	2.92887029288703	0	0
14490	22693	"Ellanmore"	58.303104	-3.296514	12	"AWI"	12	594	4085	1776	0	0	0	0	1.84696569920844	0	0	0	0	0	0	50.3957783641161	0	0	9.23482849604222	0	0	0	0	0.263852242744063	0	0	26.9129287598945	0	0	0	8.97097625329815	2.11081794195251	0	0.263852242744063
14490	22693	"Ellanmore"	58.303104	-3.296514	0.5	"AWI"	0.5	-117.5	216	-3.5	0.859598853868195	0	0	0	2.29226361031519	0	0.286532951289398	0	0	0	0	30.945558739255	0	0	9.74212034383954	0	0	0	0	2.29226361031519	0	0	44.4126074498567	0	0	0	0	8.88252148997135	0.286532951289398	0
14490	22693	"Ellanmore"	58.303104	-3.296514	3	"AWI"	3	-48	1332	296	0.28735632183908	1.72413793103448	0	0	1.86781609195402	0	0	0	0	0	0	75.5747126436782	4.74137931034483	0	1.86781609195402	0	0.28735632183908	0	0	0.862068965517241	0	0	12.0689655172414	0	0	0	0	0.431034482758621	0	0.28735632183908
