"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Juniperus"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
15711	24110	"Mabo Moss"	58.02114	16.05602	380	"AWI"	380	8732	9380	9031	0	154	0	0	0	0	0	0	0	0	0	0	0	266	9	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	638	0	0	0	0	1	0	0	0	0	2	0	0	1	1	0	4	0	1
15711	24110	"Mabo Moss"	58.02114	16.05602	385	"AWI"	385	8865	9492	9212	0	88	0	0	2	0	0	0	0	0	0	0	0	156	8	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	0	4	0	0	0	0	1	0	0	0	1	0	11	0	1
15711	24110	"Mabo Moss"	58.02114	16.05602	390	"AWI"	390	8952	9716	9388	0	50	0	0	0	0	0	0	0	0	0	0	0	116	6	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	828	0	0	0	0	3	0	0	0	0	2	0	0	1	0	0	8	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	395	"AWI"	395	9107	9807	9504	0	2	0	0	2	0	0	0	0	0	0	0	0	79	4	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	874	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	400	"AWI"	400	9207	9959	9611	0	0	0	0	1	0	0	0	0	1	0	0	0	137	8	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	904	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	405	"AWI"	405	9272	10223	9707	0	0	1	0	2	0	0	0	0	0	0	0	0	79	7	0	0	41	0	0	0	0	0	0	0	0	0	1	0	0	692	0	0	0	2	2	0	0	0	0	8	0	0	0	1	0	12	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	410	"AWI"	410	9368	10313	9808	0	2	0	0	0	0	0	0	0	0	0	0	0	70	7	0	0	21	0	0	0	0	0	0	0	0	0	3	0	0	880	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	4	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	415	"AWI"	415	9425	10438	9896	0	0	0	0	1	0	119	0	0	0	0	0	0	28	8	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	641	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	420	"AWI"	420	9479	10611	9981	0	1	0	0	1	0	0	0	0	0	0	0	0	28	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	308	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	425	"AWI"	425	9583	10683	10070	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	430	"AWI"	430	9648	10780	10163	0	0	0	0	1	0	0	0	0	0	0	0	0	26	7	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	652	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	435	"AWI"	435	9692	10898	10247	0	0	0	0	6	0	157	0	0	0	0	0	0	36	17	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	5	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	440	"AWI"	440	9788	10974	10342	0	1	0	0	0	0	0	0	0	0	0	0	0	33	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	445	"AWI"	445	9878	11061	10436	0	0	0	0	0	0	112	0	0	0	0	0	0	20	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	7	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	450	"AWI"	450	9936	11190	10523	0	0	0	0	2	0	0	0	0	1	0	0	0	25	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	423	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	455	"AWI"	455	10046	11251	10617	0	0	0	0	2	0	0	0	0	0	0	0	0	24	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	8	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	460	"AWI"	460	10140	11350	10715	0	0	0	0	2	0	0	0	0	0	0	0	0	16	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	465	"AWI"	465	10207	11477	10812	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	470	"AWI"	470	10335	11530	10905	0	0	0	0	3	0	0	0	0	0	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	475	"AWI"	475	10429	11613	11001	0	0	1	0	2	0	0	0	0	0	0	0	0	11	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	1	0	0	1	0	10	0	0	0	0	0	1	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	480	"AWI"	480	10502	11726	11096	0	0	1	0	3	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	323	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	3	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	485	"AWI"	485	10740	11805	11227	0	0	3	0	2	0	0	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	184	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	3	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	490	"AWI"	490	10851	11917	11361	0	0	0	0	5	0	526	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	495	"AWI"	495	10953	12109	11503	0	0	0	0	1	0	591	0	0	0	0	0	0	1	10	3	0	0	0	0	0	0	0	0	141	0	0	0	0	0	93	0	0	0	1	0	0	0	0	0	30	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	500	"AWI"	500	11141	12201	11660	0	0	4	0	6	0	378	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	14	0	0	0	0	2	213	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	1	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	505	"AWI"	505	11242	12338	11824	0	0	5	1	20	0	178	0	0	0	0	3	0	0	36	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	47	0	2	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	507	"AWI"	507	11289	12410	11886	0	0	3	1	10	0	128	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	258	0	0	0	0	0	0	0	1	0	31	0	0	0	1	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	510	"AWI"	510	11334	12565	11980	0	0	4	0	17	0	171	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	580	0	0	0	0	0	0	0	3	0	46	0	0	0	2	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	515	"AWI"	515	11550	12623	12137	0	0	5	1	37	0	197	2	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	24	0	2	0	0	1	356	0	0	0	0	0	0	0	1	32	46	0	0	0	1	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	520	"AWI"	520	11711	12690	12316	0	0	7	0	45	0	330	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2	486	0	0	0	0	0	0	0	0	0	50	0	2	0	1	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	525	"AWI"	525	11842	12864	12489	0	0	7	0	37	0	120	0	0	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	98	0	0	0	0	0	0	0	3	0	35	0	2	0	1	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	530	"AWI"	530	11967	13013	12630	0	0	20	0	103	0	71	2	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	262	0	0	0	1	0	0	0	3	0	28	0	2	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	535	"AWI"	535	12036	13303	12739	0	1	24	0	137	0	142	0	0	0	0	0	0	0	25	0	2	0	0	0	0	0	0	0	16	0	0	0	0	1	193	0	0	0	1	1	0	0	1	0	16	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	540	"AWI"	540	12090	13676	12839	0	0	18	1	68	0	29	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	171	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	545	"AWI"	545	12196	13823	12969	0	0	26	2	223	0	90	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	276	0	0	0	1	0	0	0	1	0	7	0	3	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	549	"AWI"	549	12259	13992	13070	0	0	24	2	148	0	50	1	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	53	0	0	0	0	1	216	0	0	0	0	0	0	0	2	0	21	0	6	0	7	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	555	"AWI"	555	12341	14359	13211	0	0	5	0	9	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	51	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	565	"AWI"	565	12542	14735	13475	0	0	6	0	25	0	18	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	580	"AWI"	580	12817	15295	13873	0	0	10	0	13	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	598	"AWI"	598	13153	16036	14334	0	0	1	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	72	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0
15711	24110	"Mabo Moss"	58.02114	16.05602	613	"AWI"	613	13401	16620	14735	0	0	1	0	8	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
